activitePrincipaleUniteLegale,count
23.05,2
29.5D,3
55.71,687
43.29A,153
42.99Z,304
31.02Z,56
41.10B,12
10.82Z,81
24.53Z,3
63.4C,34
51.3G,20
27.5A,1
55.12,8
15.06,2
25.92Z,4
62.41,102
01.50Z,1667
46.18Z,475
10.71B,120
46.17A,13
51.2G,5
23.69Z,19
66.29Z,27
21.2G,1
01.22Z,1
91.2Z,3
84.13,32
59.10,44
46.19A,26
77.34Z,10
43.21B,2
07.29Z,1
28.1A,17
84.12Z,212
49.41C,32
35.01,44
13.96Z,11
46.33Z,53
29.20Z,36
21.2B,5
27.31Z,2
28.19,5
25.30Z,4
24.51Z,2
15.6A,3
51.21Z,1
81.21,872
77.12,87
01.45Z,3418
64.30,87
59.14Z,52
95.23Z,97
29.5J,2
52.3E,98
52.7F,13
62.12,11
44.33,1
15.10,1
77.40Z,78
87.90A,40
55.2E,99
01.1C,99
46.74B,114
49.04,25
36.1J,6
50.04,3
01.27Z,3
96.24,1
27.51Z,7
51.4S,307
43.31Z,1421
47.62Z,376
91.3E,370
85.53Z,358
45.2T,12
47.26Z,99
75.3A,10
17.21A,3
19.20Z,14
27.2C,1
25.99A,3
51.1P,1
45.4C,500
43.99D,239
23.13Z,17
60.03,18
28.3C,102
47.54Z,224
87.09,23
45.11,3
22.22Z,16
03.12Z,3
70.2C,2726
47.24Z,175
36.1C,9
41.02,7
11.05Z,41
92.3K,28
27.40Z,51
92.1B,30
29.2M,2
69.21,2
24.1E,3
17.23,1
57.01,38
95.24Z,134
81.29A,104
02.40Z,140
24.04,1
55.2A,6
27.02,2
47.71Z,2412
77.06,32
61.1B,4
44.34,1
62.22,1
51.3E,8
90.03A,1949
51.1L,25
26.2J,4
51.5L,28
82.05,40
66.0G,53
22.21Z,9
45.2E,4
77.15,4
14.02,2
52.03,4
45.1A,210
74.6Z,112
67.06,53
26.4C,5
51.7Z,54
31.11,1
52.24A,10
15.8R,2
52.1H,3
16.29Z,178
18.2C,98
77.39Z,166
46.39B,125
57.06,8
31.1C,10
77.35Z,14
74.03,8
51.01,7
15.9B,1
81.10Z,2383
46.61Z,140
61.90Z,83
77.11,38
86.07,59
28.29A,3
10.41B,3
51.3D,13
60.2B,47
46.90Z,416
46.15Z,35
65.11Z,41
35.14Z,22
15.7A,5
52.01,1
20.12Z,1
61.30Z,4
58.09,18
87.08,65
36.20,1
28.49Z,4
87.10,2
47.78B,106
01.2A,552
45.31Z,111
67.07,99
49.39B,85
86.21Z,3417
96.02B,1628
55.10,163
47.19B,187
85.3D,19
52.24B,25
70.1B,11
63.1D,1
24.6J,1
92.1D,7
60.1Z,1
85.3K,154
85.52Z,870
48.01,36
34.06,50
28.21,6
49.39C,11
73.01,1
42.13A,1
31.1A,1
15.3A,1
50.07,1
64.48,75
45.2A,95
45.23,25
91.01Z,18
73.06,7
26.8C,3
50.3A,29
11.03Z,5
32.1C,1
17.2J,2
46.32C,8
93.0E,192
85.1K,28
62.2Z,7
62.21,2
40.32,2
44.31,5
08.99Z,2
71.11Z,1199
52.2C,278
28.25Z,37
08.01,10
21.15,4
55.2F,4
20.17Z,2
15.6B,1
47.73Z,511
79.01,181
13.05,2
39.08,1
80.06,33
74.8K,465
01.2C,238
45.32Z,180
51.10Z,41
46.75Z,64
77.02,24
52.1A,12
80.01,1
52.3C,19
87.07,145
38.21Z,28
51.8M,37
15.1E,63
51.1E,18
28.13Z,1
24.6L,3
57.08,52
47.81Z,1018
86.90A,168
20.5A,64
74.4B,180
10.71D,252
09.10Z,13
77.33Z,1
24.4D,1
49.50Z,8
23.2Z,4
46.69C,138
52.6B,20
20.2Z,3
46.14Z,23
87.10B,17
14.3Z,1
15.2Z,11
01.41Z,976
45.2U,24
68.31Z,3979
25.11Z,129
60.02,5
51.6G,65
25.93Z,17
85.03,2
84.25Z,24
51.4H,6
01.42Z,3232
88.10A,428
10.13A,79
56.10B,27
46.69A,101
64.22,71
22.1J,5
29.5G,2
01.16Z,1
26.5A,1
85.59B,1586
85.59A,1548
57.10,14
93.0H,38
19.2Z,24
21.2A,1
21.10Z,1
15.9A,2
29.5R,3
17.4B,4
01.26Z,1
22.29A,42
37.1Z,29
60.06,26
20.01,2
28.6F,6
33.01,1
29.3A,1
80.08,28
22.02,82
62.44,96
03.10,78
33.14Z,34
40.37,8
51.4F,13
34.1Z,3
23.44Z,4
43.99C,2757
92.1G,7
01.2J,152
19.3Z,60
51.5E,48
36.1M,13
02.30Z,3
23.52Z,2
44.39,2
26.11Z,3
51.5Q,1
49.41B,555
52.5Z,233
51.8C,12
64.92Z,85
55.5C,20
41.01,1
70.21Z,717
30.92Z,14
72.4Z,30
46.32B,12
17.4C,13
19.02,1
02.0A,8
15.1F,105
10.71C,939
51.20,34
46.31Z,44
75.1A,41
25.73A,7
23.62Z,1
26.30Z,16
97.23,102
47.51Z,290
32.3Z,8
88.10B,24
27.20Z,1
01.61Z,608
41.0Z,17
82.92Z,39
33.13Z,15
63.03,1
45.20A,1602
62.03Z,36
56.02,35
33.20B,95
29.2D,9
43.99E,26
51.4J,26
52.1C,45
90.0B,30
67.11,1
96.22,1
67.04,561
96.04Z,713
24.1J,1
18.2J,29
31.09A,41
55.10Z,955
41.20A,454
85.3C,7
66.21Z,111
64.21,88
92.6A,52
08.91Z,3
36.1A,19
84.02,3
65.30Z,1
55.50,5
90.0C,4
51.2A,69
42.11Z,86
05.0C,11
15.3F,2
25.04,2
00.98,228
60.09,337
96.09Z,2356
22.2E,4
33.2B,27
52.6G,49
86.02,2
31.12,2
16.03,1
33.12Z,375
32.50A,341
80.10Z,176
91.04Z,58
13.99Z,48
47.11A,18
95.25Z,36
51.6A,9
27.52Z,3
26.6G,1
46.47Z,62
24.08,74
74.2C,356
81.21Z,1500
77.11A,163
28.22Z,2
20.3Z,20
23.04,5
26.1C,7
21.04,8
30.0C,5
35.11Z,1602
18.12Z,181
55.1D,30
82.91Z,47
52.23Z,11
40.3Z,1
10.86Z,7
28.7L,2
17.28,1
43.12A,662
03.11Z,393
69.24,10
52.2E,98
51.4L,23
10.12Z,32
74.8J,29
33.17Z,4
92.1C,2
84.07,2
35.22Z,8
70.3D,11
63.91Z,66
47.41Z,168
01.70Z,2
92.2C,1
74.10,2
84.10,331
46.52Z,69
32.2A,8
45.21,9
74.4A,99
84.30C,23
01.15Z,7
80.05,1
10.51D,1
47.72B,112
10.11Z,83
51.8J,8
64.13,31
86.04,8
28.7Q,1
27.2A,1
23.51Z,1
47.91A,562
74.8B,25
24.6C,1
52.4C,909
91.3A,23
92.3F,18
29.2K,7
16.21Z,2
93.0B,221
33.20D,33
51.11,27
67.02,13
28.6D,18
53.02,4
37.04,14
23.91Z,3
20.02,2
46.73A,445
64.2C,11
29.14,11
31.6A,3
93.0G,3
79.03,210
45.40Z,267
22.11Z,4
74.5B,29
31.15,4
40.31,4
44.10,1
55.1A,506
63.2A,15
58.04,27
21.13,3
15.6D,1
72.1Z,93
29.2F,31
33.1B,86
47.08,6
10.39A,21
97.12,5
30.11Z,7
13.94Z,1
67.08,457
41.10D,1848
01.13Z,545
52.4U,23
35.30Z,43
31.2A,3
91.1A,7
90.03B,982
45.11Z,1267
01.49Z,738
59.12Z,68
74.2A,154
35.1C,8
28.5C,5
88.02,1
14.19Z,182
47.29Z,546
92.2A,31
26.6L,3
24.33Z,2
78.30Z,268
62.02B,126
16.23Z,78
47.30Z,113
52.2N,31
46.43Z,49
87.05,14
93.0K,7
96.23,12
15.1A,35
10.61B,2
08.12Z,54
86.05,11
65.1C,24
59.14,4
23.12Z,15
12.00Z,3
01.1A,2001
58.13Z,130
53.20Z,547
59.11C,59
71.3A,12
18.2E,26
96.17,1
97.21,3
21.17,1
51.1U,9
64.46,118
87.90B,35
10.61A,13
10.72Z,58
32.04,2
28.14Z,13
24.09,3
54.09,6
24.1L,3
25.21Z,3
47.99B,310
01.19Z,353
01.1D,34
16.10A,62
63.2C,2
76.00,5
62.30,1
86.90B,191
72.01,3
84.12,406
52.4H,210
46.32A,41
79.04,62
92.5E,7
63.04,5
77.22Z,23
01.17,4
41.20B,228
30.12Z,11
51.2E,79
17.29,1
36.3Z,5
33.2A,1
15.9T,1
17.2E,1
47.09,11
16.24Z,15
75.1C,29
51.1N,36
51.3V,10
68.32A,982
90.02Z,421
86.90F,2706
85.1J,49
50.20Z,3
60.2A,5
41.09,3
82.01,2
70.1D,483
56.01,33
01.46Z,222
51.4C,93
32.50B,8
82.02,9
91.03Z,76
22.1C,21
20.11Z,10
28.92Z,9
45.4F,194
51.10,50
46.38A,69
15.1C,16
51.2C,29
43.13Z,19
81.22,1
27.01,2
84.13Z,275
68.10Z,1238
50.5Z,92
74.1C,120
10.84Z,28
15.03,35
20.30Z,16
10.41A,2
54.06,4
28.4B,8
26.2L,2
57.03,49
70.22Z,4445
01.62Z,252
62.09Z,145
92.7A,21
74.2B,59
51.1J,22
71.3C,16
33.16Z,17
74.8H,1
21.12,5
52.4W,209
71.20B,349
58.14Z,190
51.5J,18
29.10Z,5
66.22Z,1288
51.6L,44
64.25,187
46.51Z,147
77.09,61
58.29C,121
46.48Z,22
45.19Z,48
58.11Z,161
47.10,9
47.11F,157
51.4A,36
15.12,14
21.06,12
17.1E,4
27.32Z,1
25.99B,48
52.4A,105
70.3C,112
92.1A,2
77.07,33
45.4H,7
63.2E,1
14.11Z,6
62.46,299
39.01,17
47.59B,413
23.61Z,23
15.01,7
60.2G,12
47.25Z,234
46.01,77
92.3D,12
45.3C,30
14.5Z,3
29.6B,7
51.3L,2
53.01,2
15.8K,19
47.42Z,104
90.11,39
92.00Z,34
64.91Z,7
14.14Z,21
28.94Z,3
16.22Z,2
85.2Z,74
66.04,73
00.0Z,145
52.1J,19
13.20Z,42
74.8G,7
22.2G,59
46.39A,18
59.04,9
20.20Z,10
18.06,1
47.91B,617
75.00Z,452
45.2K,16
24.1G,6
00.20,3
27.5E,1
01.5Z,3
84.14,22
51.6C,13
34.2B,3
52.1D,34
62.02A,787
96.01A,28
58.03,12
66.01,79
38.10,5
59.06,5
90.03,1
54.10,29
32.13Z,366
69.20Z,933
57.05,36
10.39B,27
45.2B,83
86.09,13
88.99B,1604
52.4L,197
51.3W,49
92.7C,98
65.1D,3
47.63Z,15
26.6A,8
95.21,7
15.8V,9
26.70Z,9
17.21,1
52.4N,138
49.42Z,79
51.8A,4
80.3Z,8
52.10B,66
65.01,17
35.12Z,5
44.37,1
28.5D,145
86.22B,251
93.29Z,1729
52.4T,47
52.6A,10
24.5C,13
18.11Z,4
35.05,2
38.40,215
69.10Z,2397
88.91A,230
51.5F,126
69.11,104
10.20Z,32
52.4F,40
55.1C,72
29.22,3
29.5C,12
44.15,1
34.05,2
73.11Z,757
47.89Z,2358
35.04,24
52.4J,140
72.2C,68
59.09,16
92.4Z,36
59.13A,6
25.2C,3
35.21Z,2
29.7A,7
63.1E,9
28.41Z,4
55.30,2
25.2E,16
73.2Z,3
23.64Z,1
92.6C,439
88.10C,27
46.77Z,38
55.5D,39
30.20Z,2
33.02,2
55.4A,99
58.29A,18
18.14Z,16
06.10Z,8
32.40Z,27
33.5Z,1
34.01,5
28.6A,2
45.2V,1035
85.51Z,2582
65.03,154
01.29Z,21
67.1C,27
60.10,43
10.91Z,36
19.1Z,7
59.11A,133
43.21A,2321
32.12Z,112
52.1B,395
10.92Z,6
39.04,1
31.6D,8
17.23Z,7
19.01,1
34.04,1
70.2A,977
21.01,99
80.1Z,17
64.43,210
58.02,12
53.10Z,462
66.19A,751
93.0L,59
51.6K,55
52.6H,25
82.03,18
54.01,12
42.12Z,1
74.90B,870
60.2M,198
21.03,6
35.1E,11
74.1E,45
74.3A,13
92.17,1
66.02,76
64.99Z,33
35.4C,5
10.51C,68
18.13Z,386
96.01B,335
32.30Z,139
57.09,9
27.12Z,13
46.65Z,14
23.02,1
15.9N,1
40.35,1
85.3G,29
71.12B,2116
73.1Z,31
55.72,303
52.4P,35
27.11Z,6
26.60Z,3
52.6D,268
15.20Z,72
77.11B,17
25.50A,33
65.2C,6
69.26,1
40.1A,1
68.20B,27600
15.8C,347
60.2L,234
74.8F,244
01.10,25
59.08,76
10.83Z,44
22.2C,93
44.30,11
49.02,21
84.23Z,50
51.8G,26
50.40Z,2
