categorieJuridiqueUniteLegale,count
2110,398
7362,21
2700,18
7378,1
7364,90
5498,5479
2200,108
7353,134
5306,15
6300,4
5458,10
5546,3
6538,11
9221,6
6571,11
6533,1867
4130,225
8110,14
7351,8
2100,8
8490,6
2385,10
5599,1171
5553,6
9110,188
5632,2
5515,8
6100,5
7323,60
5192,17
5510,56
5308,38
8160,1
9300,6
6577,1
5499,10061
5432,3
7171,30
7379,5
2210,430
6573,45
6536,63
6210,4
8200,3
4160,1
6588,1
7321,69
6200,23
9220,7064
8420,41
2300,7
4140,15
5699,70
7312,14
6500,22
2900,61
5191,2
8170,4
6317,192
5710,3653
5453,7
5770,4
5651,8
6575,2
5400,26
7385,9
5194,106
7361,343
1000,59850
7363,1
7348,26
5551,3
9240,35
7220,47
7345,59
5532,8
7450,4
9230,55
6901,37
6572,9
9200,33
8410,29
7354,52
7179,2
5558,11
6220,149
3220,38
6565,31
7383,7
4110,1
5720,1638
6574,5
7120,4
5200,11
6599,1005
6578,1
5552,1
8450,28
6589,250
7366,67
7331,45
4100,3
8250,30
5100,1
6596,167
6318,8
9900,92
8470,1
8140,2
6595,209
7342,4
4120,62
6411,25
7365,5
9150,1
7230,2
6560,2
7346,125
5585,1
6542,3
8210,110
5785,23
6543,1
7210,1453
5560,24
5530,2
5610,1
6511,4
6566,4
5455,5
6598,2277
7355,15
5460,11
7389,37
5470,26
6561,14
5685,1
7410,9
5202,1177
2120,3
2220,2
6532,4
6585,11
7520,3
6539,1
6316,406
6540,8524
9222,11
5800,4
9224,2
2320,1
7381,19
7510,117
5485,282
5500,21
8311,16
6564,10
7384,3
6597,343
9210,2
3290,1
6541,134
7172,181
2310,15
8130,1
6535,3
9970,1
7372,3
8400,4
7367,6
8310,25
9223,113
6534,364
7470,2
6576,12
3120,42
