activitePrincipaleUniteLegale,count
47.99A,867
45.20B,22
58.19Z,3
25.73B,15
48.04,9
33.20A,36
64.11,312
70.3A,29
61.10Z,24
87.30A,4
63.99Z,5
34.2A,1
45.3H,2
10.31Z,1
55.3A,309
65.12Z,115
92.14,1
45.1B,6
46.45Z,2
01.56,2
43.22A,219
47.04,35
95.12Z,6
74.09,2
31.01Z,5
51.9B,3
22.1E,6
71.1A,7
24.01,1
67.05,84
64.40,17
41.10A,13
58.01,2
93.0D,117
89.05,6
92.13,3
01.1F,45
02.10Z,171
14.39Z,4
43.11Z,9
11.01Z,17
73.08,5
60.2N,2
01.44Z,1
01.11Z,1362
47.79Z,109
84.11,24
23.19Z,10
52.3A,30
01.60,7
28.30Z,13
38.22Z,2
27.4D,1
67.12,1
65.02,86
77.01,24
49.41A,126
46.23Z,25
21.09,4
23.01,2
28.15,2
23.99Z,3
24.3Z,1
64.23,41
92.3A,60
95.29Z,162
52.4Z,81
47.65Z,25
85.02,1
90.13,24
60.01,4
46.36Z,2
43.99A,7
29.4B,2
44.18,1
68.20A,393
55.40,49
51.3A,10
85.1E,25
64.49,95
01.50,7
51.3J,17
05.0A,1
45.3E,71
49.32Z,216
60.2E,54
46.46Z,29
53.05,3
80.04,7
84.24Z,5
18.1Z,1
55.60,276
36.6E,9
45.2J,19
45.2R,1
55.31,2
15.8D,14
86.22A,32
56.30Z,229
64.1C,3
18.20Z,5
22.19Z,5
80.30Z,1
32.99Z,28
74.5A,12
36.2C,1
21.08,24
15.8B,15
72.2Z,8
46.11Z,8
01.2E,4
92.15,1
36.00Z,59
49.01,61
52.21Z,40
91.02,2
95.11Z,91
56.21Z,68
17.29Z,5
52.29A,10
85.3A,1
45.2C,1
62.11,176
85.1C,141
23.49Z,4
20.4Z,7
46.49Z,44
50.2Z,57
47.77Z,27
64.11Z,2
54.04,3
64.44,7
92.3J,2
58.05,2
47.52A,42
45.4J,130
78.20Z,69
18.2G,7
01.47Z,46
13.30Z,2
86.90C,5
80.2C,1
77.32Z,21
73.20Z,8
70.02,6
51.1G,1
52.4Y,10
81.22Z,58
52.4V,11
43.34Z,329
80.4D,32
22.1G,4
95.21Z,11
88.99A,2
81.29B,14
93.19Z,63
80.20Z,9
36.4Z,2
54.08,90
25.61Z,40
52.4X,55
93.0N,63
46.74A,8
47.02,8
79.02,3
92.5C,5
72.20Z,2
49.20Z,4
28.11Z,1
17.5C,1
64.20Z,366
87.10A,25
46.13Z,10
20.1B,3
52.7H,18
25.12Z,24
24.20Z,5
86.90E,602
90.01Z,262
52.29B,11
71.3G,6
85.31Z,47
01.43Z,103
46.71Z,37
48.07,6
03.22Z,11
74.3B,2
51.5C,3
17.5G,1
77.10,23
71.20A,56
82.20Z,17
46.73B,16
29.3C,22
38.11Z,23
00.11,7
59.13,4
51.5A,3
66.0A,3
44.41,1
31.13,2
25.01,1
43.32B,113
47.82Z,165
01.07,11
40.1Z,5
80.4C,19
47.75Z,31
94.91Z,70
94.92Z,5
52.2G,17
77.12Z,10
38.31Z,13
51.8P,1
42.22Z,13
56.10C,507
74.10Z,107
52.4R,65
74.90A,19
33.20C,4
28.2A,1
88.04,3
54.02,2
43.91A,74
82.11Z,36
06.01,1
87.20A,17
60.20A,3
51.8L,5
93.13Z,6
55.4C,5
46.44Z,9
35.3A,1
28.5A,9
81.30Z,145
49.05,26
10.73Z,3
86.10Z,117
64.41,31
45.4L,6
25.72Z,6
20.16Z,1
84.11Z,2193
50.4Z,17
01.4B,19
64.42,14
43.99B,18
29.3D,11
59.11,5
28.21Z,2
80.2A,2
22.23Z,4
52.1F,1
90.0A,56
50.1Z,160
25.2G,1
20.15Z,2
52.7C,7
35.13Z,12
46.12B,4
29.13,4
63.3Z,5
79.12Z,9
36.5Z,2
60.2P,10
17.7C,1
77.08,48
15.5C,11
63.4B,2
33.3Z,2
28.6C,2
01.21Z,74
18.07,1
55.2C,7
66.30Z,52
10.13B,22
45.4D,34
95.22Z,41
64.45,25
"",48
60.04,8
35.23Z,15
54.07,1
95.11,18
70.2B,295
55.5A,7
18.2D,5
51.30,1
20.14Z,4
85.1G,133
29.32Z,14
77.14,43
33.11Z,29
97.11,1
17.21B,2
59.05,3
89.07,1
41.08,1
92.1J,1
17.3Z,1
01.3Z,259
43.39Z,100
01.4A,55
43.12B,19
22.29B,4
27.3C,1
10.52Z,1
96.16,1
25.1E,2
34.3Z,1
87.01,24
55.20Z,164
93.12Z,754
43.22B,184
94.11Z,72
43.29B,13
72.11Z,3
29.1F,4
25.2H,4
29.4A,1
03.30,2
11.01,1
26.51B,3
43.32A,324
01.2G,11
46.42Z,9
15.11Z,1
65.1E,25
11.02B,3
56.29B,21
00.10,66
28.1C,8
15.8M,2
00.30,2
25.62B,115
85.3H,2
93.11Z,23
58.12,6
60.07,13
29.31Z,1
72.5Z,6
67.09,13
91.3C,1
74.1G,54
58.06,5
69.25,7
46.22Z,4
72.19Z,8
21.14,1
28.93Z,3
47.01,3
74.30Z,41
21.11,8
51.1A,7
57.11,2
36.1G,44
47.11B,127
47.11C,19
38.32Z,102
79.11Z,33
70.1F,10
96.03Z,77
84.30B,7
63.4A,7
01.64Z,2
52.2P,15
52.2A,20
47.61Z,22
92.3B,11
20.5C,21
57.02,30
46.66Z,12
65.06,63
64.19Z,146
45.2L,9
84.30A,24
71.1Z,7
86.10,7
59.20Z,10
30.30Z,2
46.41Z,7
26.6E,2
80.02,6
77.13,2
43.32C,9
87.06,13
51.5H,2
55.70,35
13.92Z,23
01.24Z,32
23.63Z,14
65.2E,12
21.07,2
59.13B,6
02.20Z,380
86.23Z,214
46.38B,5
39.00Z,4
51.8H,2
49.39A,35
46.62Z,8
36.6A,1
55.4B,162
37.00Z,16
71.12A,30
46.17B,5
62.42,19
67.13,2
22.2J,7
52.6E,206
86.08,9
29.5E,2
96.25,12
28.7E,2
32.91Z,1
26.20Z,1
47.74Z,38
97.22,43
21.2L,1
00.33,3
26.7Z,5
55.11,1
10.85Z,3
43.33Z,164
74.1J,309
20.41Z,7
68.32B,3
45.5Z,2
51.4Q,1
01.80,54
47.22Z,122
74.20Z,118
