categorieJuridiqueUniteLegale,count
3210,2
2110,6499
7362,33
2700,4
7378,1
3200,1
7364,159
5543,1
5498,10293
7353,292
2200,349
5306,44
6300,52
5458,40
5546,2
7160,2
6538,5
9221,1
6571,17
6533,461
4130,270
8110,28
7351,8
2100,23
8490,28
2385,10
5599,3279
5553,2
9110,1707
5515,139
7490,6
6100,6
5615,3
7323,26
7313,2
8290,3
5192,2
5510,107
6568,2
8160,1
5308,22
9300,21
3110,5
4150,65
6577,7
5499,32168
5432,44
7171,35
7379,3
5660,52
2210,1721
6573,40
6536,38
6210,7
4160,1
7321,122
6200,12
9220,10487
8420,104
4140,94
5699,177
2300,6
7312,13
7373,1
6500,71
2900,246
5191,2
8170,6
6317,120
5710,9973
5453,14
5770,12
6575,1
5400,84
5194,34
7385,20
7361,401
1000,134557
5551,10
7348,31
9240,4
7220,20
7345,72
7450,9
5532,2
5203,2
9230,200
6572,3
7356,3
8410,30
7354,80
9200,3
7179,15
5558,16
9260,15
6565,29
3220,399
6220,272
7383,31
6537,58
4110,11
5720,5120
6574,2
5300,1
5200,24
7120,8
6599,3037
6578,11
5552,8
8450,46
7331,79
6589,647
7366,16
8250,32
5100,1
4100,4
6596,138
6318,6
9900,178
5410,84
8470,3
8140,4
6595,14
7342,3
4120,159
6411,35
7365,7
9150,30
6562,2
6560,7
7346,143
5585,3
6542,31
8210,132
5785,73
6543,19
8120,1
7210,1769
5560,77
5530,3
5610,16
6511,19
6566,2
6598,298
7355,25
5460,43
7389,79
5470,38
6561,46
5685,2
7410,8
5202,1173
6569,2
2120,35
6554,1
2220,19
6532,13
7520,12
6585,25
6316,103
5547,2
6540,17828
9222,3
5800,15
9100,17
9224,2
2320,2
7381,16
7510,157
5485,482
5500,43
8510,2
8311,37
6564,13
7384,5
6597,87
9210,67
6563,4
3290,32
6541,1161
7172,271
8130,16
2310,8
6535,4
7371,2
9970,2
7372,2
7322,4
8400,3
8310,90
7367,71
7357,1
9223,60
6534,96
6576,23
7470,1
3120,2699
