activitePrincipaleUniteLegale,count
79.02,4
11.04Z,1
64.20Z,1875
24.20Z,24
87.10A,97
46.13Z,97
52.7H,80
25.12Z,58
20.1B,9
11.04,1
13.10,1
51.5C,65
85.31Z,212
86.90E,4261
90.01Z,1235
71.3G,74
01.43Z,353
52.29B,206
46.71Z,113
58.08,12
03.22Z,69
48.07,10
74.3B,39
17.5G,7
01.74,2
77.10,142
71.20A,257
38.11Z,115
46.73B,121
00.11,47
29.3C,14
59.13,48
82.20Z,95
31.13,13
51.5A,21
44.41,3
66.0A,5
25.01,4
62.1Z,2
47.82Z,1216
01.07,49
43.32B,613
40.1Z,26
80.4C,187
17.12Z,3
94.91Z,891
52.2G,158
47.75Z,276
38.31Z,83
77.12Z,62
94.92Z,25
42.22Z,73
15.8T,5
15.07,4
51.8P,8
23.3Z,1
56.10C,3672
52.4R,279
74.90A,411
74.10Z,745
01.16,2
33.20C,66
88.04,5
54.02,5
32.03,1
15.9G,1
43.91A,329
24.05,6
82.11Z,247
10.32Z,8
87.20A,54
06.01,6
51.8L,18
60.20A,8
22.3C,3
29.1A,1
46.44Z,64
55.4C,23
93.13Z,87
35.3A,2
15.11,1
14.03,1
86.10Z,379
81.30Z,798
49.05,81
10.73Z,20
64.41,73
28.5A,42
45.4L,28
20.16Z,14
25.72Z,16
84.11Z,4215
59.11,39
50.4Z,86
43.99B,125
01.4B,89
64.42,60
42.21Z,62
92.2F,3
28.21Z,6
23.31Z,7
29.3D,5
22.23Z,48
80.2A,10
52.1F,7
20.42Z,18
52.02,7
45.2N,1
50.1Z,749
25.2G,14
36.5Z,15
52.7C,51
63.3Z,57
29.13,7
90.0A,33
46.12B,39
79.12Z,74
35.13Z,54
20.15Z,4
36.6C,1
31.6C,1
60.2P,25
17.7C,5
26.12Z,10
85.01,4
77.08,113
33.3Z,43
15.5C,11
63.4B,20
71.2E,2
28.6C,6
29.21,1
83.01,8
99.01,4
10.01,1
10.13B,74
01.21Z,61
66.30Z,364
55.2C,21
55.20,4
13.91Z,3
26.2C,1
18.07,3
64.45,86
45.4D,190
95.22Z,112
60.04,27
17.19,4
"",23
35.23Z,11
54.07,5
14.20Z,2
27.1Z,2
51.30,8
70.2B,142
20.14Z,14
55.5A,30
18.2D,7
23.20Z,13
95.11,7
85.1G,714
59.05,32
77.14,366
33.11Z,117
29.32Z,38
17.3Z,4
92.1J,9
17.21B,8
89.07,2
29.5L,3
01.3Z,632
43.39Z,540
96.16,14
01.4A,66
27.3C,2
25.1E,9
43.12B,69
34.3Z,27
10.52Z,10
22.29B,22
64.2D,6
29.2L,3
55.20Z,458
87.01,136
02.10,2
93.12Z,1860
43.22B,1944
94.11Z,195
43.29B,113
29.4A,10
03.30,9
26.51B,37
72.11Z,15
69.22,30
25.2H,21
29.1F,3
43.32A,1891
65.1E,1
46.42Z,186
01.2G,23
46.35Z,1
15.11Z,2
46.24Z,5
30.0A,1
00.10,375
28.1C,36
56.29B,198
00.30,17
58.10,1
15.8M,5
44.42,2
25.62B,358
93.11Z,159
58.12,97
59.12,18
29.31Z,6
85.3H,14
29.1C,8
60.07,26
33.4A,1
67.09,35
58.06,60
74.1G,515
69.25,36
46.22Z,45
72.5Z,60
72.19Z,90
47.01,20
85.3E,4
91.3C,3
28.93Z,8
28.3B,2
21.14,1
74.30Z,495
57.11,35
21.11,18
51.1A,13
70.1F,220
38.32Z,622
47.11C,102
96.03Z,309
79.11Z,248
47.11B,678
63.4A,43
36.1G,105
84.30B,20
20.13B,1
52.2A,91
52.2P,159
92.3B,82
46.66Z,75
30.02,2
57.02,39
47.61Z,93
27.33Z,2
20.5C,2
65.06,361
59.20Z,120
71.1Z,37
64.19Z,981
45.2L,69
46.41Z,50
51.8N,28
84.30A,289
86.10,24
53.04,7
30.30Z,12
80.02,24
77.13,64
26.6E,16
32.1D,3
87.06,72
43.32C,83
29.1J,6
51.5H,31
32.1B,10
71.4A,4
28.7C,1
55.70,363
65.2E,80
23.63Z,46
13.92Z,95
21.07,36
01.24Z,122
59.13B,6
75.02,1
02.20Z,297
86.23Z,1735
46.38B,91
46.62Z,44
49.39A,78
75.2J,2
39.00Z,38
51.8H,22
57.07,1
22.3E,4
55.4B,1495
37.00Z,109
36.6A,7
84.06,2
03.21Z,1
46.17B,67
22.2J,32
71.12A,94
62.42,63
67.13,16
39.06,1
52.6E,829
29.5E,10
28.7E,9
86.08,70
96.25,26
25.03,6
26.20Z,4
35.3B,8
47.74Z,254
10.85Z,10
97.22,411
26.7Z,39
27.3E,5
25.1C,7
21.2L,11
55.11,1
74.1J,1756
65.2A,2
43.33Z,1665
51.4Q,19
68.32B,52
20.41Z,27
45.5Z,18
73.07,2
74.20Z,934
47.22Z,504
01.80,51
67.1E,76
14.1A,3
64.12,139
16.10B,29
51.1C,18
44.21,12
37.2Z,28
17.2A,2
24.2Z,3
24.32Z,1
18.03,1
56.10A,2802
47.11D,453
64.30Z,511
46.72Z,204
86.01,8
51.3T,60
24.52Z,7
96.02A,3328
86.90D,6245
82.19Z,960
51.1R,712
55.90Z,78
24.5A,12
85.32Z,125
51.4R,17
36.1E,18
65.2F,8
00.31,4
28.14,1
71.2A,89
46.19B,2599
07.01,1
29.5P,3
78.02,716
55.3B,642
77.31Z,53
31.09B,263
28.4A,7
47.23Z,26
01.25Z,16
87.10C,3
45.3A,460
69.12,330
46.69B,565
85.42Z,172
73.12Z,140
63.05,42
31.16,1
48.05,4
57.04,28
85.20Z,8
30.91Z,5
33.19Z,28
23.32Z,3
51.5N,9
29.11,11
47.11E,1
24.1A,5
26.8A,1
31.5B,2
70.1C,164
58.11,23
64.24,211
77.04,24
38.12Z,27
01.00,102
60.05,22
52.4E,129
46.76Z,61
45.2D,2
51.3C,24
59.07,33
94.12Z,92
55.30Z,62
61.01,15
10.89Z,37
52.7D,42
61.20Z,27
51.3N,7
29.2C,4
24.42Z,2
29.5N,2
50.30Z,4
89.04,1
90.25,1
43.91B,1303
36.10,71
87.04,117
26.51A,3
72.2A,21
47.53Z,144
50.10Z,1
29.4D,2
47.05,4
46.64Z,1
15.5F,2
18.3Z,6
21.10,1
67.2Z,585
94.99Z,5384
21.20Z,4
81.11,245
60.08,2
28.96Z,3
92.18,1
15.09,5
77.05,80
47.76Z,726
14.13Z,301
70.10Z,593
49.31Z,31
85.60Z,70
62.45,64
77.29Z,143
10.71A,61
24.10Z,54
01.4D,16
31.5C,12
08.11Z,25
24.4C,1
28.2D,6
82.06,148
91.02Z,6
45.2F,11
31.4Z,3
10.51A,9
88.91B,119
79.90Z,93
47.59A,610
82.99Z,856
41.10C,125
47.21Z,123
02.20,87
01.57,6
28.99B,29
46.37Z,16
32.20Z,49
66.12Z,24
17.16,2
80.4A,163
22.2A,2
23.41Z,68
85.1A,6
01.63,22
18.10,3
15.02,3
48.02,12
17.27,2
36.1K,67
78.10Z,52
79.05,5
47.19A,9
79.06,159
86.06,188
15.12Z,44
52.7A,78
63.12Z,127
45.3F,324
75.1G,9
18.11,4
11.07A,3
56.29A,235
28.12Z,23
51.4N,32
20.1A,63
93.21Z,196
33.15Z,7
51.6N,22
47.03,2
39.02,4
15.8A,23
46.16Z,25
95.22,4
92.21,9
26.1J,12
14.12Z,1
23.42Z,1
90.04Z,164
94.20Z,225
49.10Z,228
24.03,16
38.50,70
20.59Z,24
61.2Z,16
75.03,3
53.03,5
91.1C,8
32.1A,2
17.5E,1
00.99,2
51.1T,149
25.50B,95
28.15Z,6
74.1A,231
50.3B,100
59.11B,184
58.12Z,4
26.52Z,8
23.70Z,83
02.0D,28
01.30Z,18
28.7P,12
51.9A,12
22.1A,25
34.02,3
29.2A,6
58.29B,5
51.3S,6
47.52B,116
59.02,7
86.22C,1299
47.43Z,68
58.21Z,11
96.15,17
25.94Z,8
66.0E,2
33.4B,2
67.01,1081
52.2J,64
01.28Z,19
27.3G,1
15.8F,1
13.10Z,4
24.54Z,6
87.30B,31
46.63Z,116
92.3H,89
47.78C,1125
66.19B,450
02.0B,132
52.10A,9
74.8D,13
28.18,3
64.14,207
71.4B,107
67.03,31
78.01,15
27.90Z,21
63.1B,9
31.3Z,6
47.72A,447
75.1E,22
63.11Z,145
15.08,12
74.8A,80
84.03,5
37.03,2
84.05,3
74.05,1
28.16,14
45.4M,120
87.03,355
00.00Z,425
64.47,87
86.12,37
51.6J,60
64.2B,19
17.21C,7
01.1G,5
25.71Z,5
69.23,290
45.4A,388
47.78A,575
82.30Z,217
74.7Z,299
46.34Z,215
70.3E,49
60.10Z,44
26.1E,19
28.29B,17
51.4D,17
51.12,4
25.40Z,5
29.2J,3
24.02,1
92.12,2
14.1C,1
54.03,1
47.64Z,300
62.43,358
46.21Z,99
70.1A,70
90.12,140
45.2P,38
28.7N,2
22.3A,2
55.73,965
72.3Z,66
77.03,95
84.08,11
85.3J,19
77.21Z,55
26.40Z,12
23.03,8
85.04,3
17.14,1
62.01Z,1133
52.2L,337
85.1H,28
49.03,9
66.03,18
01.70,12
29.5D,1
15.05,1
23.05,1
26.5E,1
55.71,631
43.29A,352
51.3G,25
42.99Z,329
10.82Z,27
55.12,43
63.4C,34
41.10B,7
24.53Z,6
15.06,1
31.02Z,18
29.4E,1
25.92Z,1
62.41,190
01.50Z,1792
46.18Z,427
10.71B,232
23.69Z,19
66.29Z,38
91.2Z,12
46.17A,11
51.2G,2
21.2G,2
11.06Z,1
36.1H,2
59.10,77
46.19A,24
28.7G,6
84.13,39
77.34Z,3
43.21B,15
70.01,1
49.41C,39
46.33Z,38
84.12Z,233
35.01,103
28.1A,101
24.51Z,1
29.20Z,50
21.2B,2
27.31Z,9
13.96Z,5
25.30Z,1
28.19,6
51.21Z,1
81.21,1342
01.45Z,240
64.30,89
95.23Z,136
62.12,68
52.7F,10
77.12,106
52.3E,114
59.14Z,34
15.10,2
55.2E,34
46.74B,140
01.1C,38
27.51Z,9
24.31Z,1
77.40Z,47
87.90A,110
49.04,7
36.1J,2
50.04,3
85.53Z,477
43.31Z,1493
51.4S,281
47.62Z,306
91.3E,242
47.26Z,326
45.2T,54
75.3A,8
19.20Z,21
25.99A,5
17.21A,2
27.2C,2
51.1P,1
87.09,22
45.4C,445
28.3C,388
43.99D,394
47.54Z,232
60.03,14
22.22Z,18
23.13Z,24
45.11,2
03.12Z,2
48.06,3
70.2C,2928
29.2M,6
41.02,72
11.05Z,42
47.24Z,401
92.3K,17
27.40Z,21
92.1B,14
69.21,4
18.08,1
36.1C,5
24.1E,1
02.40Z,198
57.01,45
81.29A,50
95.24Z,91
24.34Z,8
17.25,1
55.2A,2
27.02,2
47.71Z,2427
77.06,39
62.22,9
30.03,4
44.34,1
90.03A,1079
22.21Z,18
51.5L,27
51.1L,10
82.05,92
51.3E,4
66.0G,14
45.2E,9
77.15,4
52.03,2
26.2J,2
67.06,62
74.6Z,159
45.1A,146
51.7Z,60
25.29Z,6
28.99A,3
89.02,1
52.24A,1
15.8R,3
52.1H,5
51.01,35
46.39B,153
77.39Z,141
16.29Z,92
77.35Z,7
18.2C,66
74.03,15
57.06,7
31.1C,11
81.10Z,1201
86.07,83
46.61Z,111
77.11,24
61.90Z,127
28.29A,7
95.0Z,1
51.3D,9
10.41B,1
46.90Z,463
60.2B,35
46.15Z,24
65.11Z,54
35.14Z,43
15.7A,2
87.08,133
87.10,10
58.09,23
28.49Z,5
36.20,2
61.30Z,5
49.39B,57
01.2A,281
47.78B,314
45.31Z,267
67.07,88
86.21Z,3204
85.3D,19
96.02B,2506
47.19B,270
70.1B,3
55.10,51
52.24B,57
92.1D,5
60.1Z,1
63.1D,1
85.52Z,617
48.01,80
34.06,46
85.3K,54
42.13A,8
28.21,2
73.01,1
31.1A,3
50.07,1
49.39C,1
45.2A,256
64.48,253
50.3A,73
32.1C,4
91.01Z,25
26.8C,9
42.13B,2
45.23,13
73.06,3
93.0E,225
40.32,9
85.1K,36
46.32C,5
62.21,52
62.2Z,4
08.99Z,1
44.36,1
71.11Z,741
52.2C,271
08.01,19
28.25Z,50
55.2F,6
21.15,2
28.23,1
47.73Z,534
79.01,63
39.08,3
13.05,1
74.8K,378
01.2C,50
45.32Z,487
46.75Z,68
77.02,23
80.06,77
51.10Z,15
80.01,9
52.1A,18
90.01,1
81.99,1
51.8M,92
38.21Z,112
87.07,143
15.1E,35
51.1E,14
28.13Z,14
52.3C,14
24.6L,2
47.81Z,833
10.71D,277
74.4B,286
86.90A,273
20.5A,36
09.10Z,8
57.08,36
77.33Z,9
24.4D,2
23.2Z,2
49.50Z,5
46.14Z,48
46.69C,201
52.6B,45
14.3Z,1
87.10B,15
15.2Z,1
20.2Z,3
51.6G,138
01.41Z,571
68.31Z,1772
25.11Z,212
25.93Z,28
45.2U,62
60.02,9
84.25Z,7
85.03,2
51.4H,18
85.1L,1
64.22,94
01.42Z,765
88.10A,388
46.69A,143
10.13A,28
23.11Z,3
15.9D,6
22.1J,3
56.10B,25
26.5A,1
10.1Z,20
85.59B,1122
85.59A,1541
93.0H,88
19.2Z,5
15.9A,24
57.10,20
29.5R,3
75.3B,2
17.4B,3
37.1Z,103
22.29A,40
29.7C,6
24.6E,1
60.06,8
20.01,2
28.6F,1
33.01,3
10.81Z,1
62.44,40
33.14Z,67
80.08,84
22.02,28
51.4F,39
29.15,5
34.1Z,2
40.37,3
43.99C,4093
51.5E,64
02.30Z,3
01.2J,60
26.11Z,19
19.3Z,15
92.1G,4
51.5Q,3
36.1M,1
52.5Z,143
49.41B,727
64.92Z,102
51.8C,14
55.5C,25
41.01,6
70.21Z,478
72.4Z,23
02.0A,6
46.32B,30
30.92Z,3
17.4C,3
10.71C,1351
46.31Z,51
15.1F,97
75.1A,64
25.73A,4
51.20,22
23.62Z,3
97.23,107
47.51Z,174
26.30Z,14
32.3Z,8
88.10B,6
27.20Z,1
01.61Z,208
41.0Z,44
33.13Z,27
82.92Z,43
45.20A,2357
29.2D,18
62.03Z,99
56.02,51
51.4J,38
52.1C,62
33.20B,101
90.0B,22
43.99E,49
96.22,4
67.04,1219
96.04Z,554
27.4G,2
24.45Z,4
18.2J,11
31.09A,11
24.1J,2
92.16,2
15.3E,2
16.04,1
85.41Z,1
55.10Z,455
66.21Z,104
55.50,28
41.20A,532
64.21,109
35.2Z,3
92.6A,47
36.1A,17
65.30Z,3
90.0C,7
85.3C,2
84.02,1
23.1Z,1
51.2A,30
42.11Z,124
25.04,4
05.0C,9
96.09Z,2949
60.09,545
52.6G,627
16.03,15
86.02,5
00.98,7
59.03,3
22.2E,2
33.2B,16
13.99Z,39
95.25Z,13
33.12Z,362
80.10Z,366
32.50A,280
91.04Z,11
51.6A,15
47.11A,39
26.6G,4
24.7Z,1
27.52Z,1
74.2C,501
24.08,229
81.21Z,1745
77.11A,223
28.22Z,38
46.47Z,48
20.3Z,30
21.04,8
30.0C,10
25.1A,1
26.1C,20
72.6Z,1
18.12Z,211
35.11Z,839
52.23Z,3
55.1D,9
82.91Z,28
40.3Z,7
20.52Z,6
27.4C,2
10.86Z,2
28.7L,1
43.12A,876
69.24,27
74.8J,15
51.4L,30
52.2E,11
33.17Z,12
92.1C,5
10.12Z,5
35.22Z,16
03.11Z,2
28.91Z,5
70.3D,9
47.41Z,253
63.91Z,92
01.70Z,11
74.10,7
92.2C,3
27.4A,1
84.10,439
80.05,30
74.4A,86
46.52Z,125
32.2A,10
45.21,5
84.30C,43
10.51D,1
86.04,23
10.11Z,111
47.72B,69
51.8J,12
28.7Q,8
64.13,44
27.2A,2
23.51Z,8
47.91A,793
74.8B,25
52.4C,1068
45.1D,9
92.3F,36
91.3A,19
29.2K,8
40.1E,1
16.21Z,4
28.6D,8
93.0B,191
33.20D,105
51.11,37
20.02,3
23.91Z,1
67.02,14
53.02,3
37.04,1
46.73A,615
29.14,17
64.2C,39
05.31,1
45.40Z,257
89.03,117
79.03,271
74.5B,145
40.31,5
22.11Z,10
13.93Z,3
44.10,1
31.15,5
58.04,55
55.1A,223
21.13,3
39.03,1
63.2A,2
97.12,3
33.1B,94
72.1Z,135
10.39A,4
29.2F,24
30.11Z,1
47.08,1
67.08,225
41.10D,1376
91.1A,7
01.13Z,146
31.2A,16
35.30Z,43
52.4U,46
05.10Z,18
28.13,2
30.01,1
45.11Z,3264
74.2A,147
90.03B,812
01.49Z,1662
59.12Z,71
91.01,1
28.5C,4
88.02,1
47.29Z,403
14.19Z,55
80.03,1
26.6L,3
92.2A,16
24.33Z,14
29.2H,1
15.1A,207
52.2N,11
62.02B,101
87.05,62
96.23,41
47.30Z,203
78.30Z,153
16.23Z,68
46.43Z,50
23.12Z,30
08.12Z,63
65.1C,4
59.14,10
86.05,6
51.6E,1
12.00Z,6
01.1A,779
53.20Z,994
58.13Z,71
71.3A,21
51.1U,7
18.2E,8
59.11C,35
28.7M,2
97.21,5
64.46,170
24.09,11
28.14Z,8
54.09,11
10.72Z,20
87.90B,57
24.1L,3
10.61A,9
25.21Z,3
47.99B,661
01.19Z,100
16.10A,98
01.1D,40
76.00,13
86.90B,288
15.5D,1
72.01,1
52.4H,252
84.12,380
63.04,7
79.04,60
77.22Z,30
46.32A,55
92.5E,1
41.20B,406
51.2E,25
15.9T,3
36.3Z,7
08.93Z,3
30.12Z,2
17.29,1
75.1C,45
16.24Z,34
51.3V,6
47.09,6
51.1N,64
68.32A,628
86.90F,1507
90.02Z,408
85.1J,50
60.2A,5
27.1Y,10
41.09,4
17.1K,1
70.1D,273
91.03Z,65
01.46Z,28
51.4C,90
56.01,113
82.02,11
28.92Z,8
32.50B,12
20.11Z,13
22.1C,6
45.4F,330
51.10,70
51.2C,28
46.38A,5
27.01,7
43.13Z,26
15.1C,1
90.05,1
74.1C,116
68.10Z,1106
20.30Z,13
50.5Z,154
84.13Z,325
28.4B,30
15.03,24
10.84Z,5
10.41A,4
54.06,1
26.2L,4
70.22Z,3575
01.62Z,154
51.1J,17
62.09Z,286
21.12,1
71.3C,65
33.16Z,9
74.2B,41
92.7A,18
57.03,36
74.8H,1
52.4W,143
71.20B,537
58.14Z,93
51.5J,37
29.10Z,23
66.22Z,1428
46.51Z,121
64.25,192
51.6L,69
77.09,71
21.06,71
45.19Z,65
58.11Z,95
58.29C,141
47.11F,110
51.4A,35
15.12,5
46.48Z,8
27.32Z,6
47.10,7
70.3C,88
77.07,38
25.99B,92
52.4A,102
45.4H,14
63.2E,1
29.1B,2
92.1A,4
14.11Z,1
23.14Z,2
50.01,1
62.46,473
47.59B,448
15.01,11
23.61Z,36
39.01,6
19.10Z,1
45.3C,98
47.25Z,252
60.2G,16
46.01,5
92.3D,38
51.3L,1
29.6B,2
14.5Z,1
47.42Z,150
90.11,50
53.01,5
64.91Z,11
92.00Z,17
14.14Z,10
15.8K,11
26.4A,2
28.94Z,2
22.2G,45
74.8G,22
59.04,6
52.1J,47
00.0Z,65
66.04,47
13.20Z,6
85.2Z,31
18.06,7
46.39A,23
28.17,2
00.20,54
75.00Z,352
47.91B,1093
01.5Z,2
45.2K,33
24.1G,7
27.5E,1
84.14,12
51.6C,27
29.5A,1
62.02A,696
59.06,7
52.1D,71
96.01A,18
66.01,106
38.10,5
58.03,18
90.03,3
27.3A,1
10.39B,34
69.20Z,728
45.2B,165
32.13Z,205
54.10,15
57.05,25
86.09,11
88.99B,991
52.4L,333
92.7C,106
47.63Z,28
65.1D,56
95.21,7
51.3W,28
26.6A,9
17.21,1
15.8V,8
26.70Z,2
52.4N,165
52.10B,134
80.3Z,4
49.42Z,69
65.01,46
51.8A,13
26.1A,1
25.02,2
35.12Z,5
93.29Z,1598
28.5D,216
52.4T,78
86.22B,184
52.6A,25
24.5C,6
17.2G,1
18.11Z,1
29.5Q,1
35.05,1
69.10Z,2087
51.5F,200
69.11,210
88.91A,233
55.1C,70
38.40,310
52.4F,50
29.5C,14
07.10Z,2
00.32,1
09.01,3
10.20Z,1
34.05,1
29.22,2
47.89Z,2465
29.7A,7
52.4J,152
73.11Z,849
92.4Z,73
59.09,48
35.04,7
72.2C,58
25.2C,3
35.21Z,12
59.13A,2
34.03,2
25.2E,24
20.51Z,4
63.1E,10
73.2Z,13
55.30,1
28.41Z,9
46.77Z,53
92.6C,249
55.5D,89
88.10C,71
30.20Z,13
55.4A,73
58.29A,21
18.14Z,13
32.40Z,27
06.10Z,2
33.5Z,4
18.2A,1
28.6A,1
34.01,2
45.2V,1544
85.51Z,1807
60.10,45
65.03,347
67.1C,28
01.29Z,22
10.91Z,10
28.24Z,2
43.21A,2631
31.6D,15
59.11A,96
10.92Z,11
52.1B,523
32.12Z,44
17.23Z,11
39.04,6
34.04,1
70.2A,1094
51.6K,125
64.43,1136
93.0L,65
53.10Z,575
66.19A,638
82.03,9
21.01,30
52.6H,45
54.01,8
42.12Z,15
80.1Z,4
58.02,12
74.90B,725
21.03,27
60.2M,384
74.1E,45
74.3A,33
08.02,1
90.04,1
35.1E,1
66.02,110
64.99Z,44
35.4C,1
96.01B,309
18.13Z,349
10.51C,18
46.65Z,20
57.09,23
32.30Z,14
27.12Z,25
40.35,1
50.02,1
15.9N,8
55.72,430
71.12B,1962
27.11Z,12
52.4P,48
26.60Z,6
73.1Z,26
85.3G,8
52.6D,505
25.50A,47
15.20Z,17
77.11B,27
65.2C,6
40.1A,6
68.20B,26286
15.8C,503
60.2L,451
74.8F,232
59.08,162
10.83Z,24
22.2C,121
51.8G,41
01.10,37
50.40Z,17
49.02,9
84.23Z,82
44.30,1
