activitePrincipaleUniteLegale,count
47.99A,7445
45.20B,103
48.04,16
58.19Z,101
33.20A,211
25.73B,43
10.62Z,5
31.03Z,10
71.3E,5
14.31Z,3
64.11,1022
70.3A,778
61.10Z,135
93.0A,21
63.99Z,44
87.30A,122
34.2A,15
45.3H,12
15.8P,6
35.4A,1
55.3A,2373
46.45Z,198
65.12Z,514
45.1B,13
01.56,3
93.21,7
92.14,2
43.22A,1162
47.04,360
95.12Z,62
74.09,17
01.63Z,2
90.0E,4
15.5A,1
51.9B,91
22.1E,73
31.01Z,51
25.62A,11
32.2B,11
51.3Q,4
71.1A,8
24.01,1
41.10A,592
64.40,80
26.2A,23
67.05,27
16.01,10
93.0D,570
89.05,17
58.01,26
92.13,1
43.11Z,198
01.1F,112
11.01Z,42
60.2N,23
14.39Z,11
02.10Z,112
73.08,3
25.91Z,1
01.11Z,4388
47.79Z,481
38.22Z,5
52.3A,108
00.97,2147
84.11,173
23.19Z,42
28.30Z,22
67.12,18
01.60,6
27.4D,1
49.41A,777
77.01,274
28.15,7
65.02,199
99.00Z,89
23.01,4
23.99Z,21
29.4C,4
46.23Z,29
21.09,6
24.06,2
24.3Z,15
26.4B,4
09.90Z,1
44.22,1
92.3A,389
52.4Z,617
95.29Z,656
64.23,165
43.99A,187
60.01,20
47.65Z,75
44.18,4
46.36Z,29
25.2A,4
29.4B,6
85.02,4
44.23,1
44.20,1
90.13,4
64.49,548
55.40,273
85.1E,274
68.20A,9731
51.3A,49
51.3J,113
05.0A,2
14.2A,20
01.50,4
60.20B,9
60.11,2
49.32Z,1793
45.3E,309
46.46Z,305
60.2E,312
80.04,25
53.05,11
84.24Z,19
80.07,1
24.11,3
90.0G,2
55.60,684
45.2J,149
36.6E,45
45.2R,2
55.31,14
52.22Z,8
80.30Z,56
86.22A,324
64.1C,81
56.30Z,785
85.10Z,8
15.8D,87
22.19Z,14
18.20Z,11
75.04,2
32.99Z,224
74.5A,43
36.2C,46
72.2Z,168
21.08,96
15.8B,25
12.03,1
46.11Z,31
92.15,4
01.2E,9
82.04,4
99.0Z,6
36.00Z,55
49.01,144
52.21Z,195
91.02,18
29.1D,4
26.6J,2
56.21Z,820
95.11Z,653
52.29A,114
17.29Z,34
54.05,11
45.2C,3
85.3A,3
28.12,2
96.21,1
62.11,498
85.1C,1016
20.4Z,13
30.99Z,10
23.49Z,12
22.01,1
46.49Z,913
50.2Z,283
47.77Z,267
54.04,40
64.44,33
58.05,43
92.3J,5
64.11Z,6
45.4J,646
78.20Z,686
47.52A,250
01.47Z,141
55.13,11
11.07B,8
86.90C,27
13.30Z,41
18.2G,7
80.2C,8
15.13,11
77.32Z,162
51.1G,66
73.20Z,146
89.06,1
70.02,81
81.22Z,469
52.4V,86
52.4Y,72
27.5G,5
43.34Z,2802
80.4D,292
88.99A,185
95.21Z,73
29.5M,3
22.1G,23
93.19Z,590
81.29B,161
80.20Z,149
92.5A,5
21.02,7
36.4Z,6
17.4A,8
28.10,1
52.4X,236
72.20Z,131
93.0N,320
46.74A,152
25.61Z,87
42.91Z,10
54.08,23
11.04Z,4
92.5C,3
28.11Z,9
47.02,14
49.20Z,6
79.02,5
33.1A,4
64.20Z,3796
25.12Z,72
46.13Z,135
87.10A,99
52.7H,74
24.44Z,4
20.1B,5
24.20Z,7
86.90E,7456
90.01Z,2830
52.29B,421
71.3G,124
85.31Z,227
01.43Z,259
46.71Z,166
58.08,18
51.5C,21
74.3B,45
48.07,23
03.22Z,21
17.5G,12
01.74,2
00.11,1
77.10,208
59.13,79
51.5A,30
82.20Z,121
71.20A,175
46.73B,201
66.0A,21
38.11Z,120
31.13,9
29.3C,12
44.41,5
62.1Z,3
25.01,7
80.4C,255
43.32B,795
47.82Z,842
01.07,27
17.12Z,23
40.1Z,2
17.7A,2
94.91Z,1062
47.75Z,307
77.12Z,63
52.2G,96
94.92Z,25
38.31Z,45
51.8P,22
15.07,4
42.22Z,42
15.8T,5
40.33,2
50.03,1
52.4R,241
56.10C,3816
74.10Z,1443
88.04,59
74.90A,386
33.20C,77
01.16,4
40.34,3
15.9G,8
54.02,5
26.5C,1
32.03,1
82.11Z,379
10.32Z,16
43.91A,302
51.8L,24
60.20A,7
87.20A,55
24.05,3
06.01,3
29.1A,2
93.13Z,139
46.44Z,97
55.4C,11
15.11,2
64.41,116
25.72Z,29
81.30Z,1018
49.05,199
28.5A,22
86.10Z,330
10.73Z,21
45.4L,27
20.16Z,22
58.07,9
84.11Z,3524
01.4B,116
59.11,61
50.4Z,71
64.42,83
43.99B,128
29.3D,19
42.21Z,67
23.31Z,6
28.21Z,9
17.24Z,2
92.2F,1
52.02,3
52.1F,14
20.42Z,61
22.23Z,51
80.2A,8
74.06,1
27.4F,2
36.5Z,29
63.3Z,110
52.7C,56
50.1Z,691
79.12Z,117
35.13Z,25
46.12B,43
25.2G,8
90.0A,14
36.6C,3
29.13,8
20.15Z,2
26.12Z,40
17.7C,6
60.2P,21
85.01,5
44.12,1
77.08,113
63.4B,15
99.01,11
33.3Z,42
83.01,16
15.5C,1
28.6C,5
71.2E,6
29.21,1
01.21Z,2420
66.30Z,557
10.13B,111
55.2C,15
13.91Z,6
41.10,1
55.20,13
18.07,4
26.2C,5
10.01,1
45.4D,195
"",311
64.45,85
95.22Z,102
54.07,13
35.23Z,14
60.04,39
94.21,1
14.20Z,7
27.1Z,1
17.19,2
51.30,12
70.2B,93
84.01,1
23.20Z,10
55.5A,39
20.14Z,18
18.2D,20
95.11,1
71.2C,2
85.1G,790
33.11Z,73
77.14,286
17.21B,32
59.05,13
29.32Z,42
17.3Z,11
41.08,3
29.5L,4
89.07,7
92.1J,2
60.3Z,1
01.3Z,407
43.12B,80
01.4A,160
43.39Z,315
22.29B,25
10.52Z,17
25.1E,3
37.02,8
34.3Z,13
29.2L,4
96.16,3
64.2D,3
02.10,5
55.20Z,801
87.01,195
24.6G,2
43.22B,1552
93.12Z,1141
43.29B,347
03.30,2
94.11Z,262
11.01,4
69.22,28
25.2H,15
72.11Z,118
26.51B,53
87.02,2
29.4A,7
29.1F,2
43.32A,2103
46.42Z,407
01.2G,29
11.02B,22
15.11Z,5
46.24Z,11
10.42Z,3
46.35Z,2
56.29B,142
00.10,91
28.1C,31
00.30,13
44.42,6
15.8M,6
58.10,6
58.12,229
25.62B,323
93.11Z,129
60.07,77
59.12,20
85.3H,5
29.1C,5
33.4A,3
29.31Z,6
69.25,30
58.06,85
67.09,64
74.1G,1112
72.19Z,394
47.01,22
72.5Z,68
46.22Z,59
28.93Z,37
21.14,1
85.3E,4
91.3C,6
95.12,1
74.30Z,1721
57.11,64
21.11,30
51.1A,11
96.03Z,236
47.11B,748
79.11Z,324
38.32Z,594
36.1G,140
70.1F,348
47.11C,192
84.30B,38
63.4A,37
01.64Z,4
20.13B,6
52.2A,41
52.2P,187
57.02,44
27.33Z,15
47.61Z,157
30.02,5
46.66Z,73
92.3B,81
24.4A,2
20.5C,3
46.41Z,117
59.20Z,224
45.2L,56
84.30A,129
65.06,312
64.19Z,1450
53.04,8
86.10,23
51.8N,30
30.30Z,5
71.1Z,23
63.01,1
77.13,61
26.6E,20
80.02,11
00.12,1
32.1D,1
31.5A,1
51.5H,40
43.32C,114
87.06,64
32.1B,7
71.4A,1
50.06,1
29.1J,1
55.70,309
65.2E,192
01.24Z,179
13.92Z,161
23.63Z,56
21.07,21
59.13B,20
53.06,1
75.02,1
46.38B,249
02.20Z,218
86.23Z,2809
46.62Z,140
39.00Z,57
51.8H,37
22.3E,3
49.39A,64
57.07,6
55.4B,518
84.06,3
36.6A,8
37.00Z,78
20.53Z,7
62.42,46
46.17B,158
22.2J,82
71.12A,80
67.13,8
39.06,1
52.6E,936
86.08,15
26.20Z,14
29.5E,25
96.25,11
25.03,17
35.3B,2
28.7E,4
32.91Z,3
47.74Z,287
97.22,67
26.7Z,47
10.85Z,59
21.2L,7
55.11,2
11.02A,9
25.1C,1
74.1J,1809
43.33Z,1997
68.32B,80
20.41Z,25
15.9S,1
45.5Z,4
51.4Q,28
65.2A,7
73.07,6
30.40Z,1
51.1C,15
67.1E,76
64.12,110
74.20Z,1250
47.22Z,462
01.80,142
85.3B,3
37.2Z,44
14.1A,9
17.2A,7
16.10B,21
24.2Z,1
44.21,14
74.08,1
56.10A,4828
64.30Z,581
46.72Z,160
47.11D,574
51.3T,114
24.52Z,1
86.01,4
82.19Z,1355
96.02A,2988
86.90D,6357
51.1R,476
85.32Z,116
55.90Z,52
36.1E,18
51.4R,11
00.31,5
24.5A,13
65.2F,10
51.8E,2
46.19B,1687
71.2A,32
29.5P,6
07.01,1
77.31Z,125
55.3B,601
78.02,473
31.09B,507
28.4A,13
87.10C,41
01.25Z,16
47.23Z,17
69.12,278
45.3A,427
46.69B,1160
48.05,29
73.12Z,229
85.42Z,453
85.20Z,32
57.04,25
63.05,8
31.16,1
30.91Z,4
21.05,2
51.5N,58
33.19Z,61
29.11,12
55.1E,4
23.32Z,18
47.11E,6
24.1A,1
31.5B,2
51.3C,20
01.00,340
38.12Z,25
64.24,243
70.1C,81
77.04,48
52.4E,118
46.76Z,179
58.11,19
60.05,31
45.2D,1
94.12Z,161
10.89Z,62
52.7D,30
61.01,7
59.07,50
55.30Z,59
24.42Z,4
51.3N,12
29.5N,4
61.20Z,28
29.2C,18
50.30Z,13
86.11,2
89.04,1
47.53Z,111
87.04,142
43.91B,765
72.2A,23
36.10,13
18.3Z,13
46.64Z,9
15.5F,7
29.4D,1
26.51A,2
47.05,8
50.10Z,2
21.10,2
67.2Z,719
94.99Z,7152
21.20Z,35
81.11,153
92.18,3
60.08,7
28.96Z,2
14.13Z,432
70.10Z,957
47.76Z,705
49.31Z,31
85.60Z,96
31.5C,18
77.05,181
77.29Z,186
62.45,86
10.71A,69
28.2D,10
08.11Z,16
15.09,7
24.4C,6
21.1C,1
01.4D,5
24.10Z,8
82.06,113
91.02Z,15
45.2F,5
10.51A,16
31.4Z,2
88.91B,1
47.59A,569
82.99Z,1770
79.90Z,292
41.10C,124
32.20Z,67
02.20,103
46.37Z,38
47.21Z,111
28.99B,40
66.12Z,59
01.57,3
17.16,2
48.03,1
23.41Z,124
80.4A,167
01.63,10
85.1A,16
15.02,1
18.10,4
36.1K,148
78.10Z,61
79.05,4
48.02,20
47.19A,7
52.7A,91
45.3F,230
86.06,93
63.12Z,261
79.06,249
75.1G,11
18.11,7
15.12Z,84
11.07A,1
75.3C,1
33.15Z,15
56.29A,455
51.4N,88
93.21Z,131
28.12Z,11
46.16Z,107
20.1A,107
92.21,12
23.42Z,4
49.06,4
92.1F,4
51.6N,37
15.8A,20
26.1J,10
39.02,4
95.22,6
47.03,2
14.12Z,7
61.2Z,39
94.20Z,249
49.10Z,173
24.03,27
38.50,66
20.59Z,19
00.99,14
90.04Z,64
53.03,3
91.1C,6
75.03,1
32.1A,4
51.1T,205
25.50B,122
28.15Z,19
74.1A,330
23.70Z,115
28.7P,20
59.11B,329
50.3B,60
34.02,7
22.1A,66
58.12Z,7
29.2A,5
01.30Z,69
02.0D,22
51.3S,8
26.52Z,13
51.9A,23
96.18,1
58.29B,10
01.90,2
86.22C,2658
59.02,9
47.43Z,66
47.52B,87
58.21Z,25
66.0E,13
15.3C,3
96.15,1
33.4B,2
25.94Z,2
67.01,1856
01.28Z,22
52.2J,79
13.10Z,12
15.8F,17
87.30B,26
27.3G,1
47.78C,1619
02.0B,125
66.19B,606
52.10A,9
46.63Z,111
92.3H,47
74.8D,16
92.2B,2
28.18,1
71.4B,103
64.14,108
67.03,27
27.90Z,32
78.01,35
31.3Z,5
17.22Z,5
63.1B,3
74.8A,86
47.72A,426
63.11Z,285
15.08,19
75.1E,9
37.03,4
84.03,3
74.05,1
84.05,3
64.47,70
01.1G,686
00.00Z,518
87.03,420
64.2B,22
45.4M,112
51.6J,105
86.12,30
28.16,12
25.71Z,13
17.21C,6
74.01,1
45.4A,320
74.7Z,290
46.34Z,329
82.30Z,386
69.23,198
47.78A,499
60.10Z,73
70.3E,56
51.4D,11
51.12,51
28.29B,56
60.2C,1
26.1E,8
29.2J,4
54.03,3
25.40Z,5
24.02,6
31.21,1
26.6C,1
92.12,1
46.21Z,130
70.1A,206
62.43,329
90.12,30
47.64Z,367
45.2P,31
28.7N,4
26.80Z,1
22.3A,6
40.11,1
84.04,1
55.73,1390
84.08,21
72.3Z,106
77.21Z,55
77.03,117
23.03,15
85.3J,16
26.40Z,18
85.04,8
17.14,1
52.2L,275
62.01Z,2360
66.03,19
85.1H,42
49.03,25
29.5D,1
01.70,3
44.14,3
23.05,1
55.71,717
63.4C,55
43.29A,434
42.99Z,584
10.82Z,102
55.12,11
51.3G,52
41.10B,38
31.02Z,34
24.53Z,2
25.92Z,10
15.06,2
27.5A,1
41.06,2
62.41,188
01.50Z,739
46.18Z,621
10.71B,40
66.29Z,71
21.2G,1
91.2Z,16
00.21,1
11.06Z,5
23.69Z,20
46.17A,5
51.2G,8
59.10,156
