categorieJuridiqueUniteLegale,count
3210,26
2110,3055
7362,105
2700,104
7378,10
3200,1
7364,183
5543,4
2200,743
5498,40427
7353,549
5306,199
6300,51
5426,1
5546,25
5458,79
7160,33
9221,77
6538,34
6571,91
6533,375
5193,10
4130,710
5415,1
8110,53
7351,53
8490,76
2100,63
2385,40
5599,10332
5553,7
9110,2227
5632,2
5653,1
5515,88
6100,10
7490,14
5615,3
7323,92
5195,2
8290,22
5192,192
5510,321
6568,2
9300,82
5308,84
8160,6
6567,1
3110,2
6577,23
4150,54
5499,103139
7171,306
5432,8
7379,4
5660,169
2210,2618
6573,59
5669,5
6210,35
6536,465
8200,7
4160,3
7382,4
7321,279
6200,98
9220,37023
8420,212
5699,628
2300,28
4140,59
7373,2
6500,186
5307,1
6521,5
2900,864
5191,11
8170,28
7349,1
6317,248
5710,33135
5453,28
5770,34
5651,3
6575,30
5400,206
7385,64
5194,121
7361,739
5554,3
1000,393410
7363,1
5551,22
7348,17
9240,38
7220,75
7450,14
7345,87
5532,12
9230,337
6901,3
6572,39
7354,171
8410,123
9200,2
7179,66
5558,20
9260,14
6220,844
3220,397
6565,99
7383,187
4110,24
6537,1
5720,20427
6574,50
5300,2
5200,97
7120,24
6599,11024
5552,11
6578,25
8450,107
7331,229
6589,2524
7366,33
4100,6
8250,18
5100,1
6596,46
6318,31
9900,524
8470,18
5410,12
8140,2
6595,72
4120,244
6411,150
9150,192
6562,9
7230,6
7112,1
6560,184
7346,206
5585,19
5442,3
6542,75
8210,416
5785,257
6543,25
8120,12
7210,2731
5560,134
5646,1
5530,5
5451,5
5505,1
5610,26
8100,5
6511,18
6566,5
6598,1819
7355,34
5460,129
7389,247
5652,1
5470,222
5385,5
6561,139
5685,5
7410,38
5202,3676
6569,10
2120,28
2220,47
6532,22
7130,5
6585,86
7520,18
6539,4
6316,225
5547,6
6540,55494
9222,20
5800,27
9224,17
9100,1
2320,8
7381,58
7510,12
5485,2016
5500,132
7344,20
8510,2
8311,77
6564,69
7384,15
6597,2891
9210,60
6563,11
3290,64
6541,3320
7172,449
2310,64
8130,36
9970,19
6535,15
7372,3
7371,2
7322,1
8400,115
8310,151
7367,28
7357,4
9223,257
7100,2
6534,1843
6576,44
7470,20
3120,549
