activitePrincipaleUniteLegale,count
47.99A,1625
45.20B,44
33.20A,128
31.03Z,6
58.19Z,23
48.04,8
25.73B,9
64.11,437
70.3A,283
61.10Z,30
87.30A,18
15.8P,10
45.3H,8
93.0A,9
10.31Z,4
34.2A,6
63.99Z,3
55.3A,1028
65.12Z,231
45.1B,5
01.56,5
46.45Z,27
43.22A,878
47.04,199
95.12Z,21
74.09,4
15.5A,1
01.63Z,4
90.0E,2
22.1E,18
71.1A,1
31.01Z,14
51.9B,8
32.2B,3
24.01,2
16.01,2
41.10A,239
67.05,23
64.40,17
26.2A,20
93.0D,322
58.01,8
89.05,6
02.10Z,5687
11.01Z,17
01.1F,20
14.39Z,12
60.2N,9
43.11Z,13
25.91Z,2
01.44Z,1
01.11Z,5745
47.79Z,269
00.97,375
84.11,55
52.3A,57
28.30Z,21
01.60,3
67.12,14
23.19Z,5
38.22Z,1
49.41A,219
28.15,7
65.02,128
77.01,53
46.23Z,47
29.4C,2
23.99Z,9
24.06,2
23.01,2
64.50,1
26.4B,1
21.09,2
09.90Z,3
95.29Z,740
92.3A,122
43.99A,47
52.4Z,374
64.23,50
47.65Z,63
60.01,17
46.36Z,5
90.13,8
25.2A,1
44.18,3
44.20,1
68.20A,7788
64.49,206
51.3J,40
55.40,155
05.0A,106
85.1E,68
01.50,2
51.3A,22
60.11,2
14.2A,9
49.32Z,396
45.3E,232
60.2E,88
80.04,8
46.46Z,34
53.05,5
84.24Z,5
24.11,1
55.60,603
36.6E,22
45.2J,15
52.22Z,7
55.31,1
56.30Z,743
86.22A,136
64.1C,14
80.30Z,22
15.8D,68
31.2B,2
18.20Z,13
85.10Z,2
22.19Z,1
32.99Z,139
74.5A,26
36.2C,13
21.08,35
15.8B,39
72.2Z,16
46.11Z,25
01.2E,9
82.04,1
36.00Z,188
49.01,63
91.02,9
52.21Z,51
56.21Z,310
52.29A,28
95.11Z,290
54.05,5
17.29Z,13
96.21,1
85.3A,1
85.1C,258
62.11,325
22.01,6
20.4Z,13
23.49Z,3
50.2Z,219
47.77Z,113
46.49Z,214
64.44,9
54.04,9
64.11Z,2
58.05,5
92.3J,4
45.4J,309
01.47Z,1150
47.52A,119
78.20Z,162
86.90C,4
80.2C,4
13.30Z,15
18.2G,1
55.13,2
11.07B,3
77.32Z,75
51.1G,17
73.20Z,25
81.22Z,197
52.4V,29
52.4Y,22
43.34Z,1559
95.21Z,50
80.4D,71
88.99A,27
29.5M,2
22.1G,3
93.19Z,404
81.29B,154
21.02,5
36.4Z,28
80.20Z,46
17.4A,8
92.5A,1
52.4X,127
93.0N,161
