codes_postaux,df1_activitePrincipaleUniteLegale,df1_count,latitude,longitude
67207,55.3A,1,48.616667,7.7
67207,52.4Z,1,48.616667,7.7
67207,64.49,1,48.616667,7.7
67207,55.60,1,48.616667,7.7
67207,45.4J,1,48.616667,7.7
67207,01.4A,2,48.616667,7.7
67207,58.12,1,48.616667,7.7
67207,01.00,1,48.616667,7.7
67207,67.01,2,48.616667,7.7
67207,82.05,1,48.616667,7.7
67207,89.03,1,48.616667,7.7
67207,01.1A,6,48.616667,7.7
67207,71.3A,1,48.616667,7.7
67207,57.05,1,48.616667,7.7
67207,88.99B,1,48.616667,7.7
