activitePrincipaleUniteLegale,count
47.99A,1976
33.20A,142
48.04,6
58.19Z,47
25.73B,35
31.03Z,17
45.20B,66
71.3E,2
14.31Z,1
64.11,895
70.3A,246
87.30A,37
93.0A,7
61.10Z,63
34.2A,11
63.99Z,11
45.3H,7
15.8P,5
35.4A,6
95.13,1
10.31Z,2
55.3A,1680
65.12Z,406
46.45Z,64
45.1B,13
92.14,3
01.56,4
93.21,1
43.22A,1323
47.04,107
95.12Z,34
26.3Z,2
01.63Z,2
15.5A,2
74.09,3
90.0E,1
22.1E,45
32.2B,8
51.9B,11
71.1A,5
31.01Z,15
25.62A,8
24.01,1
67.05,145
41.10A,172
64.40,36
16.01,8
26.2A,8
93.0D,470
92.13,3
89.05,8
58.01,9
02.10Z,1480
60.2N,15
01.1F,56
43.11Z,26
11.01Z,25
14.39Z,18
01.11Z,3258
84.11,119
00.97,1114
52.3A,119
47.79Z,427
67.12,25
23.19Z,16
01.60,5
28.30Z,6
49.41A,433
23.99Z,17
77.01,110
65.02,156
46.23Z,106
23.01,3
21.09,8
64.50,1
28.15,5
24.06,1
09.90Z,1
99.00Z,2
24.3Z,1
95.29Z,789
52.4Z,405
43.99A,112
64.23,96
44.18,2
92.3A,227
47.65Z,93
60.01,11
29.4B,1
25.2A,2
46.36Z,18
85.02,1
44.23,1
68.20A,6064
55.40,247
64.49,345
85.1E,154
51.3A,42
14.2A,25
51.3J,64
60.11,2
01.50,17
05.0A,1
60.20B,6
80.04,41
49.32Z,989
45.3E,301
46.46Z,110
60.2E,213
53.05,24
84.24Z,18
80.07,1
24.11,1
18.1Z,1
55.60,931
36.6E,42
45.2J,63
55.31,2
15.8D,71
56.30Z,1422
86.22A,139
22.19Z,15
75.04,11
80.30Z,12
64.1C,16
18.20Z,12
85.10Z,2
32.99Z,212
74.5A,62
36.2C,22
21.08,100
01.2E,18
46.11Z,22
15.8B,65
72.2Z,67
92.15,6
95.24,1
49.01,91
36.00Z,53
52.21Z,99
29.1D,8
91.02,3
56.21Z,291
95.11Z,402
52.29A,54
17.29Z,22
45.2C,7
54.05,5
28.12,4
96.21,1
85.1C,663
62.11,555
20.4Z,16
23.49Z,5
47.77Z,170
50.2Z,360
46.49Z,217
54.04,30
64.44,11
64.11Z,4
58.05,7
92.3J,4
45.4J,532
47.52A,186
01.47Z,163
78.20Z,231
11.07B,11
13.30Z,39
55.13,2
18.2G,12
80.2C,3
86.90C,6
73.20Z,76
77.32Z,65
51.1G,15
15.13,2
52.4Y,31
81.22Z,209
52.4V,80
43.34Z,1762
80.4D,132
88.99A,23
95.21Z,61
22.1G,17
93.19Z,575
80.20Z,54
81.29B,55
21.02,14
17.4A,3
36.4Z,7
15.9J,1
28.10,1
46.74A,33
54.08,50
93.0N,306
52.4X,192
72.20Z,63
25.61Z,72
79.02,19
47.02,6
92.5C,8
