categorieJuridiqueUniteLegale,count
3210,1
2110,465
7362,47
6558,1
2700,31
7378,1
7364,148
5543,2
5498,4815
7353,123
2200,124
5306,22
6300,3
5458,92
5546,6
7160,7
6538,18
9221,4
6571,51
6533,708
4130,314
7343,12
8110,29
7351,15
2100,14
8490,21
2385,7
5599,2037
5553,3
9110,906
5632,1
5515,24
7490,7
5615,2
6100,2
7313,19
7323,30
8150,1
8290,1
5192,27
5510,105
6568,1
9300,30
5308,40
8160,2
6567,2
4150,4
7379,9
5499,15595
7171,86
5432,13
5660,54
2210,726
6573,53
6536,246
8200,1
6210,3
4160,1
7321,22
6200,18
9220,8515
8420,54
5699,192
4140,28
2300,2
6500,17
2900,160
5191,6
8170,6
6317,103
5710,5475
5453,16
5770,3
5651,75
6575,9
5400,8
7385,20
5194,35
7361,255
1000,77715
7363,4
5551,5
9240,10
7220,100
5532,1
7345,15
7450,3
5203,1
9230,145
6572,18
7354,35
9200,4
8410,60
7179,11
5558,26
6220,207
6565,33
3220,39
7383,43
4110,11
5720,2482
6574,9
5300,1
5200,6
7120,14
6599,1120
5552,1
6578,4
8450,44
7331,92
6589,464
7366,47
8250,6
4100,2
6596,122
6318,19
9900,80
5410,17
8470,1
8140,8
6595,32
7113,2
4120,113
6411,42
9150,4
6562,3
7112,1
7230,6
6560,31
7346,142
5585,2
6542,33
8210,177
6543,5
5785,28
8120,5
7210,1203
5560,26
5530,2
5610,4
6511,7
6598,625
5460,29
7355,25
7389,87
5470,33
5385,14
6561,17
5685,9
7410,23
5202,620
2120,6
2220,1
6532,3
7130,2
7520,12
6585,26
6539,1
6316,211
5547,1
6540,10664
9222,5
5800,3
9224,2
9100,16
2320,1
7381,33
7190,1
7510,68
5485,309
5500,14
8510,1
8311,19
6564,12
7384,5
6597,247
9210,3
6563,3
3290,2
6541,299
7172,236
2310,15
8130,8
6535,3
7371,1
9970,7
7372,2
8400,4
8310,47
7367,12
7357,1
9223,174
6534,252
6576,13
3120,59
