categorieJuridiqueUniteLegale,count
7362,80
2110,191
2700,4
7364,37
7353,366
2200,121
5498,3179
5306,6
6300,10
5458,14
5546,2
7160,1
9221,21
6538,8
6571,11
6533,728
4130,222
8110,20
7351,25
8490,11
2100,3
2385,6
5599,905
9110,161
5632,1
5515,12
6100,7
7323,448
5192,2
5510,74
6568,1
5308,9
9300,11
4150,5
6577,4
5499,7751
7171,32
7379,7
5660,13
2210,313
6573,15
6536,126
8200,5
4160,1
6588,1
7321,35
6200,10
9220,4377
8420,17
5699,83
4140,14
7312,39
6500,7
2900,122
5191,1
8170,14
6317,126
5710,2284
5770,4
5453,8
6575,1
5400,4
5194,1
7385,7
7361,583
1000,43606
7348,21
5551,3
7220,20
9240,13
7345,62
7450,2
5532,4
5203,1
5555,1
9230,97
7356,13
6572,2
7354,45
8410,26
9200,1
7179,12
5558,1
9260,2
3220,33
6220,98
6565,19
7383,5
4110,16
5720,1112
6574,1
7120,4
6599,644
5552,1
6578,2
8450,12
6589,210
7366,20
7331,51
4100,3
8250,15
6318,7
6596,73
9900,17
5410,9
8140,2
6595,16
4120,58
6411,19
9150,13
6560,3
7346,148
5585,2
6542,9
8210,86
5785,14
8120,1
7210,1928
5560,31
5530,1
8100,1
6511,12
5455,1
6598,678
7355,21
5460,13
7389,43
5470,13
6561,29
7410,3
5202,302
2120,2
2220,2
6532,7
7520,3
6585,21
6539,1
6316,108
6540,6933
9222,1
5800,1
9100,6
7381,31
7510,116
5485,153
5500,1
8311,11
6564,4
7384,4
6597,131
9210,3
6541,105
7172,193
2310,6
6535,4
7372,2
7371,1
7322,1
8400,1
8310,18
7367,3
7357,2
9223,35
7100,10
6534,182
6576,16
7470,2
3120,17
