activitePrincipaleUniteLegale,count
47.99A,1539
33.20A,80
58.19Z,30
45.20B,64
25.73B,10
71.3E,3
31.03Z,1
48.04,1
70.3A,212
64.11,545
63.99Z,7
61.10Z,26
87.30A,25
34.2A,14
93.0A,8
15.8P,7
55.3A,633
65.12Z,190
01.56,4
46.45Z,26
92.14,2
93.21,1
45.1B,1
43.22A,618
47.04,118
74.09,5
95.12Z,15
90.0E,2
22.1E,15
71.1A,9
24.01,3
51.9B,8
31.01Z,8
25.62A,4
64.40,25
41.10A,99
67.05,81
26.2A,8
28.11,1
16.01,1
93.0D,324
58.01,12
89.05,2
92.13,1
11.01Z,272
02.10Z,153
01.1F,16
14.39Z,13
73.08,2
60.2N,5
43.11Z,6
01.44Z,2
01.11Z,4002
47.79Z,329
52.3A,68
67.12,6
84.11,42
00.97,18
23.19Z,15
38.22Z,4
28.30Z,26
01.60,5
77.01,65
49.41A,255
46.23Z,44
65.02,113
23.99Z,13
24.06,2
28.15,4
21.09,1
26.4B,3
23.01,3
24.3Z,1
95.29Z,525
64.23,57
52.4Z,382
43.99A,230
92.3A,132
60.01,7
47.65Z,45
90.13,5
44.23,2
29.4B,2
85.02,3
46.36Z,7
25.2A,2
51.3J,156
64.49,1031
68.20A,3944
55.40,141
85.1E,59
14.2A,6
51.3A,16
01.50,2
60.20B,1
60.11,1
45.3E,219
60.2E,87
49.32Z,293
18.1Z,3
80.04,5
44.25,1
53.05,2
46.46Z,18
24.11,3
84.24Z,3
55.60,717
45.2J,70
36.6E,16
52.22Z,2
64.1C,17
56.30Z,498
86.22A,60
15.8D,58
18.20Z,5
80.30Z,8
22.19Z,7
74.5A,43
32.99Z,80
36.2C,17
46.11Z,11
72.2Z,20
01.2E,14
21.08,28
15.8B,29
82.04,1
95.24,1
36.00Z,78
49.01,71
91.02,3
52.21Z,34
95.11Z,204
56.21Z,259
52.29A,27
17.29Z,27
28.12,9
85.3A,2
54.05,1
62.11,322
85.1C,225
22.01,3
20.4Z,32
23.49Z,2
50.2Z,296
46.49Z,93
64.44,15
47.77Z,75
54.04,8
64.11Z,2
58.05,4
92.3J,2
45.4J,258
01.47Z,94
78.20Z,136
47.52A,88
13.30Z,11
55.13,4
18.2G,7
80.2C,3
11.07B,1
86.90C,2
73.20Z,24
51.1G,7
77.32Z,63
52.4Y,19
81.22Z,73
27.5G,1
52.4V,47
43.34Z,1029
22.1G,4
95.21Z,33
80.4D,110
88.99A,9
93.19Z,221
81.29B,89
80.20Z,23
36.4Z,1
17.4A,1
93.0N,171
52.4X,140
92.5C,8
25.61Z,27
79.02,5
46.74A,24
47.02,11
54.08,20
72.20Z,13
42.91Z,5
49.20Z,2
64.20Z,1062
24.20Z,1
52.7H,39
87.10A,51
46.13Z,23
25.12Z,11
20.1B,3
86.90E,1242
01.43Z,195
90.01Z,872
52.29B,48
03.22Z,23
85.31Z,79
46.71Z,68
58.08,7
71.3G,11
17.5G,12
01.74,1
74.3B,6
51.5C,6
48.07,21
00.11,68
77.10,48
71.20A,76
51.5A,8
29.3C,47
59.13,14
82.20Z,41
46.73B,39
38.11Z,32
31.13,5
66.0A,2
44.41,2
25.01,1
80.4C,47
43.32B,210
47.82Z,321
17.12Z,19
01.07,9
40.1Z,12
94.91Z,69
94.92Z,18
51.8P,6
50.03,3
77.12Z,23
47.75Z,82
38.31Z,18
42.22Z,36
40.33,1
52.2G,16
15.07,1
15.8T,3
56.10C,1113
74.10Z,385
52.4R,137
88.04,8
74.90A,88
33.20C,35
54.02,5
15.9G,6
28.2A,2
01.16,1
32.03,1
87.20A,19
82.11Z,213
43.91A,147
06.01,5
24.05,1
10.32Z,2
60.20A,4
51.8L,4
29.1A,1
40.2C,1
93.13Z,37
55.4C,9
46.44Z,9
61.1A,2
35.3A,1
81.30Z,599
49.05,33
64.41,65
58.07,2
45.4L,2
86.10Z,157
28.5A,13
25.72Z,8
20.16Z,4
10.73Z,1
84.11Z,2043
29.3D,38
42.21Z,25
01.4B,75
64.42,25
50.4Z,53
59.11,12
43.99B,25
92.2F,1
80.2A,3
20.42Z,10
22.23Z,19
52.1F,3
74.06,1
52.7C,36
50.1Z,193
46.12B,4
63.3Z,11
79.12Z,16
90.0A,5
35.13Z,19
36.5Z,3
25.2G,6
29.13,2
20.15Z,3
31.6C,1
60.2P,9
17.7C,4
26.12Z,5
85.01,1
83.01,4
77.08,42
33.3Z,15
15.5C,6
63.4B,3
28.6C,5
71.2E,1
01.21Z,3589
10.13B,67
66.30Z,195
55.2C,10
13.91Z,5
64.45,30
60.04,7
45.4D,78
95.22Z,66
"",64
54.07,11
35.23Z,13
14.20Z,4
70.2B,353
55.5A,17
51.30,9
71.2C,1
95.11,6
20.14Z,10
18.2D,7
77.14,135
59.05,1
85.1G,245
29.32Z,10
29.5L,6
17.21B,35
33.11Z,22
89.07,3
92.1J,7
41.08,1
01.3Z,667
43.39Z,478
01.4A,238
43.12B,26
22.29B,17
34.3Z,7
37.02,4
10.52Z,1
64.2D,1
96.16,1
55.20Z,675
02.10,2
87.01,58
93.12Z,1313
43.29B,79
43.22B,308
94.11Z,102
69.22,15
11.01,1
25.2H,1
26.51B,5
03.30,2
29.1F,1
72.11Z,1
43.32A,978
46.42Z,46
01.2G,17
11.02B,17
15.11Z,2
65.1E,1
46.24Z,1
00.10,477
56.29B,120
28.1C,18
00.30,23
44.42,1
15.8M,1
58.10,1
93.11Z,36
25.62B,72
58.12,24
60.07,50
59.12,4
29.31Z,3
33.4A,1
69.25,14
74.1G,155
72.5Z,18
58.06,16
91.3C,4
67.09,33
72.19Z,31
47.01,19
46.22Z,21
28.93Z,9
95.12,1
85.3E,1
74.30Z,175
21.11,1
57.11,19
51.1A,10
47.11B,291
96.03Z,142
01.64Z,3
38.32Z,175
79.11Z,58
70.1F,52
36.1G,80
63.4A,9
47.11C,38
84.30B,15
47.61Z,57
52.2P,36
52.2A,44
46.66Z,33
57.02,80
20.5C,7
92.3B,19
27.33Z,2
65.06,235
64.19Z,355
30.30Z,7
86.10,19
51.8N,8
84.30A,27
59.20Z,39
45.2L,21
53.04,2
71.1Z,10
46.41Z,17
32.1D,3
00.12,1
80.02,4
87.06,37
51.5H,8
50.06,2
43.32C,15
32.1B,2
65.2E,23
13.92Z,76
01.24Z,67
55.70,53
59.13B,5
21.07,8
23.63Z,30
75.02,1
86.23Z,444
02.20Z,183
46.38B,33
46.62Z,9
75.2J,16
57.07,3
39.00Z,6
49.39A,42
51.8H,4
55.4B,267
37.00Z,32
36.6A,3
21.2C,4
20.53Z,7
03.21Z,3
62.42,26
22.2J,25
46.17B,74
67.13,6
71.12A,43
25.03,4
52.6E,501
29.5E,6
96.25,9
86.08,11
26.20Z,5
26.7Z,32
55.11,1
10.85Z,41
47.74Z,86
21.2L,6
97.22,9
11.02A,4
74.1J,965
43.33Z,363
20.41Z,8
68.32B,25
51.4Q,17
73.07,4
01.80,234
47.22Z,207
74.20Z,314
64.12,93
37.2Z,18
67.1E,9
44.21,8
16.10B,5
14.1A,12
74.08,3
85.3B,1
51.1C,1
56.10A,1142
47.11D,126
64.30Z,105
51.3T,20
46.72Z,35
86.01,7
86.90D,1495
96.02A,1180
82.19Z,420
51.1R,138
85.32Z,60
55.90Z,7
00.31,2
51.4R,4
36.1E,2
24.5A,1
98.01,1
46.19B,1049
71.2A,12
78.02,187
55.3B,205
47.23Z,36
31.09B,230
77.31Z,146
01.25Z,36
28.4A,12
87.10C,1
69.12,66
45.3A,218
85.42Z,42
85.20Z,19
73.12Z,35
46.69B,124
48.05,36
57.04,16
30.91Z,1
63.05,5
33.19Z,13
51.5N,6
29.11,3
47.11E,1
23.32Z,10
55.1E,1
70.1C,98
52.4E,63
01.00,150
51.3C,11
77.04,11
64.24,67
46.76Z,45
60.05,5
94.12Z,69
10.89Z,17
55.30Z,44
52.7D,18
61.01,8
59.07,14
29.5N,11
61.20Z,5
50.30Z,8
89.04,1
29.2C,1
43.91B,322
87.04,57
47.53Z,23
36.10,11
26.51A,3
72.2A,7
18.3Z,5
50.10Z,1
47.05,1
94.99Z,2939
67.2Z,278
21.20Z,4
81.11,21
92.18,2
47.76Z,371
70.10Z,252
14.13Z,185
62.45,18
85.60Z,23
77.29Z,51
77.05,25
01.4D,11
15.09,4
49.31Z,8
08.11Z,18
21.1C,6
10.71A,7
28.2D,1
24.4C,3
24.10Z,1
31.5C,1
82.06,36
45.2F,10
91.02Z,1
10.51A,3
88.91B,6
31.4Z,2
82.99Z,548
47.21Z,59
47.59A,220
41.10C,21
32.20Z,30
28.99B,4
02.20,62
66.12Z,20
79.90Z,75
48.03,3
46.37Z,5
01.57,1
23.41Z,50
01.63,15
80.4A,64
15.02,6
85.1A,8
18.10,1
36.1K,39
78.10Z,14
79.05,1
47.19A,2
17.27,2
48.02,1
79.06,87
63.12Z,35
86.06,129
45.3F,70
52.7A,38
15.12Z,57
75.1G,3
11.07A,2
51.6N,36
56.29A,111
93.21Z,116
92.21,14
20.1A,67
26.1J,1
33.15Z,9
51.4N,6
28.12Z,8
46.16Z,6
95.22,1
39.02,5
14.12Z,1
47.03,2
49.10Z,81
90.04Z,27
94.20Z,75
38.50,39
53.03,3
24.03,10
91.1C,3
32.1A,2
20.59Z,6
00.99,6
17.5E,2
61.2Z,2
51.1T,229
25.50B,5
50.3B,48
59.11B,71
74.1A,83
02.0D,17
01.30Z,59
23.70Z,91
28.7P,4
01.90,10
22.1A,17
51.9A,1
51.3S,6
26.52Z,1
86.22C,525
47.52B,82
58.21Z,16
47.43Z,17
59.02,1
66.0E,1
96.15,1
33.4B,1
67.01,493
52.2J,51
01.28Z,29
13.10Z,2
24.1C,3
24.54Z,1
87.30B,3
02.0B,158
47.78C,640
66.19B,116
35.1B,1
46.63Z,13
92.3H,48
92.2B,2
28.18,5
74.8D,8
