categorieJuridiqueUniteLegale,count
3210,1
2110,643
7362,144
6558,4
2700,14
7364,194
7353,449
5498,5065
2200,217
5306,69
6300,8
5458,28
5546,17
7160,5
9221,28
6538,21
6571,21
6533,804
5193,2
4130,358
8110,47
7351,70
2100,34
2385,8
8490,14
5599,2745
5553,2
9110,625
5632,2
5515,34
7490,4
6100,13
7323,386
7313,1
8150,1
5192,12
5510,153
6568,7
8160,4
5308,50
9300,13
4150,11
6577,6
5499,19982
5432,1
7171,118
7379,1
5660,1
2210,504
6573,16
5669,1
6536,124
6210,1
4160,2
7321,304
6200,20
9220,11357
8420,46
5699,231
2300,11
4140,23
7373,6
6500,59
2900,127
5191,1
8170,19
7349,1
6317,325
5710,7672
5770,7
5453,3
6575,4
5400,47
7385,41
7361,874
5554,1
1000,95877
7363,2
5551,79
7348,21
9240,7
7220,111
7345,62
5532,15
7450,2
9230,233
6572,9
9200,47
8410,50
7354,42
7179,13
5558,21
9260,3
6220,243
6565,46
3220,89
7383,47
4110,10
5720,2958
6574,21
5200,22
7120,11
6578,8
6599,2422
5552,2
7229,1
8450,45
7366,96
6589,614
7331,105
4100,38
8250,39
6318,39
6596,254
9900,164
8470,3
5410,7
8140,6
6595,25
4120,128
6411,45
7365,2
9150,15
6562,4
7230,5
7346,195
5585,3
6542,12
8210,124
5785,55
8120,5
7210,2374
5560,11
5646,3
5530,2
5610,4
6551,1
6511,14
5455,3
6566,3
6598,1607
7355,31
5460,9
7389,103
5470,40
6561,92
5685,2
7410,14
5202,929
6569,1
2120,42
6554,2
2220,15
6532,13
7130,2
6585,11
7520,4
6539,2
6316,242
5547,2
6540,14142
9222,20
5800,9
9224,4
9100,1
2320,4
5459,1
7381,46
3205,1
5559,13
7510,137
5485,438
5500,47
8510,2
8311,36
6564,25
7384,5
6597,870
9210,38
6563,6
3290,5
6541,990
7172,315
8130,6
2310,26
7371,5
6535,1
9970,4
7372,3
7322,5
8400,2
8310,53
7367,4
7357,2
9223,69
6534,274
6576,23
7470,8
3120,77
7340,1
