categorieJuridiqueUniteLegale,count
2110,839
7362,52
2700,53
7378,3
7364,139
7353,286
5498,7772
2200,156
5306,20
6300,13
5458,42
5546,8
7160,4
9221,21
6538,24
6571,38
6533,1424
4130,354
7343,9
8110,51
7351,28
2100,14
8490,16
2385,14
5599,2953
5553,3
9110,618
5632,4
5515,45
6100,8
5615,1
7323,159
5195,1
8290,2
5192,4
5510,151
6568,2
9300,23
5308,38
8160,2
6567,1
3110,2
6577,9
4150,5
5499,23492
5432,4
7171,70
7379,2
5660,106
2210,1014
6573,33
5669,1
6536,241
6210,6
8200,6
4160,3
6200,22
7321,71
9220,11013
8420,45
5699,195
4140,15
2300,2
7312,17
6500,30
6521,1
2900,319
5191,5
8170,16
6317,282
5710,8091
5651,4
5453,9
5770,6
6575,6
5400,26
7385,12
5194,29
7361,682
1000,112697
7363,4
5551,4
7348,53
9240,20
7220,62
5532,18
7345,109
7450,6
9230,127
6572,14
7354,103
8410,39
9200,4
7179,14
5558,15
9260,4
6220,307
6565,46
3220,203
7383,17
4110,6
5720,3982
6574,7
7120,6
5200,11
6599,1949
6578,12
5552,5
8450,29
7366,106
6589,564
7331,121
4100,3
8250,60
5100,2
6596,241
6318,23
9900,51
8470,4
5410,2
8140,3
6595,29
4120,167
7365,4
6411,46
9150,17
6562,6
6560,7
7346,199
6542,9
8210,345
6543,20
8120,59
5785,80
7210,2304
5560,73
5451,1
8100,1
6551,2
6412,1
6511,22
6566,2
5455,3
6598,1663
7355,23
5460,22
7389,95
5470,26
5385,7
6561,27
5685,1
7410,12
5202,792
2120,11
2220,7
6532,22
6585,50
7520,4
6539,1
6316,587
5547,1
6540,14715
9222,30
5800,10
9100,21
9224,2
2320,3
7381,37
7190,1
7510,382
5485,511
5500,16
8510,1
8311,24
6564,16
7384,8
6597,578
9210,8
3290,8
6541,163
7172,326
2310,16
8130,12
9970,6
6535,3
7371,3
7372,5
8400,1
8310,50
7367,13
7357,5
9223,271
7100,12
6534,737
6576,33
7470,8
3120,86
