categorieJuridiqueUniteLegale,count
3210,10
2110,2134
7362,53
6558,1
2700,31
7378,6
3200,1
7364,408
5543,3
7353,473
2200,471
5498,24519
5306,62
6300,44
5458,200
5546,24
7160,8
9221,32
6538,20
6571,23
6533,788
4130,518
8110,108
7351,14
2385,21
8490,26
2100,15
5599,7772
5553,10
9110,2263
5632,1
5515,170
6100,13
7490,17
5615,2
7323,93
5525,1
7313,2
8150,2
8290,4
5192,23
5510,222
6568,6
6544,1
9300,64
5308,68
8160,5
6567,2
4150,38
6577,7
5499,70006
7171,70
5432,8
7379,3
5660,134
2210,2133
6573,72
6536,93
6210,14
8200,4
4160,3
7382,2
6200,35
7321,119
9220,32839
5196,29
8420,113
5699,554
2300,28
4140,100
7312,5
7373,5
6500,343
6521,2
2900,589
5191,3
8170,18
7349,1
6317,206
5710,23157
5770,37
5453,32
5651,1
6575,22
5400,442
7385,46
5194,26
7361,799
5554,1
1000,265362
7363,2
5551,12
7348,65
9240,26
7220,67
7345,160
7450,7
5532,2
9230,326
6901,1
6572,32
7356,4
7354,115
8410,71
9200,22
7179,22
5558,19
9260,11
6220,503
3220,525
6565,88
7383,164
4110,11
6537,6
5720,13941
6574,22
5300,6
5200,59
7120,11
6599,8489
5552,10
6578,35
8450,43
7331,191
7366,104
6589,1798
4100,15
8250,51
6596,364
6318,9
9900,396
5410,12
8470,3
8140,2
6595,49
4120,156
6411,97
7365,1
9150,72
6562,30
6560,3
7346,237
5585,26
6542,71
8210,460
5785,148
6543,9
8120,24
5560,149
7210,3080
5451,4
5530,3
5610,10
8100,1
6511,18
6598,827
5460,194
7355,44
7389,145
5470,78
5385,1
6561,125
5685,6
7410,30
5202,2185
6569,2
2120,21
2220,29
3100,1
6532,19
7130,1
6585,42
7520,11
6539,2
6316,331
5547,6
6540,42587
9222,11
5800,27
9100,5
9224,3
2320,4
7381,60
7510,107
5485,1570
5500,190
7344,8
8510,1
8311,68
6564,35
7384,10
6597,193
9210,26
6563,5
3290,37
6541,3205
7172,499
8130,28
2310,19
7372,2
6535,4
7371,3
9970,9
7322,5
8400,4
8310,159
7367,16
9223,67
6534,299
6576,41
7470,11
8190,1
3120,610
