categorieJuridiqueUniteLegale,count
3210,3
7362,134
2110,602
2700,3
7364,188
5543,1
2200,348
5498,11133
7353,84
5306,50
6300,14
5458,134
5546,3
7160,3
9221,10
6538,6
6571,46
6533,450
4130,283
8110,35
7351,7
8490,27
2100,16
2385,14
5599,3626
5553,1
9110,619
5632,5
5515,44
6100,15
7490,5
5615,2
7323,2
8290,7
5192,50
5510,143
6568,5
5308,40
9300,22
8160,1
6567,2
3110,4
6577,5
4150,3
5499,45115
5432,18
7379,4
7171,33
5660,2
2210,1100
6573,53
8200,13
6210,5
6536,16
4160,4
7321,208
6200,34
9220,16118
8420,66
5699,387
2300,39
4140,21
7373,2
6500,102
6521,4
2900,355
5191,5
8170,3
6317,277
5710,13074
5453,21
5770,10
5651,5
6575,15
5400,133
7385,21
5194,6
7361,189
1000,161828
7363,3
7348,21
5551,34
9240,22
7220,45
5658,1
7450,7
7345,21
5532,9
5555,4
9230,73
6572,7
7356,1
8410,48
7354,62
9200,5
7179,9
5558,17
9260,3
6220,335
3220,252
6565,54
7383,40
4110,5
5720,7378
6574,23
5300,1
5200,41
7120,5
6599,3446
5552,5
6578,10
8450,28
6589,814
7331,93
4100,8
7366,83
8250,60
6596,149
6318,15
9900,153
5410,7
8470,4
8140,3
6595,5
4120,84
6411,56
7365,1
9150,42
6562,3
7230,1
6560,8
7346,97
5585,5
6542,23
8210,200
5785,129
8120,3
6543,2
7210,973
5560,38
5646,1
5451,3
5530,1
5610,6
8100,1
6511,1
6566,1
5455,1
6598,1728
5460,49
7355,18
7389,95
5652,1
5470,43
5385,3
5431,1
6561,68
5685,6
7410,19
5202,1394
2120,8
2220,19
6532,32
7520,5
6585,33
6539,2
6316,140
6540,24949
9222,3
5800,13
9100,7
9224,1
2320,8
7381,30
7510,18
5485,703
5500,51
8311,8
6564,44
7384,3
6597,1093
9210,40
3290,16
6541,580
7172,260
2310,28
8130,5
7372,3
9970,3
6535,2
7322,4
8400,2
7367,1
8310,33
9223,166
6534,720
7470,3
6576,19
3120,225
