activitePrincipaleUniteLegale,count
47.99A,4203
71.3E,18
58.19Z,188
33.20A,121
45.20B,98
25.73B,33
31.03Z,14
14.31Z,2
48.04,3
10.62Z,2
64.11,1522
70.3A,1774
87.30A,123
61.10Z,209
63.99Z,114
34.2A,11
93.0A,28
45.3H,24
10.31Z,1
15.8P,9
06.20Z,1
95.13,2
55.3A,2116
46.45Z,273
93.21,9
65.12Z,305
92.14,5
45.1B,11
01.56,5
33.03,5
43.22A,2917
90.0E,9
47.04,115
95.12Z,87
74.09,14
26.3Z,1
01.63Z,1
71.1A,23
22.1E,135
31.01Z,51
51.9B,91
51.3Q,10
32.2B,31
25.62A,15
41.10A,642
67.05,212
64.40,111
26.2A,9
16.01,7
93.0D,716
89.05,6
58.01,21
92.13,3
51.22Z,1
23.65Z,1
60.2N,107
43.11Z,62
02.10Z,144
14.39Z,30
11.01Z,17
01.1F,22
73.08,1
01.44Z,1
84.11,121
01.11Z,1268
47.79Z,734
52.3A,253
00.97,975
28.30Z,14
23.19Z,23
38.22Z,34
67.12,4
01.60,1
77.01,847
46.23Z,55
65.02,276
49.41A,891
24.3Z,7
99.00Z,8
28.15,12
23.01,15
29.4C,2
23.99Z,14
21.09,6
24.06,3
44.22,2
26.4B,1
92.3A,602
52.4Z,784
95.29Z,1047
47.65Z,141
25.2A,7
43.99A,203
64.23,153
46.36Z,31
60.01,9
44.18,4
90.13,5
29.5B,1
29.4B,1
44.23,1
85.02,1
68.20A,9354
64.49,531
51.3A,42
55.40,336
85.1E,307
51.3J,80
14.2A,18
01.50,6
60.11,4
60.20B,9
11.1Z,2
45.3E,793
60.2E,972
24.11,10
46.46Z,506
80.04,158
49.32Z,7549
53.05,16
84.24Z,38
18.1Z,5
44.25,3
80.07,1
90.0G,1
55.60,1100
52.22Z,9
45.2J,171
36.6E,74
55.31,6
45.2R,3
56.30Z,952
86.22A,359
22.19Z,26
64.1C,53
80.30Z,79
15.8D,69
75.04,7
85.10Z,12
18.20Z,34
31.2B,2
74.5A,73
32.99Z,313
36.2C,26
21.08,196
72.2Z,469
46.11Z,43
15.8B,64
99.0Z,1
92.15,2
12.03,1
95.24,1
36.00Z,109
52.21Z,332
49.01,68
29.1D,15
91.02,2
56.21Z,978
95.11Z,574
52.29A,74
17.29Z,43
54.05,16
28.12,6
45.2C,12
85.3A,2
96.21,1
85.1C,1002
62.11,539
20.4Z,13
30.99Z,2
23.49Z,12
22.01,2
46.49Z,1509
50.2Z,530
47.77Z,300
64.44,53
54.04,41
92.3J,4
64.11Z,4
58.05,8
18.2G,9
45.4J,1023
47.52A,216
13.30Z,12
55.13,7
78.20Z,389
01.47Z,28
11.07B,9
80.2C,12
86.90C,6
70.02,277
73.20Z,492
51.1G,76
77.32Z,214
52.4Y,39
81.22Z,628
52.4V,159
27.5G,5
43.34Z,3951
80.4D,368
88.99A,79
22.1G,82
95.21Z,95
29.5M,6
44.32,1
93.19Z,787
80.20Z,233
81.29B,119
36.4Z,11
28.10,8
17.4A,10
92.5A,5
21.02,4
25.61Z,85
52.4X,331
93.0N,431
72.20Z,171
46.74A,117
28.11Z,9
33.1A,13
42.91Z,28
47.02,40
79.02,20
49.20Z,6
92.5C,4
54.08,5
11.04Z,1
17.5C,1
52.7H,145
64.20Z,5271
46.13Z,82
87.10A,119
25.12Z,53
24.20Z,11
29.16,4
20.1B,3
24.44Z,1
51.5C,32
90.01Z,3616
86.90E,7869
71.3G,96
74.3B,55
52.29B,293
85.31Z,299
46.71Z,145
01.43Z,330
17.5G,8
03.22Z,7
58.08,12
48.07,11
38.11Z,124
46.73B,219
71.20A,206
77.10,280
29.3C,13
62.1Z,2
82.20Z,181
59.13,61
25.01,5
51.5A,34
31.13,27
66.0A,10
44.41,1
43.32B,908
80.4C,424
47.82Z,1146
17.12Z,15
01.07,10
40.1Z,3
94.91Z,539
47.75Z,407
52.2G,92
42.22Z,71
77.12Z,107
15.07,7
94.92Z,25
38.31Z,16
51.8P,16
15.8T,5
50.03,1
56.10C,3936
74.10Z,3003
74.90A,490
52.4R,545
54.02,14
33.20C,103
01.16,4
88.04,9
26.5C,1
28.2A,1
82.11Z,1085
43.91A,208
87.20A,61
51.8L,43
10.32Z,8
22.3C,9
06.01,3
60.20A,5
24.05,2
29.1A,1
93.13Z,104
46.44Z,80
55.4C,8
35.3A,2
61.1A,3
27.5C,1
14.03,1
81.30Z,1924
25.72Z,30
86.10Z,370
64.41,98
49.05,146
28.5A,32
45.4L,77
20.16Z,13
58.07,3
32.05,4
10.73Z,3
13.2Z,2
84.11Z,2845
01.4B,327
50.4Z,128
43.99B,111
42.21Z,60
59.11,91
64.42,44
92.2F,4
29.3D,7
28.21Z,9
23.31Z,1
20.42Z,80
52.1F,11
22.23Z,25
45.2N,6
80.2A,13
74.06,2
52.02,2
50.1Z,730
52.7C,96
36.5Z,18
79.12Z,182
63.3Z,96
90.0A,15
46.12B,55
25.2G,22
29.13,27
35.13Z,18
36.6C,1
20.15Z,1
60.2P,100
26.12Z,82
85.01,11
17.7C,26
77.08,115
29.21,2
33.3Z,43
63.4B,13
71.2E,12
28.6C,13
83.01,22
15.5C,1
66.30Z,681
10.13B,136
01.21Z,56
18.07,6
55.2C,27
55.20,1
41.10,1
13.91Z,1
45.4D,421
54.07,21
95.22Z,139
64.45,118
60.04,46
"",96
27.1Z,2
17.19,4
35.23Z,27
14.20Z,5
24.41Z,1
55.5A,103
71.2C,23
95.11,6
18.2D,41
20.14Z,17
51.30,27
70.2B,29
23.20Z,5
84.01,3
17.11Z,2
77.14,464
85.1G,1306
29.32Z,109
17.21B,27
33.11Z,45
89.07,16
17.3Z,8
29.5L,16
59.05,10
92.1J,15
60.3Z,1
97.11,1
34.3Z,41
43.39Z,981
01.3Z,86
43.12B,40
25.1E,4
22.29B,31
01.4A,22
96.16,25
10.52Z,6
29.2L,6
27.3C,1
37.02,1
87.01,180
55.20Z,374
02.10,5
26.02,2
93.12Z,2766
43.22B,1131
26.51B,167
43.29B,302
25.2H,28
72.11Z,80
94.11Z,106
87.02,4
69.22,34
29.1F,12
29.4A,18
03.30,4
17.5A,1
24.46Z,8
43.32A,2265
46.42Z,452
15.11Z,4
01.2G,5
30.0A,2
46.35Z,3
65.1E,1
46.24Z,2
11.02B,1
28.1C,44
56.29B,633
44.42,4
00.10,5
58.10,4
15.8M,3
58.12,196
25.62B,329
93.11Z,270
59.12,39
29.1C,11
60.07,25
33.4A,6
29.31Z,23
85.3H,9
74.1G,3731
47.01,74
72.19Z,395
72.5Z,152
67.09,42
58.06,47
69.25,65
46.22Z,32
28.93Z,17
95.12,3
91.3C,5
28.3B,1
85.3E,3
74.30Z,1673
21.11,18
57.11,32
51.1A,31
47.11B,985
79.11Z,445
70.1F,334
36.1G,77
38.32Z,223
84.30B,24
47.11C,201
96.03Z,292
63.4A,34
20.13B,5
52.2P,208
24.4A,9
52.2A,193
46.66Z,151
47.61Z,215
92.3B,140
27.4J,1
57.02,13
27.33Z,12
30.02,2
20.5C,1
65.06,375
59.20Z,611
