activitePrincipaleUniteLegale,count
47.99A,1372
45.20B,63
58.19Z,57
33.20A,58
48.04,6
25.73B,13
71.3E,2
31.03Z,2
64.11,1024
70.3A,701
61.10Z,53
87.30A,32
93.0A,10
03.40,2
15.8P,7
45.3H,7
63.99Z,12
35.4A,4
34.2A,6
55.3A,1613
46.45Z,57
65.12Z,162
45.1B,5
01.56,1
43.22A,1811
95.12Z,31
47.04,105
74.09,10
01.63Z,1
90.0E,1
71.1A,10
32.2B,7
31.01Z,14
22.1E,32
51.3Q,3
51.9B,13
25.62A,1
41.10A,587
64.40,43
16.01,10
67.05,17
26.2A,19
93.0D,436
89.05,4
58.01,6
01.1F,477
73.08,6
02.10Z,87
60.2N,24
14.39Z,4
43.11Z,29
11.01Z,6
01.44Z,1
52.3A,71
47.79Z,368
67.12,18
84.11,96
01.11Z,148
23.19Z,20
38.22Z,4
27.4D,1
28.30Z,10
00.97,1
77.01,156
65.02,195
46.23Z,19
49.41A,304
21.09,5
24.3Z,1
64.50,1
99.00Z,10
23.99Z,4
24.06,1
44.22,2
52.4Z,656
47.65Z,73
95.29Z,604
92.3A,397
43.99A,140
64.23,80
60.01,9
46.36Z,16
25.2A,3
44.20,2
85.02,3
44.18,3
90.13,1
05.0A,42
68.20A,7270
51.3A,340
64.49,438
51.3J,94
55.40,242
60.20B,4
85.1E,120
14.2A,25
60.11,2
49.32Z,582
60.2E,125
45.3E,369
46.46Z,54
80.04,19
18.1Z,1
53.05,11
84.24Z,9
44.25,1
55.60,1933
36.6E,28
45.2J,20
52.22Z,5
55.31,1
45.2R,5
64.1C,17
56.30Z,1176
86.22A,159
15.8D,79
80.30Z,34
18.20Z,6
22.19Z,3
85.10Z,3
36.2C,24
32.99Z,185
74.5A,39
15.8B,228
21.08,37
72.2Z,49
95.24,1
46.11Z,12
82.04,1
01.2E,1
12.03,1
52.21Z,159
49.01,71
36.00Z,58
29.1D,1
95.11Z,395
56.21Z,351
52.29A,56
17.29Z,13
28.12,5
45.2C,3
62.11,849
85.1C,400
20.4Z,28
22.01,1
23.49Z,3
46.49Z,334
50.2Z,391
47.77Z,174
92.3J,9
58.05,18
64.44,25
54.04,29
64.11Z,1
45.4J,493
47.52A,185
01.47Z,124
78.20Z,125
13.30Z,40
11.07B,10
80.2C,6
86.90C,3
55.13,1
18.2G,2
77.32Z,66
15.13,8
73.20Z,29
51.1G,9
81.22Z,286
52.4Y,54
52.4V,50
27.5G,1
43.34Z,2123
80.4D,103
22.1G,9
88.99A,20
95.21Z,78
80.20Z,77
93.19Z,571
81.29B,163
17.4A,5
36.4Z,11
92.5A,3
21.02,1
28.10,1
93.0N,258
25.61Z,23
79.02,112
42.91Z,6
52.4X,173
54.08,18
11.04Z,4
46.74A,32
92.5C,13
72.20Z,35
33.1A,2
49.20Z,14
47.02,5
28.11Z,1
64.20Z,1202
87.10A,41
46.13Z,55
52.7H,64
25.12Z,69
20.1B,21
24.20Z,2
86.90E,3786
90.01Z,1208
85.31Z,83
01.43Z,263
52.29B,173
46.71Z,80
03.22Z,20
58.08,7
71.3G,14
51.5C,11
74.3B,31
48.07,16
17.5G,6
73.03,1
59.13,50
71.20A,106
77.10,99
46.73B,63
51.5A,17
29.3C,23
82.20Z,63
44.41,9
38.11Z,45
25.01,3
62.1Z,2
31.13,4
66.0A,1
43.32B,695
47.82Z,1645
80.4C,87
01.07,6
40.1Z,11
17.12Z,1
17.7A,1
52.2G,141
15.8T,3
94.91Z,164
77.12Z,69
47.75Z,162
42.22Z,49
40.33,2
38.31Z,26
94.92Z,10
51.8P,10
15.07,1
01.16,18
52.4R,292
56.10C,4666
74.90A,203
15.9G,66
74.10Z,578
88.04,20
33.20C,7
28.2A,1
26.5C,1
32.03,3
43.91A,175
82.11Z,355
10.32Z,32
06.01,12
51.8L,7
29.1A,1
22.3C,1
87.20A,12
60.20A,2
93.13Z,93
46.44Z,56
14.03,3
55.4C,15
61.1A,4
64.41,76
49.05,56
81.30Z,888
25.72Z,14
45.4L,13
86.10Z,145
28.5A,4
20.16Z,4
32.05,1
10.73Z,1
84.11Z,1631
42.21Z,43
01.4B,130
50.4Z,57
43.99B,54
59.11,9
64.42,47
28.21Z,1
29.3D,8
92.2F,1
20.42Z,32
52.1F,1
80.2A,7
27.4F,1
52.02,6
74.06,2
22.23Z,28
50.1Z,408
79.12Z,23
90.0A,44
63.3Z,72
52.7C,47
46.12B,11
25.2G,9
29.13,4
35.13Z,21
20.15Z,3
36.5Z,8
31.6C,1
60.2P,16
26.12Z,5
17.7C,2
85.01,4
77.08,103
63.4B,20
33.3Z,6
99.01,2
83.01,2
28.6C,2
75.2G,1
71.2E,2
01.21Z,6944
66.30Z,277
10.13B,77
55.2C,165
55.20,4
13.91Z,5
41.10,1
18.07,1
64.45,68
95.22Z,89
45.4D,162
"",322
35.23Z,8
54.07,6
60.04,6
14.20Z,1
17.19,2
24.41Z,1
70.2B,100
55.5A,26
18.2D,11
20.14Z,2
51.30,4
71.2C,5
85.1G,730
77.14,179
33.11Z,26
29.32Z,9
92.1J,14
60.3Z,2
17.3Z,3
17.21B,3
89.07,2
59.05,1
29.5L,1
97.11,1
41.08,2
01.4A,84
43.39Z,805
01.3Z,143
43.12B,49
10.52Z,9
22.29B,13
96.16,1
34.3Z,4
64.2D,3
87.01,148
55.20Z,815
02.10,8
93.12Z,2221
43.22B,624
43.29B,145
94.11Z,157
25.2H,21
69.22,33
26.51B,12
72.11Z,4
03.20,1
03.30,1
43.32A,1564
46.42Z,133
11.02B,124
01.2G,26
46.24Z,1
46.35Z,1
00.10,233
56.29B,110
28.1C,57
44.42,4
00.30,5
15.8M,4
88.03,2
58.12,75
93.11Z,84
25.62B,50
60.07,81
85.3H,10
59.12,9
33.4A,1
29.1C,4
67.09,136
46.22Z,39
28.93Z,7
58.06,43
72.19Z,74
74.1G,334
69.25,12
47.01,12
72.5Z,43
85.3E,6
91.3C,3
74.30Z,367
57.11,26
51.1A,11
21.11,7
79.11Z,125
96.03Z,200
47.11B,1109
38.32Z,135
47.11C,235
70.1F,170
36.1G,66
63.4A,37
84.30B,13
52.2P,167
52.2A,267
27.33Z,3
47.61Z,83
57.02,12
92.3B,39
46.66Z,16
20.5C,12
65.06,364
59.20Z,69
45.2L,31
64.19Z,535
86.10,87
46.41Z,56
84.30A,33
53.04,4
71.1Z,18
51.8N,22
00.00,1
30.30Z,1
74.07,1
80.02,12
26.6E,7
77.13,4
51.5H,10
87.06,86
