activitePrincipaleUniteLegale,count
60.08,4
92.18,7
21.20Z,17
28.96Z,3
14.13Z,390
70.10Z,1509
47.76Z,1049
62.45,54
77.29Z,269
85.60Z,95
10.71A,53
01.4D,9
77.05,143
31.5C,29
49.31Z,30
08.11Z,6
24.4C,7
21.1C,7
28.2D,6
15.09,2
24.10Z,4
82.06,166
10.51A,16
91.02Z,14
31.4Z,2
45.2F,8
88.91B,9
74.02,1
02.20,134
82.99Z,1584
41.10C,38
79.90Z,135
47.21Z,370
47.59A,573
28.99B,27
32.20Z,39
66.12Z,43
46.37Z,49
01.57,5
17.16,2
80.4A,223
23.41Z,90
01.63,13
85.1A,19
22.2A,7
15.02,3
18.10,1
36.1K,99
79.05,5
78.10Z,62
47.19A,11
48.02,10
17.27,5
79.06,348
45.3F,215
63.12Z,160
86.06,246
52.7A,113
15.12Z,64
75.1G,5
18.11,3
11.07A,2
75.3C,1
20.1A,47
56.29A,528
51.4N,32
92.21,51
33.15Z,86
47.03,8
93.21Z,118
92.1F,1
49.06,4
51.6N,40
46.16Z,28
28.12Z,8
39.02,1
15.8A,10
95.22,10
26.1J,4
38.50,74
94.20Z,349
49.10Z,204
24.03,21
61.2Z,37
20.59Z,27
66.0F,1
90.04Z,68
32.1A,9
53.03,4
00.99,3
91.1C,2
75.03,1
51.1T,1087
25.50B,59
28.15Z,5
59.11B,263
74.1A,321
26.52Z,9
01.30Z,88
50.3B,77
22.1A,29
28.7P,18
51.3S,69
58.29B,5
51.9A,6
23.70Z,72
58.12Z,6
01.90,1
71.01,16
02.0D,9
34.02,5
28.7H,1
96.18,1
86.22C,2145
47.52B,134
96.15,3
47.43Z,85
59.02,3
66.0E,8
58.21Z,7
33.4B,3
67.01,1925
52.2J,82
24.54Z,9
13.10Z,23
15.8F,6
01.28Z,11
87.30B,22
24.1C,1
92.3H,59
47.78C,1660
74.8D,28
66.19B,466
02.0B,167
46.63Z,80
52.10A,40
35.1B,8
28.18,8
28.2C,4
64.14,166
63.1B,13
71.4B,137
78.01,40
17.22Z,6
67.03,26
27.90Z,14
31.3Z,2
47.72A,519
63.11Z,199
74.8A,122
84.03,9
74.05,5
84.05,2
15.08,15
37.03,3
46.12A,1
75.1E,18
87.03,581
45.4M,124
00.00Z,947
86.12,80
64.47,118
51.6J,75
74.01,32
25.71Z,9
28.16,12
01.1G,2
64.2B,6
17.21C,8
54.03,9
82.30Z,344
47.78A,469
74.7Z,247
69.23,461
60.10Z,85
45.4A,148
28.29B,40
70.3E,53
46.34Z,139
51.12,26
24.02,3
26.1E,21
51.4D,3
29.2J,5
92.12,2
26.6C,1
62.43,791
22.3A,5
46.21Z,266
47.64Z,380
70.1A,69
63.02,2
45.2P,26
90.12,3
28.7N,3
84.04,2
52.04,1
55.73,850
77.03,151
72.3Z,80
77.21Z,72
85.04,12
84.08,26
26.40Z,11
85.3J,19
23.03,2
62.01Z,1510
85.1H,29
23.05,5
52.2L,47
66.03,31
29.5D,9
01.70,8
49.03,6
44.14,2
15.05,1
55.71,752
63.4C,225
24.53Z,8
43.29A,337
42.99Z,181
55.12,41
10.82Z,68
51.3G,17
31.02Z,20
41.10B,13
25.92Z,4
15.06,3
41.06,1
27.5A,3
29.4E,1
62.41,542
01.50Z,3256
91.2Z,24
46.18Z,274
10.71B,90
23.69Z,12
66.29Z,66
46.17A,18
36.1H,2
21.2G,2
01.22Z,1
11.06Z,1
51.2G,1
59.10,68
84.13,81
77.34Z,27
46.19A,45
43.21B,32
70.01,1
28.7G,1
84.12Z,239
24.51Z,10
28.1A,36
49.41C,82
35.01,22
29.20Z,73
46.33Z,27
15.6A,6
13.96Z,11
87.20B,8
21.2B,1
25.30Z,1
28.19,1
31.17,1
51.21Z,1
27.31Z,1
81.21,872
77.12,151
95.23Z,152
64.30,163
59.14Z,55
52.3E,182
01.45Z,295
52.7F,14
44.33,1
62.12,9
49.04,26
55.2E,93
01.1C,113
46.74B,100
77.40Z,90
87.90A,63
36.1J,8
50.04,3
01.27Z,2
27.51Z,1
47.26Z,160
91.3E,569
47.62Z,549
43.31Z,843
51.4S,326
85.53Z,642
19.20Z,50
45.2T,32
75.3A,6
25.99A,4
17.21A,2
51.1P,9
45.4C,583
28.3C,364
23.13Z,51
87.09,29
43.99D,223
22.22Z,36
47.54Z,240
60.03,9
03.12Z,4
48.06,2
45.11,1
70.2C,2224
41.02,19
47.24Z,193
29.2M,9
11.05Z,39
36.1C,15
92.3K,12
92.1B,14
24.1E,2
27.40Z,53
08.92Z,2
69.21,4
02.40Z,123
57.01,45
95.24Z,163
81.29A,135
27.02,7
17.25,2
24.34Z,1
55.2A,1
77.06,58
47.71Z,3155
30.03,1
44.34,1
90.03A,2301
52.03,3
82.05,60
66.0G,45
77.15,29
51.5L,32
51.3E,12
22.21Z,28
51.1L,5
14.02,2
45.2E,5
45.1A,156
52.24A,101
25.29Z,12
67.06,42
74.6Z,188
51.7Z,31
28.99A,3
15.8R,1
31.11,1
52.1H,2
46.39B,136
57.06,6
74.03,28
31.1C,26
77.39Z,176
16.29Z,121
18.2C,69
51.01,18
77.35Z,4
15.9B,1
81.10Z,2274
61.90Z,169
46.61Z,179
86.07,90
13.95Z,4
77.11,28
51.3D,5
28.29A,6
10.41B,5
46.90Z,510
20.12Z,14
15.7A,10
60.2B,63
35.14Z,63
65.11Z,71
46.15Z,7
52.1E,1
87.08,122
58.09,39
87.10,14
28.49Z,7
67.07,587
45.31Z,196
01.2A,475
47.78B,168
49.39B,142
44.24,1
71.02,1
86.21Z,5134
96.02B,2305
47.19B,328
55.10,90
85.3D,21
52.24B,79
70.1B,6
63.1D,5
92.1D,2
95.23,1
34.06,56
85.52Z,879
85.3K,154
48.01,61
15.3A,11
28.21,14
42.13A,9
31.1A,9
50.07,4
64.48,26
45.2A,330
91.01Z,28
50.3A,62
45.23,18
26.8C,9
11.03Z,41
73.06,26
32.1C,1
42.13B,1
62.21,12
93.0E,179
85.1K,54
46.32C,18
62.2Z,9
40.32,8
44.31,5
28.25Z,60
52.2C,688
71.11Z,1455
55.2F,25
20.17Z,5
21.15,8
08.01,7
15.6B,1
20.60Z,2
79.01,82
47.73Z,699
39.08,13
13.05,1
74.8K,588
45.32Z,431
52.1A,33
01.2C,77
51.10Z,25
46.75Z,99
77.02,14
80.06,30
17.1H,9
81.99,2
80.01,1
90.01,1
87.07,316
38.21Z,104
15.1E,37
28.13Z,17
52.3C,16
51.1E,10
51.8M,94
24.6L,3
47.81Z,1935
74.4B,249
20.5A,49
86.90A,342
57.08,34
10.71D,196
77.33Z,17
49.50Z,22
09.10Z,9
23.2Z,8
24.4D,1
46.69C,229
46.14Z,40
52.6B,42
20.2Z,5
15.2Z,37
87.10B,35
14.3Z,1
25.11Z,151
01.41Z,1110
68.31Z,3051
51.6G,128
85.1L,2
45.2U,32
60.02,7
25.93Z,20
84.25Z,26
85.03,2
51.4H,4
01.42Z,1394
64.22,155
46.69A,202
88.10A,480
56.10B,30
15.9D,4
10.13A,25
22.1J,6
29.5G,5
01.16Z,3
23.11Z,1
85.59A,1878
85.59B,1308
93.0H,37
19.2Z,23
21.2A,1
57.10,9
21.10Z,5
01.26Z,1
15.9A,4
29.5R,4
75.3B,1
22.29A,65
37.1Z,61
60.06,13
28.6F,11
10.81Z,6
20.01,2
29.3A,1
62.44,361
33.14Z,120
51.4F,29
80.08,41
22.02,102
03.10,64
34.1Z,3
29.15,5
23.44Z,1
43.99C,3075
01.2J,55
92.1G,6
51.5E,41
19.3Z,8
36.1M,23
02.30Z,2
44.39,6
26.11Z,10
52.5Z,339
49.41B,1143
64.92Z,162
55.5C,144
51.8C,6
90.02,3
41.01,1
16.02,3
70.21Z,826
72.4Z,31
30.92Z,4
02.0A,8
46.32B,14
17.4C,6
19.02,1
15.1F,426
10.71C,1831
25.73A,51
46.31Z,116
51.20,23
75.1A,40
23.62Z,4
97.23,192
47.51Z,294
26.30Z,18
88.10B,13
32.3Z,4
27.20Z,4
01.61Z,643
41.0Z,74
82.92Z,85
33.13Z,44
31.14,1
45.20A,2131
51.4J,28
62.03Z,58
33.20B,109
52.1C,54
43.99E,51
90.0B,53
56.02,45
29.2D,29
96.22,5
67.11,2
67.04,1095
96.04Z,613
24.45Z,4
85.41Z,17
18.2J,18
31.09A,27
15.3E,7
24.1J,2
64.21,133
55.10Z,808
41.20A,1162
08.91Z,6
66.21Z,151
36.1A,22
90.0C,9
85.3C,2
92.6A,59
55.50,43
84.02,5
65.30Z,2
24.6A,1
42.11Z,116
51.2A,74
05.0C,23
25.04,1
15.3F,2
60.09,395
96.09Z,2812
52.6G,119
00.98,57
22.2E,15
33.2B,20
16.03,4
86.02,4
59.03,3
31.12,8
33.12Z,538
80.10Z,527
32.50A,223
95.25Z,27
47.11A,43
91.04Z,27
13.99Z,45
51.6A,11
26.6G,2
24.08,216
26.1C,14
74.2C,567
77.11A,267
81.21Z,1555
28.22Z,35
20.3Z,24
46.47Z,38
15.4A,1
21.04,10
25.1A,1
44.16,1
30.0C,3
18.12Z,258
20.52Z,3
35.11Z,597
27.4C,2
55.1D,56
21.1A,1
52.23Z,9
82.91Z,27
28.7L,3
10.86Z,3
17.28,1
40.3Z,3
43.12A,532
52.2E,163
03.11Z,352
92.1C,14
74.8J,27
69.24,15
51.4L,11
35.22Z,12
28.91Z,3
10.12Z,7
84.07,2
33.17Z,1
63.91Z,62
47.41Z,363
01.70Z,8
74.10,10
70.3D,18
84.10,566
74.4A,113
32.2A,15
45.21,11
46.52Z,142
10.51D,5
84.30C,42
80.05,5
47.72B,135
10.11Z,41
64.13,116
86.04,18
51.8J,29
28.7Q,5
23.51Z,8
47.91A,844
74.8B,30
24.6C,2
52.4C,1331
92.3F,43
91.3A,44
29.2K,12
45.1D,4
16.21Z,10
51.11,55
28.6D,14
33.20D,68
93.0B,261
53.02,6
67.02,23
20.02,6
37.04,2
46.73A,509
29.14,12
64.2C,31
93.0G,6
05.31,1
31.6A,1
79.03,213
74.5B,121
45.40Z,327
22.11Z,10
44.10,3
28.7A,3
31.15,10
89.03,8
40.31,1
55.1A,487
58.04,44
63.2A,17
21.13,3
28.3A,3
15.8H,1
59.01,8
33.1B,72
29.2F,37
72.1Z,187
47.08,11
30.11Z,21
97.12,3
13.94Z,3
10.39A,4
04.11,2
41.10D,1067
01.13Z,353
91.1A,25
67.08,357
35.30Z,106
52.4U,48
31.2A,39
45.11Z,2163
28.5C,5
90.03B,1554
01.49Z,1213
74.2A,213
59.12Z,77
35.1C,18
88.02,9
91.01,2
14.19Z,157
47.29Z,422
92.2A,22
24.33Z,8
26.6L,1
47.30Z,305
78.30Z,457
46.43Z,70
96.23,58
52.2N,43
62.02B,143
16.23Z,72
87.05,22
15.1A,26
10.61B,1
93.0K,1
28.24,1
23.12Z,21
65.1C,75
08.12Z,64
86.05,5
51.6E,1
12.00Z,10
59.14,3
01.1A,2765
59.11C,77
53.20Z,1701
58.13Z,87
18.2E,49
51.1U,13
97.21,12
71.3A,1
64.46,479
10.61A,8
32.04,5
10.72Z,31
87.90B,133
28.14Z,23
54.09,6
24.09,4
24.1L,5
25.21Z,2
47.99B,371
01.19Z,115
01.1D,50
63.2C,44
16.10A,69
76.00,27
62.30,1
86.90B,243
15.5D,3
96.11,1
84.12,518
52.4H,234
79.04,67
46.32A,43
63.04,24
77.22Z,60
72.01,8
92.5E,1
41.20B,414
51.2E,44
08.93Z,2
36.3Z,9
17.2E,1
33.2A,6
17.29,1
75.1C,42
51.1N,48
51.3V,6
16.24Z,50
47.09,18
86.90F,2210
68.32A,827
90.02Z,535
85.1J,116
60.2A,61
50.20Z,53
82.01,2
70.1D,192
51.4C,75
56.01,52
01.46Z,43
44.11,9
22.1C,20
91.03Z,67
82.02,17
20.11Z,12
32.50B,4
28.92Z,2
51.10,80
45.4F,142
51.2C,28
43.13Z,24
46.38A,84
15.1C,4
27.01,5
90.05,1
68.10Z,927
74.1C,166
50.5Z,176
84.13Z,510
20.30Z,25
28.4B,19
10.84Z,1
15.03,8
26.2L,4
54.06,4
10.41A,12
70.22Z,5108
01.62Z,226
62.09Z,320
74.2B,75
33.16Z,12
71.3C,43
57.03,55
51.1J,6
92.7A,22
21.12,3
74.8H,1
58.14Z,170
71.20B,630
52.4W,182
51.5J,29
29.10Z,22
46.51Z,164
77.09,109
66.22Z,2007
64.25,366
51.6L,72
45.19Z,110
58.11Z,178
58.29C,163
21.06,23
47.11F,119
27.32Z,5
51.4A,27
47.10,13
46.48Z,7
15.12,8
52.4A,150
77.07,155
45.4H,16
70.3C,130
25.99B,49
23.14Z,8
50.01,1
29.1B,1
92.1A,3
62.46,425
47.59B,675
15.01,8
23.61Z,24
39.01,2
47.25Z,234
45.3C,135
92.3D,28
60.2G,21
46.01,4
47.07,3
29.6B,1
14.14Z,33
90.11,19
47.42Z,186
92.00Z,45
53.01,5
64.91Z,24
15.8K,10
71.03,4
28.94Z,6
52.1J,125
00.0Z,97
85.2Z,85
22.2G,42
74.8G,14
66.04,54
28.17,5
20.20Z,4
13.20Z,10
46.39A,30
59.04,7
18.06,3
75.00Z,614
47.91B,1054
45.2K,60
24.1G,7
00.20,24
63.1A,30
27.5E,6
24.10,2
84.14,28
51.6C,10
34.2B,3
62.02A,1189
66.01,164
58.03,17
52.1D,54
59.06,12
96.01A,20
90.03,1
38.10,1
69.20Z,1096
32.13Z,397
10.39B,25
45.2B,109
54.10,23
86.09,22
57.05,16
88.99B,2305
52.4L,357
26.6A,17
92.7C,165
26.70Z,3
51.3W,49
47.63Z,40
95.21,21
65.1D,101
61.02,2
15.8V,4
52.4N,291
52.10B,251
49.42Z,116
65.01,40
80.3Z,14
25.02,2
35.12Z,4
51.8A,1
28.5D,255
93.29Z,2085
86.22B,275
52.4T,78
52.6A,24
24.5C,3
35.05,3
18.11Z,2
38.40,413
69.10Z,3132
88.91A,374
51.5F,140
55.1C,118
69.11,118
52.4F,76
10.20Z,52
34.05,1
29.22,2
44.15,1
47.89Z,4018
73.11Z,843
92.4Z,76
35.21Z,15
59.09,30
52.4J,225
72.2C,103
29.7A,2
35.04,5
34.03,3
25.2C,10
59.13A,2
25.2E,14
63.1E,40
73.2Z,9
55.30,2
28.41Z,10
20.51Z,1
23.64Z,1
92.6C,319
55.5D,61
46.77Z,50
88.10C,81
30.20Z,4
55.4A,636
18.14Z,31
32.40Z,34
18.2A,7
58.29A,12
33.5Z,2
34.01,5
45.2V,1232
60.10,375
65.03,325
85.51Z,1247
67.1C,29
10.91Z,17
01.29Z,9
28.24Z,1
88.01,1
52.1B,872
43.21A,2592
17.23Z,25
59.11A,118
32.12Z,61
34.04,1
31.6D,33
19.01,1
10.92Z,4
39.04,1
64.43,445
58.02,7
53.10Z,668
70.2A,1277
93.0L,56
66.19A,710
51.6K,147
52.6H,29
42.12Z,10
21.01,54
82.03,51
54.01,15
80.1Z,10
90.21,3
60.2M,472
74.90B,846
74.1E,37
21.03,20
74.3A,43
35.1E,11
08.02,1
90.04,2
66.02,98
64.99Z,82
71.1B,5
65.20Z,1
35.4C,4
18.13Z,480
32.30Z,19
96.01B,437
57.09,20
46.65Z,38
23.02,3
27.12Z,29
10.51C,13
50.02,1
55.72,620
71.12B,2662
52.4P,40
73.1Z,24
85.3G,26
27.11Z,8
26.60Z,8
52.6D,868
15.20Z,12
77.11B,38
25.50A,28
65.2C,11
40.1A,3
68.20B,25837
60.2L,693
15.8C,833
74.8F,299
22.2C,146
01.10,80
50.40Z,90
10.83Z,74
59.08,79
44.30,12
51.8G,44
84.23Z,83
49.02,7
44.35,1
