activitePrincipaleUniteLegale,count
93.0N,45
52.4X,31
25.61Z,10
92.5C,1
72.20Z,1
46.74A,5
54.08,3
47.02,1
42.91Z,2
64.20Z,184
52.7H,10
87.10A,39
46.13Z,6
25.12Z,1
01.43Z,260
86.90E,411
90.01Z,390
46.71Z,23
52.29B,5
03.22Z,22
01.74,7
85.31Z,31
51.5C,1
71.3G,2
48.07,4
71.20A,30
29.3C,15
59.13,3
46.73B,9
51.5A,6
82.20Z,14
00.11,2
31.13,2
66.0A,1
38.11Z,10
62.1Z,2
77.10,3
43.32B,58
80.4C,9
01.07,47
17.12Z,4
47.82Z,100
40.1Z,3
94.91Z,41
42.22Z,10
47.75Z,19
94.92Z,10
38.31Z,6
77.12Z,6
51.8P,4
52.2G,5
56.10C,248
52.4R,41
74.10Z,71
74.90A,34
28.2A,1
33.20C,1
88.04,1
43.91A,92
82.11Z,46
06.01,2
51.8L,3
87.20A,21
10.32Z,1
60.20A,3
93.13Z,5
55.4C,4
46.44Z,4
81.30Z,232
86.10Z,104
49.05,14
64.41,23
45.4L,3
20.16Z,2
25.72Z,3
28.5A,2
01.4B,50
84.11Z,1202
50.4Z,19
64.42,10
59.11,2
43.99B,14
29.3D,7
42.21Z,8
23.31Z,2
22.23Z,7
20.42Z,6
50.1Z,57
29.13,4
79.12Z,4
90.0A,13
35.13Z,6
36.5Z,1
52.7C,3
46.12B,2
31.6C,1
63.3Z,6
20.15Z,1
25.2G,1
17.7C,2
60.2P,1
85.01,1
15.5C,5
77.08,19
66.30Z,29
01.21Z,7
10.13B,20
55.2C,12
64.45,18
45.4D,16
54.07,4
95.22Z,17
"",1
35.23Z,4
60.04,3
14.20Z,1
55.5A,12
70.2B,42
95.11,9
18.2D,5
71.2C,1
84.01,1
85.1G,127
77.14,21
92.1J,1
17.3Z,5
89.07,1
33.11Z,2
17.21B,1
01.4A,91
01.3Z,469
43.39Z,96
43.12B,4
34.3Z,2
55.20Z,385
02.10,6
87.01,11
43.22B,185
93.12Z,577
69.22,33
94.11Z,65
26.51B,5
17.5A,9
43.29B,8
03.30,2
29.4A,1
11.01,1
72.11Z,1
43.32A,324
01.2G,13
46.42Z,10
65.1E,22
15.11Z,2
00.10,100
56.29B,22
28.1C,5
00.30,3
15.8M,2
85.3H,1
25.62B,22
58.12,11
93.11Z,13
60.07,4
59.12,1
72.19Z,6
74.1G,40
47.01,1
28.93Z,7
46.22Z,1
67.09,2
58.06,2
72.5Z,4
69.25,2
85.3E,1
74.30Z,103
21.11,1
51.1A,2
57.11,1
79.11Z,42
47.11B,121
38.32Z,45
47.11C,24
36.1G,34
96.03Z,35
70.1F,9
63.4A,3
84.30B,3
9220,1
92.3B,12
57.02,29
52.2P,12
47.61Z,10
46.66Z,2
27.33Z,1
52.2A,12
20.5C,1
86.10,7
59.20Z,9
64.19Z,148
65.06,81
84.30A,11
45.2L,16
46.41Z,2
30.30Z,1
26.6E,1
87.06,10
51.5H,2
43.32C,5
13.92Z,58
01.24Z,52
55.70,19
65.2E,5
23.63Z,7
59.13B,3
02.20Z,712
49.39A,36
86.23Z,121
46.38B,11
51.8H,3
75.2J,1
37.00Z,5
55.4B,255
36.6A,2
22.2J,3
62.42,10
71.12A,22
46.17B,1
67.13,1
52.6E,81
41.07,24
96.25,19
86.08,5
35.3B,2
29.5E,2
26.7Z,12
97.22,20
55.11,2
47.74Z,14
10.85Z,1
11.02A,1
74.1J,226
43.33Z,93
68.32B,2
51.4Q,3
01.80,150
47.22Z,107
74.20Z,74
64.12,34
14.1A,4
67.1E,3
44.21,1
51.1C,3
85.3B,2
37.2Z,7
86.01,3
47.11D,49
56.10A,535
51.3T,11
64.30Z,11
46.72Z,2
86.90D,973
96.02A,358
82.19Z,104
55.90Z,10
51.1R,20
85.32Z,16
36.1E,1
51.4R,1
46.19B,104
71.2A,8
55.3B,36
78.02,82
77.31Z,34
01.25Z,27
31.09B,87
28.4A,4
47.23Z,1
45.3A,93
73.12Z,18
46.69B,15
63.05,10
69.12,18
57.04,7
85.42Z,5
48.05,1
85.20Z,1
33.19Z,3
47.11E,1
29.11,2
51.5N,1
55.1E,1
52.4E,36
46.76Z,2
01.00,62
70.1C,43
64.24,38
77.04,2
38.12Z,2
51.3C,2
94.12Z,54
55.30Z,32
52.7D,6
29.2C,3
10.89Z,5
29.5N,1
59.07,2
24.42Z,1
61.20Z,2
43.91B,147
47.53Z,5
36.10,4
72.2A,2
15.5F,2
87.04,6
47.05,2
18.3Z,2
94.99Z,1240
67.2Z,94
81.11,22
21.20Z,2
77.05,13
47.76Z,141
77.29Z,7
14.13Z,66
70.10Z,37
08.11Z,4
01.4D,6
85.60Z,7
62.45,2
28.2D,1
49.31Z,2
82.06,14
10.51A,8
91.02Z,2
88.91B,11
45.2F,1
02.20,186
82.99Z,86
47.21Z,26
01.57,7
47.59A,46
32.20Z,6
79.90Z,42
46.37Z,5
66.12Z,10
48.03,2
17.16,3
41.10C,2
28.99B,1
23.41Z,48
80.4A,20
85.1A,3
01.63,3
36.1K,13
48.02,5
78.10Z,4
86.06,58
79.06,10
15.12Z,19
45.3F,42
52.7A,12
75.1G,5
63.12Z,8
93.21Z,42
33.15Z,3
20.1A,44
51.6N,13
56.29A,19
92.1F,1
95.22,1
92.21,2
51.4N,2
46.16Z,1
26.1J,1
49.10Z,40
91.1C,3
90.04Z,9
94.20Z,32
38.50,12
20.59Z,2
24.03,3
25.50B,10
51.1T,3
23.70Z,22
02.0D,19
74.1A,41
51.9A,1
50.3B,3
59.11B,12
01.90,6
28.7P,13
01.30Z,21
22.1A,4
51.3S,1
26.52Z,2
86.22C,94
47.43Z,6
66.0E,5
47.52B,20
01.28Z,41
67.01,177
52.2J,12
13.10Z,7
87.30B,1
24.54Z,2
02.0B,337
47.78C,145
74.8D,2
92.3H,20
66.19B,11
46.63Z,2
64.14,16
71.4B,3
78.01,3
27.90Z,1
15.08,7
63.11Z,11
74.8A,10
47.72A,41
75.1E,2
84.03,1
00.00Z,114
87.03,74
45.4M,10
64.47,9
64.2B,2
51.6J,4
25.71Z,10
86.12,3
69.23,64
45.4A,37
82.30Z,18
60.10Z,15
47.78A,43
74.7Z,19
46.34Z,20
25.40Z,2
92.12,1
70.3E,1
26.1E,1
51.12,1
28.29B,4
51.4D,1
47.64Z,44
62.43,82
90.12,7
46.21Z,78
70.1A,3
45.2P,1
55.73,149
72.3Z,5
77.21Z,6
77.03,4
85.04,6
62.01Z,103
52.2L,10
66.03,5
85.1H,4
29.5D,1
01.70,3
49.03,1
42.99Z,94
55.71,172
51.3G,7
43.29A,23
10.82Z,6
24.53Z,1
55.12,8
63.4C,1
01.50Z,221
46.18Z,32
62.41,19
10.71B,13
66.29Z,2
23.69Z,7
51.2G,5
21.2G,3
91.2Z,1
84.13,4
46.19A,3
59.10,1
84.12Z,64
35.01,18
15.6A,11
29.20Z,5
46.33Z,8
28.1A,5
28.19,1
49.41C,1
21.2B,1
81.21,208
01.45Z,803
64.30,24
52.3E,7
77.12,12
52.7F,2
62.12,3
59.14Z,8
95.23Z,13
55.2E,69
01.1C,15
46.74B,12
49.04,6
87.90A,36
50.04,1
27.51Z,1
77.40Z,4
91.3E,52
47.62Z,59
85.53Z,62
43.31Z,127
47.26Z,33
51.4S,12
75.3A,2
45.2T,5
51.1P,1
47.54Z,49
45.4C,121
23.13Z,3
43.99D,29
87.09,1
60.03,1
28.3C,5
03.12Z,1
48.06,3
70.2C,452
27.40Z,6
47.24Z,8
11.05Z,10
24.1E,1
41.02,5
29.2M,2
69.21,1
36.1C,3
02.40Z,308
95.24Z,26
57.01,23
81.29A,14
27.02,1
17.25,3
47.71Z,170
44.34,10
77.06,16
62.22,1
90.03A,345
82.05,6
51.5L,6
66.0G,1
77.15,4
51.1L,4
51.3E,2
22.21Z,2
45.1A,28
74.6Z,11
67.06,12
15.8R,3
31.11,1
25.29Z,3
16.29Z,53
18.2C,13
77.39Z,8
57.06,3
31.1C,1
46.39B,3
15.9B,1
81.10Z,77
46.61Z,60
77.11,3
61.90Z,13
86.07,14
51.3D,1
60.2B,29
35.14Z,27
46.90Z,32
15.7A,5
65.11Z,3
87.08,4
58.09,1
87.10,1
01.2A,1425
67.07,62
47.78B,42
49.39B,6
45.31Z,19
55.10,28
86.21Z,392
96.02B,123
85.3D,7
47.19B,34
70.1B,3
24.43Z,1
52.24B,2
85.52Z,110
48.01,29
85.3K,49
28.21,1
34.06,2
45.2A,11
11.03Z,9
91.01Z,9
64.48,15
50.3A,3
45.23,3
73.06,1
85.1K,5
62.2Z,1
93.0E,10
62.21,1
44.31,3
71.11Z,104
52.2C,76
28.25Z,9
08.01,4
15.6B,3
47.73Z,131
39.08,4
79.01,3
74.8K,41
01.2C,165
45.32Z,38
80.01,7
46.75Z,10
80.06,2
52.1A,2
77.02,1
51.1E,4
87.07,16
15.1E,4
51.8M,6
52.3C,1
86.90A,59
47.81Z,113
74.4B,12
57.08,51
24.4D,1
10.71D,20
20.5A,9
77.33Z,1
46.69C,10
52.6B,1
46.14Z,1
01.41Z,164
68.31Z,276
51.6G,7
25.11Z,17
25.93Z,3
84.25Z,5
85.1L,1
60.02,1
45.2U,1
01.42Z,4482
64.22,37
88.10A,46
56.10B,8
46.69A,9
10.13A,7
22.1J,1
01.16Z,1
85.59B,109
85.59A,95
19.2Z,6
15.9A,6
17.4B,16
93.0H,5
37.1Z,11
29.3A,4
22.29A,5
80.08,3
33.14Z,15
22.02,58
62.44,6
29.15,1
34.1Z,1
51.4F,1
43.99C,573
26.11Z,3
02.30Z,3
51.5E,12
01.2J,39
51.5Q,1
92.1G,1
19.3Z,4
36.1M,3
52.5Z,44
49.41B,50
64.92Z,3
90.02,1
41.01,1
70.21Z,46
02.0A,34
19.02,1
30.92Z,1
10.71C,250
75.1A,21
51.20,5
15.1F,26
25.73A,3
46.31Z,4
97.23,122
47.51Z,30
26.30Z,3
01.61Z,241
41.0Z,7
82.92Z,12
45.20A,301
56.02,9
33.20B,55
90.0B,3
52.1C,10
67.11,1
62.03Z,1
29.2D,1
67.04,258
96.04Z,47
18.2J,2
31.09A,6
16.04,1
92.16,1
41.20A,72
66.21Z,8
92.6A,12
55.10Z,128
64.21,13
55.50,2
36.1A,4
85.3C,2
84.02,2
05.0C,15
42.11Z,9
51.2A,22
96.09Z,242
60.09,25
52.6G,2
22.2E,1
33.2B,2
32.50A,32
13.99Z,12
33.12Z,48
91.04Z,8
80.10Z,10
95.25Z,3
24.08,9
81.21Z,353
21.04,2
74.2C,19
26.1C,2
20.3Z,7
77.11A,11
44.16,1
35.11Z,1055
18.12Z,25
20.52Z,1
40.3Z,1
43.12A,161
52.2E,9
74.8J,5
69.24,1
35.22Z,1
10.12Z,2
92.1C,1
47.41Z,14
01.70Z,9
63.91Z,8
70.3D,2
74.4A,3
84.10,50
84.30C,3
80.05,2
46.52Z,2
45.21,1
10.51D,2
47.72B,17
51.8J,2
64.13,9
10.11Z,15
47.91A,71
52.4C,119
45.1D,1
91.3A,9
92.3F,13
37.04,5
51.11,4
33.20D,6
93.0B,9
67.02,5
28.6D,1
53.02,1
46.73A,83
64.2C,2
29.14,2
31.6A,2
22.11Z,3
13.93Z,6
89.03,1
79.03,9
45.40Z,25
74.5B,2
55.1A,133
21.13,1
63.2A,1
29.2F,7
10.39A,6
33.1B,3
72.1Z,4
04.11,1
41.10D,41
67.08,129
01.13Z,131
31.2A,4
35.30Z,9
52.4U,3
01.49Z,472
90.03B,264
74.2A,17
45.11Z,180
59.12Z,4
28.5C,1
47.29Z,24
92.2A,1
14.19Z,21
78.30Z,150
62.02B,21
16.23Z,20
15.1A,7
39.05,1
52.2N,3
47.30Z,33
93.0K,2
87.05,4
46.43Z,2
96.23,1
08.12Z,22
86.05,2
23.12Z,1
01.1A,839
71.3A,11
59.11C,6
58.13Z,27
18.2E,4
53.20Z,9
51.1U,1
87.90B,16
64.46,19
10.72Z,13
10.61A,3
01.19Z,115
16.10A,74
01.1D,11
47.99B,41
86.90B,12
62.30,1
84.12,53
46.32A,5
52.4H,13
92.5E,2
77.22Z,2
51.2E,29
41.20B,25
30.12Z,3
75.1C,11
16.24Z,4
51.1N,1
86.90F,159
68.32A,64
90.02Z,46
85.1J,13
60.2A,6
41.09,1
91.03Z,29
01.46Z,75
70.1D,8
82.02,1
51.4C,2
56.01,4
28.92Z,1
22.1C,4
32.50B,1
45.4F,29
51.10,11
15.1C,1
84.13Z,96
50.5Z,34
74.1C,11
68.10Z,24
15.03,16
28.4B,2
10.84Z,2
70.22Z,229
62.09Z,20
92.7A,3
01.62Z,51
33.16Z,4
74.2B,10
57.03,4
51.1J,3
52.4W,17
58.14Z,17
71.20B,29
51.5J,6
29.10Z,1
64.25,22
66.22Z,259
46.51Z,8
51.6L,2
77.09,4
58.11Z,12
47.11F,27
17.1E,1
47.10,2
45.19Z,8
15.12,3
58.29C,10
51.4A,2
21.06,2
27.32Z,2
52.4A,14
70.3C,5
25.99B,9
77.07,5
14.11Z,3
45.4H,1
92.1A,1
62.46,32
39.01,20
47.59B,31
23.61Z,5
47.25Z,33
14.5Z,1
46.01,17
60.2G,4
45.3C,4
92.3D,2
90.11,8
15.8K,2
92.00Z,5
16.22Z,1
47.42Z,5
14.14Z,1
22.2G,4
85.2Z,31
66.04,5
52.1J,7
00.0Z,3
46.39A,1
59.04,3
13.20Z,2
47.91B,74
75.00Z,196
00.20,24
24.1G,2
84.14,24
66.01,17
52.1D,5
62.02A,52
96.01A,7
58.03,1
32.13Z,73
54.10,3
69.20Z,93
45.2B,7
57.05,8
10.39B,4
88.99B,605
52.4L,36
92.7C,36
95.21,3
61.02,2
26.6A,1
51.3W,1
65.1D,41
49.42Z,10
52.4N,41
52.10B,7
26.1A,1
65.01,4
80.3Z,2
93.29Z,287
28.5D,21
86.22B,11
35.05,2
52.4T,4
24.5C,1
52.6A,1
69.10Z,183
38.40,64
88.91A,22
69.11,18
51.5F,17
55.1C,4
52.4F,5
47.89Z,396
59.09,11
52.4J,19
35.04,4
72.2C,2
73.11Z,47
35.21Z,3
92.4Z,3
25.2E,7
92.6C,29
46.77Z,6
88.10C,45
55.5D,2
17.1C,1
55.4A,72
32.40Z,10
18.2A,1
45.2V,237
85.51Z,129
65.03,28
01.29Z,15
10.91Z,4
67.1C,3
19.1Z,4
60.10,1
43.21A,361
52.1B,122
32.12Z,15
17.23Z,1
31.6D,2
59.11A,5
70.2A,85
53.10Z,264
64.43,22
21.01,59
66.19A,26
54.01,3
82.03,1
93.0L,3
80.1Z,1
42.12Z,1
51.6K,5
74.90B,53
60.2M,25
92.17,1
74.3A,4
74.1E,2
66.02,17
64.99Z,4
27.12Z,3
57.09,7
96.01B,26
32.30Z,3
10.51C,16
18.13Z,31
55.72,108
71.12B,139
85.3G,3
52.4P,5
73.1Z,1
52.6D,58
77.11B,2
65.2C,2
25.50A,7
15.20Z,4
40.1A,5
68.20B,3773
74.8F,54
59.08,12
60.2L,39
15.8C,126
84.23Z,19
01.10,8
22.2C,8
49.02,5
51.8G,3
10.83Z,1
