activitePrincipaleUniteLegale,count
03.22Z,6
85.31Z,36
52.29B,2
17.5G,1
46.71Z,25
71.3G,3
48.07,8
01.74,1
58.08,1
38.11Z,8
82.20Z,5
71.20A,26
29.3C,3
46.73B,6
77.10,7
51.5A,2
31.13,1
47.82Z,36
80.4C,10
43.32B,58
40.1Z,14
01.07,4
52.2G,7
94.91Z,123
47.75Z,11
51.8P,4
42.22Z,8
77.12Z,6
94.92Z,10
56.10C,310
52.4R,18
74.10Z,58
74.90A,21
43.91A,70
06.01,8
82.11Z,28
87.20A,15
10.32Z,1
51.8L,1
60.20A,1
55.4C,2
93.13Z,4
46.44Z,3
14.03,1
81.30Z,171
64.41,16
49.05,10
86.10Z,103
45.4L,1
28.5A,1
58.07,1
10.73Z,2
84.11Z,1314
01.4B,17
42.21Z,8
64.42,8
59.11,1
50.4Z,4
29.3D,2
22.23Z,2
80.2A,3
20.42Z,3
90.0A,15
79.12Z,8
50.1Z,29
20.15Z,1
29.13,2
63.3Z,5
35.13Z,11
46.12B,2
52.7C,6
85.01,3
26.12Z,6
17.7C,1
60.2P,1
77.08,16
83.01,1
13.91Z,1
01.21Z,43
55.2C,43
10.13B,19
66.30Z,21
41.10,1
95.22Z,10
64.45,13
45.4D,16
"",47
60.04,2
54.07,1
17.19,2
70.2B,39
18.2D,1
55.5A,2
85.1G,111
77.14,15
33.11Z,4
92.1J,1
01.3Z,80
01.4A,37
43.12B,13
43.39Z,113
37.02,1
22.29B,1
96.16,1
55.20Z,432
87.01,16
02.10,9
93.12Z,577
69.22,20
43.22B,78
03.30,1
94.11Z,35
43.29B,3
26.51B,4
87.02,1
43.32A,209
01.2G,11
46.42Z,6
15.11Z,1
65.1E,1
56.29B,13
00.10,44
28.1C,1
00.30,1
93.11Z,20
25.62B,10
60.07,3
58.12,3
59.12,1
74.1G,25
67.09,9
85.3E,1
47.01,3
72.19Z,4
72.5Z,3
69.25,1
91.3C,1
74.30Z,34
51.1A,2
57.11,10
47.11B,134
36.1G,22
63.4A,1
96.03Z,27
84.30B,2
47.11C,22
79.11Z,28
38.32Z,12
70.1F,2
47.61Z,19
92.3B,9
57.02,19
52.2P,11
52.2A,20
20.5C,2
46.66Z,6
64.19Z,104
65.06,33
84.30A,13
30.30Z,1
86.10,6
45.2L,3
71.1Z,1
51.8N,4
53.04,1
59.20Z,1
46.41Z,2
80.02,1
32.1D,2
26.6E,1
43.32C,7
87.06,11
29.1J,1
51.5H,2
55.70,22
01.24Z,54
13.92Z,21
23.63Z,4
59.13B,1
65.2E,1
86.23Z,115
02.20Z,179
49.39A,27
46.38B,19
57.07,1
55.4B,202
20.53Z,3
37.00Z,2
36.6A,1
67.13,21
71.12A,31
22.2J,3
62.42,7
37.01,1
46.17B,2
96.25,7
52.6E,34
86.08,5
29.5E,1
10.85Z,8
47.74Z,18
97.22,13
26.7Z,5
43.33Z,87
68.32B,36
74.1J,201
20.41Z,4
65.2A,1
51.4Q,1
15.9S,1
74.20Z,71
47.22Z,95
14.1A,3
67.1E,1
64.12,19
16.10B,5
01.80,24
44.21,3
37.2Z,3
85.3B,1
56.10A,493
47.11D,21
51.3T,14
64.30Z,22
46.72Z,1
86.01,1
96.02A,215
86.90D,553
85.32Z,35
82.19Z,32
55.90Z,2
51.1R,22
17.6Z,1
36.1E,2
46.19B,57
71.2A,7
77.31Z,40
78.02,57
31.09B,58
01.25Z,120
55.3B,67
47.23Z,7
87.10C,9
28.4A,1
69.12,48
63.05,3
85.20Z,21
45.3A,35
48.05,4
46.69B,7
73.12Z,6
57.04,6
85.42Z,18
70.1C,25
64.24,23
01.00,23
58.11,1
52.4E,12
38.12Z,2
51.3C,2
46.76Z,2
55.30Z,106
59.07,5
94.12Z,37
10.89Z,14
52.7D,3
61.01,1
61.20Z,1
50.30Z,1
43.91B,148
87.04,1
36.10,11
72.2A,2
47.05,1
47.53Z,6
94.99Z,1707
67.2Z,28
81.11,40
60.08,1
47.76Z,47
08.11Z,32
62.45,8
70.10Z,50
77.05,22
10.71A,1
24.10Z,4
14.13Z,35
49.31Z,14
15.09,2
31.5C,1
01.4D,3
85.60Z,6
77.29Z,5
10.51A,11
82.06,14
91.02Z,5
45.2F,1
02.20,131
82.99Z,61
47.59A,32
79.90Z,48
47.21Z,25
01.57,12
32.20Z,10
41.10C,2
66.12Z,1
80.4A,16
23.41Z,29
01.63,1
85.1A,1
36.1K,2
78.10Z,3
48.02,1
52.7A,9
86.06,13
45.3F,8
75.1G,8
15.12Z,22
79.06,9
63.12Z,7
11.07A,1
20.1A,30
56.29A,14
51.4N,2
92.21,13
93.21Z,3
51.6N,5
39.02,1
33.15Z,1
49.10Z,22
90.04Z,4
32.1A,2
94.20Z,22
38.50,10
24.03,1
61.2Z,1
51.1T,7
59.11B,7
74.1A,16
01.30Z,15
02.0D,26
50.3B,3
23.70Z,28
22.1A,3
26.52Z,5
34.02,2
29.2A,1
51.3S,1
86.22C,98
47.52B,15
96.15,1
47.43Z,4
67.01,157
01.28Z,56
52.2J,10
87.30B,2
24.54Z,1
15.8F,1
02.0B,195
92.3H,29
47.78C,136
52.10A,1
66.19B,7
28.18,1
71.4B,10
78.01,7
27.90Z,1
67.03,2
64.14,7
63.1B,1
74.8A,12
47.72A,32
63.11Z,6
75.1E,2
15.08,1
87.03,42
00.00Z,63
01.1G,18
45.4M,19
64.47,11
25.71Z,10
86.12,2
64.2B,1
45.4A,31
69.23,62
46.34Z,24
47.78A,36
82.30Z,10
60.10Z,12
25.40Z,1
74.7Z,11
92.12,1
14.1C,3
28.29B,1
62.43,71
47.64Z,45
70.1A,2
46.21Z,28
45.2P,2
90.12,1
55.73,134
23.03,1
72.3Z,6
77.21Z,19
84.08,3
77.03,5
85.3J,2
85.04,1
62.01Z,65
01.70,14
66.03,2
52.2L,23
85.1H,1
42.99Z,53
55.71,139
51.3G,6
31.02Z,15
10.82Z,9
55.12,10
43.29A,14
15.06,1
10.71B,14
01.50Z,100
62.41,21
46.18Z,16
66.29Z,2
36.1H,1
01.22Z,1
77.34Z,3
59.10,4
84.13,4
46.19A,6
43.21B,2
70.01,1
84.12Z,25
15.6A,2
35.01,7
29.20Z,4
46.33Z,13
49.41C,2
28.1A,1
01.45Z,840
81.21,116
95.23Z,14
64.30,18
52.3E,6
77.12,6
59.14Z,8
62.12,1
55.2E,72
49.04,7
01.1C,7
87.90A,15
96.24,5
77.40Z,1
46.74B,5
01.27Z,1
91.3E,121
47.26Z,28
43.31Z,138
47.62Z,26
75.3A,2
51.4S,6
85.53Z,37
51.1P,1
29.12,1
45.4C,70
43.99D,38
47.54Z,30
03.12Z,2
60.03,3
45.11,1
28.3C,2
87.09,2
70.2C,431
47.24Z,20
11.05Z,17
92.3K,3
69.21,4
41.02,4
27.40Z,6
92.1B,1
02.40Z,166
57.01,8
95.24Z,20
81.29A,4
17.25,1
47.71Z,152
77.06,8
90.03A,195
77.15,1
66.0G,3
14.02,1
82.05,1
51.3E,1
67.06,12
45.1A,25
74.6Z,8
15.8R,1
16.29Z,47
77.39Z,9
46.39B,9
15.9B,1
18.2C,2
81.10Z,54
46.61Z,27
86.07,13
61.90Z,3
77.11,1
46.90Z,19
60.2B,9
46.15Z,1
35.14Z,8
65.11Z,2
87.08,14
87.10,1
58.09,4
01.2A,588
67.07,16
47.78B,32
45.31Z,21
49.39B,6
86.21Z,296
70.1B,3
96.02B,106
52.24B,3
85.3D,2
55.10,21
47.19B,24
92.1D,1
48.01,27
85.3K,48
85.52Z,45
34.06,4
42.13A,2
64.48,23
45.2A,19
45.23,3
50.3A,2
91.01Z,4
93.0E,11
44.31,2
85.1K,1
46.32C,1
40.32,1
71.11Z,122
52.2C,45
55.2F,3
08.01,1
47.73Z,83
79.01,5
39.08,1
74.8K,21
01.2C,169
45.32Z,28
51.10Z,2
80.01,1
80.06,7
52.1A,1
46.75Z,1
77.02,3
15.1E,7
52.3C,1
87.07,6
51.8M,1
38.21Z,1
20.5A,7
47.81Z,103
86.90A,43
57.08,21
74.4B,4
10.71D,11
52.6B,2
20.2Z,1
87.10B,6
46.69C,10
46.14Z,1
01.41Z,583
68.31Z,116
84.25Z,2
45.2U,4
25.11Z,10
51.6G,5
01.42Z,2039
88.10A,53
64.22,24
56.10B,2
46.69A,7
15.9D,1
10.1Z,1
10.13A,1
85.59B,100
85.59A,88
17.4B,1
57.10,2
93.0H,6
19.2Z,1
24.6E,1
37.1Z,1
22.29A,1
22.02,16
62.44,4
80.08,2
33.14Z,2
40.37,2
43.99C,452
01.2J,48
02.30Z,9
92.1G,1
36.1M,1
51.5E,2
49.41B,54
52.5Z,18
16.02,1
64.92Z,1
51.8C,1
55.5C,1
70.21Z,34
02.0A,12
75.1A,38
10.71C,177
46.31Z,13
15.1F,16
51.20,3
97.23,35
47.51Z,22
88.10B,2
26.30Z,4
01.61Z,162
41.0Z,45
18.05,1
82.92Z,7
63.03,2
33.13Z,2
45.20A,224
90.0B,83
96.22,1
33.20B,6
52.1C,6
51.4J,4
43.99E,2
62.03Z,2
56.02,2
67.04,172
96.04Z,55
24.45Z,1
24.1J,1
15.3E,1
55.10Z,282
36.1A,5
41.20A,43
84.02,1
92.6A,11
08.91Z,1
66.21Z,8
64.21,8
55.50,1
85.3C,1
05.0C,1
42.11Z,33
15.3F,3
51.2A,7
96.09Z,185
52.6G,2
60.09,4
86.02,1
16.03,1
33.12Z,34
95.25Z,7
13.99Z,4
91.04Z,10
32.50A,27
47.11A,3
80.10Z,10
81.21Z,103
74.2C,24
20.3Z,8
24.08,3
31.1B,2
77.11A,2
44.16,1
28.22Z,4
30.0C,1
46.47Z,1
35.11Z,534
18.12Z,15
82.91Z,2
55.1D,4
43.12A,88
10.12Z,2
69.24,1
52.2E,3
74.8J,1
35.22Z,1
84.07,1
70.3D,5
47.41Z,28
01.70Z,3
63.91Z,6
46.52Z,1
74.4A,4
84.10,36
80.05,1
10.51D,3
84.30C,3
45.21,1
10.11Z,19
64.13,6
86.04,4
47.72B,7
28.7Q,1
47.91A,56
52.4C,98
91.3A,33
92.3F,1
51.11,3
93.0B,20
67.02,4
33.20D,1
37.04,1
46.73A,63
29.14,1
64.2C,1
79.03,21
45.40Z,20
55.1A,162
63.2A,2
58.04,1
33.1B,7
72.1Z,4
47.08,1
67.08,146
41.10D,43
01.13Z,149
91.1A,3
31.2A,3
52.4U,1
28.13,1
01.49Z,388
45.11Z,91
91.01,1
90.03B,121
74.2A,16
88.02,9
59.12Z,2
47.29Z,58
24.33Z,1
14.19Z,13
92.2A,2
62.02B,13
78.30Z,54
16.23Z,19
47.30Z,39
96.23,11
15.1A,6
52.2N,9
93.0K,1
46.43Z,2
08.12Z,15
23.12Z,4
01.1A,632
71.3A,4
97.21,1
58.13Z,11
18.2E,1
51.1U,3
53.20Z,2
10.72Z,15
10.61A,8
64.46,5
87.90B,10
24.1L,1
01.19Z,261
16.10A,43
47.99B,38
01.1D,2
86.90B,19
62.30,1
84.12,44
79.04,14
52.4H,9
46.32A,8
77.22Z,1
63.04,1
51.2E,26
17.2E,1
41.20B,16
15.9T,1
33.2A,2
36.3Z,1
51.1N,4
75.1C,1
16.24Z,2
86.90F,200
90.02Z,56
68.32A,54
60.2A,6
82.01,1
85.1J,4
27.1Y,1
01.46Z,28
22.1C,2
70.1D,23
56.01,4
91.03Z,18
45.4F,23
51.10,7
51.2C,2
46.38A,1
15.1C,2
27.01,1
90.05,1
84.13Z,88
50.5Z,17
68.10Z,20
74.1C,19
15.03,18
10.84Z,2
70.22Z,170
01.62Z,39
71.3C,2
62.09Z,23
74.2B,1
21.12,3
92.7A,2
57.03,8
71.20B,20
52.4W,9
58.14Z,13
51.5J,2
29.10Z,3
64.25,19
66.22Z,134
77.09,5
46.51Z,7
51.6L,3
47.11F,13
47.10,2
58.11Z,6
45.19Z,3
21.06,2
58.29C,4
15.12,3
27.32Z,1
70.3C,18
52.4A,13
25.99B,5
77.07,2
45.4H,3
39.01,9
62.46,37
47.59B,30
15.01,3
23.61Z,4
47.25Z,26
45.3C,3
60.2G,1
46.01,2
92.3D,1
14.5Z,1
47.42Z,6
90.11,5
92.00Z,4
85.2Z,10
00.0Z,7
13.20Z,4
66.04,6
52.1J,1
22.2G,3
75.00Z,86
47.91B,61
84.14,6
51.6C,1
62.02A,37
66.01,14
96.01A,8
52.1D,3
59.06,1
58.03,1
69.20Z,92
10.39B,21
54.10,3
32.13Z,35
45.2B,12
10.3Z,2
57.05,8
86.09,2
88.99B,345
92.7C,32
52.4L,12
65.1D,5
51.3W,5
26.6A,3
95.21,2
35.12Z,12
52.4N,24
49.42Z,5
52.10B,2
65.01,2
80.3Z,1
93.29Z,313
28.5D,2
86.22B,9
52.4T,7
52.6A,1
24.5C,1
55.1C,10
38.40,70
52.4F,5
69.10Z,111
51.5F,17
69.11,10
88.91A,32
10.20Z,1
29.22,1
47.89Z,223
73.11Z,54
52.4J,12
92.4Z,4
25.2C,1
59.09,8
35.04,4
72.2C,6
34.03,1
63.1E,5
25.2E,1
55.5D,3
92.6C,97
88.10C,13
46.77Z,3
18.14Z,3
55.4A,23
58.29A,2
32.40Z,5
28.6A,2
45.2V,150
85.51Z,212
60.10,7
10.91Z,4
65.03,22
01.29Z,2
43.21A,191
52.1B,71
59.11A,12
17.23Z,3
32.12Z,13
31.6D,1
53.10Z,166
66.19A,41
70.2A,157
64.43,22
21.01,12
80.1Z,5
93.0L,3
52.6H,6
54.01,1
82.03,1
90.21,1
60.2M,14
74.90B,48
74.1E,4
66.02,11
18.13Z,44
96.01B,21
10.51C,19
32.30Z,3
57.09,2
55.72,66
71.12B,121
52.4P,2
85.3G,1
73.1Z,1
25.50A,6
52.6D,27
40.1A,6
65.2C,2
15.20Z,2
77.11B,2
68.20B,3088
60.2L,22
15.8C,59
44.30,1
84.23Z,18
22.2C,6
01.10,2
74.8F,20
59.08,14
10.83Z,3
