activitePrincipaleUniteLegale,count
51.8H,3
17.1A,1
55.4B,169
84.06,1
37.00Z,25
36.6A,1
62.42,11
71.12A,27
46.17B,17
22.2J,6
67.13,5
37.01,1
52.6E,137
96.25,6
86.08,2
26.20Z,1
25.03,2
35.3B,3
28.7E,3
97.22,44
47.74Z,28
10.85Z,4
26.7Z,9
74.1J,225
43.33Z,149
68.32B,5
20.41Z,8
51.4Q,1
65.2A,1
45.5Z,3
74.20Z,107
01.80,33
37.2Z,15
47.22Z,95
64.12,18
16.10B,12
67.1E,9
44.21,6
51.1C,4
85.3B,2
14.1A,2
56.10A,507
64.30Z,58
47.11D,99
51.3T,15
46.72Z,17
86.01,1
24.52Z,2
96.02A,558
82.19Z,132
51.1R,73
86.90D,812
85.32Z,41
36.1E,11
00.31,3
55.90Z,3
46.19B,227
71.2A,4
29.5P,1
78.02,73
31.09B,117
55.3B,81
77.31Z,67
47.23Z,6
01.25Z,2
28.4A,1
85.20Z,6
73.12Z,18
45.3A,80
69.12,49
46.69B,42
85.42Z,17
63.05,18
48.05,8
57.04,4
33.19Z,5
23.32Z,1
26.8A,1
47.11E,2
29.11,1
70.1C,154
01.00,48
52.4E,25
64.24,44
77.04,6
51.3C,6
60.05,1
38.12Z,2
55.30Z,21
94.12Z,20
29.5N,1
51.3N,4
59.07,12
52.7D,6
24.42Z,3
89.04,2
61.01,2
10.89Z,2
61.20Z,4
29.2C,1
87.04,13
43.91B,178
47.53Z,16
36.10,9
47.05,3
50.10Z,2
29.4D,2
15.5F,1
94.99Z,1405
67.2Z,135
81.11,52
21.20Z,3
47.76Z,147
70.10Z,87
14.13Z,65
62.45,8
15.09,4
28.2D,1
08.11Z,14
01.4D,3
77.29Z,11
85.60Z,15
49.31Z,6
77.05,19
31.5C,4
24.10Z,2
10.71A,5
21.1C,2
82.06,18
91.02Z,6
88.91B,9
10.51A,2
31.4Z,1
82.99Z,142
79.90Z,41
02.20,219
41.10C,5
47.59A,72
32.20Z,8
28.99B,4
47.21Z,31
66.12Z,4
01.57,2
48.03,1
80.4A,26
23.41Z,20
01.63,7
85.1A,2
18.10,2
36.1K,12
78.10Z,6
79.05,3
48.02,4
17.27,1
79.06,13
15.12Z,13
86.06,51
45.3F,35
52.7A,3
11.07A,1
63.12Z,16
75.3C,6
75.1G,2
56.29A,40
20.1A,36
51.6N,9
93.21Z,61
39.02,6
46.16Z,7
49.06,1
51.4N,2
95.22,3
92.21,1
28.12Z,3
15.8A,1
90.04Z,27
49.10Z,69
94.20Z,51
20.59Z,5
24.03,4
38.50,8
53.03,2
91.1C,1
51.1T,18
25.50B,5
28.15Z,2
02.0D,62
74.1A,37
23.70Z,60
01.30Z,9
01.90,5
59.11B,16
50.3B,12
28.7P,3
51.9A,5
34.02,1
86.22C,141
15.3C,5
58.21Z,1
96.15,2
47.43Z,12
25.94Z,1
47.52B,32
67.01,275
01.28Z,10
52.2J,7
24.54Z,1
13.10Z,5
87.30B,8
15.8F,3
27.3G,2
02.0B,237
66.19B,56
47.78C,178
92.3H,26
46.63Z,8
17.22Z,3
64.14,23
71.4B,12
67.03,12
78.01,2
27.90Z,1
63.11Z,17
47.72A,63
74.8A,10
75.1E,7
15.08,2
45.4M,24
00.00Z,70
87.03,67
51.6J,3
64.47,5
64.2B,1
01.1G,8
86.12,5
25.71Z,1
28.16,2
74.7Z,31
69.23,32
45.4A,36
82.30Z,25
47.78A,73
46.34Z,20
70.3E,3
60.10Z,8
28.29B,2
26.1E,1
25.40Z,2
14.1C,3
70.1A,11
47.64Z,55
62.43,94
90.12,59
46.21Z,106
45.2P,9
40.11,1
63.02,1
22.3A,1
55.73,166
77.21Z,11
84.08,3
85.3J,11
85.04,6
77.03,12
72.3Z,6
23.03,1
26.40Z,1
66.03,5
62.01Z,130
52.2L,38
85.1H,6
01.70,6
49.03,6
31.02Z,15
42.99Z,308
55.71,141
41.10B,1
43.29A,46
10.82Z,7
51.3G,12
55.12,8
27.5A,2
63.4C,1
15.06,1
01.50Z,1781
62.41,20
10.71B,23
46.18Z,48
66.29Z,7
23.69Z,3
46.17A,3
91.2Z,3
43.21B,2
46.19A,4
84.13,10
59.10,1
84.12Z,167
35.01,25
29.20Z,12
15.6A,1
24.51Z,4
46.33Z,11
28.1A,7
49.41C,6
13.96Z,2
81.21,284
01.45Z,120
95.23Z,15
77.12,13
64.30,21
59.14Z,7
52.3E,14
62.12,3
15.10,1
52.7F,1
55.2E,11
46.74B,22
01.1C,18
01.27Z,2
96.24,1
87.90A,3
36.1J,1
49.04,3
77.40Z,3
24.31Z,1
47.62Z,70
85.53Z,76
51.4S,25
43.31Z,225
47.26Z,70
27.2C,1
91.3E,70
17.21A,1
25.99A,3
19.20Z,4
51.1P,3
45.2T,3
75.3A,1
43.99D,32
45.4C,86
47.54Z,31
87.09,14
28.3C,18
60.03,5
22.22Z,3
23.13Z,3
03.12Z,1
70.2C,449
11.05Z,11
41.02,19
47.24Z,21
92.3K,3
24.1E,1
36.1C,3
27.40Z,8
92.1B,2
69.21,1
02.40Z,305
95.24Z,21
57.01,18
24.34Z,3
55.2A,1
81.29A,11
47.71Z,345
77.06,17
90.03A,196
51.5L,5
82.05,7
66.0G,6
51.1L,2
14.02,2
45.2E,3
67.06,20
74.6Z,18
45.1A,13
89.02,9
26.4C,1
51.7Z,1
28.99A,1
16.29Z,40
18.2C,9
77.39Z,23
51.01,11
46.39B,10
74.03,1
57.06,1
77.35Z,2
31.1C,1
77.11,7
81.10Z,66
46.61Z,72
28.29A,2
61.90Z,21
86.07,25
51.3D,1
46.90Z,48
46.15Z,6
35.14Z,4
52.1E,3
60.2B,8
65.11Z,6
15.7A,1
20.12Z,1
87.08,7
58.09,4
36.20,1
47.78B,60
49.39B,20
01.2A,135
67.07,33
45.31Z,40
86.21Z,539
96.02B,283
55.10,20
52.24B,4
47.19B,31
85.3D,1
70.1B,1
85.52Z,92
48.01,51
85.3K,30
34.06,4
42.13A,3
15.3A,1
64.48,53
91.01Z,8
45.2A,16
50.3A,7
45.23,7
26.8C,1
32.1C,1
11.03Z,2
40.32,2
85.1K,7
93.0E,19
62.21,7
46.32C,2
52.2C,81
71.11Z,141
08.01,7
55.2F,2
28.25Z,3
21.15,1
20.60Z,2
47.73Z,119
79.01,4
39.08,4
74.8K,56
01.2C,21
45.32Z,65
46.75Z,9
80.06,6
52.1A,5
80.01,5
81.99,2
77.02,1
38.21Z,41
87.07,21
15.1E,10
51.8M,8
51.1E,4
52.3C,2
24.6L,6
47.81Z,154
20.5A,8
86.90A,69
10.71D,33
74.4B,24
57.08,11
49.50Z,2
20.2Z,2
52.6B,3
46.69C,21
87.10B,30
46.14Z,3
01.41Z,301
68.31Z,340
51.6G,11
25.11Z,24
25.93Z,7
84.25Z,3
45.2U,6
51.4H,1
60.02,1
01.42Z,438
88.10A,159
64.22,27
10.13A,5
56.10B,6
46.69A,13
22.1J,2
01.16Z,1
11.03,1
15.9A,14
85.59B,165
85.59A,192
19.2Z,8
57.10,7
93.0H,23
75.3B,2
29.5R,1
37.1Z,14
22.29A,8
20.01,5
60.06,2
22.02,30
51.4F,2
62.44,6
33.14Z,12
40.37,3
80.08,4
34.1Z,2
29.15,1
43.99C,607
01.2J,34
51.5E,13
23.52Z,2
02.30Z,5
36.1M,3
92.1G,1
26.11Z,3
49.41B,130
52.5Z,35
55.5C,1
64.92Z,8
51.8C,1
17.4C,3
70.21Z,51
02.0A,7
72.4Z,3
46.32B,2
30.92Z,1
10.71C,310
51.20,4
15.1F,27
46.31Z,13
75.1A,72
25.73A,5
97.23,21
88.10B,3
47.51Z,16
32.3Z,1
26.30Z,3
41.0Z,255
01.61Z,272
33.13Z,3
82.92Z,3
51.4J,5
45.20A,411
62.03Z,8
52.1C,10
43.99E,13
29.2D,7
56.02,26
33.20B,12
90.0B,2
67.04,170
96.04Z,64
92.16,1
31.09A,5
18.2J,1
24.1J,1
55.10Z,132
66.21Z,25
41.20A,67
36.1A,9
92.6A,9
55.50,6
64.21,12
85.3C,1
51.2A,25
15.3F,2
42.11Z,26
05.0C,3
60.09,57
96.09Z,541
52.6G,47
22.2E,3
86.02,1
00.98,1
51.6A,4
33.12Z,86
80.10Z,55
91.04Z,3
32.50A,51
47.11A,8
13.99Z,3
95.25Z,6
74.2C,40
81.21Z,216
77.11A,30
24.08,11
26.1C,1
30.0C,3
46.47Z,11
20.3Z,6
28.22Z,4
35.11Z,352
18.12Z,48
82.91Z,3
55.1D,4
40.3Z,4
10.86Z,1
43.12A,178
74.8J,8
52.2E,3
10.12Z,1
69.24,1
51.4L,4
92.1C,1
35.22Z,3
63.91Z,11
47.41Z,35
01.70Z,2
70.3D,1
74.10,1
84.10,71
74.4A,5
10.51D,1
45.21,2
32.2A,2
46.52Z,9
84.30C,6
10.11Z,15
47.72B,12
64.13,9
51.8J,11
86.04,1
28.7Q,1
47.91A,133
74.8B,2
52.4C,156
92.3F,23
91.3A,34
29.2K,2
16.21Z,1
93.0B,24
51.11,9
28.6D,4
33.20D,5
67.02,6
46.73A,105
29.14,4
31.6A,1
93.0G,1
64.2C,3
79.03,12
45.40Z,70
89.03,3
31.15,1
74.5B,5
22.11Z,1
55.1A,140
21.13,1
58.04,2
86.03,1
72.1Z,4
33.1B,13
10.39A,2
47.08,1
97.12,1
01.13Z,74
67.08,154
91.1A,6
41.10D,49
35.30Z,10
52.4U,2
31.2A,1
01.49Z,508
90.03B,194
45.11Z,384
74.2A,24
59.12Z,1
88.02,1
47.29Z,52
14.19Z,20
24.33Z,3
92.2A,8
78.30Z,84
15.1A,30
47.30Z,46
16.23Z,22
96.23,11
62.02B,8
87.05,12
46.43Z,11
52.2N,1
86.05,5
08.12Z,12
23.12Z,5
01.1A,642
18.2E,6
53.20Z,55
59.11C,9
71.3A,7
97.21,2
58.13Z,17
64.46,34
28.14Z,3
10.72Z,9
24.09,3
10.61A,5
54.09,2
87.90B,14
66.11Z,1
16.10A,60
47.99B,111
01.19Z,30
01.1D,12
76.00,2
86.90B,23
84.12,82
52.4H,27
46.32A,4
79.04,6
77.22Z,4
63.04,2
51.2E,27
41.20B,77
15.9T,2
08.93Z,1
16.24Z,10
75.1C,33
51.1N,10
51.3V,2
90.02Z,49
86.90F,215
68.32A,66
85.1J,17
60.2A,2
56.01,30
91.03Z,16
01.46Z,12
70.1D,17
20.11Z,1
28.92Z,1
22.1C,1
32.50B,5
51.4C,2
82.02,1
45.4F,31
51.10,9
51.2C,3
15.1C,2
84.13Z,120
68.10Z,64
50.5Z,37
74.1C,20
15.03,3
28.4B,4
10.41A,1
10.84Z,1
01.62Z,55
70.22Z,401
74.2B,13
57.03,12
33.16Z,4
21.12,2
62.09Z,29
71.3C,10
51.1J,2
74.8H,1
71.20B,77
52.4W,38
58.14Z,25
51.5J,2
29.10Z,8
66.22Z,348
77.09,11
64.25,47
46.51Z,9
51.6L,2
15.12,8
47.11F,31
58.11Z,6
58.29C,8
45.19Z,6
21.06,4
52.4A,15
70.3C,8
25.99B,11
77.07,1
62.46,79
47.59B,46
15.01,2
23.61Z,2
39.01,3
60.2G,2
47.25Z,31
46.01,3
45.3C,15
92.3D,6
53.01,2
64.91Z,1
47.42Z,19
90.11,19
14.14Z,4
15.8K,2
92.00Z,2
59.04,1
52.1J,14
85.2Z,15
66.04,14
00.0Z,45
22.2G,4
13.20Z,2
74.8G,9
46.39A,1
75.00Z,122
24.1G,1
47.91B,123
00.20,5
45.2K,5
27.5E,1
51.6C,5
84.14,17
52.1D,21
58.03,3
62.02A,63
96.01A,3
66.01,10
27.3A,1
90.03,1
59.06,2
10.39B,10
32.13Z,75
54.10,4
45.2B,14
69.20Z,91
57.05,6
88.99B,849
92.7C,27
52.4L,53
26.6A,1
61.02,1
65.1D,1
51.3W,5
95.21,2
52.4N,38
49.42Z,10
52.10B,15
51.8A,2
65.01,10
35.12Z,1
25.02,2
93.29Z,322
86.22B,32
28.5D,43
52.4T,7
52.6A,1
88.91A,26
69.10Z,228
38.40,120
51.5F,27
29.22,2
52.4F,7
69.11,20
90.32,1
55.1C,13
47.89Z,513
52.4J,26
73.11Z,108
35.04,1
59.09,23
72.2C,8
92.4Z,29
35.21Z,3
25.2C,1
28.41Z,4
25.2E,1
20.51Z,1
73.2Z,1
63.1E,2
92.6C,48
46.77Z,11
17.1C,1
88.10C,6
55.5D,2
55.4A,66
18.14Z,7
32.40Z,9
58.29A,3
45.2V,203
85.51Z,101
65.03,68
10.91Z,4
01.29Z,11
67.1C,3
60.10,3
43.21A,405
52.1B,158
19.01,1
32.12Z,2
34.04,1
59.11A,6
10.92Z,1
17.23Z,1
70.2A,214
53.10Z,274
21.01,6
64.43,97
52.6H,6
66.19A,89
54.01,2
93.0L,10
90.21,2
82.03,5
51.6K,6
42.12Z,4
80.1Z,1
60.2M,64
74.90B,90
21.03,2
35.1E,2
74.1E,7
92.17,1
74.3A,4
66.02,15
64.99Z,18
18.13Z,63
96.01B,37
57.09,9
32.30Z,6
10.51C,17
50.02,2
27.12Z,2
46.65Z,1
15.9N,2
71.12B,195
52.4P,14
55.72,83
73.1Z,3
26.60Z,1
85.3G,2
52.6D,85
77.11B,3
25.50A,5
15.20Z,5
40.1A,8
68.20B,4645
59.08,17
01.10,17
60.2L,74
15.8C,174
74.8F,23
49.02,10
84.23Z,44
22.2C,12
51.8G,7
44.30,2
50.40Z,3
10.83Z,2
