categorieJuridiqueUniteLegale,count
2110,387
7362,39
2700,7
7378,7
7364,184
5543,1
7353,246
2200,263
5498,10091
5306,32
6300,21
5458,95
5546,4
7160,3
6538,10
9221,9
6571,28
6533,516
4130,285
8110,32
7351,7
2100,8
2385,15
8490,23
5599,3108
5553,1
9110,895
5632,2
8300,1
5515,34
6100,8
7490,3
7323,142
5525,1
8290,5
5192,10
5510,132
6568,1
5308,28
9300,25
6567,3
3110,2
4150,18
6577,8
5499,29552
7171,29
5432,13
7379,2
5660,2
2210,1025
6573,32
6536,41
8200,3
6210,1
4160,3
6200,42
7321,187
9220,13648
8420,65
5699,308
2300,5
4140,23
7373,4
7312,2
6500,132
2900,136
5191,3
8170,9
6317,175
5710,9842
5770,6
5453,19
5651,14
6575,14
5400,132
7385,19
5194,31
7361,331
1000,123809
7363,2
7348,40
5551,7
9240,29
7220,41
5658,3
7345,68
5532,13
7450,4
9230,108
6901,2
6572,14
7356,1
7354,63
8410,68
9200,3
7179,11
5558,18
9260,6
3220,106
6220,387
6565,42
7383,27
6537,37
4110,5
5720,6169
6574,8
5300,5
5200,22
7120,6
6599,2526
5552,3
6578,10
8450,18
6589,686
7331,86
7366,18
8250,78
4100,12
6596,103
6318,16
9900,173
5410,8
8470,4
8140,2
6595,35
7342,2
4120,108
6411,45
9150,36
6562,2
6560,2
7346,143
5585,9
6542,26
8210,327
6543,51
5785,77
7210,1645
5560,83
5505,1
5451,3
5530,2
5610,5
6511,12
5455,1
6566,2
6598,1265
5460,103
7355,31
7389,69
5470,57
6561,37
5685,3
7410,8
5202,981
2120,2
6554,2
2220,16
6532,20
6585,25
7520,4
6539,1
6316,223
5547,3
6540,21288
9222,8
5800,14
9100,5
9224,9
2320,1
7381,41
5559,2
7510,233
5500,59
5485,471
8510,1
8311,36
6564,30
7384,5
6597,427
9210,25
5655,2
3290,7
6541,451
7172,259
2310,14
8130,11
7372,2
6535,3
7371,4
9970,2
8400,1
8310,51
7367,1
9223,117
6534,447
6576,14
7470,4
3120,163
