activitePrincipaleUniteLegale,count
47.99A,3630
33.20A,123
25.73B,87
58.19Z,51
31.03Z,5
45.20B,98
14.31Z,3
48.04,4
71.3E,4
64.11,995
70.3A,689
93.0A,16
87.30A,67
06.20Z,1
61.10Z,75
63.99Z,18
45.3H,14
35.4A,2
15.8P,4
10.31Z,2
34.2A,6
55.3A,2601
46.45Z,83
65.12Z,396
01.56,4
45.1B,7
92.14,2
33.03,1
43.22A,1578
95.12Z,26
47.04,124
74.09,12
90.0E,1
15.5A,9
25.62A,840
51.9B,34
71.1A,25
22.1E,56
31.01Z,36
32.2B,4
51.3Q,2
24.01,3
41.10A,1047
67.05,76
64.40,87
16.01,6
26.2A,18
93.0D,419
89.05,6
58.01,11
92.13,1
02.10Z,97
01.1F,48
43.11Z,28
14.39Z,21
11.01Z,17
73.08,3
60.2N,14
01.44Z,3
01.11Z,607
47.79Z,414
00.97,1783
52.3A,101
84.11,112
67.12,106
23.19Z,12
28.30Z,3
38.22Z,2
01.60,9
49.41A,415
77.01,192
46.23Z,74
65.02,153
23.01,7
44.22,1
28.15,8
21.09,9
23.99Z,15
24.06,1
29.4C,1
99.00Z,2
24.3Z,1
09.90Z,1
52.4Z,728
95.29Z,587
92.3A,300
43.99A,156
64.23,103
46.36Z,23
47.65Z,104
44.18,7
60.01,5
25.2A,4
29.4B,2
90.13,2
44.20,1
85.02,1
68.20A,16316
64.49,442
55.40,275
51.3J,66
85.1E,207
60.20B,5
14.2A,12
51.3A,29
01.50,34
05.0A,11
45.3E,264
49.32Z,1064
46.46Z,92
60.2E,203
18.1Z,3
80.04,17
84.24Z,16
53.05,9
44.25,1
55.60,885
36.6E,57
45.2J,65
52.22Z,3
55.31,10
56.30Z,1530
80.30Z,32
86.22A,335
64.1C,24
15.8D,104
85.10Z,10
18.20Z,16
75.04,15
31.2B,2
22.19Z,7
32.99Z,167
74.5A,25
36.2C,33
21.08,163
72.2Z,151
15.8B,107
82.04,2
01.2E,3
95.24,1
46.11Z,5
92.15,1
49.01,146
52.21Z,113
36.00Z,71
91.02,2
29.1D,9
26.6J,2
95.11Z,458
56.21Z,692
17.29Z,19
52.29A,103
54.05,6
45.2C,2
28.12,3
85.3A,1
62.11,574
85.1C,494
20.4Z,6
23.49Z,10
22.01,2
30.99Z,4
50.2Z,503
46.49Z,702
58.05,10
47.77Z,229
54.04,34
64.44,46
64.11Z,4
92.3J,1
45.4J,793
11.07B,9
13.30Z,23
47.52A,232
78.20Z,388
01.47Z,62
18.2G,3
80.2C,3
86.90C,4
55.13,1
73.20Z,91
51.1G,20
77.32Z,85
89.06,1
15.13,7
52.4Y,40
52.4V,80
81.22Z,358
27.5G,2
43.34Z,3526
95.21Z,59
80.4D,233
88.99A,28
29.5M,2
22.1G,7
44.32,1
36.4Z,36
93.19Z,2294
81.29B,145
80.20Z,80
92.5A,1
28.10,1
17.4A,11
21.02,5
52.4X,156
25.61Z,173
93.0N,357
46.74A,81
72.20Z,55
79.02,7
42.91Z,7
47.02,13
11.04Z,3
92.5C,5
54.08,2
49.20Z,1
52.7H,67
64.20Z,2774
87.10A,93
46.13Z,72
25.12Z,38
20.1B,11
24.44Z,4
24.20Z,6
86.90E,6247
90.01Z,1731
46.71Z,124
01.43Z,362
74.3B,29
85.31Z,133
52.29B,152
17.5G,8
51.5C,31
03.22Z,23
48.07,23
71.3G,24
58.08,7
01.74,2
59.13,59
46.73B,121
82.20Z,51
71.20A,152
38.11Z,60
29.3C,14
31.13,17
77.10,130
25.01,5
51.5A,7
62.1Z,2
44.41,2
66.0A,4
47.82Z,749
43.32B,554
80.4C,126
17.12Z,4
01.07,12
40.1Z,7
94.91Z,170
47.75Z,272
52.2G,92
42.22Z,23
77.12Z,41
94.92Z,7
15.8T,5
51.8P,7
38.31Z,13
15.07,6
56.10C,3335
74.10Z,1574
54.02,23
52.4R,335
74.90A,448
33.20C,99
88.04,3
32.03,3
26.5C,1
01.16,4
40.34,1
82.11Z,632
43.91A,1041
87.20A,4
51.8L,15
10.32Z,10
22.3C,5
29.1A,2
24.05,1
60.20A,5
06.01,1
46.44Z,63
55.4C,25
93.13Z,109
35.3A,2
61.1A,1
14.03,3
81.30Z,1571
49.05,89
86.10Z,220
25.72Z,16
64.41,80
10.73Z,18
28.5A,68
45.4L,49
20.16Z,5
58.07,1
84.11Z,2509
01.4B,161
42.21Z,36
59.11,27
43.99B,63
50.4Z,60
29.3D,2
64.42,14
28.21Z,3
20.42Z,38
22.23Z,7
80.2A,1
74.06,3
52.1F,1
29.13,14
79.12Z,108
63.3Z,110
50.1Z,336
36.5Z,14
52.7C,42
25.2G,14
90.0A,53
46.12B,25
35.13Z,33
31.6C,1
60.2P,15
85.01,16
17.7C,4
26.12Z,25
77.08,79
15.5C,49
33.3Z,26
63.4B,3
83.01,2
28.6C,6
71.2E,2
99.01,1
55.2C,95
01.21Z,168
66.30Z,531
10.13B,80
18.07,2
55.20,1
13.91Z,3
41.10,1
26.2C,1
95.22Z,103
60.04,30
45.4D,151
"",232
64.45,92
54.07,8
35.23Z,11
14.20Z,4
24.41Z,2
51.30,11
70.2B,32
18.2D,21
55.5A,55
23.20Z,2
95.11,2
71.2C,3
20.14Z,3
85.1G,819
77.14,201
17.21B,15
29.32Z,20
92.1J,8
59.05,10
89.07,5
97.11,2
33.11Z,33
29.5L,2
17.3Z,6
43.39Z,509
01.4A,72
01.3Z,196
43.12B,44
22.29B,57
10.52Z,31
34.3Z,11
37.02,1
64.2D,2
25.1E,1
96.16,1
55.20Z,2236
87.01,116
02.10,2
29.4A,23
93.12Z,2323
43.22B,1115
43.29B,202
25.2H,55
69.22,35
94.11Z,154
72.11Z,34
26.51B,61
17.5A,1
87.02,6
29.1F,2
03.30,3
11.01,1
43.32A,3385
46.42Z,270
01.2G,4
15.11Z,8
65.1E,1
11.02B,3
46.24Z,4
46.35Z,2
00.30,8
00.10,166
56.29B,239
28.1C,21
15.8M,10
44.42,7
58.10,3
58.12,151
93.11Z,217
29.31Z,4
25.62B,522
60.07,27
59.12,15
33.4A,4
85.3H,6
29.1C,2
74.1G,693
58.06,49
69.25,27
28.93Z,20
67.09,152
72.19Z,160
72.5Z,45
47.01,25
21.14,4
85.3E,3
46.22Z,24
28.3B,1
74.30Z,746
57.11,26
51.1A,3
21.11,10
36.1G,142
70.1F,291
47.11C,219
47.11B,605
79.11Z,411
96.03Z,131
63.4A,65
84.30B,32
38.32Z,189
20.13B,6
92.3B,85
47.61Z,103
57.02,46
27.33Z,12
30.02,1
52.2A,38
52.2P,146
46.66Z,50
24.4A,2
20.5C,1
86.10,62
45.2L,137
65.06,343
51.8N,24
64.19Z,747
46.41Z,72
71.1Z,38
59.20Z,87
84.30A,33
30.30Z,5
53.04,3
26.6E,14
77.13,10
32.1D,10
80.02,8
87.06,96
43.32C,118
32.1B,10
29.1J,7
51.5H,12
28.7C,3
71.4A,2
59.13B,25
01.24Z,123
13.92Z,176
65.2E,103
55.70,284
21.07,14
23.63Z,51
86.23Z,1638
57.07,15
46.38B,100
49.39A,154
02.20Z,271
39.00Z,7
75.2J,11
46.62Z,111
51.8H,6
22.3E,2
55.4B,554
36.6A,20
37.00Z,55
84.06,2
20.53Z,1
71.12A,166
46.17B,81
67.13,96
22.2J,83
62.42,119
37.01,2
52.6E,835
96.25,14
29.5E,9
26.20Z,21
25.03,7
86.08,11
28.7E,2
35.3B,3
32.91Z,2
47.74Z,172
97.22,6
10.85Z,25
26.7Z,31
21.2L,1
55.11,6
11.02A,1
25.1C,3
27.3E,2
74.1J,1171
43.33Z,1540
68.32B,188
45.5Z,1
51.4Q,16
20.41Z,32
67.1E,66
47.22Z,453
74.20Z,1264
64.12,103
01.80,52
16.10B,23
14.1A,7
51.1C,9
37.2Z,19
44.21,6
17.2A,1
24.32Z,1
24.2Z,1
56.10A,5643
47.11D,299
64.30Z,875
46.72Z,91
51.3T,80
86.01,3
24.52Z,2
85.32Z,122
86.90D,3311
96.02A,2213
51.1R,476
36.1E,35
82.19Z,1089
55.90Z,44
51.4R,7
24.5A,13
17.6Z,1
46.19B,1640
71.2A,14
29.5P,5
55.3B,547
78.02,224
47.23Z,36
31.09B,505
77.31Z,35
01.25Z,15
28.4A,5
87.10C,10
45.3A,479
69.12,167
46.69B,611
85.42Z,112
21.05,13
85.20Z,92
73.12Z,140
57.04,20
63.05,17
48.05,15
30.91Z,7
31.16,2
55.1E,35
33.19Z,13
29.11,7
51.5N,15
23.32Z,4
47.11E,8
36.2A,1
58.11,8
01.00,290
70.1C,73
38.12Z,7
52.4E,112
64.24,157
46.76Z,42
60.05,11
51.3C,15
77.04,18
94.12Z,119
55.30Z,228
24.42Z,3
59.07,39
61.20Z,31
10.89Z,30
86.11,54
52.7D,29
50.30Z,18
61.01,10
51.3N,7
29.5N,21
90.25,3
29.2C,7
89.04,1
75.2C,1
36.10,140
43.91B,366
47.53Z,53
87.04,109
72.2A,32
21.10,1
50.10Z,11
18.3Z,5
26.51A,3
46.64Z,2
14.2C,1
15.5F,3
81.11,473
94.99Z,5367
67.2Z,383
60.08,4
21.20Z,12
92.18,1
77.05,149
77.29Z,152
47.76Z,502
70.10Z,1285
14.13Z,396
49.31Z,67
62.45,43
85.60Z,87
28.2D,5
31.5C,14
10.71A,28
15.09,19
08.11Z,25
01.4D,15
24.4C,1
24.10Z,7
21.1C,1
82.06,78
91.02Z,13
45.2F,13
10.51A,12
88.91B,15
47.59A,737
82.99Z,1165
28.99B,66
79.90Z,347
47.21Z,116
41.10C,110
02.20,128
32.20Z,32
66.12Z,27
01.57,3
46.37Z,16
48.03,3
80.4A,111
23.41Z,122
85.1A,17
01.63,5
15.02,3
22.2A,1
36.1K,80
48.02,10
78.10Z,55
79.05,3
47.19A,1
45.3F,293
86.06,99
79.06,322
63.12Z,160
15.12Z,113
52.7A,47
18.11,2
75.1G,9
11.07A,11
32.11Z,1
33.15Z,44
56.29A,267
51.4N,53
93.21Z,125
28.12Z,31
92.21,16
20.1A,65
51.6N,12
15.8A,10
46.16Z,59
49.06,1
23.42Z,1
47.03,1
14.12Z,1
26.1J,1
39.02,2
94.20Z,154
00.99,18
49.10Z,104
38.50,76
24.03,15
91.1C,22
75.03,4
90.04Z,31
32.1A,10
53.03,3
20.59Z,26
61.2Z,5
17.5E,1
51.1T,195
25.50B,75
28.15Z,15
59.11B,290
22.1A,35
23.70Z,110
74.1A,171
01.30Z,67
02.0D,28
28.7P,4
58.29B,11
51.3S,14
26.52Z,17
28.7H,3
50.3B,50
51.9A,8
34.02,5
58.12Z,4
96.18,1
01.90,1
29.2A,1
15.3C,4
86.22C,1269
47.43Z,80
47.52B,112
25.94Z,18
59.02,6
58.21Z,6
66.0E,3
67.01,1742
24.54Z,6
01.28Z,45
15.8F,3
52.2J,64
27.3G,2
87.30B,9
13.10Z,1
47.78C,1440
66.19B,437
92.3H,130
46.63Z,65
02.0B,168
28.18,3
74.8D,13
35.1B,5
52.10A,3
28.2C,1
92.2B,3
71.4B,177
27.90Z,38
64.14,91
78.01,21
67.03,32
63.1B,5
31.3Z,3
75.1E,74
63.11Z,170
74.8A,104
47.72A,374
15.08,12
84.05,30
84.03,1
87.03,258
64.47,160
86.12,345
45.4M,139
00.00Z,1186
01.1G,90
51.6J,35
64.2B,25
17.21C,2
28.16,9
25.71Z,12
45.4A,187
60.2C,68
74.7Z,367
82.30Z,417
46.34Z,222
69.23,193
47.78A,330
28.29B,38
60.10Z,72
51.4D,5
70.3E,42
51.12,20
26.1E,3
25.40Z,5
24.02,5
92.12,2
54.03,7
90.12,8
47.64Z,1297
70.1A,251
45.2P,19
62.43,294
46.21Z,86
84.04,14
28.7N,3
22.3A,3
55.73,1091
85.04,3
77.21Z,344
77.03,154
72.3Z,47
23.03,12
26.40Z,17
85.3J,14
84.08,10
66.03,17
85.1H,79
62.01Z,1696
49.03,35
52.2L,41
01.70,9
29.5D,2
15.05,1
42.99Z,204
55.71,884
10.82Z,77
31.02Z,51
43.29A,190
51.3G,145
63.4C,22
41.10B,10
24.53Z,5
55.12,13
25.92Z,5
46.18Z,466
62.41,156
01.50Z,301
66.29Z,52
10.71B,116
46.17A,16
23.69Z,11
01.22Z,2
91.2Z,2
11.06Z,1
00.21,1
51.2G,1
84.13,25
28.7G,9
59.10,72
77.34Z,14
43.21B,3
46.19A,32
70.01,5
07.29Z,1
46.33Z,134
84.12Z,133
35.01,40
28.1A,19
29.20Z,30
21.2B,2
51.21Z,6
49.41C,24
13.96Z,5
27.31Z,1
15.6A,2
31.17,1
87.20B,10
28.19,6
24.51Z,1
81.21,1198
01.45Z,421
52.7F,16
59.14Z,80
77.12,131
52.3E,112
64.30,95
95.23Z,72
62.12,12
15.10,2
55.2E,251
49.04,21
46.74B,86
01.1C,93
24.31Z,3
77.40Z,63
50.04,3
27.51Z,1
87.90A,19
96.24,2
36.1J,7
85.53Z,367
91.3E,324
43.31Z,1348
51.4S,417
47.62Z,339
47.26Z,193
45.2T,27
75.3A,4
25.99A,8
17.21A,6
19.20Z,15
27.2C,2
51.1P,3
45.4C,654
43.99D,401
23.13Z,19
28.3C,48
03.12Z,101
22.22Z,25
47.54Z,187
60.03,13
87.09,5
48.06,3
61.03,1
45.11,2
47.24Z,141
70.2C,3978
92.1B,26
11.05Z,80
92.3K,14
27.40Z,49
29.2M,9
69.21,1
41.02,14
36.1C,7
02.40Z,242
95.24Z,192
81.29A,42
57.01,22
55.2A,17
27.02,2
47.71Z,2463
77.06,51
30.03,5
62.22,3
44.34,1
90.03A,1707
51.1L,19
82.05,37
66.0G,28
77.15,4
52.03,1
51.5L,6
22.21Z,10
45.2E,1
51.3E,3
14.02,1
45.1A,198
67.06,82
51.7Z,23
74.6Z,92
26.4C,2
89.02,6
31.11,1
15.8R,1
52.24A,1
52.1H,2
18.2C,81
16.29Z,197
46.39B,108
77.39Z,96
31.1C,13
77.35Z,42
51.01,3
74.03,6
57.06,2
81.10Z,3600
46.61Z,104
77.11,24
86.07,72
61.90Z,96
51.3D,6
28.29A,2
10.41B,1
46.90Z,628
46.15Z,26
15.7A,4
60.2B,19
20.12Z,8
35.14Z,13
52.1E,4
14.1E,1
65.11Z,20
87.08,165
58.09,17
28.49Z,21
87.10,6
61.30Z,1
01.2A,243
67.07,78
45.31Z,141
47.78B,101
49.39B,236
55.10,132
86.21Z,3177
96.02B,2075
47.19B,237
92.1D,11
85.3D,7
52.24B,11
95.23,2
63.1D,3
70.1B,2
24.43Z,3
67.1A,1
85.3K,65
85.52Z,1189
48.01,100
34.06,44
49.39C,143
15.3A,1
42.13A,9
28.21,6
31.1A,2
50.07,1
64.48,68
45.23,11
45.2A,124
91.01Z,46
50.3A,39
42.13B,1
26.8C,5
17.2J,1
11.03Z,1
73.06,1
93.0E,207
85.1K,27
40.32,4
62.2Z,10
44.31,6
08.99Z,1
46.32C,8
62.21,4
28.25Z,27
71.11Z,1587
52.2C,224
20.17Z,3
55.2F,5
28.23,2
08.01,10
21.15,5
17.26,1
79.01,166
47.73Z,420
39.08,5
74.8K,416
45.32Z,267
80.06,70
77.02,25
01.2C,56
51.10Z,57
46.75Z,60
52.1A,15
80.01,1
87.07,162
51.8M,94
28.13Z,18
52.3C,15
38.21Z,27
15.1E,23
51.1E,9
24.6L,2
20.5A,55
86.90A,93
47.81Z,1197
74.4B,231
10.71D,235
57.08,40
49.50Z,8
77.33Z,10
24.4D,1
23.2Z,3
46.69C,183
52.6B,41
87.10B,32
46.14Z,50
15.2Z,3
20.2Z,3
01.41Z,2140
68.31Z,3898
45.2U,54
25.11Z,128
51.6G,103
60.02,8
84.25Z,12
25.93Z,14
85.1L,4
85.03,1
51.4H,3
64.22,83
88.10A,344
46.69A,122
01.42Z,675
10.13A,30
22.1J,10
01.16Z,1
56.10B,29
15.9D,2
85.59A,1207
85.59B,1635
93.0H,11
19.2Z,14
57.10,14
15.9A,6
29.5R,1
01.26Z,1
75.3B,2
37.1Z,23
22.29A,78
29.7C,3
60.06,11
28.6F,11
33.01,2
20.01,2
10.81Z,1
80.08,22
51.4F,33
33.14Z,37
62.44,42
29.15,12
22.02,41
34.1Z,7
40.37,1
43.99C,3027
01.2J,66
51.5E,58
26.11Z,28
92.1G,5
19.3Z,2
51.5Q,1
36.1M,7
02.30Z,5
44.39,2
23.52Z,1
52.5Z,204
49.41B,636
55.5C,22
64.92Z,59
51.8C,7
90.02,2
16.02,1
70.21Z,1052
17.4C,12
72.4Z,27
02.0A,4
30.92Z,20
46.32B,16
19.02,1
24.07,1
10.71C,863
15.1F,74
46.31Z,58
25.73A,24
75.1A,65
51.20,22
23.62Z,4
47.51Z,210
97.23,63
88.10B,19
26.30Z,27
32.3Z,2
27.20Z,1
01.61Z,184
41.0Z,151
18.05,2
33.13Z,24
82.92Z,28
63.03,2
45.20A,1976
62.03Z,57
56.02,35
43.99E,23
33.20B,92
90.0B,20
52.1C,38
29.2D,11
51.4J,26
96.22,2
67.04,655
96.04Z,1404
18.2J,28
15.3E,2
31.09A,16
24.45Z,4
92.16,1
55.10Z,2548
64.21,136
92.6A,116
66.21Z,77
41.20A,470
36.1A,14
90.0C,4
55.50,44
65.30Z,1
85.3C,1
42.11Z,71
51.2A,20
15.3F,4
05.0C,6
60.09,444
96.09Z,3260
52.6G,67
33.2B,38
86.02,7
00.98,7
22.2E,9
31.12,1
32.50A,328
33.12Z,369
13.99Z,42
95.25Z,40
80.10Z,267
51.6A,27
91.04Z,33
47.11A,20
27.52Z,8
26.6G,2
74.2C,496
81.21Z,3280
20.3Z,46
77.11A,189
21.04,547
24.08,44
30.0C,18
46.47Z,60
28.22Z,15
26.1C,3
15.4A,1
72.6Z,1
23.04,3
31.1B,1
82.91Z,14
35.11Z,645
55.1D,80
18.12Z,188
20.52Z,2
52.23Z,6
10.86Z,4
40.3Z,2
28.7L,1
92.1C,16
43.12A,830
28.91Z,1
52.2E,22
51.4L,26
74.8J,27
03.11Z,2
35.22Z,9
69.24,11
84.07,3
10.12Z,1
63.91Z,78
47.41Z,181
70.3D,25
92.2C,2
01.70Z,5
74.10,2
84.10,210
46.52Z,131
74.4A,85
32.2A,14
84.30C,25
80.05,5
10.51D,8
45.21,4
10.11Z,38
51.8J,23
47.72B,87
64.13,50
86.04,23
28.7Q,1
74.8B,47
47.91A,885
24.6C,1
52.4C,1040
16.21Z,10
92.3F,35
