activitePrincipaleUniteLegale,count
31.03Z,27
47.99A,6849
33.20A,1017
45.20B,303
58.19Z,278
48.04,5
71.3E,23
25.73B,14
10.62Z,6
14.31Z,1
64.11,1992
70.3A,700
45.3H,26
34.2A,13
61.10Z,333
15.8P,12
63.99Z,97
93.0A,103
87.30A,99
03.40,3
10.31Z,6
01.12Z,4
55.3A,4150
46.45Z,465
65.12Z,758
45.1B,59
01.56,15
92.14,3
93.21,4
43.22A,3549
47.04,431
95.12Z,139
74.09,34
01.63Z,7
15.5A,6
90.0E,4
32.2B,15
71.1A,321
51.9B,327
31.01Z,60
22.1E,116
51.3Q,8
25.62A,1
26.1K,1
41.10A,1532
26.2A,21
64.40,142
67.05,9
16.01,6
93.0D,1047
58.01,9
92.13,3
23.65Z,2
89.05,3
51.22Z,2
11.01Z,205
01.1F,1168
43.11Z,76
60.2N,89
14.39Z,16
02.10Z,37
73.08,3
25.91Z,2
52.3A,252
01.11Z,494
47.79Z,358
23.19Z,51
38.22Z,43
01.60,11
67.12,23
84.11,54
28.30Z,12
27.4D,4
77.01,137
65.02,167
49.41A,1199
09.90Z,23
23.99Z,37
99.00Z,20
46.23Z,25
24.3Z,12
29.4C,5
21.09,2
28.15,2
26.4B,1
52.4Z,2124
60.01,28
43.99A,403
47.65Z,187
95.29Z,748
92.3A,404
29.4B,2
64.23,64
44.18,31
46.36Z,72
25.2A,3
51.3J,159
64.49,1224
85.1E,224
55.40,504
68.20A,16499
05.0A,181
60.20B,50
51.3A,171
14.2A,87
60.11,4
01.50,29
11.1Z,2
49.32Z,4536
60.2E,1007
45.3E,764
80.04,128
84.24Z,46
46.46Z,465
53.05,7
18.1Z,1
44.25,1
55.60,3139
55.31,20
36.6E,171
45.2J,231
52.22Z,192
45.2R,40
73.09,2
56.30Z,1332
15.8D,361
86.22A,348
18.20Z,77
80.30Z,109
75.04,23
64.1C,121
85.10Z,33
22.19Z,32
74.5A,36
36.2C,203
32.99Z,819
01.2E,142
72.2Z,72
15.8B,246
21.08,49
46.11Z,36
99.0Z,2
92.15,1
49.01,391
52.21Z,441
36.00Z,268
26.6J,1
29.1D,6
56.21Z,1760
95.11Z,1241
52.29A,79
17.29Z,31
45.2C,13
54.05,3
85.3A,3
28.12,3
96.21,2
62.11,4515
85.1C,762
20.4Z,11
23.49Z,7
22.01,1
50.2Z,1883
46.49Z,1280
47.77Z,896
92.3J,17
54.04,102
64.11Z,8
64.44,38
58.05,20
47.52A,1657
45.4J,1308
01.47Z,885
55.13,11
18.2G,6
78.20Z,406
11.07B,83
13.30Z,178
80.2C,5
86.90C,9
77.32Z,933
51.1G,24
73.20Z,209
70.02,1
15.13,2
52.4V,242
81.22Z,883
52.4Y,27
27.5G,3
43.34Z,5297
95.21Z,464
80.4D,603
88.99A,144
22.1G,59
81.29B,600
93.19Z,2306
80.20Z,339
17.4A,21
36.4Z,5
21.02,5
92.5A,3
52.4X,281
93.0N,552
46.74A,163
42.91Z,134
11.04Z,4
54.08,25
72.20Z,177
28.11Z,45
47.02,12
79.02,10
92.5C,8
25.61Z,91
17.5C,6
49.20Z,2
33.1A,4
64.20Z,4303
25.12Z,1039
46.13Z,217
24.20Z,21
52.7H,139
13.10,2
87.10A,61
20.1B,4
85.31Z,430
86.90E,15346
90.01Z,4179
71.3G,678
52.29B,1019
03.22Z,59
01.43Z,167
46.71Z,479
58.08,21
51.5C,10
17.5G,23
74.3B,45
73.03,1
48.07,8
77.10,206
59.13,20
71.20A,347
38.11Z,351
82.20Z,201
29.3C,27
62.1Z,42
44.41,8
46.73B,124
66.0A,10
51.5A,41
31.13,3
43.32B,2298
80.4C,1111
47.82Z,2188
17.12Z,12
01.07,12
77.12Z,2150
47.75Z,1760
94.91Z,1355
94.92Z,142
52.2G,422
42.22Z,283
38.31Z,56
15.8T,4
51.8P,9
40.33,1
15.07,1
56.10C,17398
01.16,148
74.90A,1114
74.10Z,1958
52.4R,449
54.02,5
33.20C,38
88.04,9
32.03,11
26.5C,2
40.34,2
28.2A,2
43.91A,2179
82.11Z,2355
10.32Z,249
60.20A,66
29.1A,25
22.3C,8
87.20A,120
51.8L,3
46.44Z,164
55.4C,44
61.1A,115
93.13Z,237
35.3A,3
14.03,1
39.07,1
15.11,1
86.10Z,439
81.30Z,4722
45.4L,130
64.41,94
49.05,92
10.73Z,42
13.2Z,135
20.16Z,16
28.5A,21
25.72Z,15
32.05,8
58.07,5
84.11Z,3150
64.42,5
43.99B,384
50.4Z,166
59.11,50
01.4B,686
42.21Z,216
28.21Z,7
92.2F,2
29.3D,4
23.31Z,3
20.42Z,191
22.23Z,115
80.2A,25
52.02,23
74.06,11
52.1F,7
50.1Z,396
52.7C,252
63.3Z,234
79.12Z,301
25.2G,34
46.12B,49
35.13Z,12
36.5Z,23
20.15Z,27
90.0A,25
29.13,1
36.6C,1
85.01,35
60.2P,13
26.12Z,22
17.7C,5
77.08,98
71.2E,48
28.6C,3
83.01,5
33.3Z,19
63.4B,14
29.21,1
99.01,1
15.5C,8
75.2G,1
66.30Z,439
01.21Z,119
10.13B,469
55.2C,27
13.91Z,11
55.20,4
26.2C,1
92.11,1
64.45,249
45.4D,610
95.22Z,549
60.04,21
"",992
54.07,25
24.41Z,4
35.23Z,6
27.1Z,3
94.21,1
20.14Z,62
70.2B,16
71.2C,171
55.5A,16
18.2D,37
51.30,20
95.11,7
16.0Z,1
23.20Z,13
17.11Z,1
85.1G,1411
77.14,335
17.3Z,52
29.32Z,39
41.08,23
33.11Z,154
17.21B,14
59.05,2
92.1J,25
60.3Z,5
89.07,6
29.5L,3
43.39Z,1566
01.3Z,1670
10.52Z,340
43.12B,234
25.1E,6
22.29B,44
34.3Z,16
01.4A,109
37.02,5
96.16,9
64.2D,4
17.2C,1
02.10,1
55.20Z,4103
87.01,73
24.6G,1
69.22,657
03.20,2
93.12Z,5619
43.22B,2124
43.29B,465
72.11Z,74
17.5A,1
94.11Z,438
26.51B,22
25.2H,10
03.30,8
29.1F,2
11.01,3
87.02,3
43.32A,3241
01.2G,98
46.42Z,666
46.35Z,79
46.24Z,2
30.0A,2
15.11Z,3
11.02B,3
65.1E,36
28.1C,399
56.29B,199
00.10,23
44.42,8
15.8M,14
58.10,1
58.12,270
93.11Z,267
25.62B,188
60.07,23
59.12,18
33.4A,8
29.31Z,26
85.3H,7
29.1C,3
74.1G,1245
72.5Z,160
47.01,26
72.19Z,369
58.06,57
85.3E,3
46.22Z,78
67.09,38
28.3B,2
28.93Z,11
69.25,3
91.3C,2
