categorieJuridiqueUniteLegale,count
3210,1
7362,307
2110,496
6558,1
7378,3
2700,8
7364,83
7353,254
5498,4063
2200,204
5306,26
6300,11
5458,10
5546,13
7160,1
6538,7
9221,4
6571,7
6533,240
4130,225
8110,22
7351,10
2385,11
8490,10
2100,15
5599,2063
5553,2
9110,469
5515,27
6100,6
7490,1
7323,367
5195,1
5192,27
5510,63
6568,3
5308,24
9300,6
8160,1
3110,2
6577,18
4150,11
5499,14562
7171,30
5432,1
7379,4
5660,6
2210,346
6573,5
6536,162
8200,2
6210,1
4160,1
7321,54
6200,21
9220,5770
5196,65
8420,37
5699,137
4140,12
2300,3
6500,51
5307,1
2900,152
5191,4
8170,7
6317,239
5710,4995
5453,9
6575,4
5400,72
5194,16
7385,10
7361,500
1000,60781
5551,3
7348,21
9240,13
7220,54
5658,1
7345,69
5532,5
7450,5
9230,75
6572,9
7356,3
7354,27
8410,29
9200,16
7179,19
5558,10
9260,11
3220,36
6220,156
6565,29
7383,17
6537,2
4110,5
5720,2116
6574,4
5200,17
7120,6
6599,1003
6578,12
7229,1
8450,18
7331,58
6589,338
7366,37
4100,4
8250,17
6596,111
6318,12
9900,77
5410,5
8470,3
8140,3
6595,15
4120,71
6411,32
7365,1
9150,20
7230,1
7346,62
6542,18
5659,1
8210,139
5785,37
6543,1
7210,1626
5560,49
5646,2
5530,1
5610,7
6511,9
6566,2
6598,2367
7355,20
5460,8
7389,49
5470,8
5385,2
6561,18
7410,6
5202,665
2120,5
2220,1
6532,6
7520,4
6585,24
6539,31
6316,211
5547,1
6540,9421
9222,10
5800,1
9100,17
2320,3
7381,10
7510,194
5500,61
5485,223
8510,1
8311,7
6564,16
7384,1
6597,1111
3290,3
6541,706
7172,196
8130,5
2310,8
7372,1
7371,2
9970,9
6535,1
7322,2
8400,2
8310,23
7367,3
7357,3
9223,82
6534,487
6576,14
7470,3
3120,65
7340,1
