activitePrincipaleUniteLegale,count
33.20A,71
47.99A,1188
25.73B,15
48.04,3
58.19Z,24
71.3E,4
45.20B,45
31.03Z,15
14.31Z,2
64.11,612
70.3A,287
87.30A,29
61.10Z,41
93.0A,6
63.99Z,9
15.8P,2
45.3H,5
34.2A,3
35.4A,2
10.31Z,2
55.3A,655
65.12Z,210
46.45Z,31
45.1B,6
01.56,6
92.14,2
93.21,1
43.22A,735
47.04,72
95.12Z,20
26.3Z,5
15.5A,1
74.09,2
31.01Z,39
22.1E,16
25.62A,2
51.9B,18
71.1A,8
32.2B,2
24.01,1
41.10A,162
64.40,42
67.05,33
26.2A,8
16.01,3
92.13,5
93.0D,293
89.05,12
58.01,6
23.65Z,1
02.10Z,542
11.01Z,11
01.1F,30
14.39Z,44
43.11Z,11
01.44Z,7
60.2N,4
73.08,1
00.97,601
01.11Z,4316
47.79Z,304
52.3A,74
84.11,40
23.19Z,21
01.60,8
28.30Z,25
67.12,9
38.22Z,10
27.4D,1
65.02,127
49.41A,214
46.23Z,73
77.01,64
28.15,4
44.22,8
23.99Z,6
26.4B,2
24.06,1
21.09,5
09.90Z,1
24.3Z,1
23.01,2
92.3A,159
95.29Z,437
52.4Z,312
46.36Z,12
44.20,8
64.23,44
43.99A,58
47.65Z,65
44.18,8
25.2A,2
60.01,21
85.02,2
29.4B,1
44.23,3
90.13,2
68.20A,3377
55.40,162
60.11,3
51.3J,51
51.3A,27
64.49,188
85.1E,76
14.2A,8
01.50,10
05.0A,1
18.1Z,41
49.32Z,279
60.2E,61
46.46Z,47
45.3E,202
44.25,13
80.04,6
53.05,3
84.24Z,8
55.60,596
45.2R,2
45.2J,21
55.31,3
36.6E,22
56.30Z,459
15.8D,58
86.22A,138
75.04,12
64.1C,11
80.30Z,22
18.20Z,1
85.10Z,2
31.2B,1
32.99Z,104
74.5A,24
36.2C,6
15.8B,57
21.08,37
46.11Z,22
01.2E,24
72.2Z,27
95.24,1
49.01,73
36.00Z,62
