categorieJuridiqueUniteLegale,count
3210,24
7362,209
2110,1974
6558,1
2700,60
7378,2
7364,168
5543,2
2200,600
5498,34348
7353,314
5306,174
6300,6
5458,138
5546,20
7160,28
9221,21
6538,16
6571,102
6533,534
4130,463
5415,1
8110,75
7351,21
2100,56
8490,32
2385,47
5599,8496
5553,5
9110,3662
5632,1
5515,81
7490,16
5615,2
6100,2
7323,75
5195,3
8150,5
8290,3
5192,120
5510,235
6568,5
9300,54
5308,67
8160,2
6567,3
4150,14
6577,8
5499,80912
7171,237
7379,6
5432,3
5660,6
2210,1923
6573,77
6536,78
6210,21
8200,2
4160,2
7382,2
6200,35
7321,112
9220,32799
8420,152
5699,821
4140,36
2300,24
7373,1
6500,92
5307,2
6521,4
2900,570
5191,9
8170,21
6317,221
5710,28288
5453,43
5770,25
5651,13
6575,27
5630,2
5400,112
5194,17
7385,58
7361,751
1000,292685
7363,1
5551,5
7348,41
9240,30
7220,71
5658,2
7345,144
7450,13
5532,19
5203,1
9230,228
6901,11
6572,54
7354,123
8410,136
7179,44
5558,49
9260,10
6220,680
3220,429
6565,72
7383,147
4110,32
6537,2
5720,19973
6574,75
5200,57
7120,30
6599,4889
6578,42
5552,4
8450,78
7331,193
6589,2164
5100,1
7366,52
8250,74
4100,1
6596,218
6318,43
9900,291
8470,6
5410,9
8140,3
6595,118
7342,1
4120,149
6411,122
9150,56
6562,14
7230,5
7112,2
6560,11
7346,186
5585,21
6542,77
8210,323
5785,300
6543,17
8120,14
7210,2384
5560,153
5530,3
5451,2
5505,1
5610,17
6511,16
6566,4
5455,2
6598,1025
5460,302
7355,31
7200,1
7389,239
5470,74
5385,2
5431,2
6561,169
5685,5
7410,47
5202,3793
6569,1
2120,32
2220,43
5531,1
6532,3
7130,4
6585,86
7520,13
6539,9
6316,305
5547,9
6540,41993
9222,38
5800,23
9224,17
2320,16
5459,5
7381,45
5559,1
3205,2
7510,58
5485,1205
5500,52
7344,20
8510,2
5522,1
8311,111
6564,55
7384,14
6597,581
9210,27
6563,11
3290,33
6541,6810
7172,375
2310,37
8130,33
9970,10
7372,13
7371,1
6535,1
7322,1
8400,8
5309,1
8310,175
7367,11
7357,6
9223,133
6534,392
6576,72
7470,5
3120,729
