categorieJuridiqueUniteLegale,count
7362,31
2110,207
2700,11
7364,38
5498,2522
2200,257
7353,169
5306,6
6300,2
5546,1
5458,8
9221,2
6538,1
6571,12
6533,839
4130,175
8110,24
7351,6
2385,8
8490,9
2100,5
5599,710
5553,2
9110,120
5632,1
5515,9
6100,7
7490,1
7323,6
5195,1
8290,1
5192,28
5510,58
9300,4
5308,8
8160,1
5647,1
4150,6
5499,7943
5432,4
7171,27
7379,3
2210,465
6573,12
6536,38
6210,1
4160,1
7321,109
6200,10
9220,6034
8420,36
5699,66
4140,19
2300,1
6500,13
2900,103
5191,5
8170,4
6317,94
5710,3233
5770,3
5453,4
6575,1
5400,18
7385,7
7361,412
1000,55013
5551,3
7348,3
7220,88
9240,11
7345,57
5532,3
9230,53
6901,1
6572,8
7354,48
8410,15
7179,4
5558,3
9260,2
6220,68
3220,30
6565,23
7383,6
5720,1237
6574,7
5200,11
7120,3
6599,679
6578,1
8450,11
6589,253
7331,51
7366,23
8250,31
6318,20
6596,92
9900,42
5410,2
8470,1
8140,3
6595,4
4120,83
6411,13
9150,14
6562,2
6560,3
7346,144
6542,1
8210,62
5785,14
6543,3
7210,1139
5560,37
5530,2
6551,1
6511,5
6598,711
7355,25
5460,21
7389,35
7200,3
5470,6
6561,7
7410,9
5202,431
2120,1
2220,8
6532,13
6585,18
7520,4
6539,2
6316,380
6540,5160
9222,28
5800,2
9100,2
7381,15
7510,25
5500,5
5485,74
8311,1
6564,12
7384,2
6597,203
9210,8
3290,1
6541,184
7172,165
2310,6
8130,1
6535,3
9970,1
7372,4
8400,2
8310,25
7367,21
7357,3
9223,105
6534,125
6576,8
7470,4
3120,65
