activitePrincipaleUniteLegale,count
47.99A,2258
45.20B,102
58.19Z,39
25.73B,34
33.20A,160
14.31Z,4
71.3E,3
48.04,10
31.03Z,5
64.11,815
70.3A,304
87.30A,42
45.3H,13
15.8P,10
61.10Z,61
63.99Z,14
34.2A,17
93.0A,5
10.31Z,1
35.4A,1
55.3A,1368
46.45Z,84
65.12Z,415
45.1B,2
01.56,4
93.21,2
92.14,1
43.22A,1158
47.04,91
95.12Z,33
26.3Z,3
74.09,4
15.5A,1
01.63Z,2
31.01Z,33
22.1E,14
51.9B,34
32.2B,13
25.62A,4
71.1A,10
41.10A,225
26.2A,39
67.05,50
64.40,51
28.11,1
16.01,3
93.0D,361
89.05,5
58.01,9
23.65Z,2
01.1F,599
11.01Z,18
02.10Z,57
43.11Z,23
60.2N,11
73.08,3
01.44Z,3
14.39Z,6
01.11Z,3360
00.97,765
84.11,46
52.3A,84
47.79Z,357
38.22Z,19
23.19Z,27
28.30Z,17
67.12,14
01.60,5
27.4D,1
49.41A,471
77.01,124
65.02,161
23.99Z,22
21.09,2
24.3Z,5
46.23Z,57
28.15,7
09.90Z,1
29.4C,1
23.01,2
64.23,98
52.4Z,398
95.29Z,575
92.3A,272
46.36Z,24
47.65Z,71
43.99A,160
44.18,11
44.20,2
60.01,21
25.2A,4
44.23,4
90.13,1
85.02,1
29.4B,2
64.49,296
68.20A,4702
55.40,208
85.1E,95
51.3A,81
51.3J,49
01.50,16
14.2A,24
60.20B,6
05.0A,2
60.11,1
45.3E,264
49.32Z,407
46.46Z,63
60.2E,94
53.05,12
84.24Z,9
80.07,1
80.04,10
24.11,1
18.1Z,2
55.60,932
36.6E,31
45.2J,18
55.31,19
52.22Z,2
86.22A,111
15.8D,65
56.30Z,938
64.1C,13
18.20Z,6
80.30Z,22
75.04,2
17.1M,1
22.19Z,9
32.99Z,167
74.5A,38
36.2C,46
15.8B,133
72.2Z,48
21.08,86
01.2E,18
46.11Z,19
82.04,5
92.15,1
49.01,81
52.21Z,93
36.00Z,79
91.02,1
29.1D,6
95.11Z,368
56.21Z,343
17.29Z,29
52.29A,93
28.12,6
96.21,2
54.05,4
45.2C,3
62.11,413
85.1C,328
20.4Z,19
23.49Z,19
22.01,4
30.99Z,4
47.77Z,113
46.49Z,324
50.2Z,463
64.44,22
92.3J,6
54.04,37
58.05,10
64.11Z,3
01.47Z,370
45.4J,443
18.2G,8
47.52A,190
78.20Z,236
13.30Z,22
11.07B,9
80.2C,1
55.13,2
86.90C,4
15.13,14
77.32Z,99
73.20Z,48
51.1G,19
70.02,1
52.4Y,13
52.4V,63
81.22Z,207
27.5G,3
22.1G,9
43.34Z,1884
80.4D,114
88.99A,21
44.32,7
95.21Z,57
93.19Z,533
81.29B,92
80.20Z,52
17.4A,7
36.4Z,10
92.5A,3
28.10,1
21.02,1
52.4X,157
47.02,20
93.0N,184
72.20Z,24
54.08,17
28.11Z,10
11.04Z,4
25.61Z,68
92.5C,18
46.74A,72
79.02,5
49.20Z,3
42.91Z,6
17.5C,2
87.10A,68
64.20Z,1841
46.13Z,44
20.1B,24
52.7H,65
25.12Z,48
24.20Z,5
90.01Z,1667
86.90E,3269
74.3B,25
01.43Z,317
85.31Z,89
52.29B,138
48.07,23
03.22Z,42
46.71Z,121
71.3G,20
58.08,6
17.5G,7
51.5C,3
77.10,75
59.13,25
51.5A,9
82.20Z,49
46.73B,114
71.20A,132
29.3C,21
31.13,18
38.11Z,54
25.01,2
62.1Z,1
44.41,4
66.0A,2
01.07,89
80.4C,126
47.82Z,719
43.32B,506
17.12Z,9
40.1Z,13
17.7A,1
94.91Z,226
47.75Z,159
52.2G,68
77.12Z,53
15.07,7
38.31Z,17
42.22Z,37
51.8P,10
94.92Z,9
15.4C,3
15.8T,2
52.4R,259
01.16,69
56.10C,2483
74.10Z,658
15.9G,6
74.90A,182
33.20C,46
28.2A,1
54.02,5
88.04,8
82.11Z,372
43.91A,360
10.32Z,12
06.01,13
87.20A,78
51.8L,9
60.20A,3
22.3C,1
29.1A,1
24.05,1
46.44Z,58
93.13Z,57
55.4C,7
14.03,1
49.05,67
64.41,86
28.5A,23
25.72Z,8
81.30Z,1002
10.73Z,32
86.10Z,245
45.4L,3
58.07,2
20.16Z,6
84.11Z,2100
43.99B,70
42.21Z,40
01.4B,135
59.11,20
64.42,30
50.4Z,52
28.21Z,3
29.3D,12
23.31Z,6
22.23Z,30
20.42Z,59
80.2A,3
52.02,3
52.1F,1
90.0A,57
29.13,7
63.3Z,32
52.7C,41
35.13Z,18
79.12Z,43
50.1Z,241
20.15Z,4
46.12B,9
36.5Z,17
25.2G,15
36.6C,2
31.6C,2
26.12Z,15
17.7C,11
60.2P,19
85.01,4
15.5C,16
63.4B,6
77.08,65
33.3Z,9
83.01,3
28.6C,2
71.2E,1
01.21Z,2235
55.2C,66
66.30Z,326
10.13B,59
18.07,6
55.20,6
13.91Z,3
10.01,1
45.4D,127
54.07,15
"",261
64.45,74
95.22Z,96
60.04,21
17.19,2
35.23Z,16
55.5A,41
70.2B,104
18.2D,14
20.14Z,4
23.20Z,5
51.30,6
84.01,1
71.2C,1
95.11,2
16.0Z,1
33.11Z,65
85.1G,663
17.21B,37
29.32Z,23
77.14,143
92.1J,9
29.5L,6
17.3Z,6
59.05,3
41.08,1
01.3Z,527
43.39Z,543
01.4A,208
22.29B,27
34.3Z,19
43.12B,73
37.02,7
10.52Z,3
96.16,1
25.1E,4
64.2D,1
55.20Z,920
02.10,7
87.01,64
29.1F,1
93.12Z,1781
43.22B,665
43.29B,106
94.11Z,148
25.2H,32
69.22,15
72.11Z,10
26.51B,11
03.30,2
24.46Z,2
87.02,2
11.01,1
13.11,1
29.4A,3
43.32A,1269
01.2G,119
11.02B,43
46.35Z,4
46.42Z,149
30.0A,1
46.24Z,1
15.11Z,1
65.1E,1
00.10,92
44.42,11
56.29B,182
15.8M,14
28.1C,21
58.10,6
00.30,3
58.12,44
93.11Z,92
25.62B,219
60.07,32
85.3H,7
29.31Z,3
29.1C,1
59.12,12
33.4A,1
74.1G,360
67.09,63
72.19Z,88
58.06,27
72.5Z,36
69.25,18
47.01,25
85.3E,1
46.22Z,36
28.93Z,28
91.3C,2
21.14,1
74.30Z,310
57.11,29
51.1A,15
21.11,5
36.1G,107
70.1F,76
47.11C,117
96.03Z,220
47.11B,587
79.11Z,116
38.32Z,169
63.4A,57
84.30B,17
20.13B,7
52.2P,91
47.61Z,97
52.2A,75
92.3B,57
57.02,24
46.66Z,30
27.33Z,8
30.02,2
20.5C,1
65.06,351
51.8N,15
64.19Z,408
46.41Z,46
53.04,3
86.10,42
45.2L,42
30.30Z,10
59.20Z,65
71.1Z,31
84.30A,27
74.07,1
26.6E,21
80.02,13
77.13,9
32.1D,2
87.06,41
43.32C,56
32.1B,5
71.4A,2
51.5H,11
55.70,109
01.24Z,1952
13.92Z,85
21.07,10
65.2E,29
59.13B,6
23.63Z,67
86.23Z,940
46.38B,119
02.20Z,170
46.62Z,23
49.39A,60
39.00Z,20
51.8H,3
75.2J,1
22.3E,1
55.4B,431
20.53Z,49
37.00Z,47
36.6A,12
03.21Z,2
62.42,48
46.17B,90
67.13,43
71.12A,90
22.2J,39
37.01,5
52.6E,759
29.5E,17
25.03,4
86.08,11
96.25,8
35.3B,2
28.7E,4
26.20Z,7
32.91Z,2
47.74Z,150
26.7Z,29
97.22,13
10.85Z,39
27.3E,1
11.02A,5
21.2L,3
55.11,1
25.1C,1
74.1J,1193
43.33Z,969
68.32B,190
51.4Q,10
20.41Z,26
45.5Z,1
15.9S,1
74.20Z,582
37.2Z,24
47.22Z,347
64.12,123
17.2A,2
01.80,140
67.1E,19
51.1C,5
16.10B,36
44.21,11
85.3B,3
14.1A,4
24.2Z,3
56.10A,2538
64.30Z,261
51.3T,52
46.72Z,39
47.11D,205
86.01,2
86.90D,4456
82.19Z,719
96.02A,1808
51.1R,252
55.90Z,32
85.32Z,113
51.4R,10
65.2F,2
24.5A,14
36.1E,12
51.8E,1
00.31,1
17.6Z,1
28.14,1
46.19B,1010
71.2A,29
29.5P,15
01.25Z,165
31.09B,362
78.02,197
77.31Z,104
55.3B,307
47.23Z,22
28.4A,4
87.10C,3
45.3A,304
46.69B,361
69.12,141
48.05,27
73.12Z,117
85.42Z,91
85.20Z,58
57.04,8
63.05,12
30.91Z,6
21.05,1
33.19Z,31
23.32Z,6
29.11,6
51.5N,18
55.1E,4
47.11E,1
70.1C,104
38.12Z,7
64.24,119
01.00,186
46.76Z,94
52.4E,111
51.3C,11
77.04,26
58.11,10
45.2D,1
60.05,6
94.12Z,90
61.20Z,29
10.89Z,59
55.30Z,186
59.07,21
61.01,12
52.7D,36
29.5N,5
50.30Z,4
51.3N,5
29.2C,6
87.04,69
47.53Z,48
43.91B,204
46.64Z,10
26.51A,11
50.10Z,9
36.10,9
15.5F,3
18.3Z,4
47.05,3
72.2A,7
67.2Z,288
94.99Z,5669
81.11,58
21.20Z,10
60.08,2
92.18,1
15.09,6
77.05,71
47.76Z,420
14.13Z,285
08.11Z,12
70.10Z,644
31.5C,5
49.31Z,20
77.29Z,108
85.60Z,49
10.71A,36
62.45,23
28.2D,4
01.4D,8
24.4C,2
21.1C,2
91.02Z,18
82.06,73
45.2F,8
88.91B,5
10.51A,5
28.4C,1
47.21Z,223
28.99B,29
82.99Z,813
47.59A,318
02.20,43
79.90Z,134
66.12Z,18
32.20Z,35
01.57,11
41.10C,63
46.37Z,12
48.03,2
23.41Z,211
80.4A,82
85.1A,17
01.63,22
48.02,8
36.1K,47
26.2E,3
78.10Z,37
47.19A,4
79.05,1
79.06,162
45.3F,97
86.06,85
52.7A,46
15.12Z,152
11.07A,3
63.12Z,73
75.3C,1
75.1G,3
18.11,2
56.29A,125
46.16Z,41
93.21Z,114
92.21,14
20.1A,31
51.6N,21
28.12Z,7
51.4N,14
33.15Z,14
47.03,5
15.8A,7
95.22,3
39.02,3
92.1F,1
49.06,1
23.42Z,1
90.04Z,37
94.20Z,149
49.10Z,78
38.50,52
32.1A,2
20.59Z,16
24.03,23
53.03,7
91.1C,7
00.99,3
75.03,4
61.2Z,3
51.1T,80
25.50B,20
28.15Z,6
50.3B,48
23.70Z,128
59.11B,144
74.1A,123
02.0D,26
22.1A,22
51.9A,7
01.30Z,125
28.7P,4
51.3S,6
01.90,2
26.52Z,2
34.02,3
58.12Z,3
58.29B,2
47.52B,106
86.22C,750
47.43Z,41
59.02,7
66.0E,4
58.21Z,9
33.4B,5
25.94Z,2
15.3C,4
67.01,810
01.28Z,403
13.10Z,20
52.2J,40
24.54Z,9
15.8F,8
87.30B,37
46.63Z,50
02.0B,104
47.78C,797
66.19B,212
92.2B,2
74.8D,6
92.3H,61
28.18,4
52.10A,7
64.14,63
78.01,13
67.03,25
71.4B,56
27.90Z,18
63.1B,2
17.22Z,4
31.3Z,4
47.72A,300
75.1E,29
63.11Z,113
74.8A,41
84.05,5
84.03,1
15.08,6
74.05,1
01.1G,566
87.03,243
00.00Z,583
64.47,57
51.6J,30
45.4M,97
86.12,36
25.71Z,22
28.16,7
17.21C,6
64.2B,2
46.34Z,196
45.4A,121
70.3E,31
82.30Z,206
47.78A,216
60.10Z,49
74.7Z,166
69.23,83
25.40Z,10
28.29B,23
26.1E,6
51.12,10
51.4D,12
26.6C,1
54.03,2
92.12,2
29.2J,1
24.02,1
60.2C,1
70.1A,42
62.43,282
46.21Z,91
45.2P,29
90.12,51
47.64Z,280
63.02,1
28.7N,9
40.11,3
55.73,668
77.03,60
77.21Z,55
72.3Z,47
85.04,9
85.3J,7
84.08,12
26.40Z,14
23.03,2
62.01Z,801
85.1H,41
66.03,14
52.2L,34
01.70,8
29.5D,3
49.03,3
15.05,1
51.3G,28
55.71,455
43.29A,184
42.99Z,298
10.82Z,94
63.4C,15
55.12,9
41.10B,11
31.02Z,30
24.53Z,3
27.5A,1
62.41,177
01.50Z,604
46.18Z,248
10.71B,115
23.69Z,14
91.2Z,5
66.29Z,13
46.17A,14
21.2G,2
46.19A,22
84.13,19
59.10,45
28.7G,3
77.34Z,4
43.21B,7
35.01,24
28.1A,31
84.12Z,127
49.41C,30
29.20Z,61
13.96Z,2
21.2B,8
46.33Z,19
31.17,1
87.20B,12
15.6A,4
24.51Z,4
51.21Z,1
77.12,54
01.45Z,671
81.21,714
52.3E,75
95.23Z,77
64.30,78
52.7F,15
59.14Z,27
15.10,3
62.12,8
44.33,1
87.90A,49
55.2E,95
49.04,11
01.1C,94
46.74B,76
27.51Z,9
77.40Z,48
36.1J,6
40.21,1
50.04,2
01.27Z,4
96.24,2
47.62Z,254
91.3E,263
85.53Z,343
17.21A,5
43.31Z,1210
51.4S,164
47.26Z,232
45.2T,22
19.20Z,12
25.99A,5
51.1P,4
29.12,1
75.3A,1
45.4C,231
28.3C,78
47.54Z,148
43.99D,404
60.03,14
87.09,5
22.22Z,18
03.12Z,2
45.11,8
23.13Z,9
48.06,2
70.2C,1911
41.02,22
11.05Z,52
47.24Z,115
27.40Z,36
92.1B,10
92.3K,12
17.23,1
29.2M,6
24.1E,1
18.08,3
36.1C,1
20.13A,9
69.21,1
