activitePrincipaleUniteLegale,count
81.22Z,166
52.4V,77
52.4Y,29
27.5G,2
80.4D,141
43.34Z,2090
95.21Z,41
88.99A,15
22.1G,8
44.32,2
93.19Z,711
15.9J,14
81.29B,58
92.5A,6
17.4A,7
80.20Z,50
36.4Z,9
21.02,1
93.0N,280
52.4X,199
47.02,17
92.5C,15
25.61Z,46
79.02,25
72.20Z,38
46.74A,38
42.91Z,22
17.5C,4
11.04Z,1
54.08,6
33.1A,2
28.11Z,9
87.10A,88
64.20Z,2570
25.12Z,56
46.13Z,65
52.7H,54
20.1B,5
24.20Z,3
13.10,1
24.44Z,1
90.01Z,2010
86.90E,4831
17.5G,8
01.43Z,470
46.71Z,101
85.31Z,154
71.3G,26
52.29B,55
74.3B,27
58.08,4
48.07,15
51.5C,1
03.22Z,12
01.74,1
77.10,100
82.20Z,76
71.20A,149
46.73B,85
38.11Z,69
51.5A,15
59.13,34
29.3C,57
44.41,3
25.01,3
66.0A,1
31.13,3
62.1Z,2
01.07,172
47.82Z,608
80.4C,136
43.32B,356
17.12Z,3
40.1Z,3
94.91Z,184
52.2G,66
47.75Z,197
77.12Z,57
51.8P,18
15.8T,7
38.31Z,26
42.22Z,37
94.92Z,6
15.07,1
52.4R,324
74.90A,214
56.10C,2361
74.10Z,815
32.03,25
33.20C,49
88.04,9
01.16,3
54.02,10
40.34,1
43.91A,299
82.11Z,326
87.20A,50
10.32Z,12
51.8L,8
24.05,3
06.01,2
29.1A,3
60.20A,5
61.1A,23
93.13Z,82
46.44Z,27
55.4C,28
27.5C,2
35.3A,1
81.30Z,1499
25.72Z,5
49.05,89
32.05,16
64.41,80
28.5A,20
86.10Z,201
45.4L,12
20.16Z,6
10.73Z,4
84.11Z,2379
43.99B,64
29.3D,23
01.4B,139
64.42,34
50.4Z,45
42.21Z,55
23.31Z,2
59.11,25
45.2N,3
22.23Z,45
80.2A,11
52.1F,6
20.42Z,39
74.06,2
52.02,1
50.1Z,237
25.2G,12
36.5Z,16
52.7C,32
79.12Z,30
63.3Z,46
46.12B,7
35.13Z,24
20.15Z,12
90.0A,7
29.13,3
17.7C,12
60.2P,18
26.12Z,11
85.01,8
33.3Z,21
77.08,70
83.01,3
28.6C,5
71.2E,2
63.4B,2
15.5C,1
10.13B,169
01.21Z,30
66.30Z,652
55.2C,116
41.10,3
13.91Z,1
55.20,1
26.2C,2
92.11,1
18.07,1
45.4D,154
95.22Z,83
64.45,73
"",115
60.04,22
54.07,7
35.23Z,12
17.19,2
27.1Z,1
70.2B,360
20.14Z,9
55.5A,60
71.2C,10
51.30,8
18.2D,20
95.11,5
85.1G,930
77.14,165
92.1J,21
29.32Z,10
33.11Z,20
29.5L,1
97.11,2
17.3Z,2
89.07,1
17.21B,5
59.05,1
01.4A,387
43.12B,68
01.3Z,1976
43.39Z,427
25.1E,5
37.02,2
22.29B,32
10.52Z,21
64.2D,1
96.16,7
34.3Z,6
55.20Z,1262
87.01,104
02.10,1
93.12Z,2250
03.20,76
43.22B,554
43.29B,101
94.11Z,175
26.51B,21
72.11Z,10
87.02,6
69.22,17
25.2H,34
03.30,2
29.4A,1
43.32A,2409
01.2G,655
46.42Z,101
15.11Z,1
46.24Z,4
46.35Z,1
10.42Z,1
00.10,159
28.1C,30
56.29B,285
00.30,8
58.10,4
15.8M,1
44.42,2
60.07,35
93.11Z,104
25.62B,134
58.12,46
85.3H,6
59.12,11
29.31Z,4
33.4A,3
29.1C,4
46.22Z,14
72.19Z,103
74.1G,407
67.09,58
72.5Z,35
47.01,18
28.93Z,43
91.3C,6
69.25,11
58.06,17
85.3E,2
74.30Z,381
21.11,5
57.11,30
51.1A,17
96.03Z,354
47.11B,587
79.11Z,184
47.11C,148
70.1F,86
38.32Z,184
36.1G,79
63.4A,59
84.30B,16
20.13B,1
52.2P,128
47.61Z,129
92.3B,82
57.02,87
20.5C,7
52.2A,30
46.66Z,48
27.33Z,2
30.02,1
24.4A,1
86.10,81
64.19Z,795
65.06,282
71.1Z,26
46.41Z,28
84.30A,48
45.2L,32
53.04,7
59.20Z,86
51.8N,7
30.30Z,2
26.6E,11
80.02,10
77.13,1
43.32C,59
87.06,49
51.5H,11
32.1B,1
71.4A,1
55.70,187
13.92Z,220
01.24Z,95
65.2E,93
21.07,14
59.13B,14
23.63Z,43
13.01,1
86.23Z,1364
02.20Z,166
46.38B,142
46.62Z,14
39.00Z,12
49.39A,105
57.07,101
75.2J,8
22.3E,1
51.8H,8
74.04,1
55.4B,1384
03.21Z,820
37.00Z,42
36.6A,12
20.53Z,8
84.06,2
71.12A,110
46.17B,86
67.13,77
62.42,29
22.2J,39
37.01,1
52.6E,791
86.08,21
29.5E,35
96.25,7
26.20Z,6
28.7E,2
41.07,20
25.03,1
35.3B,2
47.74Z,194
97.22,82
10.85Z,68
26.7Z,30
25.1C,1
21.2L,3
43.33Z,1053
74.1J,2035
68.32B,120
20.41Z,22
73.07,1
51.4Q,6
45.5Z,1
47.22Z,352
74.20Z,742
01.80,442
64.12,143
67.1E,52
44.21,16
16.10B,38
14.1A,29
37.2Z,21
51.1C,10
85.3B,2
17.2A,7
24.32Z,1
24.2Z,1
56.10A,3712
64.30Z,531
51.3T,70
47.11D,348
46.72Z,29
86.01,13
24.52Z,3
86.90D,6497
51.1R,296
96.02A,2156
82.19Z,729
85.32Z,109
36.1E,21
51.4R,5
65.2F,4
55.90Z,12
24.5A,8
28.14,1
46.19B,920
71.2A,31
29.5P,1
78.02,312
31.09B,482
47.23Z,180
77.31Z,153
55.3B,244
01.25Z,34
28.4A,3
87.10C,3
45.3A,381
85.20Z,358
46.69B,353
63.05,22
69.12,113
73.12Z,139
85.42Z,144
57.04,12
30.91Z,2
48.05,4
31.16,1
33.19Z,28
55.1E,7
23.32Z,3
51.5N,8
29.11,2
47.11E,4
46.76Z,48
64.24,112
70.1C,181
52.4E,119
51.3C,6
01.00,74
58.11,12
77.04,17
60.05,10
38.12Z,6
59.07,12
55.30Z,364
50.30Z,14
10.89Z,73
61.20Z,11
94.12Z,88
52.7D,24
61.01,12
51.3N,4
29.5N,9
47.53Z,62
87.04,64
43.91B,1054
50.10Z,122
72.2A,10
47.05,4
26.51A,21
15.5F,2
14.2C,1
18.3Z,8
36.10,1
94.99Z,7014
67.2Z,328
81.11,88
92.18,6
60.08,3
21.20Z,11
28.96Z,1
47.76Z,709
70.10Z,893
77.05,159
01.4D,34
14.13Z,358
77.29Z,200
85.60Z,85
08.11Z,20
62.45,28
24.10Z,2
10.71A,28
49.31Z,29
31.5C,10
24.4C,4
15.09,5
28.2D,6
21.1C,1
82.06,98
88.91B,60
91.02Z,24
10.51A,10
45.2F,3
47.59A,540
66.12Z,12
82.99Z,956
79.90Z,186
02.20,103
28.99B,23
32.20Z,66
41.10C,41
01.57,8
47.21Z,59
46.37Z,4
48.03,1
80.4A,120
01.63,99
23.41Z,200
85.1A,15
18.10,1
22.2A,1
36.1K,89
78.10Z,27
48.02,17
17.27,3
47.19A,7
79.05,1
79.06,147
45.3F,121
63.12Z,107
86.06,101
52.7A,44
15.12Z,140
18.11,3
75.1G,2
39.02,11
56.29A,123
93.21Z,77
51.6N,43
33.15Z,572
26.1J,5
28.12Z,26
51.4N,27
46.16Z,46
20.1A,24
15.8A,19
49.06,4
92.21,26
14.12Z,5
95.22,2
47.03,2
38.50,173
24.03,20
94.20Z,85
49.10Z,57
91.1C,10
90.04Z,61
20.59Z,2
00.99,15
53.03,9
61.2Z,3
32.1A,1
51.1T,73
25.50B,21
59.11B,176
23.70Z,116
74.1A,125
01.30Z,90
51.3S,126
28.7P,20
26.52Z,4
02.0D,14
51.9A,8
50.3B,27
71.01,4
22.1A,28
58.29B,10
01.90,12
34.02,1
58.12Z,1
96.18,1
47.43Z,51
86.22C,1052
47.52B,154
96.15,5
58.21Z,5
66.0E,50
33.4B,1
59.02,1
15.3C,1
67.01,1120
52.2J,60
01.28Z,65
15.8F,25
13.10Z,4
24.54Z,4
87.30B,13
47.78C,1237
35.1B,9
02.0B,128
66.19B,296
92.3H,104
74.8D,9
46.63Z,55
52.10A,45
28.18,1
64.2A,1
92.2B,2
71.4B,246
78.01,12
64.14,89
67.03,7
27.90Z,10
17.22Z,1
63.1B,1
47.72A,364
74.8A,51
15.08,10
63.11Z,96
75.1E,16
84.05,5
84.03,3
37.03,23
00.00Z,566
51.6J,21
87.03,284
45.4M,88
86.12,40
64.47,83
25.71Z,18
01.1G,1
91.05,3
64.2B,2
28.16,6
35.4E,1
17.21C,1
69.23,177
82.30Z,228
54.03,65
70.3E,56
47.78A,343
74.7Z,109
60.10Z,54
45.4A,285
46.34Z,123
92.12,24
28.29B,22
26.1E,2
51.4D,1
51.12,14
29.2J,4
26.6C,1
25.40Z,2
70.1A,106
46.21Z,238
47.64Z,606
62.43,486
45.2P,12
90.12,22
12.04,1
85.04,7
55.73,1038
72.3Z,33
77.21Z,262
77.03,59
23.03,2
85.3J,11
26.40Z,10
84.08,9
62.01Z,1013
85.1H,51
01.70,23
52.2L,49
49.03,15
66.03,21
29.5D,2
15.05,2
55.71,894
43.29A,193
42.99Z,228
31.02Z,41
10.82Z,58
24.53Z,2
41.10B,17
55.12,5
51.3G,8
27.5A,1
63.4C,6
25.92Z,1
15.06,1
10.71B,167
01.50Z,1133
23.69Z,16
46.18Z,383
62.41,98
66.29Z,23
21.2G,3
46.17A,28
51.2G,3
11.06Z,2
91.2Z,1
36.1H,1
84.13,31
77.34Z,38
59.10,21
46.19A,19
43.21B,8
70.01,2
15.6A,20
84.12Z,114
35.01,35
46.33Z,109
29.20Z,53
28.1A,6
51.21Z,3
24.51Z,3
49.41C,17
21.2B,5
13.96Z,7
81.21,1066
64.30,82
77.12,72
59.14Z,50
62.12,18
52.3E,66
01.45Z,217
95.23Z,76
52.7F,10
77.40Z,57
01.1C,71
55.2E,139
46.74B,72
87.90A,36
49.04,14
27.51Z,2
36.1J,5
85.53Z,472
47.62Z,270
43.31Z,1334
47.26Z,124
51.4S,144
91.3E,299
45.2T,20
75.3A,8
17.21A,4
19.20Z,4
51.1P,3
25.99A,1
45.4C,550
87.09,6
47.54Z,183
43.99D,313
28.3C,82
22.22Z,24
23.13Z,26
60.03,12
03.12Z,3
61.03,1
48.06,3
70.2C,2902
92.3K,13
47.24Z,153
27.40Z,53
36.1C,8
11.05Z,48
41.02,43
92.1B,8
69.21,2
17.23,1
24.1E,1
95.24Z,155
81.29A,64
57.01,55
02.40Z,136
55.2A,2
24.34Z,1
27.02,1
47.71Z,2075
77.06,38
61.1B,16
62.22,3
82.05,57
90.03A,2808
22.21Z,23
51.5L,25
77.15,10
66.0G,18
51.3E,7
14.02,3
51.1L,14
52.03,1
26.2J,4
45.2E,1
74.6Z,68
45.1A,149
51.7Z,30
67.06,80
28.99A,1
25.29Z,2
52.24A,4
89.02,1
16.29Z,187
46.39B,100
77.39Z,98
51.01,37
18.2C,26
77.35Z,10
31.1C,10
57.06,4
15.9B,2
86.07,102
81.10Z,941
61.90Z,62
77.11,16
46.61Z,168
13.95Z,2
28.29A,4
51.3D,6
46.90Z,270
46.15Z,30
65.11Z,22
15.7A,10
35.14Z,56
60.2B,19
20.12Z,1
58.09,19
87.08,49
87.10,4
61.30Z,3
28.49Z,1
36.20,1
67.07,405
01.2A,1936
49.39B,42
45.31Z,122
47.78B,105
86.21Z,2869
96.02B,1101
52.24B,16
47.19B,256
55.10,110
70.1B,18
85.3D,6
95.23,1
63.1D,6
92.1D,3
24.43Z,1
85.52Z,786
48.01,53
85.3K,71
34.06,32
50.07,2
31.1A,3
15.3A,2
42.13A,3
73.01,1
28.21,1
45.2A,80
50.3A,35
45.23,34
64.48,48
91.01Z,22
11.03Z,12
26.8C,1
73.06,1
46.32C,15
93.0E,115
85.1K,32
40.32,4
62.21,6
62.2Z,4
44.31,3
52.2C,247
71.11Z,1270
55.2F,5
28.25Z,25
08.01,8
47.73Z,550
79.01,134
39.08,12
13.05,1
74.8K,305
46.75Z,47
45.32Z,149
01.2C,70
51.10Z,33
15.04,2
80.06,48
77.02,27
52.1A,14
80.01,2
81.99,1
51.1E,27
15.1E,46
52.3C,19
38.21Z,40
51.8M,31
87.07,124
47.81Z,1361
10.71D,181
20.5A,48
86.90A,253
57.08,38
74.4B,149
49.50Z,2
24.4D,1
23.2Z,3
46.69C,173
46.14Z,32
15.2Z,43
52.6B,24
20.2Z,3
87.10B,11
14.3Z,1
01.41Z,4490
68.31Z,2495
25.11Z,80
51.4H,3
51.6G,47
25.93Z,6
84.25Z,18
60.02,8
45.2U,21
85.03,2
01.42Z,1152
46.69A,74
88.10A,348
64.22,87
22.1J,23
10.13A,43
56.10B,19
29.5G,1
85.59A,1104
85.59B,1033
93.0H,64
19.2Z,16
57.10,12
15.9A,8
21.10Z,1
01.26Z,2
29.5R,5
17.4B,2
22.29A,64
60.06,8
37.1Z,24
28.6F,4
33.01,3
20.01,3
29.7C,1
24.6E,1
29.3A,2
10.81Z,1
62.44,277
22.02,160
33.14Z,41
03.10,180
80.08,21
34.1Z,2
40.37,7
51.4F,11
29.15,1
43.99C,3406
36.1M,4
01.2J,233
51.5E,34
19.3Z,6
92.1G,3
51.5Q,1
44.39,1
26.11Z,4
52.5Z,205
49.41B,540
64.92Z,94
55.5C,14
51.8C,6
16.02,1
70.21Z,434
72.4Z,24
17.4C,21
46.32B,8
02.0A,17
30.92Z,7
19.02,1
75.1A,76
10.71C,1144
46.31Z,53
51.20,24
15.1F,179
25.73A,23
23.62Z,1
97.23,46
47.51Z,212
88.10B,10
26.30Z,7
01.61Z,524
82.92Z,34
33.13Z,21
41.0Z,21
52.1C,75
45.20A,1376
33.20B,89
51.4J,14
62.03Z,21
56.02,10
29.2D,11
43.99E,7
90.0B,13
28.23Z,2
96.22,1
67.04,1091
96.04Z,548
31.09A,25
15.3E,10
92.16,1
18.2J,8
24.1J,5
64.21,83
41.20A,362
55.10Z,706
36.1A,9
85.3C,8
66.21Z,48
55.50,80
92.6A,78
90.0C,1
84.02,1
05.0C,237
42.11Z,74
51.2A,54
15.3F,1
60.09,236
96.09Z,2527
52.6G,91
00.98,10
33.2B,12
59.03,2
86.02,2
22.2E,4
16.03,2
33.12Z,259
47.11A,25
32.50A,199
80.10Z,165
13.99Z,56
91.04Z,20
95.25Z,20
51.6A,4
27.52Z,4
74.2C,248
24.08,20
81.21Z,1361
77.11A,123
46.47Z,41
28.22Z,12
20.3Z,31
30.0C,9
21.04,2
26.1C,2
55.1D,22
35.11Z,857
18.12Z,178
10.86Z,18
27.4C,5
52.23Z,7
82.91Z,22
28.7L,2
03.11Z,1227
43.12A,583
52.2E,161
74.8J,28
10.12Z,57
51.4L,15
33.17Z,3
92.1C,4
84.07,3
69.24,4
35.22Z,7
47.41Z,189
63.91Z,128
70.3D,14
01.70Z,3
74.10,2
84.10,258
84.30C,16
46.52Z,69
74.4A,48
32.2A,11
45.21,5
10.51D,6
80.05,3
64.13,30
86.04,9
47.72B,64
51.8J,6
10.11Z,75
23.51Z,1
28.7Q,4
47.91A,612
74.8B,20
52.4C,789
45.1D,3
16.21Z,3
92.3F,19
91.3A,57
29.2K,8
53.02,8
93.0B,135
51.11,27
33.20D,41
67.02,38
37.04,16
20.02,3
28.6D,3
46.73A,352
29.14,13
64.2C,11
79.03,261
31.15,5
45.40Z,211
89.03,10
74.5B,5
22.11Z,7
44.10,1
55.1A,354
58.04,28
63.2A,8
21.13,4
10.39A,38
72.1Z,68
29.2F,28
30.11Z,49
33.1B,40
13.94Z,11
97.12,7
59.01,3
47.08,3
41.10D,978
67.08,291
01.13Z,438
52.4U,24
35.30Z,28
91.1A,12
17.24,1
31.2A,2
74.2A,239
35.1C,16
01.49Z,1243
45.11Z,1107
90.03B,1612
88.02,13
59.12Z,38
28.5C,5
47.29Z,399
14.19Z,174
92.2A,13
29.2H,3
26.6L,1
80.03,1
96.23,11
78.30Z,226
16.23Z,123
15.1A,40
62.02B,87
47.30Z,131
52.2N,20
46.43Z,31
87.05,28
10.61B,2
28.24,1
08.12Z,55
23.12Z,13
65.1C,1
51.6E,1
86.05,2
59.14,4
01.1A,1582
59.11C,28
53.20Z,270
58.13Z,71
18.2E,25
71.3A,17
51.1U,3
96.17,2
97.21,3
64.46,140
10.72Z,141
10.61A,32
87.90B,66
24.09,7
32.04,12
54.09,7
25.21Z,2
76.00,13
47.99B,216
63.2C,4
01.19Z,86
01.1D,40
16.10A,31
86.90B,133
15.5D,1
84.12,303
79.04,92
52.4H,162
46.32A,14
72.01,8
77.22Z,26
92.5E,15
63.04,5
96.14,2
30.12Z,126
41.20B,160
08.93Z,6
51.2E,46
33.2A,16
36.3Z,10
15.9T,2
17.2E,4
16.24Z,20
51.1N,34
75.1C,15
47.09,7
51.3V,12
86.90F,2267
85.1J,70
68.32A,579
90.02Z,332
60.2A,6
50.20Z,10
15.7C,1
82.01,1
70.1D,394
01.46Z,872
91.03Z,92
56.01,40
22.1C,19
10.51B,6
51.4C,51
82.02,6
20.11Z,2
28.92Z,5
32.50B,17
45.4F,229
46.38A,159
15.1C,13
51.10,54
15.9L,1
43.13Z,11
51.2C,6
90.05,1
15.03,64
84.13Z,255
68.10Z,622
50.5Z,81
74.1C,95
20.30Z,19
54.06,4
10.84Z,6
10.41A,7
28.4B,11
70.22Z,3352
01.62Z,226
62.09Z,191
57.03,16
71.3C,15
74.2B,45
21.12,1
92.7A,6
33.16Z,14
51.1J,6
71.20B,426
52.4W,212
58.14Z,120
51.5J,6
29.10Z,3
66.22Z,937
64.25,158
51.6L,36
46.51Z,76
77.09,45
58.11Z,133
46.48Z,7
47.11F,90
58.29C,80
47.10,2
45.19Z,74
51.4A,6
15.12,9
27.32Z,2
21.06,1
25.99B,42
70.3C,78
77.07,48
52.4A,84
29.1B,1
45.4H,12
14.11Z,8
92.1A,4
23.14Z,2
50.01,1
62.46,380
47.59B,549
39.01,71
23.61Z,28
15.01,9
46.01,27
45.3C,69
92.3D,35
47.25Z,245
14.5Z,3
60.2G,15
47.07,1
29.6B,1
47.42Z,81
90.11,26
14.14Z,10
64.91Z,6
71.03,7
92.00Z,24
15.8K,4
28.94Z,3
53.01,2
13.20Z,12
59.04,9
66.04,35
46.39A,53
85.2Z,73
00.0Z,66
52.1J,27
22.2G,34
20.20Z,2
74.8G,16
18.06,2
28.17,1
47.91B,565
75.00Z,469
24.10,2
45.2K,13
00.20,6
63.1A,5
24.1G,3
34.2B,3
84.14,29
51.6C,10
52.1D,80
62.02A,731
96.01A,8
58.03,9
66.01,72
38.10,8
90.03,1
59.06,3
14.4Z,2
69.20Z,678
45.2B,77
32.13Z,354
10.39B,21
57.05,13
54.10,18
86.09,4
88.99B,977
52.4L,142
51.3W,31
92.7C,150
15.8V,13
65.1D,23
47.63Z,14
95.21,10
26.6A,7
52.10B,80
52.4N,143
49.42Z,62
65.01,20
35.12Z,1
80.3Z,3
51.8A,2
26.1A,1
28.5D,55
24.5C,8
93.29Z,1279
52.4T,52
86.22B,83
52.6A,9
35.05,17
69.10Z,1250
38.40,264
69.11,85
10.20Z,84
29.5C,6
88.91A,180
55.1C,74
51.5F,60
52.4F,33
29.22,2
47.89Z,2379
72.2C,45
59.09,30
73.11Z,532
52.4J,132
92.4Z,160
35.21Z,8
35.04,18
25.2C,7
29.7A,1
25.2E,27
63.1E,13
23.64Z,1
20.51Z,2
28.41Z,3
73.2Z,4
92.6C,282
46.77Z,26
88.10C,41
55.5D,18
17.1C,1
55.4A,242
58.29A,17
18.14Z,13
32.40Z,37
33.5Z,4
34.01,1
28.6A,1
67.1C,60
45.2V,1121
85.51Z,1395
65.03,115
60.10,27
10.91Z,66
01.29Z,30
88.01,1
43.21A,1940
52.1B,357
32.12Z,112
31.6D,10
59.11A,127
17.23Z,17
19.01,1
10.92Z,19
34.04,1
70.2A,1973
53.10Z,473
66.19A,522
64.43,359
51.6K,42
21.01,90
52.6H,26
93.0L,48
82.03,11
80.1Z,26
54.01,9
58.02,4
42.12Z,3
60.2M,178
74.90B,548
74.1E,27
35.1E,89
21.03,6
74.3A,13
35.5Z,1
66.02,53
64.99Z,32
32.30Z,50
10.51C,16
18.13Z,361
96.01B,340
50.02,1
57.09,10
27.12Z,9
46.65Z,6
23.02,1
55.72,650
71.12B,1694
85.3G,30
52.4P,37
73.1Z,29
26.60Z,4
27.11Z,4
52.6D,483
25.50A,16
15.20Z,20
77.11B,10
65.2C,6
40.1A,1
68.20B,31347
15.8C,493
60.2L,217
22.2C,83
74.8F,174
59.08,58
01.10,24
10.83Z,30
44.30,9
49.02,9
50.40Z,2
51.8G,19
84.23Z,46
