activitePrincipaleUniteLegale,count
47.99A,527
33.20A,42
58.19Z,8
45.20B,11
14.31Z,3
25.73B,3
31.03Z,1
10.62Z,1
64.11,222
87.30A,16
45.3H,2
70.3A,102
61.10Z,14
34.2A,4
93.0A,3
63.99Z,1
35.4A,1
46.45Z,8
55.3A,404
65.12Z,114
45.1B,1
01.56,2
33.03,1
43.22A,426
74.09,4
47.04,28
26.3Z,1
95.12Z,5
15.5A,1
01.63Z,1
51.9B,8
31.01Z,1
71.1A,3
22.1E,6
25.62A,3
64.40,12
67.05,15
41.10A,47
26.2A,3
16.01,4
93.0D,123
89.05,6
02.10Z,115
01.1F,22
11.01Z,18
60.2N,3
14.39Z,10
43.11Z,2
01.44Z,3
73.08,1
47.79Z,142
01.11Z,1156
84.11,24
00.97,292
28.30Z,6
23.19Z,14
67.12,16
52.3A,27
38.22Z,2
01.60,3
65.02,63
49.41A,66
46.23Z,11
77.01,28
21.09,8
28.15,1
23.99Z,3
09.90Z,1
24.3Z,1
92.3A,79
44.18,6
95.29Z,232
43.99A,16
47.65Z,18
52.4Z,108
46.36Z,7
64.23,20
60.01,4
29.4B,1
85.02,1
68.20A,2037
01.50,13
55.40,63
64.49,92
51.3J,13
85.1E,41
51.3A,5
14.2A,4
05.0A,2
45.3E,101
46.46Z,10
49.32Z,138
60.2E,44
18.1Z,2
84.24Z,3
53.05,1
55.60,345
45.2J,11
55.31,6
36.6E,18
45.2R,1
15.8D,23
56.30Z,303
86.22A,20
80.30Z,6
64.1C,4
18.20Z,3
75.04,2
32.99Z,86
74.5A,7
15.8B,47
01.2E,7
21.08,20
72.2Z,4
46.11Z,2
49.01,25
36.00Z,33
52.21Z,18
91.02,1
95.11Z,116
56.21Z,76
52.29A,9
17.29Z,7
45.2C,1
96.21,1
62.11,193
85.1C,106
20.4Z,1
22.01,1
50.2Z,97
64.44,3
47.77Z,31
46.49Z,30
64.11Z,1
58.05,4
92.3J,1
54.04,1
01.47Z,105
78.20Z,45
47.52A,53
45.4J,118
13.30Z,25
11.07B,3
18.2G,1
55.13,1
73.20Z,10
77.32Z,31
15.13,2
51.1G,3
52.4Y,18
81.22Z,95
52.4V,19
27.5G,1
43.34Z,645
80.4D,18
95.21Z,24
88.99A,8
22.1G,1
93.19Z,254
81.29B,35
80.20Z,14
17.4A,4
92.5A,1
52.4X,35
93.0N,62
46.74A,9
72.20Z,19
42.91Z,8
25.61Z,10
11.04Z,1
47.02,1
54.08,2
92.5C,2
64.20Z,298
52.7H,7
25.12Z,1
46.13Z,22
87.10A,19
24.20Z,3
20.1B,2
86.90E,1055
01.43Z,391
48.07,18
52.29B,11
90.01Z,519
85.31Z,37
03.22Z,11
46.71Z,28
71.3G,2
74.3B,6
17.5G,1
46.73B,19
71.20A,52
77.10,8
82.20Z,10
38.11Z,10
51.5A,1
29.3C,10
59.13,4
31.13,1
43.32B,149
47.82Z,212
40.1Z,45
01.07,14
80.4C,22
17.12Z,8
94.91Z,49
47.75Z,41
77.12Z,42
52.2G,14
42.22Z,13
38.31Z,6
94.92Z,6
51.8P,1
74.10Z,164
56.10C,919
52.4R,59
74.90A,65
01.16,1
33.20C,4
28.2A,1
54.02,1
10.32Z,5
43.91A,169
82.11Z,79
06.01,14
60.20A,2
22.3C,1
87.20A,30
51.8L,1
55.4C,14
93.13Z,11
14.03,3
46.44Z,6
81.30Z,363
49.05,14
64.41,26
86.10Z,97
45.4L,5
10.73Z,3
28.5A,3
25.72Z,1
84.11Z,1494
42.21Z,7
01.4B,36
43.99B,25
64.42,15
50.4Z,20
59.11,3
28.21Z,1
29.3D,1
20.42Z,19
22.23Z,4
52.7C,25
50.1Z,81
79.12Z,15
90.0A,26
63.3Z,16
35.13Z,13
25.2G,3
46.12B,3
29.13,2
36.5Z,1
36.6C,1
60.2P,2
26.12Z,3
85.01,1
17.7C,1
15.5C,6
63.4B,4
77.08,22
33.3Z,5
01.21Z,43
66.30Z,38
55.2C,40
10.13B,44
13.91Z,1
"",111
95.22Z,27
45.4D,34
35.23Z,3
60.04,3
54.07,4
64.45,15
70.2B,67
55.5A,8
20.14Z,6
18.2D,11
95.11,2
23.20Z,4
51.30,1
71.2C,1
85.1G,181
17.3Z,4
77.14,30
92.1J,6
33.11Z,7
17.21B,3
29.32Z,2
01.4A,64
01.3Z,144
43.39Z,305
43.12B,8
17.2C,7
96.16,1
37.02,1
10.52Z,2
22.29B,6
55.20Z,408
02.10,3
87.01,30
93.12Z,743
43.22B,150
69.22,15
03.30,2
94.11Z,52
43.29B,27
26.51B,6
72.11Z,4
25.2H,5
87.02,1
43.32A,445
01.2G,20
46.42Z,20
46.24Z,1
00.10,62
28.1C,7
56.29B,23
00.30,1
44.42,1
93.11Z,24
25.62B,34
58.12,5
85.3H,3
60.07,7
29.31Z,2
59.12,2
28.93Z,1
74.1G,60
47.01,7
72.5Z,9
85.3E,1
46.22Z,5
72.19Z,40
67.09,25
69.25,5
58.06,1
95.12,1
74.30Z,105
51.1A,3
57.11,3
21.11,1
38.32Z,61
47.11B,211
79.11Z,75
96.03Z,73
47.11C,56
36.1G,27
70.1F,20
84.30B,2
01.64Z,3
57.02,25
52.2P,28
92.3B,16
47.61Z,22
27.33Z,4
52.2A,29
24.4A,1
46.66Z,12
20.5C,1
59.20Z,27
46.41Z,15
65.06,115
64.19Z,137
86.10,10
74.07,1
84.30A,17
45.2L,9
30.30Z,8
71.1Z,2
51.8N,1
26.6E,9
80.02,3
77.13,3
00.12,1
43.32C,12
87.06,10
51.5H,1
32.1B,1
55.70,18
01.24Z,94
13.92Z,49
23.63Z,10
65.2E,1
59.13B,2
21.07,2
02.20Z,118
86.23Z,286
49.39A,29
46.38B,17
51.8H,5
39.00Z,3
22.3E,1
75.2J,1
55.4B,170
37.00Z,12
84.06,3
20.53Z,2
36.6A,3
67.13,8
22.2J,12
62.42,14
46.17B,6
71.12A,16
12.01,1
52.6E,227
86.08,5
26.20Z,3
25.03,1
10.85Z,9
26.7Z,10
97.22,14
47.74Z,41
21.2L,2
55.11,2
74.1J,291
43.33Z,166
68.32B,20
20.41Z,13
51.4Q,4
15.9S,1
51.1C,2
47.22Z,121
74.20Z,177
64.12,24
01.80,52
17.2A,15
37.2Z,4
16.10B,4
67.1E,4
14.1A,4
85.3B,3
44.21,6
24.2Z,1
56.10A,795
47.11D,95
51.3T,5
64.30Z,52
46.72Z,11
86.90D,1609
82.19Z,196
96.02A,538
51.1R,33
85.32Z,32
36.1E,2
24.5A,3
65.2F,2
17.6Z,1
55.90Z,1
51.4R,2
71.2A,28
46.19B,191
55.3B,126
01.25Z,46
77.31Z,81
78.02,83
31.09B,128
28.4A,10
47.23Z,17
87.10C,1
63.05,6
45.3A,107
73.12Z,21
85.42Z,20
57.04,4
69.12,43
46.69B,23
85.20Z,11
48.05,2
51.5N,2
33.19Z,1
29.11,1
47.11E,1
23.32Z,5
26.8A,1
52.4E,37
58.11,2
51.3C,5
46.76Z,7
64.24,34
01.00,26
70.1C,35
60.05,1
77.04,4
94.12Z,37
24.42Z,3
10.89Z,19
55.30Z,97
86.11,1
59.07,6
52.7D,11
61.20Z,4
89.04,3
61.01,2
87.04,9
43.91B,153
36.10,10
72.2A,4
46.64Z,2
47.05,3
47.53Z,1
94.99Z,2554
67.2Z,101
92.18,1
81.11,29
21.20Z,1
70.10Z,102
14.13Z,79
62.45,21
47.76Z,143
77.05,21
01.4D,9
85.60Z,15
77.29Z,32
10.71A,9
08.11Z,4
15.09,2
49.31Z,4
82.06,21
91.02Z,4
45.2F,2
10.51A,1
82.99Z,161
79.90Z,50
32.20Z,38
02.20,67
47.21Z,40
47.59A,91
01.57,11
66.12Z,6
48.03,1
46.37Z,1
41.10C,3
28.99B,1
80.4A,34
23.41Z,50
15.02,2
85.1A,5
78.10Z,4
36.1K,13
48.02,6
63.12Z,21
45.3F,19
79.06,60
86.06,59
15.12Z,36
52.7A,10
11.07A,5
75.1G,1
56.29A,14
93.21Z,48
20.1A,18
46.16Z,5
33.15Z,9
92.21,5
95.22,2
51.6N,4
14.12Z,1
26.1J,1
15.8A,1
49.10Z,25
38.50,25
24.03,5
94.20Z,34
61.2Z,1
20.59Z,3
53.03,3
90.04Z,6
00.99,2
32.1A,1
51.1T,17
25.50B,3
01.30Z,55
02.0D,53
23.70Z,33
26.52Z,4
74.1A,37
58.29B,1
58.12Z,1
28.7P,2
59.11B,17
22.1A,9
50.3B,13
01.90,5
47.43Z,12
47.52B,39
86.22C,150
66.0E,2
15.3C,1
58.21Z,3
67.01,223
01.28Z,86
13.10Z,29
52.2J,26
15.8F,3
87.30B,5
24.54Z,1
02.0B,99
47.78C,261
92.3H,51
66.19B,44
46.63Z,3
28.18,1
71.4B,16
67.03,10
64.14,17
78.01,4
27.90Z,2
17.22Z,1
75.1E,24
47.72A,53
63.11Z,24
74.8A,23
15.08,6
00.00Z,69
51.6J,2
87.03,88
25.71Z,13
86.12,21
64.47,15
28.16,4
64.2B,1
45.4M,20
01.1G,4
45.4A,79
47.78A,49
69.23,39
82.30Z,53
60.10Z,15
46.34Z,29
74.7Z,40
51.12,3
60.2C,6
70.3E,1
26.1E,1
28.29B,2
62.43,131
90.12,6
47.64Z,115
45.2P,7
46.21Z,35
12.04,1
70.1A,17
55.73,223
72.3Z,7
77.21Z,41
77.03,8
85.04,3
85.3J,6
84.08,4
26.40Z,1
62.01Z,199
52.2L,33
85.1H,6
49.03,5
01.70,3
66.03,3
44.14,1
42.99Z,143
43.29A,45
10.82Z,19
55.71,115
51.3G,11
31.02Z,3
63.4C,5
55.12,5
24.53Z,3
01.50Z,302
46.18Z,36
10.71B,43
62.41,38
66.29Z,11
91.2Z,1
00.21,1
51.2G,2
23.69Z,3
46.17A,1
07.29Z,2
70.01,1
59.10,6
84.13,6
77.34Z,1
43.21B,1
35.01,14
46.33Z,4
84.12Z,78
29.20Z,9
15.6A,3
40.12,1
49.41C,2
51.21Z,1
28.1A,4
13.96Z,1
01.45Z,794
77.12,9
81.21,201
95.23Z,23
64.30,30
52.3E,15
15.10,2
59.14Z,4
62.12,4
52.7F,2
55.2E,57
01.1C,25
49.04,4
87.90A,30
46.74B,18
36.1J,1
77.40Z,10
01.27Z,3
91.3E,123
47.62Z,57
43.31Z,329
47.26Z,75
85.53Z,72
51.4S,22
45.2T,7
75.3A,2
29.12,1
25.99A,1
43.99D,116
45.4C,82
48.06,4
23.13Z,3
28.3C,15
47.54Z,28
87.09,5
03.12Z,1
60.03,5
22.22Z,1
70.2C,548
47.24Z,33
27.40Z,6
11.05Z,17
41.02,18
36.1C,2
92.1B,1
02.40Z,225
95.24Z,32
55.2A,12
57.01,10
81.29A,20
17.25,1
47.71Z,348
77.06,4
90.03A,504
51.1L,5
82.05,8
51.3E,4
66.0G,7
77.15,6
14.02,3
51.5L,2
45.2E,4
22.21Z,1
45.1A,51
67.06,25
74.6Z,32
31.11,1
26.4C,1
51.7Z,4
16.29Z,89
77.39Z,19
77.35Z,1
51.01,3
46.39B,19
18.2C,8
31.1C,2
57.06,3
74.03,1
81.10Z,168
46.61Z,31
61.90Z,14
51.3D,1
86.07,7
77.11,3
28.29A,1
46.15Z,6
14.1E,3
46.90Z,81
35.14Z,2
60.2B,21
15.7A,1
65.11Z,8
87.08,10
58.09,2
28.49Z,1
01.2A,295
67.07,29
45.31Z,41
47.78B,61
49.39B,22
86.21Z,626
96.02B,327
55.10,33
47.19B,52
52.24B,3
70.1B,2
95.23,1
85.3D,1
85.3K,45
85.52Z,179
48.01,25
42.13A,5
34.06,4
49.39C,9
50.07,1
64.48,50
45.2A,36
45.23,3
91.01Z,4
11.03Z,2
50.3A,10
08.99Z,6
44.31,85
93.0E,27
85.1K,9
62.21,5
52.2C,83
71.11Z,223
08.01,5
28.25Z,4
21.15,1
47.73Z,116
79.01,20
39.08,1
74.8K,72
01.2C,104
52.1A,3
45.32Z,54
81.99,5
80.06,9
80.01,5
15.04,1
46.75Z,12
51.10Z,5
77.02,3
15.1E,19
87.07,22
51.8M,7
51.1E,8
52.3C,4
38.21Z,5
10.71D,70
47.81Z,365
74.4B,30
20.5A,20
57.08,12
86.90A,72
46.69C,12
87.10B,17
52.6B,4
46.14Z,6
20.2Z,1
68.31Z,560
45.2U,7
01.41Z,123
51.6G,8
25.11Z,20
85.03,1
60.02,2
84.25Z,9
01.42Z,1223
88.10A,70
64.22,30
46.69A,28
15.9D,3
10.13A,13
56.10B,4
01.16Z,2
29.5G,1
85.59A,286
85.59B,292
57.10,8
29.5R,1
15.9A,11
21.10Z,1
19.2Z,6
93.0H,10
21.2A,1
75.3B,1
37.1Z,10
22.29A,3
33.01,1
60.06,1
62.44,20
22.02,6
33.14Z,3
40.37,1
80.08,1
51.4F,1
43.99C,1259
01.2J,43
51.5E,12
92.1G,2
19.3Z,3
23.52Z,1
26.11Z,1
49.41B,104
52.5Z,56
64.92Z,10
55.5C,4
16.02,1
90.02,1
70.21Z,78
72.4Z,7
02.0A,10
30.92Z,2
46.32B,2
10.71C,271
15.1F,36
75.1A,33
51.20,7
46.31Z,14
23.62Z,2
47.51Z,47
97.23,30
88.10B,4
32.3Z,3
26.30Z,1
01.61Z,123
41.0Z,53
31.14,1
63.03,1
33.13Z,2
82.92Z,1
90.0B,15
51.4J,6
45.20A,456
43.99E,2
29.2D,6
52.1C,21
56.02,18
96.22,3
62.03Z,4
33.20B,8
67.04,163
96.04Z,144
18.2J,6
31.09A,3
24.1J,1
41.20A,221
55.10Z,161
64.21,15
55.50,3
92.6A,15
66.21Z,15
84.02,2
85.3C,1
36.1A,1
24.6A,2
51.2A,10
05.0C,5
42.11Z,28
15.3F,2
96.09Z,549
60.09,21
52.6G,12
22.2E,3
00.98,5
33.2B,8
32.50A,33
33.12Z,72
80.10Z,57
91.04Z,20
13.99Z,6
47.11A,2
95.25Z,8
81.21Z,368
74.2C,39
24.08,12
77.11A,18
20.3Z,16
46.47Z,4
21.04,1
44.16,1
35.11Z,985
18.12Z,45
55.1D,5
10.86Z,1
82.91Z,1
03.11Z,9
43.12A,245
52.2E,8
10.12Z,9
69.24,3
35.22Z,4
74.8J,3
51.4L,1
70.3D,5
47.41Z,23
01.70Z,3
63.91Z,9
92.2C,1
84.10,74
46.52Z,10
01.15Z,5
74.4A,19
80.05,4
45.21,2
32.2A,4
84.30C,13
10.51D,1
10.11Z,26
51.8J,4
86.04,5
64.13,6
47.72B,26
28.7Q,1
47.91A,131
74.8B,6
52.4C,185
91.3A,4
92.3F,23
45.1D,3
29.2K,2
40.1E,2
93.0B,39
33.20D,17
67.02,6
51.11,6
23.91Z,1
37.04,2
28.6D,2
53.02,1
46.73A,106
29.14,3
64.2C,3
17.1F,2
44.10,5
40.31,2
45.40Z,42
79.03,27
74.5B,1
58.04,3
55.1A,153
63.2A,2
72.1Z,20
33.1B,10
97.12,2
59.01,3
40.1C,1
47.08,2
10.39A,4
29.2F,2
41.10D,92
67.08,136
01.13Z,300
35.30Z,5
52.4U,2
91.1A,2
31.2A,1
01.14Z,1
90.03B,337
45.11Z,350
01.49Z,564
59.12Z,13
74.2A,34
28.5C,2
14.19Z,46
47.29Z,118
26.6L,1
78.30Z,53
47.30Z,34
15.1A,14
16.23Z,65
87.05,7
62.02B,10
96.23,2
52.2N,3
46.43Z,3
08.12Z,31
51.6E,1
23.12Z,1
86.05,3
01.1A,1003
71.3A,15
53.20Z,52
18.2E,3
59.11C,3
97.21,2
58.13Z,14
96.17,1
64.46,39
10.72Z,31
87.90B,20
10.61A,6
47.99B,97
01.19Z,119
16.10A,32
01.1D,12
76.00,4
86.90B,26
15.5D,1
62.30,1
84.12,65
52.4H,19
46.32A,6
79.04,2
77.22Z,10
30.12Z,2
41.20B,68
51.2E,19
17.2E,23
15.9T,1
36.3Z,3
16.24Z,4
51.1N,2
75.1C,13
68.32A,131
85.1J,17
86.90F,501
90.02Z,81
17.1K,1
50.20Z,1
60.2A,1
91.03Z,16
01.46Z,42
51.4C,12
82.02,3
56.01,11
22.1C,4
44.11,6
70.1D,11
28.92Z,3
51.10,10
45.4F,30
15.1C,2
27.01,1
43.13Z,3
20.30Z,10
50.5Z,27
84.13Z,121
68.10Z,86
15.03,17
54.06,8
10.84Z,2
28.4B,1
74.1C,7
10.41A,2
01.62Z,144
70.22Z,520
62.09Z,29
57.03,13
74.2B,14
92.7A,6
71.3C,4
51.1J,3
52.4W,55
71.20B,65
58.14Z,18
51.5J,3
66.22Z,223
64.25,35
77.09,9
46.51Z,22
51.6L,3
58.11Z,28
47.11F,25
45.19Z,5
58.29C,12
17.1E,2
51.4A,6
21.06,2
15.12,4
27.32Z,1
46.48Z,1
47.10,1
52.4A,28
25.99B,18
70.3C,18
14.11Z,4
77.07,5
92.1A,2
45.4H,1
47.59B,79
62.46,82
39.01,3
15.01,3
23.61Z,8
47.25Z,65
92.3D,7
60.2G,4
45.3C,5
46.01,2
47.42Z,13
90.11,10
92.00Z,4
15.8K,1
00.0Z,30
52.1J,5
85.2Z,14
13.20Z,47
22.2G,5
66.04,6
59.04,2
47.91B,139
75.00Z,110
00.20,1
01.5Z,2
84.14,10
51.6C,2
59.06,3
62.02A,93
66.01,23
52.1D,8
58.03,1
96.01A,1
69.20Z,153
32.13Z,100
45.2B,15
10.39B,8
57.05,23
54.10,7
86.09,1
88.99B,550
52.4L,63
92.7C,36
26.6A,8
15.8V,2
51.3W,4
95.21,1
47.63Z,3
65.1D,1
52.4N,35
49.42Z,11
65.01,7
35.12Z,4
52.10B,13
25.02,1
93.29Z,462
18.11Z,2
52.6A,1
35.05,3
28.5D,21
86.22B,24
52.4T,4
24.5C,1
38.40,88
69.10Z,323
88.91A,36
10.20Z,4
69.11,21
55.1C,13
44.15,19
51.5F,35
52.4F,6
47.89Z,865
59.09,9
73.11Z,93
92.4Z,3
52.4J,16
35.21Z,2
72.2C,10
35.04,2
34.03,1
41.03,1
25.2C,1
28.41Z,1
25.2E,2
20.51Z,1
63.1E,3
92.6C,92
55.5D,11
46.77Z,9
17.1C,18
33.02,1
88.10C,41
32.40Z,8
18.14Z,10
18.2A,3
55.4A,13
33.5Z,1
34.01,2
45.2V,464
85.51Z,564
01.29Z,19
60.10,14
65.03,31
67.1C,2
32.12Z,24
59.11A,22
52.1B,153
43.21A,558
31.6D,3
34.04,1
17.23Z,2
70.2A,180
53.10Z,217
66.19A,110
21.01,16
82.03,2
64.43,64
51.6K,8
80.1Z,1
93.0L,3
54.01,3
42.12Z,1
52.6H,6
58.02,1
60.2M,49
74.90B,139
74.1E,7
21.03,1
35.1E,1
74.3A,7
66.02,12
64.99Z,15
96.01B,59
18.13Z,72
57.09,5
40.35,1
50.02,2
27.12Z,1
10.51C,15
32.30Z,2
46.65Z,1
71.12B,289
55.72,72
73.1Z,5
52.4P,8
27.11Z,2
18.02,1
25.50A,18
52.6D,86
15.20Z,8
40.1A,11
65.2C,2
77.11B,5
68.20B,4875
15.8C,111
22.2C,19
60.2L,56
74.8F,30
44.30,9
01.10,6
59.08,25
84.23Z,25
10.83Z,10
51.8G,2
49.02,3
