categorieJuridiqueUniteLegale,count
3210,1
7362,151
2110,1885
2700,23
7378,5
7364,107
5543,2
7353,187
2200,969
5498,23150
5306,151
6300,21
5426,3
5458,109
5546,6
7160,8
6538,58
9221,26
6571,89
6533,139
5193,1
4130,360
5415,1
8110,81
7351,14
2100,29
2385,49
8490,16
5599,5606
5553,6
9110,2528
5632,1
5515,91
7490,29
6100,3
5615,2
7323,3
8290,3
5192,51
5510,279
6568,11
5308,77
9300,34
8160,2
6567,3
3110,14
5647,1
4150,17
6577,7
5499,88825
5432,4
7379,8
7171,50
5660,10
2210,3570
6573,90
5669,4
6536,47
8200,3
6210,7
4160,3
6200,38
7321,264
9220,25995
8420,88
5699,459
2300,50
4140,61
7373,3
6500,308
6521,3
2900,675
5191,2
8170,12
6317,258
5710,21758
5770,26
5453,28
5651,1
6575,26
5454,2
5400,367
5194,11
7385,17
7361,265
1000,334193
7363,17
5551,90
7348,32
9240,33
7220,24
5658,1
7345,30
5532,3
7450,50
5555,1
9230,145
6901,7
6572,44
7356,1
8410,66
7354,46
9200,4
7179,13
5558,15
9260,12
6220,425
3220,1100
6565,65
7383,30
5542,1
6537,7
4110,6
5720,14700
6574,20
5300,7
5200,134
7120,5
6599,9000
6578,16
5552,1
8450,13
6589,1477
7331,142
7366,61
4100,9
8250,41
6596,198
6318,9
9900,342
5410,16
8470,4
8140,7
6595,7
4120,87
6411,76
7365,2
9150,161
6562,19
6560,34
5585,18
7346,39
5442,1
6542,40
8210,225
5785,261
8120,7
6543,5
7210,1401
5560,102
5646,5
5505,19
5530,1
5610,9
6511,6
6566,1
5455,2
6598,475
5460,80
7355,25
7389,112
5470,75
5385,7
6561,73
7314,3
5685,4
7410,14
5202,3464
2120,17
6554,1
2220,58
3100,1
6532,10
6585,125
7520,17
6539,11
6316,165
5547,3
6540,51894
9222,18
5800,8
9224,36
9100,2
2320,3
7381,69
5559,2
7510,169
5485,1343
5500,119
7344,26
8510,1
8311,13
6564,61
7384,4
6597,630
9210,33
6563,2
3290,49
6541,3267
7172,371
2310,44
8130,16
6535,26
7371,1
9970,3
7372,81
7322,12
8400,1
8310,83
7367,7
9223,43
6534,569
6576,48
7470,9
3120,862
