activitePrincipaleUniteLegale,count
47.99A,2210
33.20A,155
58.19Z,39
71.3E,4
45.20B,76
25.73B,28
48.04,5
31.03Z,2
64.11,589
70.3A,353
45.3H,6
15.8P,3
63.99Z,11
61.10Z,42
34.2A,9
35.4A,1
93.0A,13
87.30A,13
55.3A,1702
65.12Z,224
46.45Z,34
92.14,1
45.1B,11
33.03,1
01.56,4
93.21,1
43.22A,1172
47.04,96
95.12Z,25
74.09,7
15.5A,2
01.63Z,1
31.01Z,32
51.9B,9
71.1A,18
22.1E,28
24.01,3
51.3Q,2
32.2B,8
25.62A,2
41.10A,380
26.2A,9
67.05,72
64.40,42
16.01,2
93.0D,270
58.01,5
89.05,6
23.65Z,1
01.1F,137
11.01Z,20
02.10Z,108
43.11Z,36
14.39Z,16
60.2N,8
01.44Z,3
73.08,1
00.97,791
47.79Z,180
01.11Z,675
52.3A,58
84.11,69
23.19Z,12
67.12,22
38.22Z,3
01.60,8
28.30Z,5
23.99Z,12
49.41A,443
65.02,132
21.09,5
77.01,101
46.23Z,47
23.01,2
28.15,5
09.90Z,1
24.3Z,1
99.00Z,1
64.23,67
52.4Z,387
43.99A,176
44.18,2
92.3A,157
95.29Z,394
47.65Z,56
90.13,7
85.02,3
60.01,5
25.2A,3
46.36Z,10
44.23,1
64.49,225
85.1E,97
68.20A,16891
01.50,36
51.3J,37
55.40,187
14.2A,11
51.3A,21
05.0A,4
60.20B,3
45.3E,212
49.32Z,1038
60.2E,210
90.0G,1
46.46Z,29
53.05,2
80.04,14
18.1Z,1
84.24Z,10
44.25,2
55.60,506
36.6E,37
45.2J,45
55.31,8
52.22Z,1
86.22A,109
56.30Z,1257
80.30Z,15
31.2B,1
15.8D,58
75.04,6
64.1C,16
22.19Z,2
18.20Z,7
32.99Z,139
74.5A,22
36.2C,8
72.2Z,53
15.8B,78
01.2E,5
21.08,45
46.11Z,15
92.15,2
29.1D,6
52.21Z,134
49.01,57
36.00Z,43
26.6J,1
95.11Z,312
45.2C,12
52.29A,58
56.21Z,392
17.29Z,15
54.05,1
