activitePrincipaleUniteLegale,count
47.99A,2045
45.20B,40
33.20A,84
25.73B,19
58.19Z,18
71.3E,1
31.03Z,5
48.04,4
10.62Z,4
70.3A,321
64.11,774
34.2A,3
61.10Z,74
10.31Z,18
87.30A,20
45.3H,6
95.13,2
93.0A,8
15.8P,5
63.99Z,9
55.3A,844
65.12Z,217
46.45Z,31
45.1B,6
01.56,2
92.14,5
93.21,3
43.22A,699
47.04,83
95.12Z,20
15.5A,1
01.63Z,2
74.09,5
90.0E,1
25.62A,29
51.9B,20
24.01,23
31.01Z,28
22.1E,23
71.1A,5
32.2B,7
67.05,348
41.10A,174
64.40,39
16.01,2
93.0D,346
58.01,6
92.13,1
89.05,14
02.10Z,338
11.01Z,2
14.39Z,8
60.2N,8
43.11Z,28
01.1F,12
01.44Z,2
73.08,1
01.11Z,5524
47.79Z,289
52.3A,81
84.11,44
67.12,14
28.30Z,16
00.97,7
23.19Z,13
38.22Z,8
01.60,3
49.41A,357
65.02,130
77.01,50
21.09,7
23.01,4
46.23Z,49
23.99Z,10
24.3Z,7
28.15,2
24.06,1
44.22,2
99.00Z,2
43.99A,31
95.29Z,454
92.3A,109
64.23,99
52.4Z,308
47.65Z,45
60.01,26
25.2A,2
46.36Z,10
44.18,6
44.23,3
90.13,3
29.4B,2
51.3A,52
64.49,378
68.20A,4853
55.40,199
85.1E,57
05.0A,44
51.3J,43
14.2A,11
01.50,9
60.11,4
60.20B,4
60.2E,95
49.32Z,395
45.3E,213
53.05,15
80.04,10
46.46Z,37
84.24Z,6
18.1Z,1
44.25,2
45.2J,166
55.60,781
36.6E,32
45.2R,2
55.31,2
15.8D,42
80.30Z,21
56.30Z,1290
22.19Z,13
86.22A,167
18.20Z,5
75.04,1
17.1M,1
64.1C,13
31.2B,1
32.99Z,108
74.5A,15
36.2C,3
92.15,5
21.08,48
72.2Z,31
01.2E,11
15.8B,18
46.11Z,42
82.04,2
49.01,65
52.21Z,93
36.00Z,161
29.1D,4
91.02,1
56.21Z,228
17.29Z,20
95.11Z,273
52.29A,43
54.05,3
28.12,1
85.3A,2
45.2C,1
62.11,382
85.1C,449
20.4Z,9
23.49Z,1
22.01,4
30.99Z,2
47.77Z,112
50.2Z,196
64.44,16
46.49Z,134
64.11Z,2
54.04,7
58.05,8
92.3J,7
45.4J,223
78.20Z,225
01.47Z,120
55.13,3
13.30Z,23
47.52A,128
80.2C,1
18.2G,13
86.90C,7
77.32Z,56
73.20Z,34
51.1G,13
70.02,3
15.13,1
81.22Z,139
52.4V,47
52.4Y,58
27.5G,10
43.34Z,872
95.21Z,24
80.4D,77
22.1G,5
29.5M,2
88.99A,62
93.19Z,224
80.20Z,58
81.29B,58
17.4A,7
21.02,6
92.5A,2
36.4Z,3
28.10,1
15.9J,3
52.4X,224
93.0N,167
46.74A,36
54.08,19
25.61Z,109
47.02,21
17.5C,3
72.20Z,22
79.02,3
92.5C,6
42.91Z,1
49.20Z,4
33.1A,1
28.11Z,1
87.10A,82
64.20Z,1307
52.7H,29
25.12Z,41
46.13Z,30
24.44Z,4
24.20Z,6
20.1B,1
86.90E,2478
71.3G,22
90.01Z,1122
85.31Z,126
01.43Z,196
17.5G,8
52.29B,74
74.3B,7
03.22Z,35
48.07,4
46.71Z,66
51.5C,3
58.08,3
01.74,2
00.11,7
29.3C,39
46.73B,68
38.11Z,61
77.10,41
71.20A,99
44.41,3
82.20Z,70
31.13,12
51.5A,12
59.13,8
66.0A,3
47.82Z,641
43.32B,238
01.07,25
17.12Z,4
80.4C,78
40.1Z,4
17.7A,5
38.31Z,15
94.91Z,158
77.12Z,28
94.92Z,35
52.2G,31
47.75Z,107
51.8P,13
42.22Z,27
15.8T,2
52.4R,175
56.10C,1679
74.10Z,362
74.90A,110
33.20C,21
54.02,6
28.2A,3
32.03,1
01.16,1
88.04,1
87.20A,101
82.11Z,194
43.91A,90
06.01,6
24.05,2
60.20A,2
51.8L,8
22.3C,1
93.13Z,55
55.4C,17
46.44Z,20
15.11,1
64.41,95
86.10Z,233
25.72Z,72
81.30Z,556
49.05,61
28.5A,82
20.16Z,6
45.4L,14
10.73Z,3
84.11Z,2994
50.4Z,52
29.3D,26
64.42,112
42.21Z,31
59.11,29
01.4B,59
43.99B,22
23.31Z,2
17.24Z,3
20.42Z,15
52.1F,7
80.2A,4
22.23Z,12
52.02,3
50.1Z,411
90.0A,57
63.3Z,22
79.12Z,25
52.7C,23
46.12B,10
20.15Z,1
35.13Z,30
25.2G,10
29.13,3
36.6C,3
36.5Z,2
17.7C,9
85.01,8
26.12Z,2
60.2P,11
77.08,81
63.4B,10
33.3Z,9
83.01,2
28.6C,3
71.2E,1
15.5C,5
66.30Z,155
55.2C,70
10.13B,109
01.21Z,19
13.91Z,11
18.07,5
41.10,1
92.11,1
"",91
45.4D,67
95.22Z,60
54.07,8
64.45,46
60.04,16
35.23Z,14
17.19,1
95.11,12
70.2B,73
18.2D,26
51.30,5
20.14Z,7
55.5A,20
71.2C,1
77.14,121
85.1G,380
33.11Z,33
17.21B,14
59.05,4
92.1J,6
29.32Z,19
17.3Z,7
89.07,1
97.11,2
01.3Z,1092
43.39Z,383
01.4A,168
25.1E,11
37.02,3
43.12B,35
34.3Z,6
22.29B,13
96.16,2
10.52Z,2
29.2L,1
87.01,64
55.20Z,482
93.12Z,2385
43.29B,74
43.22B,449
03.30,20
94.11Z,146
69.22,4
29.1F,48
25.2H,16
29.4A,11
72.11Z,17
26.51B,9
17.5A,1
87.02,1
43.32A,950
46.42Z,47
01.2G,41
65.1E,4
15.11Z,1
11.02B,1
46.24Z,1
58.10,2
00.10,117
56.29B,90
28.1C,22
44.42,4
15.8M,1
00.30,1
59.12,12
25.62B,157
85.3H,6
60.07,22
93.11Z,69
58.12,22
29.31Z,3
29.1C,2
47.01,48
69.25,21
74.1G,203
67.09,32
72.19Z,74
72.5Z,21
58.06,17
46.22Z,22
28.93Z,1
91.3C,1
21.11,39
74.30Z,163
51.1A,25
57.11,14
47.11B,333
38.32Z,173
36.1G,65
96.03Z,190
79.11Z,87
70.1F,36
47.11C,80
63.4A,18
84.30B,12
20.13B,4
46.66Z,34
57.02,49
52.2P,40
52.2A,60
92.3B,47
47.61Z,70
20.5C,4
27.33Z,4
27.4J,1
65.06,208
64.19Z,495
59.20Z,41
45.2L,27
53.04,2
71.1Z,13
86.10,27
84.30A,48
46.41Z,33
51.8N,10
30.30Z,7
26.6E,16
77.13,4
80.02,10
00.12,2
87.06,27
43.32C,27
51.5H,9
50.06,1
32.1B,2
44.40,1
29.1J,1
71.4A,2
55.70,213
65.2E,23
13.92Z,60
01.24Z,43
59.13B,14
21.07,8
23.63Z,25
75.02,1
86.23Z,520
02.20Z,218
46.38B,38
57.07,9
49.39A,41
51.8H,9
39.00Z,21
75.2J,1
46.62Z,10
37.00Z,49
55.4B,739
03.21Z,86
36.6A,7
84.06,1
20.53Z,3
22.2J,22
62.42,55
71.12A,55
46.17B,38
67.13,36
52.6E,532
25.03,11
96.25,28
86.08,16
29.5E,7
41.07,6
35.3B,6
26.20Z,3
28.7E,2
10.85Z,29
47.74Z,103
26.7Z,25
21.2L,2
97.22,41
00.33,5
74.1J,983
45.5Z,2
43.33Z,248
68.32B,44
51.4Q,6
20.41Z,11
65.2A,1
73.07,5
64.12,97
47.22Z,367
