activitePrincipaleUniteLegale,count
63.01,1
26.6E,39
77.13,88
80.02,39
32.1D,17
31.5A,1
43.32C,421
32.1B,13
87.06,253
51.5H,63
29.1J,15
50.06,7
44.40,2
71.4A,4
28.7C,1
55.70,441
01.24Z,646
65.2E,462
13.92Z,387
59.13B,53
21.07,30
23.63Z,94
75.02,2
53.06,1
86.23Z,3819
02.20Z,444
39.00Z,100
46.38B,360
46.62Z,199
51.8H,54
57.07,14
49.39A,130
74.04,1
22.3E,1
75.2J,1
37.00Z,154
55.4B,1414
20.53Z,11
84.06,4
36.6A,77
21.2C,2
91.04,4
03.21Z,4
62.42,313
37.01,4
46.17B,323
71.12A,233
22.2J,221
67.13,10
17.13,6
52.6E,2026
86.08,75
26.20Z,31
96.25,28
25.03,31
32.91Z,9
29.5E,47
28.7E,14
35.3B,3
47.74Z,729
21.2L,22
10.85Z,91
97.22,32
11.02A,6
55.11,6
26.7Z,48
25.1C,7
27.3E,1
00.33,1
74.1J,2373
43.33Z,3142
51.4Q,64
20.41Z,61
68.32B,823
15.9S,5
73.07,13
30.40Z,3
65.2A,15
45.5Z,4
64.12,302
44.21,21
67.1E,195
47.22Z,1151
74.20Z,2429
51.1C,27
37.2Z,95
17.2A,41
16.10B,66
14.1A,13
01.80,59
24.2Z,9
74.08,8
85.3B,17
24.32Z,3
56.10A,9460
64.30Z,1926
46.72Z,454
51.3T,190
47.11D,493
86.01,8
24.52Z,3
85.32Z,352
86.90D,10232
51.1R,1743
96.02A,5091
55.90Z,282
82.19Z,2993
36.1E,23
24.5A,32
51.4R,32
65.2F,13
17.6Z,16
00.31,8
51.8E,7
46.19B,7227
71.2A,105
29.5P,20
78.02,653
55.3B,1005
77.31Z,132
01.25Z,70
31.09B,839
47.23Z,82
28.4A,11
87.10C,49
69.12,645
45.3A,1204
46.69B,2731
85.42Z,1000
73.12Z,640
48.05,39
57.04,63
63.05,58
85.20Z,238
30.91Z,14
31.16,7
21.05,2
29.11,51
55.1E,24
51.5N,111
23.32Z,17
33.19Z,68
36.2A,6
24.1A,3
47.11E,16
26.8A,5
31.5B,2
64.24,379
51.3C,63
52.4E,297
70.1C,162
01.00,96
46.76Z,440
58.11,53
38.12Z,39
77.04,102
60.05,35
61.20Z,96
61.01,15
29.2C,23
52.7D,77
10.89Z,70
94.12Z,355
55.30Z,107
59.07,37
29.5N,84
51.3N,18
24.42Z,19
50.30Z,26
90.25,1
89.04,8
87.04,293
47.53Z,157
43.91B,645
50.10Z,15
18.3Z,47
47.05,42
36.10,19
72.2A,113
29.4D,7
46.64Z,29
21.10,1
15.5F,7
26.51A,1
94.99Z,17841
67.2Z,1066
81.11,634
21.20Z,131
92.18,3
28.96Z,12
60.08,9
77.05,282
14.13Z,981
47.76Z,1126
70.10Z,4499
85.60Z,305
08.11Z,14
62.45,98
10.71A,61
77.29Z,461
21.1C,13
49.31Z,82
31.5C,42
28.2D,23
15.09,10
24.10Z,11
24.4C,21
01.4D,11
82.06,247
88.91B,60
91.02Z,35
74.02,3
45.2F,24
10.51A,28
31.4Z,9
47.59A,1280
82.99Z,4284
66.12Z,104
41.10C,304
79.90Z,466
32.20Z,129
28.99B,109
02.20,107
47.21Z,510
46.37Z,45
01.57,5
48.03,3
23.41Z,163
80.4A,296
85.1A,47
01.63,6
15.02,5
18.10,3
22.2A,3
36.1K,143
78.10Z,265
47.19A,17
79.05,11
48.02,16
17.27,3
79.06,671
86.06,214
52.7A,174
45.3F,355
63.12Z,702
15.12Z,199
18.11,11
75.1G,4
11.07A,2
75.3C,2
56.29A,862
46.16Z,288
51.4N,207
93.21Z,131
28.12Z,58
14.12Z,39
39.02,17
47.03,46
51.6N,23
92.21,69
15.8A,30
20.1A,51
23.42Z,1
26.1J,14
33.15Z,26
92.1F,9
49.06,3
95.22,10
61.2Z,20
94.20Z,450
75.03,11
53.03,15
38.50,182
20.59Z,76
49.10Z,268
90.04Z,143
24.03,81
32.1A,14
00.99,16
66.0F,1
91.1C,11
17.5E,1
51.1T,552
25.50B,189
28.15Z,43
50.3B,158
01.30Z,137
59.11B,1084
74.1A,690
51.9A,69
34.02,19
22.1A,129
23.70Z,147
28.7P,43
58.29B,60
26.52Z,11
51.3S,23
02.0D,32
58.12Z,25
29.2A,15
28.7H,5
96.18,4
01.90,1
86.22C,4867
58.21Z,88
47.43Z,136
47.52B,223
66.0E,30
25.94Z,13
59.02,13
33.4B,10
96.15,3
15.3C,4
67.01,2884
15.8F,10
52.2J,151
13.10Z,57
01.28Z,52
87.30B,22
24.54Z,19
24.1C,1
27.3G,1
02.0B,193
28.18,7
92.3H,96
46.63Z,249
74.8D,44
47.78C,2801
66.19B,1484
28.2C,6
52.10A,27
92.2B,5
35.1B,3
64.14,293
71.4B,279
78.01,84
27.90Z,117
67.03,52
31.3Z,13
17.22Z,12
63.1B,11
74.8A,227
47.72A,764
84.05,15
63.11Z,790
75.1E,41
15.08,22
84.03,11
74.05,3
01.1G,2717
45.4M,545
00.00Z,1818
87.03,1091
86.12,118
28.16,27
64.47,166
51.6J,290
64.2B,62
25.71Z,18
17.21C,9
74.01,2
69.23,907
51.12,64
60.10Z,169
46.34Z,747
74.7Z,1012
45.4A,539
82.30Z,1391
47.78A,854
29.2J,13
70.3E,218
51.4D,26
54.03,8
28.29B,129
92.12,4
26.1E,11
26.6C,3
24.02,4
25.40Z,5
31.21,3
60.2C,1
62.43,1038
47.64Z,674
70.1A,398
45.2P,89
46.21Z,123
63.02,4
90.12,9
28.7N,12
22.3A,10
84.04,4
52.04,1
40.11,2
55.73,2367
77.03,585
72.3Z,266
77.21Z,127
85.04,15
85.3J,64
26.40Z,44
84.08,23
23.03,51
17.14,1
52.2L,165
62.01Z,7153
49.03,45
66.03,57
85.1H,80
23.05,7
15.05,2
01.70,9
26.5E,2
44.14,1
29.5D,4
55.71,1224
31.02Z,83
43.29A,569
41.10B,187
10.82Z,152
24.53Z,42
42.99Z,349
63.4C,158
55.12,30
29.4E,3
51.3G,56
25.92Z,9
15.06,1
46.18Z,1829
62.41,972
01.50Z,654
10.71B,600
91.2Z,37
66.29Z,101
23.69Z,21
46.17A,41
21.2G,10
51.2G,9
01.22Z,1
36.1H,1
70.01,2
59.10,248
46.19A,149
43.21B,38
84.13,39
77.34Z,26
28.7G,3
49.41C,116
46.33Z,90
84.12Z,221
31.17,5
35.01,31
29.20Z,127
28.1A,68
28.19,14
15.6A,7
21.2B,27
13.96Z,46
25.30Z,13
24.51Z,11
87.20B,19
51.21Z,2
27.31Z,5
81.21,2121
77.12,425
01.45Z,339
59.14Z,100
95.23Z,276
64.30,271
52.3E,271
62.12,15
52.7F,46
15.10,2
29.5J,4
77.40Z,282
49.04,58
01.1C,173
46.74B,468
55.2E,91
36.1J,28
87.90A,109
27.51Z,54
50.04,26
96.24,7
24.31Z,1
51.4S,1390
91.3E,1588
43.31Z,7436
47.62Z,919
47.26Z,551
85.53Z,1049
45.2T,80
25.99A,12
75.3A,4
29.12,11
17.21A,24
19.20Z,41
51.1P,13
27.2C,6
45.4C,722
47.54Z,446
28.3C,450
43.99D,916
22.22Z,74
87.09,19
60.03,43
23.13Z,38
48.06,2
03.12Z,3
61.03,1
70.2C,6611
92.1B,109
36.1C,48
27.40Z,191
29.2M,28
92.3K,31
11.05Z,82
47.24Z,281
24.1E,8
41.02,16
20.13A,3
18.08,1
17.23,1
02.40Z,217
95.24Z,299
81.29A,143
57.01,53
44.38,4
24.34Z,2
27.02,13
24.04,2
47.71Z,4824
77.06,68
30.03,13
62.22,3
44.34,5
90.03A,5755
51.1L,90
51.3E,13
82.05,143
66.0G,112
51.5L,137
77.15,13
22.21Z,55
17.1P,2
26.2J,3
45.2E,7
14.02,1
52.03,2
67.06,42
51.7Z,376
74.6Z,378
52.24A,4
45.1A,319
25.29Z,17
52.1H,11
89.02,5
28.99A,7
15.8R,4
31.11,2
77.39Z,429
46.39B,520
16.29Z,269
31.1C,51
51.01,46
18.2C,277
74.03,55
57.06,7
77.35Z,43
15.9B,1
81.10Z,6786
61.90Z,445
77.11,85
86.07,159
46.61Z,159
51.3D,37
28.29A,46
13.95Z,5
10.41B,3
46.90Z,2809
35.14Z,222
46.15Z,77
60.2B,30
65.11Z,116
20.12Z,13
15.7A,8
52.1E,2
87.08,540
58.09,64
87.10,26
28.49Z,21
61.30Z,3
36.20,5
01.2A,357
67.07,219
49.39B,719
45.31Z,598
47.78B,90
44.24,3
86.21Z,8317
96.02B,4164
52.24B,185
47.19B,495
55.10,215
63.1D,14
70.1B,33
85.3D,38
92.1D,37
67.1A,2
60.1Z,2
24.43Z,4
95.23,1
24.6J,1
85.52Z,2570
34.06,127
85.3K,213
48.01,64
28.21,24
50.07,21
42.13A,50
49.39C,8
31.1A,18
15.3A,1
64.48,238
45.23,37
45.2A,181
17.2J,6
50.3A,162
91.01Z,47
73.06,15
26.8C,9
32.1C,6
42.13B,9
11.03Z,3
93.0E,421
40.32,14
85.1K,67
08.99Z,2
62.2Z,24
62.21,10
46.32C,26
44.31,10
44.36,2
08.01,4
28.25Z,213
71.11Z,4221
52.2C,755
20.17Z,3
55.2F,34
20.60Z,7
21.15,10
28.23,1
15.6B,1
79.01,254
47.73Z,1101
13.05,3
39.08,7
74.8K,1675
80.06,78
52.1A,54
46.75Z,459
45.32Z,781
01.2C,52
51.10Z,200
77.02,122
15.04,1
80.01,1
81.99,1
51.8M,307
87.07,343
51.1E,38
15.1E,110
38.21Z,106
52.3C,60
24.6L,10
28.13Z,65
47.81Z,3297
10.71D,415
74.4B,1134
86.90A,912
57.08,103
20.5A,87
77.33Z,83
24.4D,22
49.50Z,14
23.2Z,14
46.69C,902
15.2Z,15
46.14Z,231
52.6B,91
87.10B,99
20.2Z,6
25.11Z,477
51.6G,527
01.41Z,1954
68.31Z,8303
51.4H,16
45.2U,98
60.02,31
25.93Z,65
84.25Z,9
85.1L,1
85.03,2
90.23,1
64.22,211
01.42Z,744
46.69A,745
88.10A,1172
29.5G,34
10.13A,110
22.1J,40
56.10B,77
23.11Z,3
26.5A,2
01.16Z,1
15.9D,4
85.59B,4860
85.59A,6041
93.0H,33
21.10Z,11
57.10,57
19.2Z,53
17.4B,8
15.9A,13
75.3B,12
29.5R,4
21.2A,4
01.26Z,4
37.1Z,113
60.06,65
44.17,34
22.29A,192
28.6F,37
20.01,9
10.81Z,4
29.7C,4
33.01,1
29.3A,2
24.6E,2
80.08,86
33.14Z,163
62.44,119
22.02,98
51.4F,100
29.15,7
34.1Z,14
40.37,8
23.44Z,5
43.99C,5585
51.5Q,14
02.30Z,7
19.3Z,26
01.2J,60
51.5E,83
26.11Z,67
36.1M,18
92.1G,22
23.52Z,4
18.04,2
49.41B,2890
52.5Z,523
64.92Z,278
16.02,3
51.8C,19
55.5C,155
41.01,2
90.02,3
02.0A,23
70.21Z,4020
72.4Z,187
46.32B,81
17.4C,24
30.92Z,15
19.02,5
24.07,2
10.71C,2106
15.1F,335
75.1A,41
46.31Z,287
51.20,98
25.73A,86
23.62Z,4
26.30Z,63
47.51Z,460
97.23,192
88.10B,67
27.20Z,17
32.3Z,13
01.61Z,344
82.92Z,176
18.05,6
31.14,4
33.13Z,113
41.0Z,14
24.1N,1
63.03,1
17.17,1
29.2D,85
45.20A,4140
33.20B,352
90.0B,32
52.1C,63
62.03Z,352
51.4J,86
56.02,129
96.22,5
67.11,6
43.99E,51
28.23Z,6
67.04,1749
96.04Z,1646
18.2J,143
31.09A,44
85.41Z,24
24.45Z,5
27.4G,1
92.16,1
24.1J,2
16.04,3
15.3E,2
64.21,276
41.20A,716
55.10Z,1348
90.0C,11
66.21Z,302
92.6A,105
36.1A,53
55.50,71
84.02,7
85.3C,8
65.30Z,3
08.91Z,4
84.22Z,1
42.11Z,293
25.04,1
51.2A,37
15.3F,6
05.0C,4
60.09,1444
33.2B,131
96.09Z,5222
59.03,11
86.02,28
00.98,165
16.03,7
22.2E,28
52.6G,148
31.12,5
15.9F,1
32.50A,711
80.10Z,1249
13.99Z,191
33.12Z,970
51.6A,50
47.11A,64
95.25Z,97
91.04Z,14
27.52Z,14
24.7Z,7
26.6G,3
74.2C,2007
81.21Z,7506
77.11A,753
24.08,269
46.47Z,242
20.3Z,63
26.1C,12
28.22Z,126
21.04,41
30.0C,26
72.6Z,1
23.04,5
31.1B,2
25.1A,2
35.11Z,1474
10.86Z,20
18.12Z,717
28.7L,16
55.1D,67
40.3Z,9
52.23Z,50
82.91Z,149
20.52Z,6
27.4C,5
17.28,1
74.8J,180
51.4L,126
92.1C,54
43.12A,1022
69.24,55
52.2E,63
10.12Z,16
28.91Z,7
35.22Z,28
33.17Z,4
84.07,2
47.41Z,677
63.91Z,207
70.3D,51
92.2C,2
01.70Z,3
27.4A,11
74.10,19
75.01,1
84.10,754
46.52Z,665
45.21,57
74.4A,305
80.05,25
84.30C,38
32.2A,24
10.51D,2
01.15Z,1
47.72B,196
86.04,32
64.13,147
51.8J,96
28.7Q,10
10.11Z,57
23.51Z,11
21.2E,2
47.91A,2699
74.8B,64
24.6C,3
96.12,1
52.4C,2156
29.2K,59
91.3A,158
16.21Z,12
92.3F,33
45.1D,10
13.12,4
40.1E,1
93.0B,549
33.20D,293
51.11,188
67.02,51
20.02,30
28.6D,72
53.02,51
37.04,19
23.91Z,3
29.14,28
46.73A,1126
64.2C,104
31.6A,7
05.31,2
93.0G,5
45.40Z,373
79.03,786
40.31,14
74.5B,169
89.03,4
31.15,14
22.11Z,21
44.10,2
28.7A,2
13.93Z,4
58.04,161
55.1A,500
63.2A,19
21.13,22
28.3A,4
15.8H,3
72.1Z,853
10.39A,29
86.03,7
33.1B,213
59.01,13
29.2F,147
47.08,58
30.11Z,3
97.12,3
13.94Z,4
04.11,1
01.13Z,568
67.08,537
41.10D,4858
52.4U,48
31.2A,93
91.1A,76
35.30Z,196
28.13,8
01.14Z,1
30.01,3
17.24,2
59.12Z,299
74.2A,557
45.11Z,4533
01.49Z,1046
90.03B,3548
35.1C,4
28.5C,11
88.02,4
47.29Z,1205
14.19Z,445
92.2A,46
24.33Z,27
80.03,5
29.2H,16
26.6L,8
13.14,1
21.2J,1
47.30Z,530
62.02B,545
93.0K,4
16.23Z,219
78.30Z,590
52.2N,87
15.1A,65
87.05,53
96.23,36
46.43Z,278
39.05,1
10.61B,6
59.14,27
08.12Z,87
86.05,29
51.6E,11
65.1C,49
23.12Z,48
12.00Z,18
45.22,6
18.2E,278
01.1A,1093
53.20Z,7884
59.11C,268
71.3A,13
51.1U,37
58.13Z,309
21.17,2
97.21,12
96.17,2
90.26,1
28.7M,1
23.43Z,1
64.46,482
24.09,44
10.72Z,106
54.09,27
25.21Z,19
28.14Z,78
24.1L,9
87.90B,117
10.61A,12
66.11Z,4
76.00,67
47.99B,1507
01.19Z,145
01.1D,79
16.10A,57
63.2C,9
96.11,1
86.90B,413
62.30,6
84.12,835
52.4H,421
01.17,180
77.22Z,117
79.04,97
46.32A,88
72.01,8
63.04,25
96.14,1
30.12Z,8
41.20B,606
51.2E,42
36.3Z,18
08.93Z,5
17.29,3
17.2E,2
33.2A,1
15.9T,1
75.1C,15
47.09,182
16.24Z,89
51.1N,121
51.3V,16
86.90F,7331
90.02Z,1664
68.32A,2692
85.1J,108
60.2A,5
41.09,9
15.7C,4
27.1Y,5
17.1K,19
50.20Z,4
82.01,9
82.02,68
70.1D,1680
51.4C,548
22.1C,102
28.92Z,29
56.01,122
91.03Z,50
32.50B,32
20.11Z,18
01.46Z,28
10.51B,2
45.4F,539
46.38A,59
51.10,264
43.13Z,59
27.01,21
51.2C,68
81.22,1
15.1C,3
90.05,2
18.09,2
84.13Z,452
74.1C,456
68.10Z,3956
50.5Z,421
54.06,23
20.30Z,75
15.03,49
10.41A,7
28.4B,53
11.05,1
10.84Z,3
70.22Z,26340
62.09Z,823
74.2B,124
57.03,75
01.62Z,145
71.3C,67
33.16Z,20
21.12,30
51.1J,24
92.7A,15
74.8H,15
17.22,1
58.14Z,602
52.4W,314
71.20B,1138
29.10Z,62
51.5J,104
66.22Z,4177
64.25,704
77.09,221
51.6L,268
46.51Z,934
21.06,27
58.29C,1084
58.11Z,494
45.19Z,246
51.4A,344
46.48Z,92
47.10,78
15.12,20
47.11F,403
27.32Z,22
17.1E,3
70.3C,397
45.4H,78
77.07,336
52.4A,210
25.99B,201
92.1A,17
29.1B,8
63.2E,4
14.11Z,22
23.14Z,2
62.46,837
47.59B,1052
23.61Z,48
39.01,17
15.01,9
45.3C,107
47.25Z,601
92.3D,71
47.07,24
46.01,18
60.2G,37
51.3L,1
29.6B,1
14.5Z,2
14.14Z,74
47.42Z,436
15.8K,20
64.91Z,68
92.00Z,36
28.94Z,32
90.11,8
53.01,8
26.4A,1
22.2G,216
66.04,162
00.0Z,302
85.2Z,87
52.1J,49
74.8G,40
13.20Z,169
20.20Z,19
46.39A,65
18.06,13
28.17,15
59.04,9
00.20,61
75.00Z,622
47.91B,2741
45.2K,103
24.10,25
24.1G,22
27.5E,7
84.14,42
51.6C,87
34.2B,7
29.5A,10
62.02A,6013
66.01,231
58.03,37
59.06,40
96.01A,56
52.1D,82
38.10,3
90.03,9
40.36,1
27.3A,1
86.09,23
69.20Z,3409
45.2B,167
32.13Z,781
57.05,45
10.39B,50
54.10,44
10.3Z,1
88.99B,2393
52.4L,530
51.3W,103
92.7C,234
47.63Z,44
95.21,33
65.1D,30
26.6A,14
26.70Z,26
15.8V,14
17.21,4
52.4N,329
52.10B,370
49.42Z,372
65.01,98
80.3Z,49
01.30,8
51.8A,22
26.1A,1
35.12Z,11
44.37,2
25.02,1
52.4T,149
28.5D,529
93.29Z,4127
86.22B,693
52.6A,42
17.2G,95
18.11Z,7
24.5C,23
92.2E,4
29.5Q,1
35.05,1
69.11,169
88.91A,1206
51.5F,363
69.10Z,11252
52.4F,95
38.40,597
29.5C,18
29.22,9
55.1C,157
90.32,2
34.05,7
10.20Z,10
00.32,4
47.89Z,6216
52.4J,420
35.04,43
73.11Z,3545
72.2C,354
59.13A,32
92.4Z,177
59.09,27
25.2C,23
29.7A,14
34.03,4
35.21Z,4
41.03,2
63.1E,58
73.2Z,43
28.41Z,51
25.2E,18
55.30,2
20.51Z,2
23.64Z,6
92.6C,589
55.5D,140
88.10C,107
46.77Z,108
30.20Z,6
33.02,1
55.4A,138
32.40Z,65
34.01,7
33.5Z,7
18.2A,23
58.29A,128
18.14Z,84
28.6A,3
06.10Z,1
60.10,154
65.03,583
45.2V,2369
67.1C,394
85.51Z,3385
01.29Z,26
28.95Z,12
10.91Z,16
88.01,1
19.1Z,3
28.24Z,6
13.13,1
43.21A,6599
52.1B,1245
59.11A,680
32.12Z,612
34.04,4
39.04,14
17.23Z,70
19.01,8
31.6D,41
29.1E,4
10.92Z,5
70.2A,1997
64.43,824
51.6K,591
54.01,43
53.10Z,854
52.6H,166
66.19A,1888
82.03,86
93.0L,168
80.1Z,27
58.02,23
21.01,33
42.12Z,35
90.21,6
60.2M,777
74.90B,3269
74.1E,295
21.03,116
74.3A,53
90.04,4
92.17,2
08.02,1
35.1E,6
64.99Z,160
66.02,180
35.4C,12
71.1B,5
65.20Z,2
18.13Z,1903
96.01B,890
46.65Z,97
27.12Z,154
57.09,22
32.30Z,49
10.51C,36
40.35,3
23.02,4
50.02,2
71.12B,9404
55.72,894
73.1Z,195
85.3G,73
52.4P,54
27.11Z,40
26.60Z,18
18.02,3
52.6D,1367
15.20Z,50
77.11B,111
25.50A,37
65.2C,24
40.1A,5
68.20B,76223
15.8C,784
74.8F,757
60.2L,1472
44.30,83
59.08,160
22.2C,448
01.10,104
51.8G,183
49.02,60
91.03,1
10.83Z,56
50.40Z,38
84.23Z,92
