activitePrincipaleUniteLegale,count
47.99A,1288
33.20A,48
45.20B,37
58.19Z,15
25.73B,13
48.04,3
71.3E,1
31.03Z,2
64.11,458
70.3A,139
45.3H,25
61.10Z,38
87.30A,18
15.8P,3
63.99Z,3
35.4A,1
34.2A,2
93.0A,1
55.3A,766
65.12Z,199
46.45Z,22
92.14,4
01.56,5
45.1B,3
33.03,1
43.22A,544
47.04,139
95.12Z,11
01.63Z,3
74.09,2
90.0E,3
25.62A,12
31.01Z,5
51.9B,8
22.1E,7
71.1A,7
32.2B,1
67.05,116
64.40,24
41.10A,47
26.2A,33
16.01,4
93.0D,214
58.01,2
89.05,7
02.10Z,368
01.44Z,1
01.1F,67
60.2N,12
14.39Z,17
11.01Z,8
43.11Z,9
01.11Z,3135
00.97,101
84.11,60
52.3A,52
38.22Z,4
01.60,10
47.79Z,226
28.30Z,16
23.19Z,17
67.12,9
49.41A,142
23.99Z,8
77.01,61
65.02,105
09.90Z,1
46.23Z,53
28.15,3
26.4B,3
29.4C,1
21.09,3
24.3Z,3
95.29Z,369
92.3A,113
52.4Z,181
90.13,2
47.65Z,39
64.23,45
60.01,9
43.99A,42
25.2A,2
44.18,2
44.23,1
46.36Z,1
85.1E,73
68.20A,990
64.49,148
55.40,193
51.3J,48
51.3A,11
14.2A,20
01.50,32
60.11,2
05.0A,1
60.2E,96
49.32Z,340
45.3E,174
53.05,7
80.04,6
46.46Z,29
84.24Z,7
18.1Z,4
24.11,1
55.60,610
36.6E,12
45.2J,129
55.31,4
15.8D,44
56.30Z,732
86.22A,46
22.19Z,6
75.04,8
85.10Z,6
64.1C,4
80.30Z,12
18.20Z,5
36.2C,43
74.5A,19
32.99Z,61
21.08,51
15.8B,21
46.11Z,7
72.2Z,19
01.2E,6
92.15,1
36.00Z,120
52.21Z,44
49.01,50
29.1D,3
91.02,2
56.21Z,118
95.11Z,199
52.29A,27
28.12,3
17.29Z,6
54.05,3
62.11,341
85.1C,193
20.4Z,11
23.49Z,5
22.01,2
50.2Z,114
46.49Z,82
47.77Z,93
54.04,18
92.3J,3
64.44,6
64.11Z,2
58.05,3
18.2G,15
45.4J,247
01.47Z,77
78.20Z,99
47.52A,80
13.30Z,5
80.2C,1
86.90C,1
11.07B,4
55.13,1
73.20Z,24
70.02,30
15.13,22
77.32Z,36
52.4V,43
52.4Y,16
81.22Z,56
27.5G,1
43.34Z,919
88.99A,15
80.4D,49
95.21Z,33
22.1G,5
29.5M,1
21.02,5
93.19Z,231
36.4Z,8
15.9J,2
80.20Z,22
81.29B,37
28.10,1
17.4A,3
92.5A,1
54.08,28
52.4X,99
47.02,62
93.0N,144
28.11Z,1
46.74A,15
79.02,5
72.20Z,13
25.61Z,19
92.5C,4
33.1A,1
49.20Z,5
42.91Z,5
87.10A,60
64.20Z,512
24.20Z,4
52.7H,43
20.1B,8
46.13Z,17
25.12Z,13
13.10,1
86.90E,987
01.43Z,303
90.01Z,568
85.31Z,51
52.29B,29
03.22Z,20
48.07,4
51.5C,9
46.71Z,52
74.3B,5
71.3G,14
17.5G,4
58.08,2
77.10,32
38.11Z,54
71.20A,66
44.41,5
46.73B,37
82.20Z,26
29.3C,32
51.5A,13
25.01,1
59.13,10
66.0A,2
31.13,1
01.07,52
47.82Z,212
43.32B,212
80.4C,42
17.12Z,3
40.1Z,1
17.7A,1
52.2G,21
47.75Z,64
94.91Z,86
38.31Z,20
94.92Z,11
77.12Z,23
42.22Z,23
51.8P,8
40.33,1
15.07,1
56.10C,863
74.90A,57
52.4R,130
74.10Z,191
01.16,8
88.04,2
54.02,3
28.2A,2
33.20C,5
15.9G,5
82.11Z,155
43.91A,92
22.3C,1
51.8L,6
06.01,3
60.20A,3
24.05,1
40.2C,1
93.13Z,18
55.4C,17
46.44Z,16
35.3A,2
81.30Z,463
49.05,29
86.10Z,83
64.41,63
25.72Z,3
28.5A,14
10.73Z,5
45.4L,9
20.16Z,2
84.11Z,1693
64.42,28
43.99B,29
01.4B,81
23.31Z,2
50.4Z,29
59.11,14
29.3D,14
42.21Z,14
52.02,3
22.23Z,16
20.42Z,14
52.1F,2
80.2A,2
50.1Z,203
29.13,3
36.5Z,8
79.12Z,10
46.12B,10
25.2G,4
35.13Z,12
52.7C,19
31.6C,1
90.0A,9
63.3Z,8
20.15Z,1
60.2P,20
26.12Z,7
17.7C,6
85.01,1
15.5C,12
77.08,65
28.6C,3
33.3Z,4
63.4B,2
71.2E,1
83.01,1
01.21Z,637
10.13B,68
66.30Z,97
13.91Z,2
55.2C,12
55.20,1
"",261
54.07,3
64.45,34
45.4D,71
95.22Z,58
60.04,10
35.23Z,5
17.19,1
70.2B,163
18.2D,16
23.20Z,5
95.11,4
55.5A,24
51.30,3
84.01,2
20.14Z,3
71.2C,1
77.14,74
85.1G,208
33.11Z,12
29.32Z,6
59.05,2
17.3Z,3
17.21B,7
92.1J,3
89.07,1
41.08,1
43.39Z,354
01.3Z,410
01.4A,136
22.29B,9
43.12B,9
25.1E,3
10.52Z,1
55.20Z,391
87.01,51
02.10,8
24.6G,2
93.12Z,1067
94.11Z,70
43.22B,257
43.29B,97
26.51B,10
69.22,6
72.11Z,4
03.30,1
29.4A,2
25.2H,1
29.1F,2
43.32A,629
01.2G,37
11.02B,17
46.42Z,36
15.11Z,2
56.29B,92
00.10,147
44.42,2
00.30,8
28.1C,17
58.10,3
15.8M,2
58.12,12
60.07,7
59.12,7
25.62B,119
93.11Z,49
29.31Z,1
29.1C,5
33.4A,4
85.3H,3
74.1G,165
85.3E,1
72.19Z,22
69.25,16
47.01,40
72.5Z,19
46.22Z,10
67.09,38
58.06,16
28.93Z,8
91.3C,2
74.30Z,111
57.11,3
51.1A,6
21.11,3
38.32Z,161
47.11C,37
47.11B,258
79.11Z,51
36.1G,32
96.03Z,135
70.1F,79
63.4A,19
84.30B,8
20.13B,1
47.61Z,32
57.02,47
52.2A,30
52.2P,46
24.4A,1
92.3B,22
20.5C,10
46.66Z,22
27.33Z,1
65.06,184
64.19Z,383
30.30Z,9
59.20Z,25
46.41Z,5
84.30A,27
86.10,13
45.2L,16
71.1Z,7
51.8N,4
53.04,1
77.13,2
80.02,7
26.6E,3
87.06,33
43.32C,35
29.1J,1
71.4A,1
32.1B,1
01.24Z,123
13.92Z,31
55.70,62
59.13B,4
23.63Z,13
65.2E,22
75.02,1
21.07,3
86.23Z,418
02.20Z,252
49.39A,50
46.38B,13
46.62Z,7
51.8H,5
39.00Z,6
75.2J,4
55.4B,449
37.00Z,35
36.6A,7
84.06,1
20.53Z,2
46.17B,25
62.42,16
67.13,4
71.12A,24
22.2J,17
86.08,10
52.6E,315
35.3B,4
96.25,22
41.07,2
28.7E,2
29.5E,2
26.20Z,2
25.03,2
26.7Z,12
47.74Z,59
10.85Z,15
97.22,28
21.2L,1
11.02A,1
55.11,1
74.1J,471
43.33Z,208
68.32B,10
20.41Z,13
45.5Z,4
51.4Q,1
73.07,1
01.80,130
64.12,66
74.20Z,260
47.22Z,262
16.10B,19
37.2Z,21
67.1E,9
44.21,6
14.1A,2
85.3B,2
56.10A,1131
64.30Z,167
47.11D,161
46.72Z,28
51.3T,16
86.01,5
24.52Z,3
86.90D,1218
96.02A,946
82.19Z,325
51.1R,164
85.32Z,51
98.01,1
55.90Z,13
36.1E,2
51.8E,2
65.2F,4
51.4R,1
24.5A,2
46.19B,569
71.2A,17
29.5P,2
29.6A,1
78.02,197
77.31Z,113
55.3B,183
31.09B,165
47.23Z,21
87.10C,9
01.25Z,14
28.4A,1
45.3A,203
85.42Z,34
63.05,11
85.20Z,28
73.12Z,28
48.05,13
46.69B,116
69.12,87
21.05,2
57.04,3
30.91Z,1
47.11E,5
23.32Z,1
24.1A,1
51.5N,1
29.11,2
33.19Z,2
70.1C,95
64.24,78
01.00,258
51.3C,2
52.4E,53
46.76Z,15
38.12Z,5
77.04,8
58.11,4
60.05,2
94.12Z,50
52.7D,17
29.5N,7
55.30Z,22
59.07,15
50.30Z,3
61.01,3
61.20Z,8
10.89Z,11
89.04,1
43.91B,497
87.04,26
18.3Z,2
47.53Z,18
47.05,16
72.2A,3
36.10,8
46.64Z,2
14.2C,2
67.2Z,194
94.99Z,2331
81.11,78
60.08,2
92.18,1
70.10Z,214
77.29Z,32
77.05,34
62.45,11
47.76Z,238
08.11Z,3
14.13Z,140
15.09,4
85.60Z,21
31.5C,6
10.71A,5
49.31Z,18
01.4D,7
28.2D,1
82.06,35
45.2F,4
91.02Z,1
82.99Z,331
47.21Z,54
02.20,125
47.59A,111
41.10C,5
32.20Z,23
01.57,9
79.90Z,30
28.99B,6
66.12Z,1
48.03,1
17.16,1
23.41Z,92
01.63,14
80.4A,53
15.02,3
85.1A,14
48.02,6
78.10Z,11
36.1K,38
47.19A,2
17.27,1
52.7A,12
86.06,65
79.06,72
45.3F,67
15.12Z,54
63.12Z,11
75.1G,2
20.1A,20
56.29A,152
51.6N,16
28.12Z,4
93.21Z,36
47.03,4
26.1J,1
92.21,11
51.4N,5
46.16Z,7
14.12Z,4
95.22,1
15.8A,5
33.15Z,8
49.06,1
39.02,1
38.50,34
00.99,19
49.10Z,71
94.20Z,73
90.04Z,12
20.59Z,3
32.1A,4
61.2Z,10
24.03,7
53.03,1
91.1C,2
75.03,2
51.1T,81
25.50B,15
28.15Z,3
74.1A,71
01.30Z,31
01.90,9
23.70Z,44
22.1A,8
02.0D,54
50.3B,19
59.11B,41
28.7P,8
26.52Z,4
58.12Z,1
58.29B,2
51.3S,2
86.22C,358
47.52B,47
66.0E,8
59.02,2
47.43Z,16
58.21Z,5
25.94Z,4
96.15,1
67.01,524
52.2J,20
01.28Z,16
13.10Z,1
15.8F,5
87.30B,9
24.54Z,4
02.0B,141
47.78C,321
92.3H,43
46.63Z,22
66.19B,82
74.8D,5
52.10A,1
35.1B,1
78.01,4
64.14,25
71.4B,21
27.90Z,2
17.22Z,2
67.03,1
63.1B,3
75.1E,12
47.72A,109
63.11Z,21
74.8A,28
74.05,2
15.08,6
84.05,1
84.03,1
87.03,212
00.00Z,104
45.4M,43
01.1G,177
25.71Z,7
64.47,30
51.6J,17
86.12,18
64.2B,3
28.16,2
35.4E,1
45.4A,75
46.34Z,117
28.29B,8
69.23,77
74.7Z,44
47.78A,117
82.30Z,71
60.10Z,21
51.12,7
70.3E,11
29.2J,2
26.1E,1
25.40Z,14
51.4D,2
70.1A,10
62.43,252
46.21Z,198
47.64Z,102
63.02,4
90.12,47
40.11,5
45.2P,3
28.7N,1
85.3J,9
55.73,462
26.40Z,2
85.04,2
77.03,15
72.3Z,22
77.21Z,15
84.08,1
23.03,1
62.01Z,268
52.2L,32
85.1H,14
01.70,12
66.03,16
49.03,2
42.99Z,99
55.71,324
10.82Z,8
43.29A,57
55.12,10
