categorieJuridiqueUniteLegale,count
2110,655
6558,2
7362,11
2700,15
7378,3
7364,91
7353,345
5498,5001
2200,98
5306,19
6300,13
5458,9
5546,1
5520,2
6538,65
9221,12
6571,13
6533,565
4130,267
8110,35
7351,21
8490,25
2385,11
2100,3
5599,1767
5553,2
9110,150
5632,3
5515,19
6100,4
7490,2
7323,175
5195,1
8290,1
5192,17
5510,90
9300,11
5308,50
8160,4
6567,3
4150,1
5499,14842
7171,31
5432,3
7379,6
5660,37
2210,380
6573,46
6536,177
8200,10
4160,1
7321,53
6200,13
9220,6822
5196,31
8420,65
2300,6
5699,106
4140,12
7373,2
7312,1
6500,22
2900,192
5191,1
8170,4
6317,374
5710,4324
5453,6
5651,9
6575,4
5400,35
7385,8
7361,326
1000,65548
7348,39
5551,2
7220,41
9240,16
7450,2
7345,43
5532,5
9230,62
6901,1
6572,4
7354,83
9200,38
8410,24
7179,8
5558,11
9260,3
3220,60
6220,161
6565,29
7383,15
4110,5
5720,2217
6574,3
5200,9
7120,4
6599,1646
6578,3
5552,4
8450,19
6589,388
7331,59
8250,2
7366,53
4100,1
6318,18
6596,157
9900,86
5410,4
8470,4
8140,5
6595,37
4120,68
6411,36
9150,17
6560,1
5370,1
7346,149
6542,2
8210,128
5785,24
8120,6
7210,1423
5560,15
5530,1
5451,5
5610,3
8100,1
6511,7
5455,2
6566,2
6598,1364
7355,23
5460,18
7389,55
5470,21
5385,3
6561,23
5685,3
7410,3
5202,503
2120,10
2220,6
6532,13
6585,5
7520,3
6539,2
6316,363
6540,9904
9222,15
5800,7
2320,2
7381,24
5500,44
5485,257
8311,17
6564,14
7384,6
6597,552
9210,21
3290,2
6541,199
7172,187
2310,11
8130,10
7372,7
7371,2
9970,2
6535,2
8400,15
8310,31
7367,18
9223,103
6534,414
7470,9
6576,12
3120,64
