activitePrincipaleUniteLegale,count
38.31Z,19
52.2G,6
42.22Z,21
94.92Z,7
15.8T,1
51.8P,11
15.4C,1
52.4R,81
56.10C,562
74.10Z,225
88.04,12
74.90A,36
33.20C,7
40.34,2
01.16,2
54.02,3
82.11Z,117
43.91A,207
87.20A,5
22.3C,1
51.8L,4
10.32Z,1
60.20A,1
93.13Z,14
46.44Z,10
55.4C,3
64.41,51
49.05,31
81.30Z,354
86.10Z,101
28.5A,8
45.4L,4
20.16Z,1
58.07,2
25.72Z,5
84.11Z,1849
29.3D,23
01.4B,20
59.11,7
43.99B,10
50.4Z,17
64.42,14
42.21Z,13
22.23Z,26
20.42Z,5
80.2A,5
52.1F,1
50.1Z,118
35.13Z,16
52.7C,23
25.2G,4
29.13,4
79.12Z,13
46.12B,6
63.3Z,14
90.0A,6
20.15Z,1
26.12Z,22
60.2P,6
17.7C,5
77.08,66
15.5C,8
63.4B,2
33.3Z,2
83.01,1
10.13B,57
66.30Z,134
13.91Z,3
01.21Z,12
55.2C,3
55.20,1
95.22Z,49
"",54
64.45,24
45.4D,31
60.04,9
54.07,2
35.23Z,3
18.2D,8
70.2B,188
55.5A,8
71.2C,2
95.11,4
84.01,1
20.14Z,3
51.30,1
29.32Z,37
85.1G,168
77.14,89
33.11Z,17
17.3Z,2
92.1J,5
17.21B,6
59.05,1
29.5L,1
97.11,1
89.07,1
01.3Z,2819
01.4A,130
43.39Z,145
43.12B,20
96.16,3
22.29B,15
34.3Z,1
87.01,39
55.20Z,388
02.10,3
43.22B,182
93.12Z,1079
94.11Z,81
69.22,5
25.2H,11
43.29B,36
72.11Z,5
26.51B,3
29.4A,1
11.01,1
03.30,1
43.32A,766
01.2G,99
46.42Z,53
65.1E,1
46.24Z,1
00.10,228
00.30,9
56.29B,54
28.1C,11
60.07,23
58.12,9
25.62B,100
93.11Z,26
85.3H,1
59.12,1
74.1G,100
67.09,14
28.93Z,7
72.19Z,30
58.06,4
47.01,9
69.25,8
72.5Z,16
46.22Z,2
95.12,1
91.3C,1
74.30Z,113
51.1A,16
21.11,2
57.11,4
38.32Z,181
36.1G,61
79.11Z,65
47.11B,240
47.11C,30
96.03Z,93
70.1F,20
63.4A,11
84.30B,3
57.02,129
52.2A,10
46.66Z,15
92.3B,23
47.61Z,36
52.2P,14
30.02,1
24.4A,1
20.5C,1
27.33Z,2
65.06,96
51.8N,11
64.19Z,466
45.2L,23
46.41Z,18
59.20Z,12
86.10,16
84.30A,13
71.1Z,3
53.04,2
63.01,1
80.02,3
26.6E,8
00.12,1
77.13,1
32.1D,1
87.06,22
43.32C,18
32.1B,14
51.5H,4
29.1J,1
01.24Z,72
65.2E,9
55.70,23
13.92Z,27
23.63Z,14
59.13B,1
46.62Z,9
86.23Z,360
39.00Z,5
49.39A,61
46.38B,39
02.20Z,57
75.2J,1
51.8H,1
55.4B,335
84.06,3
37.00Z,30
36.6A,2
62.42,5
71.12A,35
22.2J,16
46.17B,5
67.13,2
37.01,1
52.6E,198
96.25,12
41.07,17
29.5E,4
86.08,14
26.20Z,4
25.03,1
26.7Z,8
97.22,17
47.74Z,45
00.33,6
10.85Z,3
21.2L,2
43.33Z,217
74.1J,826
51.4Q,4
68.32B,39
20.41Z,3
01.80,176
74.20Z,184
47.22Z,202
37.2Z,20
16.10B,4
64.12,51
44.21,4
14.1A,5
67.1E,4
18.03,1
74.08,1
24.2Z,1
85.3B,3
51.1C,2
64.30Z,123
56.10A,813
47.11D,140
46.72Z,7
51.3T,14
86.01,7
24.52Z,1
86.90D,1156
96.02A,831
85.32Z,48
82.19Z,235
51.1R,120
55.90Z,9
00.31,1
36.1E,2
51.4R,4
24.5A,2
17.6Z,1
65.2F,1
46.19B,717
71.2A,8
29.5P,2
78.02,131
55.3B,52
77.31Z,322
31.09B,157
47.23Z,15
01.25Z,14
28.4A,6
87.10C,66
57.04,5
46.69B,109
45.3A,138
85.20Z,271
85.42Z,43
69.12,24
73.12Z,31
63.05,10
48.05,7
29.11,8
51.5N,3
33.19Z,6
23.32Z,1
47.11E,2
70.1C,72
52.4E,57
77.04,4
46.76Z,12
01.00,141
64.24,35
38.12Z,6
58.11,3
51.3C,3
60.05,2
51.3N,1
94.12Z,43
61.01,2
52.7D,14
55.30Z,16
10.89Z,26
59.07,8
61.20Z,15
24.42Z,1
89.04,1
29.5N,2
36.10,10
43.91B,303
50.10Z,2
47.53Z,21
87.04,23
72.2A,2
47.05,2
46.64Z,2
94.99Z,3193
67.2Z,117
81.11,41
21.20Z,14
92.18,2
60.08,1
77.05,38
47.76Z,250
70.10Z,282
85.60Z,14
14.13Z,115
62.45,20
77.29Z,54
15.09,1
10.71A,5
01.4D,15
49.31Z,3
24.4C,1
21.1C,2
08.11Z,2
28.2D,1
82.06,31
91.02Z,4
88.91B,3
10.51A,2
82.99Z,353
79.90Z,34
47.59A,178
01.57,8
02.20,43
32.20Z,14
47.21Z,23
41.10C,17
66.12Z,6
28.99B,8
46.37Z,4
23.41Z,14
80.4A,33
01.63,26
85.1A,4
22.2A,1
15.02,1
36.1K,24
78.10Z,14
48.02,2
79.05,1
52.7A,35
15.12Z,44
86.06,28
79.06,45
45.3F,28
63.12Z,26
75.1G,2
56.29A,64
20.1A,27
92.21,34
33.15Z,8
93.21Z,31
51.6N,24
26.1J,1
51.4N,7
46.16Z,10
14.12Z,2
28.12Z,1
15.8A,1
47.03,1
49.10Z,53
94.20Z,62
90.04Z,36
38.50,19
32.1A,9
24.03,3
61.2Z,3
20.59Z,1
91.1C,6
00.99,4
51.1T,19
25.50B,32
74.1A,62
02.0D,9
01.30Z,39
23.70Z,47
59.11B,36
58.29B,1
22.1A,2
50.3B,9
01.90,3
28.7P,5
26.52Z,1
47.52B,45
86.22C,260
47.43Z,23
66.0E,20
15.3C,1
96.15,9
58.21Z,2
59.02,2
67.01,275
52.2J,22
01.28Z,11
24.54Z,1
87.30B,12
15.8F,2
66.19B,89
02.0B,48
47.78C,226
28.18,1
92.3H,32
35.1B,1
52.10A,8
46.63Z,8
74.8D,3
67.03,6
71.4B,26
27.90Z,5
64.14,13
78.01,5
75.1E,7
47.72A,136
63.11Z,57
74.8A,18
84.05,3
84.03,3
15.08,1
37.03,1
00.00Z,166
64.47,17
86.12,8
87.03,141
45.4M,23
51.6J,7
01.1G,1
25.71Z,2
17.21C,2
69.23,56
45.4A,93
47.78A,110
92.12,106
54.03,1
82.30Z,70
46.34Z,50
28.29B,16
60.10Z,7
74.7Z,38
70.3E,14
51.12,5
25.40Z,1
14.1C,1
47.64Z,95
62.43,143
46.21Z,140
90.12,25
70.1A,24
28.7N,4
22.3A,3
40.11,1
45.2P,5
85.3J,8
77.21Z,23
55.73,207
77.03,13
72.3Z,7
85.04,4
26.40Z,3
62.01Z,374
66.03,6
49.03,3
85.1H,11
01.70,5
52.2L,6
29.5D,1
43.29A,60
55.71,279
10.82Z,17
27.5A,3
42.99Z,66
51.3G,21
31.02Z,27
41.10B,3
63.4C,4
29.4E,1
25.92Z,1
24.53Z,2
01.50Z,2002
62.41,40
46.18Z,112
23.69Z,11
10.71B,35
66.29Z,6
46.17A,4
91.2Z,3
21.2G,1
84.13,29
43.21B,3
77.34Z,5
59.10,9
46.19A,8
35.01,40
84.12Z,84
28.1A,4
24.51Z,6
46.33Z,74
13.96Z,2
29.20Z,38
15.6A,5
49.41C,12
21.2B,1
81.21,231
01.45Z,268
95.23Z,33
59.14Z,15
77.12,15
52.3E,27
52.7F,2
64.30,33
62.12,3
15.10,1
77.40Z,24
55.2E,60
46.74B,22
87.90A,44
01.1C,26
49.04,6
27.51Z,4
36.1J,2
85.53Z,169
43.31Z,420
51.4S,39
91.3E,143
47.26Z,43
17.21A,10
47.62Z,118
75.3A,2
45.2T,4
19.20Z,2
25.99A,1
45.4C,191
43.99D,76
28.3C,14
47.54Z,43
60.03,4
03.12Z,3
23.13Z,8
87.09,4
22.22Z,7
48.06,1
70.2C,914
47.24Z,24
41.02,30
27.40Z,7
92.1B,9
11.05Z,10
29.2M,2
92.3K,5
36.1C,1
57.01,60
02.40Z,95
95.24Z,24
81.29A,31
47.71Z,747
62.22,2
77.06,23
30.03,3
90.03A,393
22.21Z,17
66.0G,31
51.5L,7
82.05,18
77.15,6
51.3E,7
51.1L,4
26.2J,1
14.02,1
67.06,27
74.6Z,25
45.1A,59
31.11,1
89.02,1
51.01,7
16.29Z,48
57.06,7
46.39B,22
77.39Z,31
31.1C,4
18.2C,27
77.35Z,8
74.03,1
81.10Z,185
46.61Z,155
86.07,18
61.90Z,18
77.11,4
51.3D,1
46.15Z,4
46.90Z,137
65.11Z,14
20.12Z,1
15.7A,15
35.14Z,18
60.2B,6
87.08,17
87.10,3
01.2A,1879
67.07,179
47.78B,40
45.31Z,57
49.39B,10
86.21Z,819
47.19B,340
96.02B,344
55.10,36
85.3D,7
24.6J,2
52.24B,2
70.1B,4
63.1D,1
85.3K,27
48.01,53
85.52Z,138
34.06,10
50.07,3
42.13A,2
50.3A,21
32.1C,2
45.2A,47
45.23,43
64.48,16
73.06,3
11.03Z,6
91.01Z,4
93.0E,30
40.32,2
85.1K,5
46.32C,15
44.36,1
62.21,1
62.2Z,1
52.2C,101
71.11Z,278
55.2F,1
28.25Z,11
08.01,2
15.6B,1
47.73Z,180
39.08,4
79.01,15
74.8K,145
01.2C,94
45.32Z,69
46.75Z,23
80.06,7
80.01,6
77.02,1
81.99,1
52.1A,7
51.10Z,3
87.07,39
51.8M,9
24.6L,2
28.13Z,7
15.1E,8
38.21Z,19
51.1E,3
47.81Z,231
74.4B,40
10.71D,38
77.33Z,2
20.5A,19
57.08,5
86.90A,121
46.69C,51
87.10B,26
52.6B,3
46.14Z,4
20.2Z,2
01.41Z,5228
25.11Z,37
68.31Z,464
60.02,3
51.6G,29
45.2U,5
25.93Z,5
84.25Z,3
85.03,1
01.42Z,3342
46.69A,33
10.13A,11
88.10A,282
64.22,45
22.1J,5
56.10B,7
15.9D,2
85.59A,311
85.59B,304
93.0H,20
15.9A,6
57.10,4
19.2Z,10
75.3B,1
21.2A,2
29.5R,2
22.29A,47
37.1Z,15
60.06,6
29.3A,3
28.6F,2
20.01,2
33.14Z,12
22.02,145
80.08,5
40.37,5
62.44,20
34.1Z,1
01.2J,58
43.99C,742
36.1M,4
19.3Z,13
51.5E,14
26.11Z,11
23.52Z,10
92.1G,2
44.39,5
49.41B,231
52.5Z,43
64.92Z,13
55.5C,4
51.8C,1
41.01,3
70.21Z,135
02.0A,8
30.92Z,2
46.32B,5
72.4Z,1
17.4C,1
10.71C,465
51.20,9
75.1A,37
15.1F,57
25.73A,23
46.31Z,20
23.62Z,2
97.23,95
88.10B,43
47.51Z,41
32.3Z,5
26.30Z,10
41.0Z,85
01.61Z,307
82.92Z,30
33.13Z,6
63.03,1
45.20A,637
51.4J,6
56.02,49
62.03Z,10
52.1C,28
43.99E,12
33.20B,33
90.0B,3
67.04,188
96.04Z,110
18.2J,5
31.09A,12
16.04,1
24.1J,2
92.16,2
64.21,18
55.10Z,152
41.20A,110
36.1A,8
85.3C,29
92.6A,12
66.21Z,13
90.0C,5
55.50,13
08.91Z,1
51.2A,39
42.11Z,25
15.3F,2
60.09,62
96.09Z,667
52.6G,40
31.12,3
33.2B,2
22.2E,2
00.98,4
59.03,1
33.12Z,150
80.10Z,62
27.52Z,3
32.50A,50
13.99Z,11
47.11A,5
95.25Z,9
51.6A,2
91.04Z,1
28.22Z,5
81.21Z,381
77.11A,28
30.0C,3
74.2C,80
46.47Z,9
24.08,7
20.3Z,3
21.04,1
26.1C,1
35.11Z,536
55.1D,4
18.12Z,103
10.86Z,5
52.23Z,1
82.91Z,2
43.12A,248
52.2E,16
51.4L,9
10.12Z,22
74.8J,3
84.07,1
69.24,1
35.22Z,5
33.17Z,2
92.1C,1
74.10,3
47.41Z,86
63.91Z,37
01.70Z,3
70.3D,3
84.10,91
46.52Z,17
74.4A,15
32.2A,3
10.51D,4
45.21,5
84.30C,9
64.13,19
10.11Z,77
51.8J,4
47.72B,31
86.04,5
28.7Q,2
23.51Z,1
47.91A,158
74.8B,5
52.4C,250
91.3A,43
92.3F,11
29.2K,1
45.1D,1
93.0B,55
51.11,7
67.02,21
28.6D,5
20.02,1
33.20D,5
53.02,3
37.04,2
46.73A,118
29.14,7
64.2C,5
89.03,92
79.03,19
45.40Z,95
40.31,2
74.5B,16
31.15,5
44.10,2
55.1A,126
63.2A,4
58.04,5
21.13,4
47.08,6
72.1Z,17
10.39A,3
33.1B,19
13.94Z,4
29.2F,10
41.10D,131
01.13Z,118
67.08,69
52.4U,7
35.30Z,8
91.1A,7
31.2A,1
01.49Z,598
90.03B,273
45.11Z,621
74.2A,50
59.12Z,9
88.02,1
28.5C,1
47.29Z,74
14.19Z,53
26.6L,1
92.2A,4
52.2N,2
78.30Z,145
62.02B,17
16.23Z,32
47.30Z,38
15.1A,31
96.23,6
46.43Z,11
10.61B,7
87.05,9
39.05,3
08.12Z,34
86.05,6
23.12Z,6
65.1C,1
12.00Z,2
01.1A,1647
71.3A,45
53.20Z,95
18.2E,25
59.11C,7
58.13Z,9
97.21,4
90.26,1
10.61A,11
64.46,44
10.72Z,7
24.09,3
87.90B,14
24.1L,1
54.09,1
76.00,10
16.10A,44
01.19Z,147
01.1D,20
47.99B,54
63.2C,1
86.90B,26
15.5D,3
52.4H,42
84.12,94
77.22Z,15
46.32A,11
79.04,2
63.04,3
17.2E,1
51.2E,101
41.20B,34
33.2A,2
30.12Z,8
75.1C,33
16.24Z,14
51.1N,7
86.90F,482
90.02Z,122
68.32A,129
85.1J,26
50.20Z,1
60.2A,1
01.46Z,275
70.1D,41
51.4C,16
28.92Z,3
91.03Z,15
22.1C,7
56.01,12
82.02,4
10.51B,1
20.11Z,2
51.10,25
45.4F,38
15.1C,8
46.38A,9
51.2C,2
27.01,2
43.13Z,3
68.10Z,119
84.13Z,110
50.5Z,41
15.03,18
74.1C,15
54.06,3
28.4B,4
70.22Z,1063
01.62Z,171
62.09Z,56
74.2B,14
71.3C,14
33.16Z,1
57.03,7
74.8H,1
92.7A,1
21.12,1
51.1J,4
71.20B,85
58.14Z,35
29.10Z,8
52.4W,32
51.5J,2
66.22Z,404
51.6L,16
64.25,49
46.51Z,18
77.09,7
58.11Z,40
45.19Z,30
47.11F,26
21.06,3
27.32Z,3
58.29C,21
15.12,4
46.48Z,1
51.4A,2
52.4A,19
14.11Z,1
23.14Z,1
25.99B,11
77.07,6
70.3C,7
92.1A,1
47.59B,105
62.46,69
39.01,16
15.01,3
23.61Z,10
47.25Z,64
46.01,13
60.2G,3
92.3D,9
45.3C,6
47.07,1
47.42Z,25
15.8K,2
90.11,13
14.14Z,12
92.00Z,8
53.01,2
64.91Z,1
74.8G,11
85.2Z,52
66.04,18
13.20Z,6
52.1J,12
22.2G,3
18.06,4
00.0Z,14
20.20Z,2
59.04,4
46.39A,8
75.00Z,254
47.91B,160
00.20,12
45.2K,11
84.14,46
34.2B,2
51.6C,1
66.01,66
62.02A,199
52.1D,10
58.03,3
27.3A,1
96.01A,5
32.13Z,76
45.2B,22
69.20Z,230
57.05,16
54.10,5
10.39B,4
88.99B,577
52.4L,67
92.7C,24
65.1D,41
47.63Z,4
51.3W,1
26.70Z,1
95.21,9
52.4N,46
52.10B,39
49.42Z,20
35.12Z,9
65.01,5
26.1A,1
80.3Z,4
51.8A,1
86.22B,23
93.29Z,441
28.5D,44
52.4T,9
35.05,5
52.6A,3
24.5C,1
69.10Z,465
88.91A,71
38.40,129
51.5F,19
55.1C,13
52.4F,13
69.11,53
10.20Z,3
29.5C,2
00.32,3
59.09,19
47.89Z,576
73.11Z,132
92.4Z,43
52.4J,46
72.2C,13
35.21Z,5
25.2C,1
29.7A,2
59.13A,1
20.51Z,2
25.2E,5
28.41Z,4
63.1E,1
92.6C,124
46.77Z,38
55.5D,13
88.10C,29
55.4A,130
18.14Z,14
18.2A,1
33.5Z,1
32.40Z,4
58.29A,1
85.51Z,438
45.2V,226
60.10,13
65.03,75
10.91Z,29
19.1Z,2
01.29Z,12
67.1C,6
43.21A,587
59.11A,19
52.1B,173
32.12Z,14
17.23Z,5
10.92Z,5
34.04,1
64.43,84
70.2A,200
53.10Z,280
21.01,45
66.19A,132
54.01,7
93.0L,7
51.6K,14
80.1Z,11
82.03,6
42.12Z,2
52.6H,8
74.90B,157
60.2M,92
74.3A,5
21.03,1
74.1E,4
35.1E,3
66.02,29
64.99Z,3
71.1B,4
65.20Z,1
18.13Z,96
96.01B,88
46.65Z,21
32.30Z,4
10.51C,15
57.09,6
27.12Z,6
40.35,1
71.12B,411
55.72,199
73.1Z,7
27.11Z,2
52.4P,10
15.20Z,7
77.11B,4
52.6D,77
25.50A,10
65.2C,2
40.1A,1
68.20B,10004
15.8C,221
60.2L,74
49.02,5
74.8F,54
22.2C,26
01.10,23
59.08,19
84.23Z,32
10.83Z,10
51.8G,8
44.30,1
