activitePrincipaleUniteLegale,count
45.20B,100
47.99A,2257
33.20A,262
71.3E,3
58.19Z,50
31.03Z,10
14.31Z,10
25.73B,7
48.04,6
64.11,1563
70.3A,605
34.2A,8
01.12Z,31
61.10Z,71
87.30A,58
93.0A,13
63.99Z,12
10.31Z,5
45.3H,6
95.13,1
35.4A,3
03.40,1
15.8P,1
55.3A,1875
46.45Z,123
65.12Z,376
45.1B,24
33.03,1
93.21,2
43.22A,2175
74.09,6
47.04,105
95.12Z,23
90.0E,3
01.63Z,3
26.3Z,2
51.9B,57
22.1E,57
32.2B,12
71.1A,24
24.01,2
31.01Z,18
25.62A,2
67.05,91
41.10A,321
26.2A,50
16.01,12
64.40,90
28.11,1
93.0D,572
58.01,13
89.05,7
23.65Z,1
01.1F,188
11.01Z,16
43.11Z,27
02.10Z,90
60.2N,43
14.39Z,27
01.44Z,1
25.91Z,5
73.08,2
47.79Z,666
01.11Z,967
52.3A,123
84.11,99
67.12,19
28.30Z,30
38.22Z,15
23.19Z,24
01.60,5
65.02,322
77.01,197
49.41A,379
09.90Z,8
24.3Z,6
46.23Z,20
44.22,5
23.99Z,12
99.00Z,1
28.15,3
29.4C,2
24.06,2
21.09,1
64.23,226
52.4Z,843
95.29Z,1082
43.99A,318
47.65Z,104
92.3A,399
44.18,4
44.23,11
60.01,16
46.36Z,21
25.2A,5
44.20,4
29.4B,4
64.49,571
68.20A,6860
14.2A,37
51.3J,110
05.0A,50
55.40,328
60.20B,5
51.3A,97
85.1E,156
01.50,6
60.11,5
49.32Z,1025
60.2E,182
45.3E,437
46.46Z,116
80.04,33
18.1Z,8
44.25,13
53.05,6
84.24Z,9
24.11,2
90.0G,1
55.31,10
55.60,2338
36.6E,51
45.2J,32
52.22Z,6
45.2R,1
15.8D,126
86.22A,225
56.30Z,1491
18.20Z,14
80.30Z,67
64.1C,21
22.19Z,4
75.04,1
85.10Z,1
31.2B,1
36.2C,39
32.99Z,292
74.5A,34
21.08,57
15.8B,234
72.2Z,109
99.0Z,1
01.2E,14
46.11Z,19
12.03,1
82.04,2
95.24,1
49.01,154
52.21Z,154
36.00Z,96
29.1D,5
26.6J,3
91.02,2
56.21Z,606
95.11Z,524
52.29A,48
28.12,7
45.2C,6
17.29Z,27
85.3A,4
54.05,3
62.11,1050
20.4Z,8
85.1C,583
23.49Z,19
30.99Z,6
22.01,2
46.49Z,432
50.2Z,532
47.77Z,223
92.3J,25
64.44,33
54.04,39
64.11Z,2
58.05,13
45.4J,542
47.52A,296
01.47Z,220
18.2G,12
13.30Z,33
78.20Z,231
80.2C,6
55.13,4
11.07B,6
86.90C,3
77.32Z,111
73.20Z,81
51.1G,10
70.02,2
15.13,6
52.4Y,59
81.22Z,352
52.4V,105
80.4D,137
43.34Z,3007
95.21Z,88
88.99A,28
22.1G,15
29.5M,3
44.32,2
93.19Z,582
81.29B,165
80.20Z,100
36.4Z,11
17.4A,19
92.5A,1
28.10,2
21.02,1
79.02,48
52.4X,295
