activitePrincipaleUniteLegale,count
47.99A,423
45.20B,40
33.20A,14
58.19Z,25
48.04,2
64.11,341
70.3A,70
87.30A,8
61.10Z,31
63.99Z,4
93.0A,1
15.8P,4
45.3H,2
55.3A,764
92.14,7
65.12Z,91
46.45Z,20
45.1B,2
43.22A,684
74.09,9
47.04,25
95.12Z,14
15.5A,1
22.1E,17
71.1A,5
31.01Z,4
32.2B,2
51.9B,4
64.40,19
41.10A,241
67.05,29
16.01,2
26.2A,4
93.0D,98
92.13,14
89.05,2
58.01,3
01.1F,24
02.10Z,30
11.01Z,6
60.2N,4
43.11Z,3
14.39Z,2
00.97,430
84.11,29
47.79Z,72
67.12,8
52.3A,24
01.11Z,25
23.19Z,5
38.22Z,1
49.41A,78
65.02,51
77.01,36
23.99Z,1
46.23Z,3
28.15,1
44.22,1
23.01,1
52.4Z,194
92.3A,33
95.29Z,194
43.99A,89
64.23,11
46.36Z,13
47.65Z,33
60.01,1
90.13,4
64.49,135
68.20A,2612
05.0A,24
55.40,106
51.3J,5
85.1E,35
14.2A,2
51.3A,5
01.50,2
49.32Z,318
60.2E,63
46.46Z,23
45.3E,98
80.04,12
84.24Z,6
53.05,2
55.60,761
55.31,3
52.22Z,34
45.2J,5
73.09,1
45.2R,3
36.6E,1
15.8D,48
56.30Z,591
86.22A,52
64.1C,3
22.19Z,2
80.30Z,9
18.20Z,1
75.04,2
32.99Z,44
74.5A,11
36.2C,7
21.08,12
01.2E,24
72.2Z,9
15.8B,41
46.11Z,4
52.21Z,23
91.02,4
49.01,29
36.00Z,17
29.1D,1
95.11Z,131
56.21Z,174
52.29A,21
17.29Z,3
62.11,293
85.1C,128
22.01,1
46.49Z,75
50.2Z,137
47.77Z,95
54.04,6
58.05,1
64.11Z,1
64.44,2
45.4J,92
47.52A,70
13.30Z,7
01.47Z,30
78.20Z,18
11.07B,3
86.90C,1
77.32Z,28
51.1G,4
73.20Z,16
81.22Z,53
52.4Y,2
52.4V,23
43.34Z,880
80.4D,22
95.21Z,34
22.1G,6
88.99A,3
93.19Z,194
81.29B,119
80.20Z,23
17.4A,1
93.0N,39
52.4X,39
46.74A,4
54.08,4
42.91Z,31
72.20Z,8
25.61Z,8
79.02,2
92.5C,1
11.04Z,1
47.02,1
64.20Z,616
46.13Z,11
25.12Z,16
52.7H,16
87.10A,14
24.20Z,5
20.1B,2
90.01Z,314
86.90E,1075
85.31Z,31
03.22Z,7
58.08,2
46.71Z,44
01.43Z,65
71.3G,9
52.29B,22
74.3B,1
17.5G,1
62.1Z,5
46.73B,15
82.20Z,8
77.10,11
51.5A,4
71.20A,20
38.11Z,37
59.13,13
25.01,3
31.13,2
29.3C,3
47.82Z,150
43.32B,171
80.4C,18
40.1Z,1
01.07,1
52.2G,51
38.31Z,10
42.22Z,16
47.75Z,80
15.07,3
77.12Z,10
94.91Z,20
94.92Z,12
51.8P,2
15.8T,1
52.4R,73
56.10C,1584
74.90A,106
74.10Z,256
88.04,6
15.9G,2
33.20C,1
82.11Z,245
10.32Z,4
43.91A,55
87.20A,2
51.8L,5
60.20A,3
