categorieJuridiqueUniteLegale,count
2110,275
7362,229
2700,7
7364,100
7353,128
5498,967
2200,63
5306,2
5458,14
7160,1
6538,16
9221,24
6571,9
6533,1322
4130,194
8110,7
7351,7
2100,7
2385,6
8490,2
5599,465
5553,1
9110,84
5515,7
6100,6
7490,1
7323,46
7313,56
5192,10
5510,73
5308,15
9300,12
8160,1
"",1
6577,1
4150,3
5499,3963
7379,19
7171,19
5432,1
5660,24
2210,360
6573,7
6536,129
4160,1
7321,23
6200,6
9220,3397
8420,33
5699,57
4140,19
2300,2
7312,1
6500,14
2900,64
5191,2
8170,2
6317,77
5710,1795
5453,8
5770,4
5400,11
7385,7
5194,7
7361,287
1000,34737
7348,6
5551,1
9240,1
7220,16
7345,31
5532,3
7450,2
9230,34
6572,5
7354,37
8410,17
9200,6
7179,3
5558,8
6220,33
3220,12
6565,18
7383,3
4110,2
5720,687
7120,4
5200,1
6599,606
8450,12
6589,74
7331,41
7366,31
4100,1
8250,25
6596,103
6318,5
9900,28
5410,11
8140,3
6595,13
4120,46
6411,13
7365,3
6560,1
7346,116
6542,1
8210,42
5785,12
6543,7
7210,863
5560,21
5530,4
5505,1
5610,1
6511,3
6598,528
5460,5
7355,29
7389,25
5470,9
5385,7
6561,1
5685,1
7410,6
5202,132
2120,4
2220,2
6532,2
6585,15
7520,4
6316,244
5547,1
6540,2305
9222,2
7381,21
5559,1
7190,1
7510,19
5485,80
5500,13
8311,1
6564,2
7384,3
6597,78
9210,2
3290,2
6541,43
7172,156
2310,9
7372,2
7367,2
8310,16
9223,118
6534,126
6576,6
7470,2
3120,15
