categorieJuridiqueUniteLegale,count
2110,171
7362,131
2700,5
7364,103
7353,202
5498,1872
2200,87
5306,3
6300,7
5458,6
5546,3
6538,11
6571,15
6533,638
4130,180
8110,25
7351,51
2385,6
8490,1
2100,11
5599,1076
5553,1
9110,134
5515,10
5615,3
6100,5
7490,3
7323,376
5192,9
5510,61
5308,31
9300,25
8160,2
6577,2
4150,1
5499,6072
7171,28
7379,2
2210,257
6573,7
6536,124
8200,2
4160,2
7321,121
6200,11
9220,4030
5196,42
8420,31
5699,73
4140,22
2300,1
7312,1
6500,15
2900,96
5191,1
8170,6
6317,165
5710,2101
5770,2
5453,4
6575,2
5400,18
5194,7
7385,6
7361,485
1000,33298
7348,17
5551,2
9240,4
7220,31
5658,1
7345,31
7450,7
9230,49
6572,4
7356,8
7354,55
8410,20
9200,12
7179,8
5558,8
6332,1
9260,6
6220,96
3220,24
6565,26
7383,4
4110,7
5720,1063
5200,10
7120,5
6599,370
7229,1
8450,16
7366,16
6589,150
7331,60
8250,22
4100,3
6596,95
6318,3
9900,43
5410,3
8470,1
8140,2
6595,5
7342,5
4120,99
6411,21
7365,3
9150,15
7230,3
6560,3
7346,139
5585,3
6542,1
8210,69
6543,10
5785,28
8120,1
7210,1835
5560,27
5646,3
5530,2
5610,2
6511,4
6598,718
5460,16
7355,20
7389,54
5470,7
5385,1
6561,7
7410,14
5202,289
2120,9
6532,9
7520,3
6585,7
6539,3
6316,147
6540,4284
9222,11
5800,2
9224,1
2320,3
7381,18
7510,135
5485,144
5500,19
8311,14
6564,9
7384,3
6597,294
9210,4
6541,93
7172,201
8130,3
2310,2
6535,4
9970,2
7371,1
7372,3
7322,1
8400,2
8310,27
7367,6
7357,2
9223,39
6534,253
6576,15
7470,10
3120,18
