categorieJuridiqueUniteLegale,count
3210,9
2110,2703
7362,40
2700,35
7378,5
7364,143
5543,8
7353,229
2200,843
5498,24840
5306,94
6300,25
5426,3
5458,124
5546,11
7160,18
6538,23
9221,28
6571,216
6533,721
5193,9
4130,447
8110,117
7351,8
2100,44
8490,72
2385,43
5654,1
5599,6158
5553,6
9110,2413
5632,1
5515,155
6100,14
7490,8
5615,3
5195,1
7323,3
8150,5
8290,10
5192,166
5510,267
6568,17
8160,1
9300,29
5308,36
5443,1
6567,1
3110,2
4150,13
6577,22
5499,94492
7171,116
7379,8
5432,6
5660,3
2210,2782
6573,62
5669,1
8200,114
6536,101
6210,14
4160,4
7382,1
7321,186
6200,36
9220,34001
5196,178
8420,174
5699,385
2300,20
4140,55
7373,4
6500,475
6521,3
2900,563
5191,5
8170,19
6317,409
5710,25729
5453,29
5770,34
5651,93
6575,46
5454,2
5630,5
5400,230
5194,8
7385,66
7361,457
5554,9
1000,336521
7363,2
7348,52
5551,5
9240,20
7220,20
5658,2
5532,18
7345,116
7450,3
5203,3
5555,2
9230,151
6901,14
6572,63
9200,18
8410,101
7354,93
7179,42
5558,23
9260,7
3220,381
6220,681
6565,94
7383,130
5542,5
4110,20
5720,15951
6574,56
5300,4
5200,72
7120,16
6599,7086
6578,44
5552,5
8450,66
7331,167
6589,1958
7366,22
8250,82
5100,1
6596,352
6318,76
9900,311
5410,364
8470,5
8140,7
6595,11
4120,130
6411,90
7365,3
9150,65
6562,14
7230,6
6560,15
7346,157
5585,13
6542,47
8210,524
6543,28
5785,215
8120,15
7210,2034
5560,111
5646,1
5505,1
5530,2
5610,13
6551,1
6511,13
6566,1
5455,1
6598,819
7355,69
5460,155
7389,228
5652,1
5470,139
5385,7
6561,180
5685,5
7410,23
5202,3407
6569,2
2120,41
6554,2
2220,23
6532,55
7130,3
7520,9
6585,101
6539,1
6316,377
5547,3
6540,49053
9222,26
5800,8
9224,12
9100,2
2320,13
5459,1
7381,92
3205,3
7510,164
5485,1444
5500,80
7344,23
8510,2
8311,32
6564,70
7384,10
6597,1114
9210,92
6563,14
3290,57
6541,3641
7172,396
2310,65
8130,20
7371,2
6535,16
9970,11
7372,2
7322,1
8400,14
5309,1
7367,4
8310,59
9223,350
6534,1135
6576,59
7470,4
3120,443
