activitePrincipaleUniteLegale,count
47.99A,3072
48.04,4
33.20A,98
58.19Z,18
25.73B,22
45.20B,60
10.62Z,1
31.03Z,13
71.3E,1
64.11,708
70.3A,446
61.10Z,66
15.8P,7
87.30A,28
93.0A,19
63.99Z,3
34.2A,5
45.3H,2
55.3A,885
46.45Z,38
65.12Z,310
01.56,126
45.1B,13
92.14,10
43.22A,757
47.04,175
95.12Z,24
15.5A,2
74.09,4
01.63Z,3
90.0E,1
51.9B,6
22.1E,23
71.1A,7
31.01Z,21
32.2B,9
25.62A,4
67.05,141
16.01,2
41.10A,132
64.40,31
26.2A,12
28.11,1
93.0D,383
92.13,5
89.05,6
58.01,3
11.01Z,22
02.10Z,338
01.1F,60
25.91Z,1
14.39Z,10
01.44Z,1
43.11Z,16
60.2N,12
73.08,3
47.79Z,305
01.11Z,2410
52.3A,84
84.11,63
23.19Z,25
28.30Z,20
38.22Z,3
00.97,13
67.12,7
01.60,2
49.41A,309
77.01,54
65.02,124
46.23Z,169
28.15,5
23.99Z,9
21.09,5
23.01,2
44.22,4
24.3Z,2
24.06,2
29.4C,1
85.02,10
60.01,34
92.3A,167
52.4Z,273
95.29Z,300
64.23,75
43.99A,56
47.65Z,44
90.13,3
25.2A,3
46.36Z,5
44.23,1
68.20A,2709
55.40,152
64.49,300
01.50,42
51.3J,31
85.1E,79
51.3A,31
14.2A,14
60.20B,3
45.3E,226
49.32Z,403
60.2E,130
46.46Z,72
80.04,12
53.05,9
24.11,1
84.24Z,5
90.0G,1
55.60,618
45.2J,98
36.6E,30
45.2R,1
52.22Z,2
55.31,6
56.30Z,1180
86.22A,105
64.1C,36
22.19Z,14
15.8D,31
85.10Z,4
80.30Z,13
18.20Z,11
31.2B,2
75.04,1
74.5A,28
32.99Z,103
36.2C,7
46.11Z,29
01.2E,74
21.08,36
72.2Z,45
15.8B,31
82.04,3
92.15,1
52.21Z,81
36.00Z,137
93.11,1
49.01,75
29.1D,2
91.02,1
56.21Z,280
95.11Z,314
52.29A,33
85.3A,1
17.29Z,13
45.2C,1
54.05,2
96.21,1
62.11,451
85.1C,319
22.01,12
20.4Z,22
23.49Z,2
50.2Z,359
47.77Z,116
46.49Z,270
58.05,4
64.11Z,1
64.44,15
54.04,7
92.3J,2
47.52A,109
01.47Z,823
45.4J,316
11.07B,2
78.20Z,297
13.30Z,4
18.2G,17
80.2C,8
55.13,1
86.90C,1
77.32Z,83
73.20Z,34
15.13,2
51.1G,8
89.06,1
70.02,1
81.22Z,121
52.4V,50
52.4Y,22
43.34Z,1205
95.21Z,51
80.4D,93
88.99A,15
22.1G,5
29.5M,1
93.19Z,501
21.02,50
15.9J,6
17.4A,7
81.29B,56
80.20Z,38
92.5A,3
36.4Z,1
79.02,19
33.1A,1
52.4X,176
46.74A,46
93.0N,258
47.02,22
72.20Z,21
25.61Z,51
54.08,3
28.11Z,2
92.5C,4
42.91Z,2
49.20Z,3
17.5C,1
64.20Z,1772
52.7H,57
46.13Z,46
25.12Z,29
87.10A,79
20.1B,5
24.20Z,3
24.44Z,1
85.31Z,178
86.90E,2205
01.43Z,591
90.01Z,1092
52.29B,74
46.71Z,57
48.07,7
03.22Z,9
51.5C,7
71.3G,12
74.3B,11
17.5G,10
58.08,2
59.13,27
71.20A,111
46.73B,56
77.10,99
38.11Z,52
82.20Z,86
31.13,7
29.3C,25
51.5A,13
00.11,9
44.41,7
66.0A,5
25.01,3
01.07,66
80.4C,86
47.82Z,352
43.32B,248
17.12Z,10
40.1Z,2
94.91Z,240
52.2G,15
94.92Z,9
15.8T,3
47.75Z,115
38.31Z,14
42.22Z,30
77.12Z,43
51.8P,15
15.07,1
74.90A,109
52.4R,192
74.10Z,422
56.10C,1221
33.20C,26
01.16,15
54.02,6
88.04,8
32.03,3
40.34,1
82.11Z,206
43.91A,440
29.1A,1
87.20A,13
10.32Z,2
22.3C,1
60.20A,4
51.8L,6
93.13Z,49
55.4C,17
46.44Z,21
49.05,71
81.30Z,527
64.41,95
45.4L,12
10.73Z,3
