categorieJuridiqueUniteLegale,count
2110,51
7362,21
2700,9
7364,17
7353,87
5498,2383
2200,57
5306,11
6300,4
5458,5
5546,4
7160,2
9221,7
6571,4
6533,66
5642,2
4130,65
8110,11
2100,2
8490,4
2385,3
5599,892
9110,225
5515,16
6100,2
7323,67
5192,2
5510,32
9300,22
5308,5
4150,4
5499,5574
7171,25
7379,1
5660,12
2210,114
6573,4
8200,4
6536,22
4160,2
7321,23
6200,2
9220,2707
8420,8
2300,2
5699,57
4140,8
7312,4
7373,1
6500,11
2900,49
8170,7
6317,8
5710,1806
5453,10
6575,2
5400,24
5194,3
7385,22
7361,131
1000,22462
7363,1
5551,7
7348,13
9240,7
7220,28
7450,3
7345,16
9230,38
7356,6
7354,9
8410,15
7179,10
5558,7
9260,2
3220,46
6220,56
6565,9
7383,12
4110,1
5720,941
6574,4
5200,3
7120,6
6599,311
6578,1
8450,8
6589,149
7331,25
4100,2
8250,3
7366,9
6596,29
6318,1
9900,32
5410,1
6595,33
4120,32
6411,18
6560,2
7346,32
6542,2
8210,83
5785,20
7210,410
5560,16
5610,1
8100,2
6511,2
6598,73
7355,19
5460,1
7389,45
5470,14
6561,9
7410,2
5202,193
2120,1
6554,1
2220,2
6585,14
6316,29
6540,4521
5800,1
7381,13
7510,38
5485,139
5500,20
8311,14
6564,3
7384,3
6597,16
9210,4
6541,66
7172,118
2310,5
8130,3
7372,2
6535,4
9970,1
7322,1
8310,19
9223,17
7100,1
6534,18
7470,3
6576,5
3120,27
