activitePrincipaleUniteLegale,count
47.99A,2157
58.19Z,28
33.20A,142
45.20B,48
25.73B,3
48.04,1
31.03Z,3
14.31Z,1
71.3E,2
70.3A,166
64.11,741
15.8P,7
61.10Z,41
03.40,2
87.30A,27
34.2A,12
93.0A,7
63.99Z,5
45.3H,3
55.3A,955
65.12Z,174
45.1B,5
46.45Z,15
92.14,6
01.56,5
43.22A,622
47.04,128
95.12Z,8
15.5A,9
74.09,1
26.3Z,1
31.01Z,16
71.1A,15
51.9B,12
22.1E,9
32.2B,1
51.3Q,1
24.01,1
25.62A,1
67.05,215
41.10A,139
64.40,43
26.2A,4
16.01,2
93.0D,302
58.01,3
92.13,1
89.05,4
01.1F,188
11.01Z,36
02.10Z,94
43.11Z,22
60.2N,14
14.39Z,23
73.08,4
25.91Z,3
01.44Z,2
01.11Z,2777
47.79Z,476
00.97,570
84.11,47
38.22Z,6
52.3A,75
28.30Z,29
67.12,14
23.19Z,6
01.60,4
49.41A,276
46.23Z,145
65.02,118
77.01,63
23.01,3
28.15,2
23.99Z,16
21.09,2
99.00Z,3
95.29Z,520
52.4Z,295
92.3A,140
64.23,77
46.36Z,13
43.99A,27
60.01,20
47.65Z,71
44.18,1
44.20,1
25.2A,1
90.13,1
85.02,1
55.40,180
68.20A,3150
05.0A,209
85.1E,75
64.49,246
60.11,73
14.2A,11
01.50,36
51.3A,27
51.3J,26
49.32Z,305
45.3E,172
60.2E,88
46.46Z,37
80.04,9
53.05,5
84.24Z,7
44.25,1
90.0G,1
18.1Z,1
55.60,717
45.2J,172
36.6E,27
73.09,3
52.22Z,29
45.2R,4
55.31,3
56.30Z,1222
86.22A,80
15.8D,69
18.20Z,8
64.1C,4
75.04,3
80.30Z,8
22.19Z,7
15.5B,1
32.99Z,107
74.5A,63
36.2C,10
72.2Z,29
01.2E,51
21.08,36
46.11Z,35
15.8B,7
95.24,1
92.15,1
49.01,86
36.00Z,110
91.02,5
52.21Z,23
29.1D,2
95.11Z,236
56.21Z,187
52.29A,16
17.29Z,22
96.21,2
45.2C,1
28.12,2
62.11,431
20.4Z,8
85.1C,316
23.49Z,7
50.2Z,211
46.49Z,129
47.77Z,120
54.04,5
92.3J,3
64.11Z,4
64.44,10
58.05,2
01.47Z,211
45.4J,274
47.52A,116
78.20Z,190
18.2G,2
13.30Z,16
80.2C,3
11.07B,1
55.13,1
86.90C,2
77.32Z,72
51.1G,11
73.20Z,17
52.4Y,22
81.22Z,135
52.4V,60
27.5G,1
43.34Z,1004
80.4D,67
95.21Z,43
88.99A,6
29.5M,1
22.1G,2
93.19Z,542
15.9J,12
81.29B,44
