activitePrincipaleUniteLegale,count
47.99A,2078
25.73B,18
33.20A,87
31.03Z,2
45.20B,66
71.3E,1
58.19Z,22
48.04,2
35.4A,3
70.3A,241
64.11,491
34.2A,15
87.30A,14
45.3H,5
61.10Z,36
93.0A,6
63.99Z,11
15.8P,4
10.31Z,1
55.3A,785
65.12Z,172
46.45Z,47
45.1B,2
33.03,1
01.56,4
93.21,1
43.22A,843
47.04,112
95.12Z,16
74.09,1
90.0E,3
01.63Z,1
22.1E,18
31.01Z,25
51.9B,37
25.62A,6
32.2B,1
67.05,237
64.40,30
41.10A,118
26.2A,8
16.01,3
28.11,1
93.0D,237
89.05,5
58.01,6
92.13,2
23.65Z,1
02.10Z,115
60.2N,14
01.1F,12
14.39Z,5
11.01Z,6
43.11Z,6
01.11Z,6375
52.3A,57
47.79Z,319
00.97,135
84.11,78
38.22Z,10
27.4D,7
23.19Z,45
28.30Z,22
67.12,9
01.60,2
46.23Z,24
77.01,120
49.41A,244
65.02,127
28.15,7
21.09,5
23.01,6
23.99Z,10
29.4C,3
26.4B,1
24.3Z,1
64.23,64
52.4Z,250
95.29Z,367
92.3A,142
46.36Z,4
43.99A,36
60.01,16
47.65Z,63
25.2A,7
90.13,2
44.18,2
85.02,1
68.20A,1109
64.49,218
55.40,186
85.1E,70
51.3J,21
01.50,12
14.2A,9
51.3A,13
60.11,1
60.20B,2
49.32Z,865
45.3E,232
46.46Z,46
60.2E,145
53.05,12
80.04,5
84.24Z,11
90.0G,1
55.60,855
45.2J,91
36.6E,15
55.31,1
56.30Z,632
15.8D,26
18.20Z,12
86.22A,74
80.30Z,25
64.1C,17
22.19Z,25
75.04,2
85.10Z,2
32.99Z,75
74.5A,31
36.2C,3
72.2Z,44
21.08,101
15.8B,24
46.11Z,19
95.24,1
01.2E,7
49.01,47
36.00Z,83
52.21Z,78
29.1D,7
91.02,3
26.6J,2
56.21Z,205
95.11Z,200
21.16,1
17.29Z,31
52.29A,24
54.05,5
45.2C,1
85.1C,240
62.11,233
23.49Z,2
22.01,4
20.4Z,9
46.49Z,150
47.77Z,74
50.2Z,204
54.04,10
58.05,5
64.11Z,2
64.44,10
45.4J,324
01.47Z,119
47.52A,95
78.20Z,155
13.30Z,8
18.2G,3
80.2C,4
11.07B,1
86.90C,4
73.20Z,40
77.32Z,56
51.1G,9
89.06,1
15.13,1
81.22Z,133
52.4V,38
52.4Y,15
27.5G,1
43.34Z,1086
22.1G,6
80.4D,98
95.21Z,29
88.99A,36
93.19Z,354
80.20Z,58
36.4Z,5
81.29B,32
21.02,12
15.9J,4
17.4A,1
92.5A,2
28.10,3
79.02,13
93.0N,148
52.4X,99
46.74A,33
92.5C,2
25.61Z,41
54.08,6
47.02,29
28.11Z,2
42.91Z,8
33.1A,2
72.20Z,20
49.20Z,1
64.20Z,1031
87.10A,50
52.7H,29
25.12Z,34
46.13Z,36
20.1B,2
13.10,3
86.90E,1353
71.3G,20
90.01Z,757
01.43Z,163
52.29B,66
03.22Z,11
46.71Z,56
85.31Z,85
58.08,6
74.3B,13
51.5C,12
48.07,6
17.5G,3
01.74,4
77.10,57
82.20Z,82
46.73B,46
71.20A,100
59.13,9
29.3C,26
38.11Z,66
44.41,4
31.13,4
51.5A,15
66.0A,5
25.01,1
43.32B,289
47.82Z,501
80.4C,66
01.07,27
40.1Z,3
17.12Z,1
47.75Z,107
38.31Z,28
94.91Z,180
77.12Z,58
51.8P,8
42.22Z,14
52.2G,19
94.92Z,11
15.8T,1
50.03,1
15.07,1
52.4R,130
56.10C,1111
74.90A,112
74.10Z,403
33.20C,19
54.02,3
88.04,2
01.16,6
