categorieJuridiqueUniteLegale,count
3210,1
7362,102
2110,518
2700,10
7378,1
7364,75
5543,2
7353,238
2200,294
5498,7989
5306,27
5426,1
6300,8
5458,52
5546,1
7160,2
9221,10
6538,10
6571,63
6533,1099
5642,2
4130,223
8110,35
7351,10
2100,25
2385,22
8490,8
5599,1924
5553,3
9110,198
5515,21
6100,9
5615,3
7323,53
7313,2
8150,2
8290,1
5192,38
5510,85
6568,6
5308,29
9300,28
8160,1
6567,2
4150,30
6577,3
5499,18116
5432,7
7171,36
7379,8
5660,1
2210,791
6573,113
5669,1
6536,309
6210,6
8200,2
4160,3
7321,66
6200,18
9220,10266
8420,63
5699,207
4140,15
2300,4
7373,1
6500,29
2900,105
5191,2
8170,5
6317,149
5710,5332
5770,4
5453,9
5651,22
6575,10
5400,49
7385,10
5194,1
7361,365
1000,90468
5551,5
7348,24
9240,15
7220,65
7345,65
5532,24
7450,5
9230,108
6901,2
6572,18
7354,54
8410,22
7179,6
5558,62
9260,5
6220,191
3220,79
6565,30
7383,24
4110,2
5720,3591
6574,26
5200,25
7120,6
6599,1862
6578,15
5552,5
8450,7
7331,79
6589,497
8250,56
7366,8
6596,167
6318,12
9900,197
5410,4
8470,8
8140,4
6595,25
7342,1
4120,68
6411,36
9150,26
6562,5
6560,2
7346,135
5585,4
6542,2
5659,1
8210,177
5785,46
8120,26
7210,1350
5560,64
5530,1
5610,3
6511,12
5455,2
6598,1147
7355,70
5460,49
7389,67
5470,14
5385,2
6561,53
5685,4
7410,9
5202,745
2120,10
2220,16
6532,10
6585,30
7520,9
6539,8
6316,217
5547,3
6540,9297
9222,8
5800,4
9100,3
2320,1
7381,34
7510,15
5500,33
5485,187
8311,6
6564,17
7384,4
6597,318
9210,10
3290,11
6541,389
7172,235
2310,15
8130,6
7372,10
6535,5
8400,3
8310,36
7367,3
7357,7
9223,112
6534,264
6576,21
7470,7
3120,94
