categorieJuridiqueUniteLegale,count
3210,1
2110,536
7362,27
2700,22
7364,101
2200,182
5498,3910
7353,117
5306,15
6300,14
5458,29
5546,12
7160,4
6538,19
9221,25
6571,10
6533,1376
4130,306
8110,26
8490,17
2100,4
2385,4
5599,1946
5553,7
9110,675
5632,1
5515,19
6100,6
7323,90
7313,5
5195,1
8290,4
5192,35
5510,116
9300,8
5308,29
8160,2
3110,2
4150,1
5499,13628
7171,39
7379,3
5660,59
2210,692
6573,36
6536,133
8200,3
6210,1
4160,3
6200,25
7321,61
9220,7151
8420,24
5699,106
2300,9
4140,44
6500,29
2900,188
5191,1
8170,9
6317,140
5710,4895
5453,11
5770,3
5651,3
6575,4
5400,47
7385,13
5194,8
7361,361
1000,80452
7348,60
5551,3
7220,29
9240,8
7345,109
5532,7
7450,2
5203,1
9230,84
6901,2
6572,13
7356,1
8410,46
7354,40
9200,2
7179,8
5558,6
6220,157
3220,46
6565,19
7383,15
6537,1
4110,2
6574,11
5720,2136
5300,2
7120,3
5200,14
6599,1145
6578,3
7229,1
5552,3
8450,22
7331,78
6589,428
8250,41
7366,42
6596,167
6318,11
9900,116
5410,8
8140,9
6595,11
4120,106
6411,64
7365,1
9150,11
6560,7
7346,126
5585,18
6542,2
8210,157
5785,27
8120,5
6543,1
7210,1533
5560,49
5530,2
5451,1
5610,3
6511,7
6598,1066
5460,34
7355,28
7389,55
5470,26
5385,1
6561,22
5685,2
7410,8
5202,530
2120,3
2220,7
3100,1
6532,38
6585,25
7520,1
6539,1
6316,759
6540,7866
9222,4
5800,1
2320,1
5459,1
7381,30
7190,2
7510,31
5485,309
5500,30
8311,15
6564,15
7384,3
6597,256
9210,67
3290,4
6541,105
7172,226
8130,5
2310,9
6535,39
9970,6
7372,6
7371,5
7322,1
8400,2
8310,41
7367,1
7357,1
9223,220
6534,384
7470,5
6576,29
3120,43
