activitePrincipaleUniteLegale,count
85.1G,402
33.11Z,26
17.21B,5
92.1J,10
59.05,3
41.08,1
29.32Z,6
29.5L,1
97.11,1
43.39Z,292
01.4A,714
01.3Z,1908
96.16,3
37.02,9
43.12B,26
10.52Z,7
22.29B,10
29.2L,1
34.3Z,1
64.2D,1
55.20Z,641
87.01,108
02.10,3
93.12Z,1538
43.22B,415
43.29B,46
25.2H,5
94.11Z,111
69.22,17
72.11Z,8
03.30,2
11.01,1
29.4A,1
26.51B,1
43.32A,912
01.2G,140
11.02B,9
46.42Z,42
15.11Z,1
46.35Z,4
65.1E,1
28.1C,23
00.10,123
56.29B,122
44.42,4
00.30,2
15.8M,2
58.10,2
58.12,35
25.62B,102
93.11Z,62
60.07,65
29.1C,6
85.3H,6
59.12,6
28.93Z,23
67.09,37
74.1G,194
46.22Z,22
72.19Z,44
69.25,12
47.01,11
85.3E,3
72.5Z,14
21.14,1
91.3C,1
58.06,23
28.3B,1
74.30Z,172
57.11,25
51.1A,18
21.11,5
47.11C,61
47.11B,381
70.1F,58
36.1G,63
79.11Z,101
38.32Z,167
96.03Z,156
84.30B,7
63.4A,30
52.2P,81
57.02,90
47.61Z,41
52.2A,60
20.5C,13
92.3B,27
46.66Z,33
27.33Z,2
30.02,1
65.06,341
64.19Z,280
53.04,2
84.30A,20
59.20Z,35
51.8N,7
86.10,25
45.2L,93
71.1Z,11
46.41Z,7
30.30Z,5
32.1D,3
80.02,7
77.13,3
26.6E,10
87.06,38
71.4A,1
51.5H,8
28.7C,2
43.32C,13
32.1B,1
01.24Z,1298
55.70,103
21.07,7
13.92Z,49
65.2E,7
23.63Z,19
59.13B,6
86.23Z,496
02.20Z,256
46.38B,58
49.39A,51
57.07,2
46.62Z,14
39.00Z,1
75.2J,1
51.8H,2
36.6A,8
55.4B,276
20.53Z,2
37.00Z,54
03.21Z,2
46.17B,35
62.42,27
71.12A,69
37.01,13
67.13,16
22.2J,20
52.6E,355
86.08,11
29.5E,17
96.25,7
35.3B,1
26.20Z,2
25.03,1
28.7E,1
10.85Z,51
47.74Z,112
26.7Z,22
97.22,10
25.1C,5
55.11,2
74.1J,893
43.33Z,439
68.32B,12
20.41Z,13
51.4Q,4
45.5Z,1
73.07,1
01.80,682
74.20Z,298
37.2Z,29
47.22Z,272
64.12,97
16.10B,21
67.1E,7
44.21,9
14.1A,9
85.3B,1
51.1C,2
74.08,1
56.10A,1393
47.11D,130
46.72Z,24
51.3T,54
64.30Z,48
86.01,6
24.52Z,2
96.02A,1180
51.1R,257
86.90D,2546
82.19Z,393
36.1E,3
85.32Z,62
51.4R,5
17.6Z,2
24.5A,1
55.90Z,8
46.19B,970
71.2A,26
29.5P,1
01.25Z,312
55.3B,182
78.02,247
31.09B,214
87.10C,2
47.23Z,26
77.31Z,62
28.4A,10
69.12,173
45.3A,204
85.20Z,32
48.05,29
57.04,26
73.12Z,68
46.69B,96
85.42Z,28
63.05,7
30.91Z,1
23.32Z,11
29.11,5
47.11E,1
33.19Z,12
51.5N,14
55.1E,1
31.5B,3
36.2A,1
70.1C,80
01.00,76
64.24,83
77.04,18
46.76Z,30
52.4E,79
51.3C,11
38.12Z,7
60.05,5
58.11,2
94.12Z,88
52.7D,32
10.89Z,22
59.07,7
55.30Z,58
61.20Z,11
90.25,1
61.01,8
50.30Z,6
29.2C,3
24.42Z,2
51.3N,3
29.5N,4
87.04,59
43.91B,138
15.5F,1
50.10Z,3
36.10,5
47.53Z,25
18.3Z,2
26.51A,4
72.2A,5
47.05,1
67.2Z,289
94.99Z,2911
21.20Z,11
81.11,52
60.08,2
70.10Z,272
77.29Z,70
47.76Z,362
14.13Z,165
77.05,55
62.45,24
85.60Z,24
49.31Z,11
10.71A,11
01.4D,11
15.09,7
24.4C,11
21.1C,2
08.11Z,8
31.5C,1
28.2D,1
45.2F,4
82.06,45
88.91B,2
91.02Z,6
10.51A,1
47.21Z,140
02.20,119
82.99Z,438
47.59A,235
48.03,4
41.10C,17
32.20Z,23
79.90Z,76
66.12Z,14
01.57,3
28.99B,7
46.37Z,2
85.1A,10
01.63,6
23.41Z,47
80.4A,82
22.2A,1
36.1K,43
78.10Z,7
79.05,15
48.02,9
47.19A,2
79.06,143
86.06,130
45.3F,84
63.12Z,28
52.7A,37
15.12Z,38
75.1G,1
11.07A,1
51.6N,34
56.29A,64
93.21Z,67
51.4N,14
20.1A,36
92.21,21
28.12Z,14
15.8A,5
33.15Z,11
46.16Z,8
39.02,2
26.1J,7
14.12Z,2
47.03,2
95.22,1
49.10Z,60
94.20Z,54
38.50,55
90.04Z,13
61.2Z,4
24.03,5
53.03,1
91.1C,7
20.59Z,3
32.1A,1
51.1T,56
25.50B,3
74.1A,97
59.11B,50
02.0D,21
01.30Z,160
50.3B,33
23.70Z,63
58.29B,3
28.7P,6
26.52Z,2
51.9A,6
22.1A,15
51.3S,3
01.90,3
86.22C,434
47.52B,79
47.43Z,13
15.3C,4
58.21Z,2
59.02,1
66.0E,1
67.01,449
01.28Z,59
52.2J,33
15.8F,3
87.30B,5
24.54Z,2
47.78C,734
66.19B,111
92.3H,79
02.0B,147
46.63Z,45
52.10A,20
74.8D,4
71.4B,43
64.14,56
27.90Z,5
78.01,15
67.03,10
63.1B,2
47.72A,129
63.11Z,56
74.8A,47
15.08,13
75.1E,21
84.03,5
84.05,3
86.12,10
00.00Z,174
87.03,302
51.6J,13
28.16,9
45.4M,91
01.1G,180
64.47,37
17.21C,1
64.2B,3
47.78A,127
45.4A,202
69.23,87
46.34Z,97
74.7Z,70
82.30Z,148
54.03,4
26.1E,4
60.10Z,26
70.3E,6
28.29B,7
51.12,5
14.1C,1
92.12,1
29.2J,2
51.4D,3
47.64Z,182
62.43,262
90.12,5
70.1A,26
46.21Z,152
22.3A,1
45.2P,15
12.04,1
55.73,707
77.21Z,43
72.3Z,19
77.03,27
85.04,6
84.08,7
23.03,2
85.3J,10
26.40Z,1
62.01Z,345
01.70,4
52.2L,33
66.03,20
85.1H,30
49.03,3
29.5D,3
55.71,626
43.29A,104
42.99Z,114
10.82Z,28
51.3G,10
55.12,11
63.4C,6
27.5A,4
31.02Z,15
41.10B,5
15.06,2
25.92Z,1
62.41,236
46.18Z,214
01.50Z,599
10.71B,50
23.69Z,17
46.17A,12
01.22Z,1
66.29Z,8
91.2Z,1
84.13,23
59.10,20
46.19A,15
43.21B,4
77.34Z,2
07.29Z,1
28.1A,16
29.20Z,45
84.12Z,104
46.33Z,25
35.01,41
24.51Z,4
13.96Z,5
31.17,3
15.6A,6
49.41C,9
51.21Z,1
21.2B,1
25.30Z,2
77.12,36
01.45Z,267
64.30,70
81.21,515
95.23Z,41
15.10,12
52.3E,44
59.14Z,21
52.7F,6
62.12,7
77.40Z,19
46.74B,44
55.2E,79
01.1C,262
49.04,9
87.90A,89
36.1J,1
50.04,1
47.62Z,202
47.26Z,86
51.4S,90
91.3E,179
85.53Z,187
43.31Z,740
45.2T,9
51.1P,4
75.3A,2
19.20Z,5
29.12,1
25.99A,2
45.4C,261
43.99D,134
47.54Z,112
87.09,2
28.3C,27
22.22Z,11
23.13Z,11
45.11,4
61.03,2
60.03,6
03.12Z,2
48.06,3
70.2C,1279
47.24Z,57
11.05Z,17
41.02,35
92.3K,21
27.40Z,8
36.1C,7
08.92Z,2
29.2M,1
18.08,2
92.1B,1
57.01,62
02.40Z,179
95.24Z,59
81.29A,45
17.25,1
27.02,1
47.71Z,936
77.06,13
22.21Z,8
51.3E,12
90.03A,533
82.05,14
14.02,5
51.5L,29
51.1L,9
66.0G,23
52.03,6
26.2J,2
77.15,8
67.06,46
45.1A,125
74.6Z,53
51.7Z,24
26.4C,2
89.02,1
25.29Z,2
18.2C,59
16.29Z,96
46.39B,61
77.39Z,51
77.35Z,2
57.06,8
74.03,4
31.1C,6
15.9B,1
46.61Z,164
77.11,18
81.10Z,311
61.90Z,46
86.07,38
28.29A,9
51.3D,3
60.2B,15
46.90Z,163
15.7A,5
46.15Z,9
35.14Z,22
65.11Z,9
52.1E,3
87.08,41
87.10,20
58.09,12
28.49Z,2
01.2A,202
67.07,51
45.31Z,92
47.78B,50
49.39B,29
86.21Z,973
96.02B,716
55.10,126
47.19B,134
85.3D,4
92.1D,2
63.1D,4
70.1B,2
52.24B,2
85.52Z,345
85.3K,78
34.06,26
48.01,55
50.07,2
28.21,1
31.1A,1
42.13A,4
50.3A,37
64.48,78
45.2A,41
91.01Z,10
45.23,13
11.03Z,1
26.8C,1
93.0E,81
40.32,3
85.1K,22
46.32C,13
62.21,5
62.2Z,4
44.31,2
15.6B,3
52.2C,177
71.11Z,371
28.25Z,23
08.01,8
55.2F,4
21.15,1
47.73Z,247
79.01,99
39.08,3
74.8K,166
52.1A,9
45.32Z,140
01.2C,69
80.06,10
77.02,7
46.75Z,38
51.10Z,16
80.01,1
87.07,112
38.21Z,15
15.1E,39
52.3C,15
28.13Z,4
51.8M,14
51.1E,9
24.6L,1
47.81Z,796
74.4B,82
20.5A,22
57.08,22
10.71D,62
86.90A,79
77.33Z,1
24.4D,1
49.50Z,10
46.14Z,17
46.69C,63
52.6B,25
87.10B,58
15.2Z,2
20.2Z,2
14.3Z,3
01.41Z,286
68.31Z,812
25.11Z,72
84.25Z,6
25.93Z,3
51.6G,11
60.02,4
45.2U,21
85.1L,2
51.4H,2
64.22,86
01.42Z,675
88.10A,308
15.9D,1
22.1J,3
46.69A,80
10.13A,25
56.10B,17
29.5G,2
15.9A,13
85.59B,476
85.59A,513
57.10,10
19.2Z,8
93.0H,24
21.2A,1
29.5R,2
37.1Z,18
60.06,12
33.01,3
20.01,6
22.29A,11
29.3A,6
22.02,115
33.14Z,22
51.4F,14
62.44,51
80.08,37
40.37,13
29.15,1
34.1Z,3
43.99C,1911
19.3Z,35
01.2J,51
51.5E,30
92.1G,2
36.1M,3
23.52Z,6
18.04,1
26.11Z,3
02.30Z,2
49.41B,274
52.5Z,143
55.5C,12
51.8C,5
64.92Z,16
70.21Z,185
72.4Z,17
02.0A,51
24.07,2
17.4C,4
19.02,1
30.92Z,1
46.32B,2
75.1A,41
10.71C,561
51.20,10
15.1F,78
46.31Z,270
25.73A,2
23.62Z,3
51.2J,1
97.23,49
47.51Z,77
88.10B,9
27.20Z,1
01.61Z,1009
41.0Z,11
82.92Z,26
24.1N,2
33.13Z,1
45.20A,1073
33.20B,55
52.1C,23
51.4J,21
43.99E,28
90.0B,20
62.03Z,13
56.02,47
29.2D,11
96.22,1
96.04Z,240
67.04,268
31.09A,10
24.1J,5
15.3E,16
18.2J,4
16.04,1
24.45Z,1
55.10Z,247
41.20A,172
66.21Z,41
64.21,71
24.6A,2
92.6A,27
55.50,17
36.1A,7
90.0C,3
85.3C,1
84.02,1
15.3F,33
05.0C,7
42.11Z,50
51.2A,29
96.09Z,1011
00.98,309
60.09,186
52.6G,31
31.12,2
16.03,2
22.2E,4
86.02,4
33.2B,7
59.03,2
80.10Z,93
51.6A,2
33.12Z,230
13.99Z,14
32.50A,98
95.25Z,18
91.04Z,28
47.11A,10
26.6G,1
41.04,1
74.2C,95
81.21Z,942
21.04,5
77.11A,60
26.1C,9
20.3Z,27
24.08,25
46.47Z,34
28.22Z,13
30.0C,3
55.1D,8
35.11Z,1319
10.86Z,6
18.12Z,99
82.91Z,7
52.23Z,3
43.12A,407
92.1C,2
51.4L,7
52.2E,25
69.24,6
35.22Z,8
10.12Z,9
74.8J,10
03.11Z,2
33.17Z,1
63.91Z,20
47.41Z,105
74.10,6
70.3D,8
01.70Z,2
84.10,141
46.52Z,24
74.4A,39
32.2A,4
01.15Z,37
80.05,5
45.21,7
84.30C,7
64.13,23
28.7Q,6
86.04,16
47.72B,29
10.11Z,23
23.51Z,1
51.8J,1
47.91A,264
74.8B,12
52.4C,450
16.21Z,9
92.3F,24
29.2K,2
45.1D,3
91.3A,26
33.20D,14
93.0B,100
67.02,34
37.04,18
51.11,12
28.6D,1
53.02,1
46.73A,236
29.14,8
64.2C,3
05.31,1
45.40Z,159
79.03,60
74.5B,5
22.11Z,2
31.15,5
40.31,4
89.03,1
55.1A,219
21.13,3
58.04,20
63.2A,2
10.39A,39
13.94Z,3
29.2F,16
72.1Z,23
33.1B,31
47.08,8
30.11Z,2
97.12,3
59.01,1
67.08,243
01.13Z,1025
41.10D,427
52.4U,8
91.1A,15
35.30Z,20
31.2A,3
28.13,1
30.01,1
01.49Z,798
45.11Z,777
90.03B,395
74.2A,66
59.12Z,17
28.5C,4
35.1C,1
47.29Z,216
92.2A,13
26.6L,3
14.19Z,59
24.33Z,1
29.2H,1
13.14,1
16.23Z,61
78.30Z,262
46.43Z,15
47.30Z,102
87.05,8
15.1A,29
62.02B,41
10.61B,10
52.2N,8
96.23,4
93.0K,1
39.05,1
59.14,6
08.12Z,79
23.12Z,10
65.1C,2
12.00Z,7
86.05,2
01.1A,2068
53.20Z,70
21.17,2
71.3A,7
58.13Z,68
59.11C,17
18.2E,7
51.1U,6
97.21,1
64.46,121
10.72Z,37
87.90B,20
10.61A,10
24.09,6
25.21Z,2
28.14Z,1
24.1L,1
47.99B,136
01.1D,52
01.19Z,190
16.10A,63
76.00,3
86.90B,71
52.4H,117
84.12,171
72.01,3
46.32A,16
63.04,6
79.04,17
77.22Z,10
92.5E,2
01.17,2
51.2E,45
41.20B,86
30.12Z,11
15.9T,1
17.29,2
36.3Z,4
51.1N,28
75.1C,26
16.24Z,35
51.3V,7
47.09,5
86.90F,940
68.32A,337
90.02Z,150
82.01,3
41.09,5
85.1J,32
15.7C,1
60.2A,2
01.46Z,37
70.1D,74
22.1C,12
51.4C,22
56.01,28
91.03Z,31
82.02,2
32.50B,3
15.1C,8
51.10,51
45.4F,101
51.2C,11
43.13Z,14
15.9L,1
46.38A,4
84.13Z,153
68.10Z,255
28.4B,3
74.1C,51
50.5Z,111
15.03,18
54.06,2
10.41A,9
20.30Z,4
10.84Z,3
70.22Z,1163
62.09Z,60
01.62Z,120
57.03,141
92.7A,15
71.3C,10
74.2B,17
33.16Z,15
51.1J,2
21.12,3
52.4W,91
51.5J,16
71.20B,118
58.14Z,56
29.10Z,11
64.25,154
66.22Z,727
46.51Z,28
77.09,32
51.6L,13
45.19Z,48
58.29C,23
47.11F,72
58.11Z,40
15.12,7
51.4A,8
21.06,10
46.48Z,7
47.10,1
27.32Z,1
52.4A,53
25.99B,14
70.3C,24
92.1A,2
77.07,32
45.4H,8
23.14Z,1
62.46,175
47.59B,223
39.01,19
23.61Z,32
15.01,10
45.3C,17
92.3D,10
46.01,20
47.25Z,93
29.6B,1
60.2G,4
47.07,1
47.42Z,48
92.00Z,18
90.11,26
15.8K,9
53.01,3
64.91Z,2
16.22Z,4
14.14Z,7
26.4A,2
66.04,71
00.0Z,36
59.04,9
52.1J,68
13.20Z,4
74.8G,6
85.2Z,30
20.20Z,10
18.06,3
22.2G,9
28.17,3
46.39A,6
47.91B,305
75.00Z,173
45.2K,5
24.1G,2
00.20,1
51.6C,12
84.14,18
01.23Z,1
66.01,72
62.02A,217
58.03,5
96.01A,5
38.10,4
52.1D,23
59.06,2
69.20Z,383
10.39B,387
32.13Z,131
54.10,15
57.05,27
45.2B,29
86.09,9
10.3Z,2
88.99B,784
92.7C,60
52.4L,137
95.21,3
26.6A,16
51.3W,16
15.8V,5
65.1D,84
47.63Z,8
52.4N,98
49.42Z,36
01.30,4
52.10B,28
65.01,13
80.3Z,4
51.8A,1
44.37,1
35.12Z,1
93.29Z,854
18.11Z,1
86.22B,53
28.5D,62
35.05,3
52.6A,5
52.4T,21
24.5C,4
38.40,220
69.11,82
52.4F,19
69.10Z,763
88.91A,104
51.5F,59
55.1C,33
34.05,3
29.22,1
29.5C,7
10.20Z,5
73.11Z,275
47.89Z,1411
72.2C,22
52.4J,75
59.09,42
92.4Z,17
35.04,5
35.21Z,9
34.03,1
25.2C,3
29.7A,3
59.13A,1
25.2E,6
73.2Z,1
23.64Z,1
28.41Z,4
55.30,1
20.51Z,2
92.6C,132
46.77Z,17
88.10C,44
55.5D,23
55.4A,49
32.40Z,19
18.14Z,8
34.01,5
33.5Z,2
18.2A,2
65.03,142
45.2V,682
01.29Z,16
85.51Z,496
60.10,73
10.91Z,15
88.01,1
67.1C,3
52.1B,338
43.21A,1166
59.11A,45
32.12Z,31
31.6D,3
19.01,1
10.92Z,9
39.04,3
17.23Z,1
53.10Z,320
21.01,98
90.21,4
70.2A,273
64.43,177
66.19A,141
93.0L,29
52.6H,10
51.6K,25
58.02,7
80.1Z,4
82.03,8
42.12Z,2
54.01,2
60.2M,181
74.90B,258
74.3A,18
35.1E,6
21.03,7
74.1E,11
90.04,1
66.02,62
71.1B,2
64.99Z,9
32.30Z,8
96.01B,153
10.51C,9
18.13Z,125
27.12Z,2
57.09,4
23.02,1
50.02,1
46.65Z,2
71.12B,623
52.4P,25
55.72,234
85.3G,16
26.60Z,1
73.1Z,6
52.6D,299
25.50A,29
77.11B,11
15.20Z,9
40.1A,7
65.2C,4
68.20B,14344
60.2L,185
15.8C,302
59.08,53
74.8F,89
01.10,41
10.83Z,19
22.2C,48
49.02,7
84.23Z,36
51.8G,5
