activitePrincipaleUniteLegale,count
47.99A,3125
48.04,23
58.19Z,1678
33.20A,140
25.73B,40
31.03Z,81
71.3E,101
45.20B,72
14.31Z,35
10.62Z,2
64.11,8541
70.3A,8300
93.0A,98
61.10Z,977
63.99Z,944
87.30A,397
45.3H,85
06.20Z,4
34.2A,8
35.4A,2
15.8P,29
10.31Z,2
55.3A,13655
65.12Z,2637
46.45Z,3118
93.21,374
45.1B,10
92.14,16
33.03,4
01.56,2
74.09,475
47.04,1747
43.22A,5557
90.0E,23
95.12Z,137
26.3Z,6
15.5A,4
01.63Z,1
22.1E,2520
51.9B,990
31.01Z,155
71.1A,143
51.3Q,50
32.2B,119
25.62A,10
24.01,18
26.1K,1
64.40,858
41.10A,4353
67.05,564
26.2A,55
16.01,76
28.11,12
93.0D,2826
58.01,72
89.05,44
92.13,12
43.11Z,191
02.10Z,563
73.08,10
60.2N,260
14.39Z,127
11.01Z,85
25.91Z,2
01.1F,5
01.44Z,5
65.1A,2
84.11,866
01.11Z,390
47.79Z,6060
38.22Z,27
00.97,13301
52.3A,751
23.19Z,106
67.12,32
28.30Z,12
27.4D,4
01.60,1
77.01,3735
65.02,419
49.41A,1652
46.23Z,73
21.09,33
99.00Z,688
28.15,15
23.01,32
24.06,11
23.99Z,28
24.3Z,17
17.12,1
44.22,23
09.90Z,12
64.50,5
29.4C,2
52.4Z,4241
92.3A,5930
64.23,642
95.29Z,2732
47.65Z,433
43.99A,669
60.01,100
44.20,22
44.18,38
46.36Z,204
25.2A,19
44.23,21
29.5B,1
85.02,5
29.4B,2
68.20A,59734
64.49,5098
55.40,1003
85.1E,1147
51.3A,134
51.3J,376
05.0A,6
60.11,47
60.20B,243
01.50,1
11.1Z,19
14.2A,24
60.2E,2216
80.07,13
45.3E,1634
49.32Z,16361
18.1Z,264
46.46Z,1676
80.04,216
53.05,77
84.24Z,252
44.25,17
24.11,20
90.0G,2
55.60,2576
36.6E,322
55.31,21
45.2J,254
73.09,6
45.2R,4
52.22Z,81
56.30Z,4709
86.22A,1374
80.30Z,252
64.1C,455
15.8D,220
18.20Z,251
22.19Z,54
75.04,38
85.10Z,25
17.1M,2
31.2B,4
74.5A,832
36.2C,702
32.99Z,817
72.2Z,2022
15.8B,90
92.15,40
21.08,229
46.11Z,223
99.0Z,12
95.24,4
82.04,36
12.03,2
49.01,392
52.21Z,1241
36.00Z,129
91.02,15
29.1D,4
93.11,13
54.05,64
95.11Z,983
56.21Z,3343
52.29A,199
17.29Z,81
96.21,11
28.12,19
85.3A,3
45.2C,20
62.11,3255
85.1C,3958
20.4Z,14
23.49Z,25
30.99Z,5
58.05,735
54.04,1334
46.49Z,11524
64.44,352
47.77Z,2608
50.2Z,527
64.11Z,37
92.3J,23
45.4J,4932
18.2G,170
47.52A,676
78.20Z,3020
13.30Z,171
80.2C,55
01.47Z,18
11.07B,41
86.90C,38
55.13,7
73.20Z,4044
70.02,164
77.32Z,529
51.1G,239
89.06,11
15.13,15
52.4V,838
81.22Z,1656
52.4Y,15
27.5G,7
43.34Z,13254
80.4D,1410
22.1G,1256
95.21Z,213
88.99A,294
44.32,10
29.5M,1
93.19Z,1297
17.4A,58
80.20Z,629
81.29B,208
21.02,88
15.9J,2
92.5A,25
88.05,17
36.4Z,39
28.10,14
47.02,2385
93.0N,1289
92.5C,58
72.20Z,2422
52.4X,948
46.74A,327
79.02,93
33.1A,33
54.08,35
25.61Z,142
49.20Z,49
28.11Z,19
42.91Z,10
11.04Z,5
17.5C,1
64.20Z,42063
52.7H,593
46.13Z,216
87.10A,348
13.10,4
20.1B,8
24.20Z,19
25.12Z,67
29.16,8
24.44Z,12
85.31Z,591
90.01Z,35721
48.07,24
86.90E,20301
71.3G,635
17.5G,165
52.29B,1019
46.71Z,322
51.5C,182
58.08,181
01.43Z,294
74.3B,158
03.22Z,25
01.74,2
73.03,2
77.10,3250
82.20Z,866
66.0A,119
71.20A,86
46.73B,463
59.13,362
38.11Z,144
29.3C,2
25.01,26
31.13,75
51.5A,60
62.1Z,30
44.41,69
47.82Z,2893
80.4C,2390
01.07,4
43.32B,2515
17.12Z,40
40.1Z,26
17.7A,4
94.91Z,1474
50.03,50
94.92Z,351
52.2G,340
47.75Z,2913
15.8T,23
77.12Z,402
42.22Z,127
38.31Z,14
23.3Z,1
51.8P,13
40.33,1
15.4C,1
15.07,1
52.4R,2840
56.10C,18676
54.02,67
74.10Z,23143
74.90A,1068
88.04,76
33.20C,68
28.2A,2
32.03,5
26.5C,5
40.34,5
15.9G,4
87.20A,149
82.11Z,2894
43.91A,155
51.8L,76
22.3C,32
10.32Z,37
60.20A,106
06.01,9
29.1A,3
24.05,2
61.1A,63
46.44Z,282
40.2C,2
93.13Z,290
55.4C,22
14.03,4
27.5C,5
15.11,1
64.41,161
49.05,1110
45.4L,310
81.30Z,764
20.16Z,42
28.5A,93
86.10Z,988
58.07,34
25.72Z,69
13.2Z,8
10.73Z,24
32.05,4
28.7J,1
84.11Z,4507
50.4Z,163
59.11,463
01.4B,115
43.99B,687
64.42,42
42.21Z,60
23.31Z,22
17.24Z,15
92.2F,5
29.3D,10
28.21Z,15
20.42Z,917
80.2A,81
74.06,43
22.23Z,48
45.2N,6
52.1F,15
52.02,1
27.4F,4
29.13,69
63.3Z,1757
36.5Z,81
79.12Z,1511
35.13Z,68
50.1Z,1288
52.7C,248
46.12B,229
25.2G,58
20.15Z,16
31.6C,6
36.6C,6
90.0A,9
91.06,1
60.2P,266
17.7C,128
26.12Z,62
85.01,10
44.12,2
77.08,1707
63.4B,58
29.21,36
83.01,196
71.2E,111
33.3Z,37
99.01,28
28.6C,12
15.5C,5
75.2G,4
10.13B,271
66.30Z,10040
01.21Z,385
13.91Z,55
55.20,22
18.07,19
92.11,1
26.2C,3
55.2C,10
10.01,2
41.10,1
54.07,188
64.45,1069
45.4D,839
95.22Z,205
60.04,148
"",1367
14.20Z,129
35.23Z,140
17.19,9
24.41Z,23
27.1Z,5
94.21,3
18.2D,3467
51.30,758
71.2C,119
20.14Z,73
55.5A,269
70.2B,197
17.11Z,5
23.20Z,11
84.01,12
95.11,7
75.2A,8
77.14,4388
85.1G,2838
89.07,835
17.3Z,84
59.05,102
29.32Z,80
92.1J,81
17.21B,79
33.11Z,44
29.5L,19
97.11,9
60.3Z,7
41.08,2
73.05,6
96.16,103
43.39Z,3162
43.12B,55
34.3Z,26
22.29B,107
01.4A,12
25.1E,14
10.52Z,52
64.2D,43
29.2L,1
01.3Z,19
17.2C,2
37.02,3
87.01,1356
55.20Z,1641
02.10,35
24.6G,3
26.02,1
93.12Z,3378
94.11Z,2747
11.01,13
43.22B,1864
72.11Z,770
43.29B,618
26.51B,144
87.02,29
25.2H,25
69.22,57
29.1F,18
24.46Z,3
17.5A,17
29.4A,25
03.30,2
03.20,2
46.42Z,12794
43.32A,3045
11.02B,25
46.24Z,121
46.35Z,17
65.1E,3
10.42Z,3
15.11Z,31
30.0A,3
01.2G,3
56.29B,1171
00.10,43
28.1C,40
58.10,56
15.8M,13
44.42,64
88.03,12
00.30,1
58.12,2913
93.11Z,681
59.12,119
33.4A,50
25.62B,121
60.07,227
29.31Z,14
85.3H,21
28.2B,1
29.1C,9
58.06,2816
67.09,1191
74.1G,20123
47.01,8788
69.25,416
72.19Z,3323
46.22Z,131
72.5Z,286
28.93Z,29
91.3C,19
95.12,2
85.3E,23
21.14,6
28.3B,1
74.30Z,10797
57.11,378
21.11,93
51.1A,105
35.1A,1
47.11B,5161
79.11Z,3902
70.1F,3748
36.1G,289
84.30B,523
63.4A,152
47.11C,692
20.13B,35
96.03Z,506
38.32Z,289
01.64Z,1
52.2A,594
47.61Z,1634
52.2P,685
92.3B,1251
46.66Z,429
24.4A,20
57.02,17
30.02,15
47.06,10
27.33Z,16
20.5C,3
64.19Z,3914
46.41Z,2982
65.06,554
86.10,142
59.20Z,7856
63.01,18
84.30A,266
71.1Z,243
51.8N,149
30.30Z,85
53.04,4
45.2L,39
74.07,4
77.13,440
31.5A,6
80.02,72
26.6E,14
32.1D,13
87.06,730
43.32C,758
51.5H,143
28.7C,3
32.1B,31
71.4A,2
29.1J,4
50.06,4
44.40,1
65.2E,4875
55.70,401
01.24Z,42
59.13B,556
53.06,3
13.92Z,532
21.07,27
75.02,7
23.63Z,22
13.01,2
86.23Z,8078
02.20Z,516
46.38B,1453
51.8H,145
49.39A,407
39.00Z,69
46.62Z,129
57.07,44
22.3E,23
74.04,3
17.1A,7
55.4B,1706
36.6A,467
37.00Z,90
21.2C,8
91.04,15
84.06,35
20.53Z,61
03.21Z,8
62.42,249
22.2J,822
71.12A,268
46.17B,543
67.13,11
37.01,3
17.13,3
52.6E,4438
86.08,614
96.25,94
26.20Z,91
35.3B,25
28.7E,4
25.03,32
29.5E,26
32.91Z,7
11.02A,34
47.74Z,699
26.7Z,53
97.22,62
10.85Z,152
25.1C,1
55.11,3
21.2L,33
27.3E,1
74.1J,9796
51.4Q,221
65.2A,202
68.32B,3297
43.33Z,2397
20.41Z,38
15.9S,5
45.5Z,9
73.07,19
30.40Z,4
44.21,295
64.12,678
51.1C,86
17.2A,50
67.1E,1472
74.20Z,9796
47.22Z,1791
85.3B,6
37.2Z,79
74.08,31
14.1A,25
24.2Z,8
16.10B,30
01.80,2
64.30Z,12933
56.10A,32507
46.72Z,574
86.01,93
51.3T,709
47.11D,1601
24.52Z,10
82.19Z,5744
86.90D,8962
96.02A,7941
51.1R,2108
55.90Z,336
65.2F,160
85.32Z,714
51.4R,107
36.1E,38
24.5A,24
17.6Z,37
98.01,1
51.8E,9
28.14,2
46.19B,11396
71.2A,282
29.5P,22
29.6A,4
07.01,1
78.02,1166
47.23Z,337
55.3B,4838
31.09B,1648
01.25Z,16
77.31Z,72
87.10C,68
28.4A,6
66.0C,4
45.3A,2214
73.12Z,3049
85.42Z,3737
69.12,1127
46.69B,2054
57.04,98
85.20Z,248
48.05,28
63.05,68
31.16,15
21.05,5
30.91Z,9
55.1E,105
29.11,211
33.19Z,68
51.5N,207
36.2A,16
23.32Z,9
24.1A,5
47.11E,90
26.8A,4
31.5B,2
64.24,1414
58.11,297
52.4E,801
70.1C,416
51.3C,152
46.76Z,699
77.04,513
60.05,71
38.12Z,35
01.00,11
45.2D,4
94.12Z,1552
61.20Z,382
55.30Z,181
89.04,122
59.07,82
50.30Z,114
10.89Z,211
29.2C,66
52.7D,119
29.5N,13
24.42Z,30
51.3N,60
61.01,24
18.3Z,247
87.04,746
72.2A,583
47.53Z,441
43.91B,859
50.10Z,136
26.51A,32
47.05,169
46.64Z,63
36.10,11
15.5F,12
21.10,10
14.2C,4
29.4D,1
94.99Z,52490
67.2Z,3179
21.20Z,209
81.11,758
60.08,53
92.18,90
28.96Z,6
70.10Z,9060
62.45,497
77.05,1556
14.13Z,11634
47.76Z,2233
77.29Z,971
49.31Z,514
85.60Z,899
31.5C,107
21.1C,19
10.71A,116
15.09,19
28.2D,24
24.10Z,28
08.11Z,22
24.4C,68
01.4D,6
82.06,369
88.91B,54
91.02Z,416
74.02,30
45.2F,28
11.2Z,2
10.51A,14
65.1F,4
33.04,1
47.59A,2392
47.21Z,1149
01.57,13
41.10C,705
82.99Z,16496
79.90Z,3309
46.37Z,228
66.12Z,1083
32.20Z,247
17.16,11
28.99B,74
02.20,33
48.03,6
80.4A,326
85.1A,102
23.41Z,340
22.2A,79
15.02,2
18.10,16
01.63,1
36.1K,547
79.05,73
78.10Z,1467
47.19A,54
17.27,15
48.02,33
26.2E,1
79.06,3270
86.06,1002
45.3F,633
52.7A,432
15.12Z,879
63.12Z,4188
18.11,138
11.07A,20
32.11Z,11
75.1G,1
75.3C,14
92.1F,253
49.06,9
56.29A,1532
93.21Z,518
46.16Z,1145
51.4N,475
47.03,122
51.6N,26
92.21,283
14.12Z,52
39.02,16
95.22,27
15.8A,37
33.15Z,44
26.1J,20
23.42Z,13
28.12Z,11
20.1A,7
00.99,415
90.04Z,529
38.50,312
94.20Z,2170
32.1A,18
61.2Z,81
91.1C,59
49.10Z,364
24.03,90
66.0F,43
20.59Z,82
75.03,3
53.03,23
17.5E,3
51.1T,2870
25.50B,82
28.15Z,7
22.1A,1989
74.1A,7730
59.11B,6388
23.70Z,133
71.01,25
02.0D,97
51.9A,100
26.52Z,66
51.3S,88
96.18,36
28.7P,53
50.3B,166
58.29B,241
29.2A,18
34.02,26
58.12Z,129
01.30Z,25
28.7H,5
01.90,2
86.22C,12890
33.4B,56
66.0E,183
25.94Z,22
47.43Z,460
58.21Z,368
96.15,7
59.02,92
47.52B,130
15.3C,2
67.01,10522
52.2J,365
24.54Z,26
01.28Z,37
13.10Z,61
15.8F,10
24.1C,1
87.30B,37
47.78C,12300
66.19B,5223
92.2B,304
92.3H,190
02.0B,112
74.8D,59
46.63Z,252
52.10A,53
28.18,16
35.1B,16
28.2C,1
64.2A,1
64.14,850
78.01,662
27.90Z,105
71.4B,541
67.03,259
17.22Z,11
63.1B,34
31.3Z,20
74.8A,1147
47.72A,2816
63.11Z,4410
75.1E,48
84.05,26
74.05,20
46.12A,10
15.08,7
84.03,23
37.03,4
87.03,2099
64.47,227
00.00Z,6674
74.01,51
86.12,100
51.6J,848
45.4M,1306
64.2B,397
25.71Z,39
28.16,23
91.05,2
01.1G,13
17.21C,21
51.12,1558
69.23,1855
60.10Z,483
82.30Z,7585
70.3E,754
46.34Z,1872
74.7Z,2129
47.78A,2570
45.4A,273
51.4D,241
26.1E,16
24.02,14
28.29B,64
31.21,10
25.40Z,22
54.03,13
60.2C,4
92.12,2
26.6C,5
29.2J,3
70.1A,1841
62.43,2236
46.21Z,277
47.64Z,948
40.11,2
22.3A,90
63.02,19
12.04,7
45.2P,50
28.7N,25
84.04,9
52.04,3
26.80Z,8
55.73,3967
77.03,3002
72.3Z,1129
77.21Z,284
84.08,115
26.40Z,91
85.04,14
23.03,46
85.3J,63
17.14,4
49.03,120
62.01Z,22149
52.2L,130
66.03,116
85.1H,128
15.05,7
23.05,4
44.14,4
01.70,6
29.5D,6
42.99Z,764
55.71,1245
63.4C,280
10.82Z,288
41.10B,623
43.29A,712
55.12,51
51.3G,62
25.92Z,23
24.53Z,15
31.02Z,45
15.06,6
41.06,4
27.5A,4
29.4E,1
62.41,1957
46.18Z,2854
10.71B,211
46.17A,164
66.29Z,254
91.2Z,92
01.50Z,102
21.2G,25
51.2G,101
11.06Z,4
23.69Z,35
01.22Z,6
36.1H,4
84.13,74
46.19A,454
59.10,585
77.34Z,315
07.29Z,26
43.21B,39
70.01,8
28.7G,8
84.12Z,442
46.33Z,124
28.1A,44
35.01,40
49.41C,124
28.19,27
27.31Z,11
13.96Z,58
21.2B,39
29.20Z,46
51.21Z,46
24.51Z,15
87.20B,26
31.17,4
15.6A,2
81.21,4762
64.30,817
77.12,1352
52.3E,1074
95.23Z,674
01.45Z,29
59.14Z,555
52.7F,131
15.10,5
44.33,4
62.12,23
75.2E,1
29.5J,2
43.02,1
96.24,30
77.40Z,1288
55.2E,110
46.74B,296
49.04,100
50.04,48
36.1J,45
27.51Z,40
87.90A,160
40.21,9
24.31Z,4
01.1C,10
01.27Z,2
51.4S,8421
47.26Z,593
91.3E,3397
25.99A,34
47.62Z,4234
43.31Z,1399
85.53Z,790
51.1P,53
29.12,31
45.2T,139
17.21A,23
75.3A,37
27.2C,4
19.20Z,38
45.4C,767
47.54Z,918
43.99D,540
28.3C,108
22.22Z,89
60.03,39
23.13Z,77
45.11,36
87.09,18
03.12Z,11
07.21Z,5
61.03,7
48.06,3
70.2C,14038
27.40Z,317
92.1B,977
47.24Z,890
11.05Z,60
36.1C,42
24.1E,11
20.13A,7
29.2M,9
18.08,4
69.21,7
92.3K,41
41.02,2
17.23,6
02.40Z,752
57.01,83
95.24Z,431
81.29A,251
24.34Z,2
24.04,2
44.38,6
27.02,17
17.25,13
55.2A,8
47.71Z,18325
30.03,44
77.06,118
44.34,32
61.1B,5
62.22,3
90.03A,39538
51.1L,627
82.05,199
51.5L,237
52.03,32
77.15,266
51.3E,12
66.0G,187
22.21Z,57
26.2J,14
45.2E,8
14.02,3
89.02,62
67.06,229
74.6Z,2087
51.7Z,1376
45.1A,290
52.1H,19
25.29Z,8
31.11,3
28.99A,9
52.24A,8
15.8R,4
92.2D,3
74.03,131
77.39Z,10900
46.39B,1532
18.2C,776
16.29Z,385
77.35Z,798
51.01,348
31.1C,17
57.06,8
15.9B,3
81.10Z,42461
86.07,1796
77.11,858
61.90Z,2279
46.61Z,109
28.29A,17
13.95Z,9
51.3D,28
10.41B,6
46.15Z,217
46.90Z,10725
60.2B,110
35.14Z,202
65.11Z,580
52.1E,17
15.7A,6
20.12Z,6
52.01,1
40.2Z,2
87.08,823
61.30Z,105
58.09,151
87.10,19
36.20,17
14.01,2
28.49Z,5
49.39B,1512
45.31Z,445
67.07,481
01.2A,14
44.24,9
47.78B,25
86.21Z,14965
85.3D,85
67.1A,98
47.19B,1717
60.1Z,6
92.1D,522
96.02B,7135
52.24B,103
55.10,110
70.1B,160
71.02,8
63.1D,16
95.23,7
24.43Z,8
24.6J,9
34.06,491
85.3K,281
85.52Z,5963
49.39C,12
28.21,68
50.07,50
31.1A,8
42.13A,25
48.01,11
73.06,231
45.2A,8135
91.01Z,311
50.3A,207
64.48,68
45.23,63
26.8C,13
17.2J,2
11.03Z,5
32.1C,4
42.13B,2
85.1K,137
93.0E,961
40.32,38
62.21,37
62.2Z,82
46.32C,22
44.31,34
08.99Z,19
44.36,4
71.11Z,22819
52.2C,1259
21.15,58
28.25Z,116
55.2F,71
08.01,6
15.6B,1
20.60Z,4
28.23,1
20.17Z,1
79.01,1091
47.73Z,2072
39.08,11
13.05,8
74.8K,7220
77.02,1278
52.1A,66
46.75Z,567
01.2C,35
51.10Z,570
80.06,101
45.32Z,449
90.01,47
81.99,8
15.04,3
51.8M,293
87.07,666
51.1E,107
52.3C,94
28.13Z,22
38.21Z,79
24.6L,20
15.1E,48
74.4B,7258
47.81Z,2719
20.5A,296
77.33Z,275
10.71D,712
86.90A,327
57.08,159
09.10Z,40
23.2Z,12
49.50Z,23
24.4D,25
46.69C,1177
52.6B,510
46.14Z,475
15.2Z,10
87.10B,41
14.3Z,2
20.2Z,3
68.31Z,23370
51.6G,1771
60.02,74
51.4H,75
25.11Z,133
45.2U,102
85.03,4
25.93Z,34
01.41Z,19
84.25Z,12
32.01,1
67.10,2
64.22,374
46.69A,867
88.10A,1687
01.42Z,85
