activitePrincipaleUniteLegale,count
47.99A,3548
58.19Z,45
33.20A,115
25.73B,22
31.03Z,4
45.20B,45
71.3E,13
14.31Z,1
48.04,2
70.3A,653
64.11,700
93.0A,11
87.30A,44
34.2A,16
61.10Z,63
45.3H,8
63.99Z,22
95.13,2
15.8P,8
55.3A,1249
65.12Z,365
46.45Z,52
93.21,3
45.1B,11
33.03,1
92.14,3
01.56,3
43.22A,1124
47.04,162
95.12Z,27
15.5A,3
74.09,9
90.0E,3
51.9B,36
22.1E,45
32.2B,5
31.01Z,33
51.3Q,2
25.62A,6
71.1A,13
67.05,72
16.01,8
41.10A,206
64.40,55
26.2A,13
93.0D,415
58.01,6
92.13,3
89.05,8
23.65Z,1
02.10Z,327
01.1F,78
11.01Z,38
43.11Z,35
14.39Z,8
60.2N,12
73.08,3
01.11Z,4277
47.79Z,444
52.3A,97
00.97,104
84.11,108
38.22Z,3
23.19Z,22
01.60,10
28.30Z,13
67.12,13
27.4D,2
65.02,157
49.41A,342
77.01,163
46.23Z,55
28.15,5
24.06,3
21.09,5
24.3Z,6
23.99Z,6
23.01,2
99.00Z,1
43.99A,154
47.65Z,81
95.29Z,602
52.4Z,385
92.3A,268
60.01,22
64.23,100
46.36Z,9
44.23,2
44.18,5
29.4B,1
25.2A,7
90.13,3
85.02,1
64.49,308
68.20A,3132
51.3J,81
55.40,222
51.3A,75
85.1E,108
60.11,3
01.50,12
14.2A,14
05.0A,1
60.20B,1
45.3E,324
49.32Z,761
60.2E,163
46.46Z,122
24.11,5
80.04,23
53.05,10
84.24Z,19
90.0G,1
55.60,655
45.2J,172
36.6E,27
55.31,6
52.22Z,1
45.2R,1
56.30Z,1039
15.8D,71
86.22A,232
64.1C,9
80.30Z,57
18.20Z,8
22.19Z,10
75.04,8
36.2C,17
32.99Z,153
74.5A,31
72.2Z,82
15.8B,44
46.11Z,20
21.08,53
92.15,2
95.24,3
01.2E,18
82.04,3
99.0Z,2
52.21Z,126
91.02,19
36.00Z,121
49.01,73
29.1D,3
56.21Z,328
95.11Z,383
45.2C,3
52.29A,65
17.29Z,15
54.05,2
28.12,5
85.3A,2
96.21,2
85.1C,497
20.4Z,10
62.11,423
22.01,2
23.49Z,16
30.99Z,1
47.77Z,110
54.04,20
46.49Z,306
50.2Z,231
64.44,22
58.05,4
64.11Z,1
92.3J,6
01.47Z,119
45.4J,397
13.30Z,20
78.20Z,270
47.52A,175
18.2G,14
11.07B,6
80.2C,3
86.90C,5
73.20Z,79
15.13,5
77.32Z,84
51.1G,17
52.4V,61
52.4Y,29
81.22Z,217
27.5G,3
43.34Z,1716
80.4D,135
95.21Z,46
88.99A,21
22.1G,11
29.5M,3
44.32,1
80.20Z,52
93.19Z,394
81.29B,47
92.5A,3
36.4Z,7
17.4A,3
21.02,4
52.4X,218
72.20Z,85
42.91Z,14
93.0N,207
25.61Z,55
28.11Z,3
46.74A,41
47.02,32
92.5C,15
54.08,25
49.20Z,10
79.02,24
17.5C,2
33.1A,1
64.20Z,1767
87.10A,90
20.1B,5
52.7H,56
46.13Z,40
25.12Z,28
24.20Z,6
86.90E,3449
90.01Z,1784
85.31Z,130
01.43Z,245
71.3G,29
74.3B,27
46.71Z,57
52.29B,104
03.22Z,18
51.5C,5
48.07,13
58.08,4
17.5G,5
01.74,1
71.20A,128
77.10,100
59.13,42
82.20Z,100
29.3C,47
66.0A,6
31.13,4
46.73B,83
38.11Z,60
51.5A,13
44.41,4
25.01,4
62.1Z,1
80.4C,166
47.82Z,357
43.32B,383
01.07,57
17.12Z,2
40.1Z,3
77.12Z,44
94.91Z,237
42.22Z,49
47.75Z,131
38.31Z,18
52.2G,44
94.92Z,20
15.07,4
51.8P,9
52.4R,301
56.10C,1756
74.10Z,819
74.90A,251
54.02,18
01.16,16
33.20C,32
88.04,11
15.9G,4
32.03,2
28.2A,1
51.8L,8
43.91A,411
82.11Z,385
24.05,2
87.20A,26
10.32Z,7
60.20A,3
06.01,3
40.2C,1
