categorieJuridiqueUniteLegale,count
7362,144
2110,352
2700,51
7378,4
7364,111
7353,251
2200,286
5498,4635
5306,29
6300,24
5458,66
5546,3
5520,2
6538,9
9221,14
6571,22
6533,1603
5642,1
5193,1
4130,239
8110,20
7351,15
2100,18
2385,9
8490,7
5599,1385
5553,7
9110,297
5632,4
5653,1
5515,45
6100,8
7490,3
5615,13
7323,55
5195,1
8150,1
5192,41
5510,81
8160,5
9300,9
5308,36
4150,21
6577,7
5499,13679
5432,7
7171,35
7379,2
5660,84
2210,675
6573,18
6536,80
6210,2
4160,1
7321,178
6200,16
9220,10011
8420,48
5699,132
2300,4
4140,11
7312,41
6500,31
2900,81
5191,4
8170,8
6317,289
5710,4228
5770,5
5453,8
5651,45
6575,5
5400,18
5194,50
7385,10
7361,504
1000,70928
7348,30
5551,9
7220,37
9240,5
7345,73
5532,10
7450,5
5555,1
9230,50
6572,10
7354,51
9200,1
8410,35
7179,6
5558,50
6565,29
6220,222
3220,25
7383,13
4110,1
5720,1791
6574,5
5300,3
5200,32
7120,4
6599,1189
6578,3
5552,3
8450,20
6589,374
8250,10
7331,77
7366,84
4100,6
5100,1
6596,119
6318,18
9900,117
5410,215
8140,5
6595,67
7342,3
4120,78
6411,72
7365,3
6562,6
9150,6
7230,1
6560,1
7346,286
6542,3
8210,80
5785,18
8120,4
7210,1731
5560,33
5530,2
5610,16
6551,1
8100,2
6511,6
5455,2
6598,1977
7355,53
5460,22
7389,50
5470,13
6561,36
5685,2
7410,4
5202,678
2120,2
2220,3
6532,10
6585,15
7520,1
6539,2
6316,286
5547,1
6540,9308
9222,8
5800,9
9224,3
2320,8
5459,1
7381,23
7510,12
5485,273
5500,21
8311,8
6564,24
7384,4
6597,733
9210,3
3290,4
6541,508
7172,249
8130,2
2310,5
9970,4
7371,3
6535,1
7372,2
7322,2
8400,3
8310,40
7367,47
7357,1
9223,130
5570,1
6534,392
7470,15
6576,18
3120,43
