categorieJuridiqueUniteLegale,count
2110,676
7362,2
2700,5
7378,3
7364,85
7353,237
2200,143
5498,9540
5306,29
6300,36
5458,36
5546,2
5520,1
7160,1
6538,16
9221,7
6571,18
6533,720
4130,334
8110,22
7351,6
2100,10
8490,13
2385,2
5599,3293
9110,721
5632,2
5515,28
6100,8
7490,1
5615,1
7323,131
5525,1
7313,2
8290,2
5192,8
5510,123
6544,2
6568,1
9300,8
5308,37
8160,2
6567,2
3110,1
6577,12
4150,22
5499,26909
7171,46
7379,3
5432,3
5660,64
2210,1084
6573,24
6536,124
6210,5
8200,6
4160,2
6588,1
6200,17
7321,81
9220,10446
5196,58
8420,42
5699,219
4140,39
2300,8
7312,18
6500,88
2900,165
5191,2
8170,7
6317,218
5710,9728
5453,21
5770,19
5651,1
6575,10
5400,97
7385,7
5194,3
7361,473
1000,111051
5551,7
7348,27
9240,10
7220,102
5532,11
7345,56
7450,2
5555,2
9230,295
6901,1
6572,6
7354,80
9200,19
8410,30
7179,6
6332,1
5558,10
9260,8
6220,233
6565,47
3220,236
7383,8
6537,5
4110,3
5720,6053
6574,9
5300,1
7120,5
5200,15
6599,2412
6578,6
5552,4
8450,16
7331,98
6589,573
4100,10
7366,58
8250,50
6318,16
6596,174
9900,183
8470,3
5410,6
8140,3
6595,14
7342,2
4120,157
7365,10
6411,60
9150,21
6562,1
6560,2
7346,259
5585,4
6542,36
8210,305
6543,4
5785,69
8120,6
7210,2160
5560,60
5530,1
5610,1
8100,1
6412,4
6551,2
6511,14
5455,1
6598,762
5460,37
7355,32
7389,60
5470,44
5385,1
6561,20
5685,9
7410,9
5202,800
2120,3
2220,9
6532,42
6585,28
7520,27
6539,3
6316,361
5547,8
6540,19355
9222,3
5800,17
9100,10
9224,2
7381,18
3205,1
7510,187
5485,620
5500,54
8311,25
6564,19
7384,2
6597,191
9210,22
3290,15
6541,508
7172,287
8130,11
2310,16
7372,2
9970,6
7371,3
6535,4
7322,2
8400,28
8310,39
7357,1
9223,52
5570,1
6534,271
6576,28
7470,2
3120,276
