activitePrincipaleUniteLegale,count
87.05,18
96.23,37
93.0K,10
15.1A,16
10.61B,1
08.12Z,46
23.12Z,40
65.1C,31
86.05,11
59.14,10
12.00Z,5
59.11C,213
01.1A,568
53.20Z,2237
21.17,4
18.2E,152
58.13Z,220
97.21,4
51.1U,10
71.3A,4
96.17,3
28.7M,1
64.46,548
10.72Z,117
66.11Z,16
87.90B,112
54.09,28
32.04,26
25.21Z,5
24.1L,4
24.09,12
10.61A,3
28.14Z,1
01.19Z,512
47.99B,826
01.1D,223
76.00,18
16.10A,41
63.2C,15
86.90B,530
62.30,4
84.12,909
79.04,273
52.4H,491
63.04,53
46.32A,68
72.01,11
77.22Z,60
96.14,1
01.17,2
92.5E,2
41.20B,977
30.12Z,85
17.2E,3
33.2A,25
36.3Z,6
17.29,31
15.9T,6
84.21Z,1
51.2E,3
47.09,42
51.1N,155
16.24Z,12
51.3V,26
75.1C,8
68.32A,5169
82.01,11
86.90F,4415
90.02Z,879
85.1J,103
60.2A,31
50.20Z,34
41.09,1
27.1Y,1
82.02,22
70.1D,917
22.1C,120
51.4C,341
56.01,46
01.46Z,17
91.03Z,65
28.92Z,12
20.11Z,9
32.50B,23
45.4F,522
51.2C,77
46.38A,91
51.10,167
43.13Z,33
15.1C,2
27.01,13
81.22,4
84.13Z,175
50.5Z,389
68.10Z,5770
74.1C,329
10.84Z,14
54.06,34
15.03,59
28.22,1
10.41A,19
20.30Z,21
28.4B,22
62.09Z,781
70.22Z,13913
51.1J,85
92.7A,51
57.03,216
74.2B,116
01.62Z,83
33.16Z,29
71.3C,80
21.12,18
74.8H,8
52.4W,503
51.5J,58
58.14Z,370
71.20B,647
29.10Z,18
66.22Z,3232
51.6L,153
64.25,1037
46.51Z,433
77.09,164
47.10,53
58.11Z,322
15.12,191
46.48Z,87
45.19Z,107
58.29C,454
21.06,18
51.4A,110
47.11F,213
17.1E,1
27.32Z,4
70.3C,518
45.4H,75
52.4A,182
25.99B,68
77.07,162
92.1A,13
14.11Z,9
63.2E,9
29.1B,1
62.46,1145
47.59B,1082
23.61Z,26
15.01,8
39.01,1
47.25Z,562
46.01,67
92.3D,38
45.3C,81
60.2G,57
47.07,6
29.6B,5
51.3L,1
14.5Z,1
47.42Z,371
92.00Z,93
64.91Z,28
71.03,8
90.11,23
53.01,8
14.14Z,19
15.8K,30
16.22Z,2
26.4A,1
00.0Z,737
22.2G,123
66.04,233
28.17,21
52.1J,82
85.2Z,83
46.39A,73
13.20Z,13
18.06,20
20.20Z,8
74.8G,21
59.04,7
47.91B,1786
75.00Z,570
45.2K,127
24.1G,4
00.20,18
24.10,1
63.1A,3
01.23Z,91
51.6C,56
84.14,16
34.2B,1
62.02A,3226
66.01,182
52.1D,43
59.06,18
58.03,22
96.01A,55
38.10,18
45.2B,381
69.20Z,2237
54.10,52
32.13Z,655
86.09,46
10.39B,46
57.05,31
52.4L,505
88.99B,1331
51.3W,80
15.8V,30
92.7C,180
47.63Z,63
95.21,6
26.6A,21
26.70Z,9
32.02,1
61.02,2
65.1D,4
17.21,5
65.01,81
52.4N,324
49.42Z,420
52.10B,163
80.3Z,16
51.8A,6
25.02,3
01.30,1
26.1A,1
35.12Z,2
44.37,1
24.5C,84
52.4T,184
28.5D,70
93.29Z,3220
86.22B,393
18.11Z,15
52.6A,103
38.40,552
69.10Z,7241
69.11,162
51.5F,325
88.91A,303
52.4F,86
55.1C,264
34.05,8
90.32,1
10.20Z,15
29.5C,5
00.32,6
29.22,7
07.10Z,1
52.4J,390
47.89Z,5537
73.11Z,2214
72.2C,266
92.4Z,97
59.13A,27
25.2C,8
59.09,25
35.04,8
29.7A,10
34.03,4
35.21Z,1
23.64Z,2
20.51Z,2
25.2E,7
63.1E,26
73.2Z,15
55.30,2
28.41Z,2
92.6C,595
55.5D,171
46.77Z,41
30.20Z,2
88.10C,20
55.4A,166
18.14Z,39
58.29A,105
32.40Z,45
28.6A,2
18.2A,2
34.01,7
06.10Z,1
33.5Z,6
45.2V,5619
60.10,688
85.51Z,4891
65.03,373
67.1C,62
01.29Z,15
10.91Z,1
88.01,1
52.1B,1230
43.21A,7006
34.04,5
32.12Z,284
59.11A,354
19.01,6
39.04,29
17.23Z,18
31.6D,42
10.92Z,2
70.2A,4207
64.43,731
53.10Z,540
93.0L,140
51.6K,118
66.19A,1613
80.1Z,20
54.01,40
82.03,70
52.6H,90
90.21,4
21.01,14
58.02,9
92.17,3
35.1E,292
74.1E,124
74.90B,2286
21.03,24
60.2M,307
74.3A,39
90.04,2
08.02,1
35.5Z,1
66.02,215
64.99Z,112
71.1B,4
65.20Z,1
18.13Z,1007
96.01B,952
57.09,17
46.65Z,32
32.30Z,49
27.12Z,24
23.02,1
10.51C,1
50.02,1
40.35,1
71.12B,5006
55.72,1029
73.1Z,110
26.60Z,13
85.3G,16
52.4P,31
27.11Z,14
52.6D,660
15.20Z,34
77.11B,63
25.50A,142
65.2C,10
40.1A,9
68.20B,48771
59.08,150
01.10,253
15.8C,837
60.2L,858
74.8F,648
51.8G,90
22.2C,272
49.02,24
44.30,18
10.83Z,46
50.40Z,5
84.23Z,66
44.13,1
