activitePrincipaleUniteLegale,count
47.99A,4006
58.19Z,26
33.20A,134
31.03Z,1
45.20B,100
48.04,10
14.31Z,3
25.73B,9
64.11,678
70.3A,402
63.99Z,8
34.2A,16
61.10Z,46
87.30A,30
93.0A,5
10.31Z,1
45.3H,5
15.8P,5
03.40,1
95.13,1
35.4A,1
55.3A,1209
01.56,301
65.12Z,304
45.1B,3
46.45Z,33
92.14,15
43.22A,1203
47.04,184
01.63Z,4
95.12Z,32
74.09,6
15.5A,1
90.0E,4
31.01Z,60
25.62A,6
32.2B,6
22.1E,21
51.3Q,3
71.1A,14
51.9B,5
41.10A,306
67.05,102
64.40,28
26.2A,17
16.01,1
93.0D,402
92.13,15
89.05,2
58.01,4
02.10Z,82
01.1F,21
11.01Z,37
43.11Z,22
14.39Z,16
73.08,1
60.2N,2
84.11,59
01.11Z,1825
47.79Z,424
67.12,32
52.3A,102
00.97,30
28.30Z,53
23.19Z,32
27.4D,1
01.60,12
38.22Z,5
49.41A,478
77.01,57
65.02,123
46.23Z,91
28.15,6
24.06,1
23.99Z,13
21.09,3
24.3Z,6
26.4B,1
29.4C,1
92.3A,218
95.29Z,485
52.4Z,345
44.18,2
47.65Z,71
64.23,78
43.99A,83
60.01,30
46.36Z,10
29.5B,4
29.4B,3
25.2A,2
85.02,1
68.20A,7826
64.49,312
85.1E,79
05.0A,461
55.40,196
51.3A,34
01.50,76
51.3J,43
14.2A,12
60.20B,7
60.11,6
49.32Z,408
60.2E,110
45.3E,315
46.46Z,51
80.04,11
18.1Z,4
94.12,1
84.24Z,4
53.05,4
90.0G,1
24.11,1
55.60,904
45.2J,34
55.31,10
45.2R,5
52.22Z,11
36.6E,30
73.09,1
56.30Z,1421
86.22A,81
80.30Z,25
64.1C,55
15.8D,42
85.10Z,20
18.20Z,6
22.19Z,4
15.5B,2
32.99Z,154
74.5A,181
36.2C,7
21.08,43
72.2Z,47
01.2E,72
15.8B,73
46.11Z,46
92.15,2
49.01,125
91.02,2
52.21Z,99
29.1D,6
36.00Z,73
95.11Z,469
56.21Z,304
52.29A,51
17.29Z,18
54.05,1
85.3A,1
85.1C,285
62.11,516
23.49Z,8
22.01,13
20.4Z,9
50.2Z,415
47.77Z,133
46.49Z,346
54.04,15
64.44,19
64.11Z,3
92.3J,6
58.05,2
01.47Z,1600
45.4J,482
47.52A,148
78.20Z,376
13.30Z,19
18.2G,4
11.07B,4
80.2C,1
86.90C,1
77.32Z,105
73.20Z,33
51.1G,9
15.13,2
52.4V,51
52.4Y,35
81.22Z,147
27.5G,2
95.21Z,79
43.34Z,1913
22.1G,10
80.4D,81
88.99A,17
93.19Z,451
81.29B,65
80.20Z,40
36.4Z,10
21.02,10
17.4A,4
92.5A,2
92.5C,7
79.02,69
93.0N,190
52.4X,128
54.08,13
72.20Z,19
25.61Z,56
28.11Z,7
46.74A,45
47.02,29
42.91Z,8
11.04Z,2
17.5C,1
20.1B,8
64.20Z,2652
52.7H,60
87.10A,65
24.20Z,1
46.13Z,68
25.12Z,44
29.16,1
13.10,1
86.90E,3526
90.01Z,1103
52.29B,91
01.43Z,524
51.5C,5
85.31Z,163
48.07,23
17.5G,3
71.3G,21
46.71Z,56
74.3B,15
03.22Z,19
01.74,1
29.3C,47
46.73B,76
82.20Z,93
51.5A,17
77.10,76
59.13,31
71.20A,134
38.11Z,78
31.13,4
00.11,2
44.41,2
66.0A,2
25.01,1
43.32B,386
01.07,118
40.1Z,1
80.4C,61
47.82Z,726
17.7A,1
47.75Z,153
94.91Z,199
94.92Z,12
77.12Z,138
52.2G,46
51.8P,16
42.22Z,32
38.31Z,12
15.8T,3
15.07,1
56.10C,2108
32.03,11
74.10Z,623
88.04,12
52.4R,254
74.90A,160
33.20C,34
01.16,3
54.02,7
40.34,1
82.11Z,398
43.91A,153
29.1A,6
10.32Z,5
87.20A,122
60.20A,5
51.8L,5
24.05,1
61.1A,4
93.13Z,72
46.44Z,18
55.4C,16
81.30Z,1268
64.41,118
32.05,6
49.05,71
86.10Z,247
20.16Z,8
45.4L,15
28.5A,11
10.73Z,2
58.07,1
25.72Z,1
84.11Z,2632
50.4Z,48
01.4B,113
29.3D,29
59.11,13
43.99B,43
64.42,48
42.21Z,37
28.21Z,2
23.31Z,2
17.24Z,1
22.23Z,52
20.42Z,13
80.2A,15
52.1F,4
52.02,2
46.12B,7
52.7C,36
90.0A,121
50.1Z,146
25.2G,17
63.3Z,47
79.12Z,50
29.13,5
20.15Z,1
35.13Z,28
36.5Z,11
31.6C,1
17.7C,4
60.2P,11
85.01,9
26.12Z,8
15.5C,7
28.6C,5
33.3Z,17
77.08,82
71.2E,4
83.01,3
63.4B,2
10.13B,138
66.30Z,397
55.2C,150
01.21Z,173
92.11,5
55.20,1
13.91Z,1
45.4D,104
"",183
60.04,24
95.22Z,129
64.45,73
54.07,8
35.23Z,4
24.41Z,6
14.20Z,7
17.19,1
55.5A,52
51.30,5
70.2B,160
95.11,7
18.2D,20
71.2C,8
20.14Z,1
77.14,333
85.1G,374
33.11Z,25
89.07,10
92.1J,12
17.3Z,7
29.32Z,23
17.21B,3
59.05,1
01.3Z,1484
01.4A,313
43.39Z,329
43.12B,51
22.29B,28
96.16,13
10.52Z,18
25.1E,1
34.3Z,2
37.02,1
55.20Z,1347
87.01,90
02.10,2
43.22B,425
93.12Z,2204
25.2H,19
94.11Z,167
43.29B,99
03.20,50
26.51B,7
72.11Z,5
69.22,26
29.4A,8
03.30,2
11.01,1
43.32A,2452
01.2G,436
46.42Z,147
11.02B,5
46.35Z,1
15.11Z,3
00.10,369
56.29B,207
28.1C,12
00.30,11
44.42,1
58.10,3
15.8M,3
58.12,22
93.11Z,108
25.62B,255
60.07,31
29.31Z,4
33.4A,3
29.1C,1
85.3H,1
59.12,2
72.5Z,35
72.19Z,36
74.1G,190
47.01,48
67.09,31
46.22Z,20
69.25,12
58.06,14
28.93Z,26
85.3E,1
91.3C,1
74.30Z,262
51.1A,13
57.11,24
35.1A,1
21.11,3
36.1G,131
47.11B,521
47.11C,144
38.32Z,211
63.4A,22
79.11Z,143
96.03Z,255
70.1F,86
84.30B,12
01.64Z,2
57.02,118
47.61Z,72
52.2A,57
52.2P,87
92.3B,62
27.33Z,3
46.66Z,23
20.5C,6
24.4A,1
30.02,1
64.19Z,875
45.2L,17
65.06,315
84.30A,27
86.10,75
59.20Z,61
53.04,2
71.1Z,7
51.8N,15
46.41Z,26
30.30Z,1
80.02,7
26.6E,3
77.13,1
87.06,43
43.32C,58
51.5H,9
32.1B,3
13.92Z,195
01.24Z,88
65.2E,85
55.70,45
23.63Z,54
59.13B,6
21.07,5
49.39A,54
86.23Z,1046
02.20Z,32
46.38B,91
46.62Z,25
57.07,47
39.00Z,10
51.8H,7
74.04,1
75.2J,2
03.21Z,568
55.4B,697
37.00Z,51
36.6A,7
84.06,3
20.53Z,1
67.13,115
46.17B,50
71.12A,80
22.2J,23
62.42,20
52.6E,491
96.25,114
29.5E,11
26.20Z,6
25.03,3
35.3B,3
86.08,9
28.7E,1
47.74Z,136
97.22,18
10.85Z,36
26.7Z,16
27.3E,1
21.2L,1
74.1J,1124
43.33Z,757
68.32B,88
20.41Z,15
73.07,2
51.4Q,5
47.22Z,289
74.20Z,547
64.12,115
01.80,335
74.08,1
67.1E,13
37.2Z,19
51.1C,9
16.10B,29
44.21,10
14.1A,1
17.2A,2
85.3B,2
56.10A,2893
64.30Z,416
51.3T,27
47.11D,177
86.01,6
46.72Z,35
86.90D,2612
96.02A,2149
82.19Z,668
51.1R,274
36.1E,24
85.32Z,84
24.5A,4
55.90Z,23
51.4R,4
17.6Z,1
65.2F,1
51.8E,1
46.19B,1655
71.2A,91
29.5P,2
77.31Z,434
78.02,262
55.3B,310
47.23Z,256
31.09B,450
28.4A,31
01.25Z,18
87.10C,15
45.3A,296
85.20Z,666
69.12,116
73.12Z,96
46.69B,249
63.05,40
48.05,13
85.42Z,76
30.91Z,1
57.04,12
31.16,1
33.19Z,25
51.5N,5
55.1E,8
29.11,5
47.11E,3
23.32Z,6
64.24,88
52.4E,109
70.1C,225
01.00,77
46.76Z,25
51.3C,11
60.05,10
38.12Z,13
77.04,7
58.11,3
61.01,13
55.30Z,703
52.7D,22
94.12Z,83
10.89Z,47
59.07,13
29.2C,2
24.42Z,1
29.5N,11
50.30Z,11
61.20Z,11
51.3N,4
43.91B,346
47.53Z,17
36.10,7
87.04,52
50.10Z,39
18.3Z,2
26.51A,8
46.64Z,4
15.5F,4
47.05,5
72.2A,10
29.4D,1
94.99Z,5655
81.11,156
67.2Z,263
60.08,2
92.18,3
70.10Z,895
10.71A,95
77.29Z,133
85.60Z,25
47.76Z,526
77.05,103
14.13Z,417
01.4D,61
49.31Z,15
62.45,33
08.11Z,8
15.09,12
31.5C,6
24.10Z,1
28.2D,4
21.1C,1
82.06,67
91.02Z,12
10.51A,5
31.4Z,1
88.91B,5
82.99Z,759
47.59A,466
41.10C,57
79.90Z,147
47.21Z,154
32.20Z,29
28.99B,31
01.57,10
02.20,25
46.37Z,9
66.12Z,15
17.16,2
01.63,60
80.4A,70
23.41Z,73
85.1A,14
15.02,2
36.1K,85
79.05,10
78.10Z,30
17.27,2
48.02,6
47.19A,7
79.06,149
52.7A,43
15.12Z,131
86.06,93
45.3F,57
18.11,6
63.12Z,71
75.1G,5
11.07A,1
56.29A,211
51.6N,25
93.21Z,143
33.15Z,159
46.16Z,35
