activitePrincipaleUniteLegale,count
47.99A,3578
45.20B,68
33.20A,154
58.19Z,55
48.04,7
31.03Z,16
25.73B,6
10.62Z,1
64.11,1236
70.3A,527
93.0A,11
87.30A,13
63.99Z,11
03.40,9
61.10Z,69
34.2A,8
15.8P,13
35.4A,2
45.3H,6
10.31Z,3
65.12Z,640
55.3A,2311
01.56,57
46.45Z,72
45.1B,11
92.14,10
93.21,4
43.22A,1364
47.04,337
95.12Z,36
01.63Z,3
74.09,19
90.0E,4
31.01Z,26
22.1E,33
51.9B,18
32.2B,15
51.3Q,4
71.1A,24
25.62A,1
67.05,259
41.10A,263
64.40,64
16.01,8
26.2A,23
58.01,9
93.0D,641
89.05,13
92.13,6
02.10Z,384
11.01Z,12
01.1F,57
14.39Z,21
43.11Z,47
60.2N,25
01.44Z,5
73.08,1
52.3A,169
67.12,16
01.11Z,2230
01.60,99
47.79Z,630
00.97,114
28.30Z,41
38.22Z,7
84.11,142
23.19Z,24
77.01,190
49.41A,465
46.23Z,113
65.02,220
23.99Z,19
21.09,5
09.90Z,2
24.3Z,3
29.4C,1
28.15,3
24.06,2
64.50,1
99.00Z,1
44.22,1
52.4Z,608
92.3A,424
95.29Z,657
64.23,128
43.99A,72
46.36Z,16
44.18,1
60.01,68
47.65Z,109
44.20,2
29.4B,2
25.2A,3
90.13,9
85.02,2
44.23,1
85.1E,194
55.40,330
05.0A,642
68.20A,7257
51.3A,96
64.49,466
01.50,94
51.3J,82
14.2A,18
60.11,7
60.20B,2
60.2E,345
24.11,1
45.3E,416
49.32Z,1166
46.46Z,74
84.24Z,9
80.04,9
53.05,21
18.1Z,2
44.25,1
55.60,1563
45.2J,327
36.6E,41
55.31,14
52.22Z,34
45.2R,11
73.09,1
56.30Z,2732
86.22A,223
64.1C,68
31.2B,1
18.20Z,11
15.8D,124
15.5B,1
75.04,11
22.19Z,7
80.30Z,16
85.10Z,15
32.99Z,239
74.5A,178
36.2C,3
21.08,61
15.8B,198
01.2E,363
46.11Z,57
72.2Z,57
92.15,3
49.01,145
52.21Z,63
91.02,4
36.00Z,106
29.1D,16
26.6J,1
52.29A,62
95.11Z,515
56.21Z,295
85.3A,1
17.29Z,27
96.21,3
45.2C,4
54.05,1
62.11,505
85.1C,667
23.49Z,9
20.4Z,11
22.01,4
50.2Z,478
47.77Z,204
46.49Z,314
64.44,34
58.05,6
54.04,14
64.11Z,5
92.3J,2
01.47Z,809
45.4J,665
78.20Z,380
47.52A,169
11.07B,10
18.2G,6
13.30Z,44
80.2C,3
86.90C,4
51.1G,10
15.13,6
73.20Z,70
77.32Z,85
81.22Z,226
52.4V,99
52.4Y,51
27.5G,2
43.34Z,2431
95.21Z,98
80.4D,143
88.99A,39
22.1G,11
29.5M,1
93.19Z,613
80.20Z,63
17.4A,6
21.02,5
81.29B,70
36.4Z,16
15.9J,8
28.10,1
92.5A,4
46.74A,43
93.0N,339
25.61Z,60
52.4X,271
72.20Z,61
79.02,31
54.08,16
17.5C,17
42.91Z,46
47.02,9
92.5C,12
33.1A,1
49.20Z,1
20.1B,14
64.20Z,2528
52.7H,61
46.13Z,25
87.10A,71
25.12Z,24
24.20Z,2
29.16,1
48.07,14
86.90E,5677
01.43Z,468
90.01Z,2201
52.29B,99
85.31Z,232
46.71Z,184
71.3G,34
74.3B,30
17.5G,14
51.5C,2
03.22Z,37
58.08,6
73.03,1
77.10,108
59.13,49
29.3C,51
38.11Z,117
46.73B,106
71.20A,192
82.20Z,67
44.41,62
31.13,11
51.5A,32
25.01,2
66.0A,4
01.07,385
43.32B,408
47.82Z,603
80.4C,127
17.12Z,9
40.1Z,1
47.75Z,174
94.91Z,425
52.2G,55
38.31Z,36
77.12Z,70
51.8P,14
94.92Z,19
40.33,2
42.22Z,37
15.07,7
15.8T,3
52.4R,285
74.10Z,835
56.10C,2404
32.03,34
74.90A,144
33.20C,36
54.02,5
15.9G,1
40.34,3
88.04,1
43.91A,347
82.11Z,371
87.20A,141
10.32Z,9
60.20A,5
29.1A,16
06.01,5
24.05,3
22.3C,1
51.8L,10
93.13Z,84
55.4C,22
46.44Z,35
61.1A,8
35.3A,1
81.30Z,1725
64.41,156
49.05,101
10.73Z,10
28.5A,21
86.10Z,445
45.4L,23
20.16Z,7
32.05,32
58.07,4
25.72Z,5
84.11Z,2796
59.11,28
01.4B,204
64.42,49
43.99B,45
29.3D,34
42.21Z,31
23.31Z,3
50.4Z,57
28.21Z,1
92.2F,1
20.42Z,50
80.2A,13
74.06,10
52.1F,6
22.23Z,25
52.02,1
50.1Z,362
52.7C,73
63.3Z,79
36.5Z,17
90.0A,18
35.13Z,36
79.12Z,46
20.15Z,12
25.2G,14
29.13,4
46.12B,9
26.12Z,23
60.2P,11
17.7C,10
85.01,10
77.08,122
83.01,8
63.4B,8
33.3Z,15
71.2E,2
28.6C,7
29.21,1
66.30Z,959
10.13B,180
01.21Z,16
55.2C,133
92.11,4
55.20,2
13.91Z,8
64.45,111
45.4D,137
95.22Z,102
60.04,19
"",170
14.20Z,1
17.19,1
54.07,15
35.23Z,17
24.41Z,2
70.2B,692
51.30,15
18.2D,12
55.5A,79
95.11,6
71.2C,7
23.20Z,1
20.14Z,10
84.01,1
85.1G,1319
77.14,289
89.07,10
92.1J,18
17.21B,4
29.5L,1
33.11Z,24
59.05,3
97.11,2
17.3Z,2
29.32Z,6
43.39Z,550
01.3Z,3589
01.4A,356
43.12B,75
10.52Z,25
96.16,7
25.1E,5
22.29B,26
34.3Z,6
37.02,7
64.2D,1
29.2L,1
55.20Z,1155
87.01,164
02.10,2
93.12Z,2724
03.20,52
43.29B,116
43.22B,511
94.11Z,342
69.22,33
72.11Z,30
87.02,6
25.2H,14
03.30,23
26.51B,19
29.4A,1
13.11,1
01.2G,426
43.32A,2809
46.42Z,89
30.0A,3
11.02B,1
00.10,306
56.29B,252
28.1C,24
15.8M,2
58.10,2
44.42,1
00.30,3
29.1C,1
58.12,46
93.11Z,121
60.07,61
25.62B,133
59.12,11
33.4A,2
29.31Z,2
85.3H,6
74.1G,406
72.19Z,185
28.93Z,67
69.25,6
72.5Z,45
47.01,25
58.06,18
46.22Z,23
67.09,63
85.3E,2
95.12,1
91.3C,1
21.11,4
74.30Z,667
51.1A,39
57.11,60
35.1A,3
36.1G,90
47.11B,569
38.32Z,234
96.03Z,333
79.11Z,217
70.1F,79
47.11C,141
84.30B,18
63.4A,47
20.13B,3
57.02,70
52.2P,104
92.3B,76
52.2A,93
47.61Z,146
20.5C,4
46.66Z,60
27.33Z,3
65.06,391
64.19Z,1181
59.20Z,107
71.1Z,25
86.10,65
45.2L,44
84.30A,60
46.41Z,32
51.8N,20
30.30Z,2
53.04,4
26.6E,14
80.02,11
31.5A,1
00.12,2
32.1D,3
77.13,1
87.06,66
32.1B,7
51.5H,3
43.32C,53
28.7C,8
