activitePrincipaleUniteLegale,count
47.99A,666
33.20A,59
45.20B,22
25.73B,20
58.19Z,20
31.03Z,7
48.04,3
70.3A,49
64.11,317
61.10Z,17
87.30A,26
34.2A,13
93.0A,3
10.31Z,2
35.4A,2
45.3H,2
55.3A,591
65.12Z,111
46.45Z,3
01.56,4
45.1B,6
43.22A,510
47.04,30
95.12Z,17
26.3Z,1
15.5A,2
01.63Z,2
31.01Z,6
22.1E,9
51.9B,6
25.62A,11
32.2B,1
71.1A,1
67.05,31
64.40,16
41.10A,52
26.2A,2
93.0D,154
89.05,7
92.13,2
58.01,3
02.10Z,343
60.2N,4
11.01Z,22
43.11Z,11
14.39Z,11
01.1F,8
01.44Z,6
01.11Z,739
00.97,340
84.11,20
47.79Z,143
52.3A,35
67.12,6
23.19Z,13
38.22Z,3
28.30Z,9
01.60,2
77.01,33
65.02,32
49.41A,159
46.23Z,58
21.09,2
44.22,2
29.4C,1
23.01,2
23.99Z,6
09.90Z,1
52.4Z,129
92.3A,80
64.23,39
95.29Z,190
47.65Z,29
43.99A,33
44.20,2
90.13,4
44.23,1
60.01,3
25.2A,15
29.4B,2
85.02,1
44.18,1
68.20A,1076
55.40,99
64.49,89
85.1E,39
01.50,40
14.2A,4
51.3J,41
51.3A,9
60.20B,1
49.32Z,258
45.3E,122
60.2E,77
44.25,5
46.46Z,10
53.05,9
80.04,3
84.24Z,2
55.60,402
36.6E,18
45.2J,21
55.31,2
56.30Z,661
15.8D,38
86.22A,55
64.1C,3
22.19Z,12
80.30Z,7
85.10Z,1
32.99Z,69
36.2C,5
74.5A,62
46.11Z,4
21.08,52
15.8B,28
01.2E,18
72.2Z,6
95.24,1
49.01,54
36.00Z,42
52.21Z,21
56.21Z,110
95.11Z,97
52.29A,17
17.29Z,13
45.2C,1
28.12,1
85.3A,1
96.21,1
23.49Z,4
85.1C,138
62.11,251
20.4Z,23
50.2Z,158
47.77Z,46
46.49Z,58
92.3J,2
54.04,4
64.11Z,1
58.05,4
64.44,2
45.4J,238
01.47Z,90
13.30Z,10
78.20Z,67
47.52A,76
18.2G,6
11.07B,5
80.2C,3
86.90C,1
77.32Z,32
73.20Z,16
51.1G,3
52.4V,17
81.22Z,47
52.4Y,12
27.5G,1
44.32,13
43.34Z,443
80.4D,33
95.21Z,30
88.99A,2
93.19Z,190
81.29B,24
28.10,2
17.4A,4
80.20Z,16
21.02,4
36.4Z,3
54.08,7
25.61Z,27
46.74A,21
47.02,7
93.0N,64
79.02,12
52.4X,62
28.11Z,3
72.20Z,16
92.5C,5
11.04Z,2
33.1A,1
64.20Z,668
87.10A,71
46.13Z,20
52.7H,36
25.12Z,21
29.16,2
20.1B,3
01.43Z,456
90.01Z,575
86.90E,1186
85.31Z,96
74.3B,5
17.5G,44
52.29B,19
46.71Z,37
71.3G,5
51.5C,3
48.07,20
03.22Z,13
58.08,2
77.10,16
44.41,30
29.3C,27
71.20A,58
82.20Z,11
38.11Z,35
46.73B,19
59.13,2
00.11,1
25.01,1
31.13,6
51.5A,1
47.82Z,173
43.32B,207
17.12Z,2
80.4C,20
40.1Z,7
01.07,10
17.7A,1
94.91Z,258
38.31Z,12
52.2G,11
94.92Z,11
47.75Z,50
77.12Z,10
42.22Z,17
15.8T,1
51.8P,1
15.07,1
56.10C,711
52.4R,88
74.10Z,167
74.90A,50
33.20C,15
54.02,6
88.04,2
28.2A,1
40.34,1
43.91A,181
82.11Z,137
06.01,5
24.05,1
51.8L,4
87.20A,40
60.20A,3
10.32Z,1
93.13Z,13
55.4C,11
14.03,2
46.44Z,1
28.5A,7
81.30Z,377
49.05,16
64.41,30
20.16Z,16
25.72Z,9
86.10Z,81
45.4L,4
10.73Z,3
84.11Z,1638
43.99B,16
01.4B,33
42.21Z,19
29.3D,6
64.42,19
50.4Z,27
23.31Z,2
59.11,4
80.2A,12
20.42Z,18
22.23Z,26
52.7C,14
50.1Z,122
90.0A,113
36.5Z,6
79.12Z,8
25.2G,10
35.13Z,12
63.3Z,19
46.12B,2
26.12Z,13
60.2P,10
17.7C,14
77.08,27
15.5C,2
33.3Z,6
63.4B,1
66.30Z,150
55.2C,26
10.13B,46
01.21Z,18
13.91Z,3
64.45,24
45.4D,45
95.22Z,55
"",51
35.23Z,2
60.04,5
14.20Z,1
54.07,2
51.30,1
70.2B,84
18.2D,14
55.5A,12
20.14Z,2
95.11,1
85.1G,196
77.14,33
17.3Z,12
92.1J,4
33.11Z,8
29.32Z,3
17.21B,8
97.11,2
59.05,4
89.07,1
43.39Z,177
01.4A,154
01.3Z,366
22.29B,20
25.1E,5
43.12B,21
34.3Z,4
37.02,3
55.20Z,622
87.01,26
02.10,1
69.22,22
93.12Z,1294
43.22B,241
43.29B,33
94.11Z,88
72.11Z,4
25.2H,11
26.51B,5
43.32A,715
01.2G,18
11.02B,1
46.42Z,25
46.24Z,5
15.11Z,4
00.10,59
56.29B,44
00.30,13
28.1C,2
44.42,23
15.8M,4
25.62B,113
93.11Z,50
60.07,8
59.12,5
58.12,14
85.3H,4
29.31Z,4
33.4A,1
72.19Z,21
58.06,12
67.09,6
74.1G,50
46.22Z,7
72.5Z,3
47.01,15
91.3C,2
69.25,3
28.93Z,3
74.30Z,90
57.11,19
51.1A,2
21.11,6
38.32Z,122
47.11B,236
96.03Z,96
79.11Z,62
63.4A,16
47.11C,46
36.1G,55
70.1F,24
84.30B,1
20.13B,2
92.3B,15
52.2A,44
47.61Z,33
46.66Z,10
57.02,50
27.33Z,1
20.5C,2
52.2P,29
47.06,1
65.06,93
84.30A,20
59.20Z,22
45.2L,23
64.19Z,327
53.04,1
46.41Z,13
71.1Z,6
86.10,15
30.30Z,3
51.8N,2
26.6E,6
77.13,3
80.02,1
43.32C,4
51.5H,3
87.06,12
32.1B,2
28.7C,1
13.92Z,53
01.24Z,46
55.70,26
65.2E,1
23.63Z,18
59.13B,3
21.07,2
02.20Z,493
86.23Z,340
49.39A,48
46.38B,23
75.2J,1
46.62Z,5
51.8H,1
39.00Z,2
55.4B,369
37.00Z,34
36.6A,2
20.53Z,10
21.2C,1
71.12A,46
22.2J,6
46.17B,11
67.13,10
62.42,19
52.6E,230
25.03,1
29.5E,3
86.08,6
96.25,6
35.3B,2
26.20Z,1
25.1C,1
47.74Z,60
26.7Z,18
21.2L,1
10.85Z,10
97.22,10
55.11,1
74.1J,411
43.33Z,311
51.4Q,3
68.32B,9
20.41Z,6
65.2A,1
73.07,1
01.80,106
74.20Z,180
47.22Z,223
16.10B,16
64.12,47
14.1A,3
37.2Z,14
85.3B,4
17.2A,3
67.1E,4
44.21,2
51.1C,2
24.2Z,1
56.10A,1122
47.11D,77
64.30Z,137
51.3T,14
46.72Z,7
86.01,3
24.52Z,1
86.90D,1668
96.02A,712
82.19Z,136
51.1R,68
55.90Z,9
36.1E,10
24.5A,5
85.32Z,41
51.4R,8
51.8E,1
00.31,1
17.6Z,1
46.19B,164
29.5P,2
71.2A,11
77.31Z,142
31.09B,165
78.02,90
55.3B,88
01.25Z,33
47.23Z,7
87.10C,6
28.4A,4
45.3A,132
73.12Z,34
46.69B,92
63.05,7
85.20Z,69
85.42Z,17
48.05,11
69.12,77
57.04,10
31.16,2
29.11,6
51.5N,9
33.19Z,8
23.32Z,4
24.1A,1
70.1C,36
52.4E,34
64.24,35
77.04,6
46.76Z,33
60.05,5
01.00,5
38.12Z,2
51.3C,5
58.11,1
94.12Z,57
55.30Z,56
52.7D,17
10.89Z,17
59.07,12
89.04,1
51.3N,3
61.01,1
61.20Z,2
29.2C,2
29.5N,2
24.42Z,1
47.05,7
47.53Z,9
36.10,8
43.91B,86
87.04,10
72.2A,3
21.10,1
26.51A,1
94.99Z,2437
81.11,18
67.2Z,114
28.96Z,3
21.20Z,4
60.08,1
14.13Z,80
70.10Z,138
77.05,20
47.76Z,161
85.60Z,16
62.45,12
77.29Z,31
10.71A,12
49.31Z,11
01.4D,9
15.09,2
28.2D,1
08.11Z,13
31.5C,2
21.1C,1
82.06,17
45.2F,2
91.02Z,9
10.51A,5
88.91B,3
02.20,266
47.59A,121
82.99Z,173
47.21Z,71
28.99B,11
41.10C,18
32.20Z,19
79.90Z,65
66.12Z,2
01.57,6
46.37Z,3
48.03,2
23.41Z,44
80.4A,44
22.2A,25
85.1A,8
01.63,1
15.02,1
18.10,1
36.1K,28
78.10Z,6
48.02,5
86.06,31
45.3F,35
15.12Z,46
79.06,35
63.12Z,18
52.7A,18
11.07A,3
75.1G,2
56.29A,58
93.21Z,55
20.1A,65
15.8A,4
51.6N,8
33.15Z,3
92.21,17
26.1J,4
46.16Z,5
95.22,4
47.03,9
51.4N,1
