activitePrincipaleUniteLegale,count
47.99A,596
45.20B,25
33.20A,21
58.19Z,19
48.04,2
25.73B,2
64.11,238
70.3A,156
63.99Z,10
61.10Z,11
87.30A,18
45.3H,2
35.4A,1
34.2A,4
15.8P,4
93.0A,1
55.3A,359
65.12Z,133
45.1B,3
01.56,4
46.45Z,9
43.22A,450
47.04,55
90.0E,1
74.09,5
01.63Z,5
95.12Z,11
15.5A,1
25.62A,3
51.9B,9
71.1A,1
31.01Z,1
22.1E,3
32.2B,1
67.05,17
41.10A,38
64.40,26
26.2A,5
16.01,2
93.0D,144
89.05,6
58.01,2
92.13,1
02.10Z,107
11.01Z,54
01.1F,14
43.11Z,19
01.44Z,2
73.08,1
14.39Z,4
60.2N,4
01.11Z,9591
47.79Z,233
00.97,123
52.3A,33
67.12,9
84.11,28
28.30Z,18
01.60,4
23.19Z,9
38.22Z,1
65.02,113
46.23Z,98
77.01,40
49.41A,111
28.15,1
24.3Z,2
23.99Z,4
21.09,2
23.01,1
90.13,4
60.01,14
43.99A,21
92.3A,78
95.29Z,179
52.4Z,115
64.23,29
47.65Z,15
46.36Z,3
25.2A,3
44.18,1
85.02,1
68.20A,2731
55.40,69
51.3J,66
64.49,101
51.3A,19
85.1E,45
01.50,10
14.2A,4
45.3E,131
49.32Z,169
60.2E,44
46.46Z,11
53.05,1
80.04,1
84.24Z,2
55.60,413
36.6E,10
45.2J,27
45.2R,2
55.31,5
56.30Z,286
64.1C,5
80.30Z,15
15.8D,40
22.19Z,1
86.22A,18
31.2B,1
18.20Z,2
32.99Z,46
74.5A,10
36.2C,1
21.08,17
15.8B,16
46.11Z,12
72.2Z,12
01.2E,7
95.24,1
36.00Z,110
49.01,58
52.21Z,17
95.11Z,95
56.21Z,214
17.29Z,8
45.2C,5
52.29A,10
28.12,1
54.05,2
62.11,196
85.1C,150
20.4Z,4
22.01,3
23.49Z,3
46.49Z,84
47.77Z,41
50.2Z,118
54.04,5
64.44,4
64.11Z,1
92.3J,3
58.05,1
01.47Z,975
47.52A,75
45.4J,118
78.20Z,75
55.13,1
13.30Z,13
11.07B,1
80.2C,4
18.2G,5
86.90C,1
77.32Z,41
15.13,1
51.1G,4
73.20Z,22
52.4Y,12
81.22Z,75
52.4V,18
27.5G,1
43.34Z,624
22.1G,1
80.4D,33
95.21Z,19
88.99A,3
29.5M,1
93.19Z,214
81.29B,32
80.20Z,11
36.4Z,3
17.4A,3
93.0N,82
79.02,1
46.74A,24
92.5C,3
52.4X,62
72.20Z,12
25.61Z,9
42.91Z,6
54.08,10
28.11Z,1
47.02,2
87.10A,27
52.7H,25
64.20Z,429
25.12Z,5
46.13Z,12
20.1B,2
24.20Z,1
11.04,1
01.43Z,240
86.90E,976
03.22Z,18
90.01Z,484
71.3G,9
85.31Z,47
74.3B,8
46.71Z,37
17.5G,2
52.29B,20
58.08,1
48.07,3
51.5C,2
71.20A,75
29.3C,44
38.11Z,23
82.20Z,12
46.73B,17
44.41,1
00.11,5
77.10,17
59.13,3
51.5A,22
25.01,2
31.13,1
43.32B,126
01.07,5
47.82Z,114
80.4C,24
17.12Z,1
40.1Z,4
51.8P,16
47.75Z,33
94.91Z,99
52.2G,9
77.12Z,27
42.22Z,35
94.92Z,11
38.31Z,17
15.8T,1
74.90A,62
56.10C,607
52.4R,85
74.10Z,140
15.9G,11
01.16,2
33.20C,3
54.02,1
28.2A,1
43.91A,455
06.01,6
82.11Z,129
87.20A,13
51.8L,1
29.1A,2
55.4C,14
93.13Z,26
35.3A,1
46.44Z,6
81.30Z,458
86.10Z,112
64.41,34
49.05,32
45.4L,6
28.5A,3
10.73Z,3
25.72Z,3
84.11Z,1471
01.4B,66
42.21Z,18
29.3D,18
50.4Z,20
64.42,21
43.99B,35
59.11,2
23.31Z,1
22.23Z,4
20.42Z,15
80.2A,4
52.02,1
90.0A,57
50.1Z,124
63.3Z,16
52.7C,14
79.12Z,7
35.13Z,10
20.15Z,6
25.2G,2
46.12B,2
36.5Z,1
60.2P,4
26.12Z,4
17.7C,2
77.08,41
83.01,2
71.2E,2
28.6C,1
63.4B,1
01.21Z,1485
10.13B,44
66.30Z,61
55.2C,13
55.20,1
13.91Z,3
"",46
95.22Z,36
45.4D,36
60.04,11
35.23Z,2
17.19,1
64.45,14
54.07,6
70.2B,591
55.5A,17
51.30,3
18.2D,5
20.14Z,3
95.11,2
85.1G,219
77.14,57
33.11Z,8
17.21B,2
92.1J,2
59.05,2
17.3Z,1
29.32Z,5
41.08,1
01.3Z,528
01.4A,267
43.39Z,276
43.12B,23
34.3Z,1
96.16,2
22.29B,2
37.02,2
55.20Z,536
87.01,39
02.10,2
93.12Z,900
43.22B,198
25.2H,1
94.11Z,66
69.22,29
43.29B,23
03.30,1
72.11Z,1
26.51B,6
29.4A,5
11.01,1
43.32A,524
01.2G,162
46.42Z,20
11.02B,27
46.24Z,3
46.35Z,1
00.10,53
56.29B,68
44.42,2
58.10,2
28.1C,4
00.30,7
15.8M,1
60.07,44
58.12,11
93.11Z,43
25.62B,48
29.31Z,2
59.12,1
28.93Z,4
74.1G,94
46.22Z,7
72.19Z,26
67.09,17
58.06,6
