activitePrincipaleUniteLegale,count
47.99A,1581
45.20B,27
33.20A,64
25.73B,7
31.03Z,4
58.19Z,13
14.31Z,1
48.04,2
64.11,232
70.3A,81
15.8P,1
61.10Z,19
87.30A,5
93.0A,4
34.2A,1
63.99Z,6
55.3A,479
65.12Z,118
01.56,12
46.45Z,4
45.1B,1
43.22A,207
74.09,1
47.04,19
95.12Z,4
15.5A,1
51.9B,9
24.01,1
31.01Z,12
22.1E,5
71.1A,3
51.3Q,1
41.10A,51
67.05,33
64.40,15
26.2A,4
28.11,1
93.0D,130
89.05,6
23.65Z,1
58.01,1
02.10Z,149
01.1F,106
11.01Z,15
43.11Z,3
14.39Z,10
60.2N,1
01.44Z,1
01.11Z,935
47.79Z,172
52.3A,32
84.11,24
28.30Z,22
67.12,5
23.19Z,9
01.60,4
38.22Z,3
46.23Z,34
65.02,45
49.41A,210
77.01,19
23.99Z,5
28.15,2
23.01,1
21.09,2
52.4Z,107
95.29Z,242
92.3A,65
64.23,36
60.01,12
29.4B,8
44.23,2
43.99A,13
44.18,1
47.65Z,27
25.2A,2
46.36Z,3
90.13,3
64.49,98
85.1E,38
68.20A,1003
05.0A,1
55.40,73
51.3J,23
14.2A,12
01.50,13
51.3A,7
60.11,1
60.2E,43
49.32Z,192
45.3E,69
46.46Z,12
80.04,7
84.24Z,5
53.05,2
55.60,271
45.2J,51
36.6E,11
45.2R,2
55.31,1
86.22A,49
56.30Z,350
15.8D,17
64.1C,6
18.20Z,3
80.30Z,1
22.19Z,3
85.10Z,1
32.99Z,67
74.5A,8
46.11Z,12
21.08,29
01.2E,10
72.2Z,15
15.8B,14
82.04,1
49.01,46
36.00Z,15
52.21Z,19
29.1D,1
91.02,2
52.29A,17
95.11Z,149
56.21Z,106
17.29Z,3
28.12,2
85.1C,142
62.11,189
20.4Z,11
23.49Z,2
50.2Z,162
46.49Z,57
47.77Z,42
58.05,1
64.44,4
64.11Z,1
92.3J,6
54.04,3
47.52A,76
55.13,1
78.20Z,76
13.30Z,20
01.47Z,52
45.4J,151
18.2G,2
11.07B,1
73.20Z,11
51.1G,5
70.02,3
77.32Z,22
15.13,2
52.4V,23
81.22Z,70
52.4Y,10
27.5G,7
43.34Z,506
95.21Z,30
80.4D,34
88.99A,1
29.5M,1
22.1G,2
93.19Z,116
80.20Z,10
17.4A,4
81.29B,24
21.02,3
92.5A,1
52.4X,75
25.61Z,45
93.0N,58
47.02,3
54.08,12
72.20Z,8
46.74A,6
92.5C,5
28.11Z,2
42.91Z,2
87.10A,32
46.13Z,14
64.20Z,392
25.12Z,34
52.7H,16
20.1B,1
24.44Z,1
24.20Z,2
90.01Z,327
86.90E,730
01.43Z,285
17.5G,8
48.07,8
46.71Z,44
03.22Z,28
52.29B,24
85.31Z,58
71.3G,6
74.3B,3
51.5A,5
44.41,9
29.3C,23
38.11Z,26
46.73B,33
71.20A,56
82.20Z,23
25.01,1
77.10,15
59.13,2
43.32B,154
47.82Z,211
01.07,94
80.4C,29
17.12Z,3
40.1Z,20
52.2G,16
38.31Z,18
94.91Z,105
47.75Z,40
42.22Z,12
51.8P,5
94.92Z,8
77.12Z,18
52.4R,82
56.10C,752
74.90A,44
74.10Z,107
33.20C,38
88.04,5
54.02,2
43.91A,129
06.01,3
82.11Z,88
60.20A,2
87.20A,1
51.8L,3
10.32Z,1
29.1A,2
55.4C,5
93.13Z,16
46.44Z,3
81.30Z,343
28.5A,20
45.4L,5
49.05,29
64.41,29
86.10Z,102
25.72Z,7
58.07,1
10.73Z,2
20.16Z,1
84.11Z,2376
43.99B,40
01.4B,22
64.42,7
50.4Z,19
59.11,13
42.21Z,21
29.3D,16
28.21Z,1
23.31Z,1
80.2A,4
22.23Z,20
20.42Z,4
52.1F,1
52.02,1
29.13,1
63.3Z,7
50.1Z,117
52.7C,15
79.12Z,9
90.0A,32
35.13Z,9
25.2G,4
36.6C,5
46.12B,1
60.2P,4
26.12Z,2
85.01,2
77.08,21
33.3Z,7
15.5C,25
71.2E,2
63.4B,3
28.6C,1
66.30Z,61
01.21Z,21
55.2C,13
10.13B,29
13.91Z,2
55.20,3
41.10,1
60.04,6
45.4D,51
54.07,3
95.22Z,36
64.45,17
35.23Z,5
"",2
70.2B,107
55.5A,7
51.30,1
95.11,3
18.2D,6
77.14,48
85.1G,139
97.11,1
29.32Z,15
33.11Z,12
41.08,2
92.1J,7
17.21B,4
43.39Z,144
01.3Z,595
25.1E,2
22.29B,16
43.12B,14
01.4A,61
27.3C,1
10.52Z,1
34.3Z,1
55.20Z,195
87.01,25
02.10,3
43.22B,416
93.12Z,777
69.22,37
94.11Z,60
25.2H,8
87.02,2
72.11Z,3
26.51B,8
29.4A,14
11.01,3
43.29B,14
43.32A,586
01.2G,13
46.42Z,27
65.1E,34
46.24Z,1
56.29B,36
00.10,90
28.1C,13
00.30,11
58.10,1
44.42,1
93.11Z,25
25.62B,114
60.07,7
85.3H,3
29.31Z,5
58.12,6
67.09,3
74.1G,64
72.19Z,21
46.22Z,7
69.25,7
47.01,8
72.5Z,8
58.06,8
28.3B,1
28.93Z,1
91.3C,1
57.11,6
74.30Z,59
51.1A,7
21.11,2
36.1G,59
47.11B,159
79.11Z,45
47.11C,15
38.32Z,116
96.03Z,85
84.30B,5
70.1F,17
63.4A,4
52.2P,26
52.2A,18
20.5C,4
57.02,18
47.61Z,19
92.3B,15
46.66Z,7
27.33Z,1
65.06,106
86.10,12
59.20Z,19
64.19Z,186
84.30A,19
30.30Z,4
53.04,2
45.2L,16
46.41Z,6
71.1Z,3
26.6E,5
31.5A,1
00.12,2
80.02,3
87.06,14
32.1B,2
43.32C,23
51.5H,9
01.24Z,58
23.63Z,29
55.70,88
21.07,5
59.13B,5
13.92Z,28
65.2E,4
17.1A,3
02.20Z,440
86.23Z,236
49.39A,63
46.38B,9
51.8H,1
46.62Z,8
75.2J,3
39.00Z,1
37.00Z,22
55.4B,170
21.2C,1
36.6A,1
84.06,1
22.2J,6
71.12A,32
46.17B,19
62.42,13
67.13,3
52.6E,223
96.25,27
28.7E,2
35.3B,3
32.91Z,3
29.5E,2
86.08,2
41.07,1
26.20Z,2
97.22,25
26.7Z,15
10.85Z,6
47.74Z,42
21.2L,1
11.02A,1
00.33,1
43.33Z,343
74.1J,471
51.4Q,2
20.41Z,5
68.32B,24
73.07,1
37.2Z,17
74.20Z,158
47.22Z,152
67.1E,14
01.80,48
14.1A,3
64.12,40
17.2A,4
44.21,5
24.32Z,1
85.3B,1
16.10B,4
51.1C,1
56.10A,702
64.30Z,72
86.01,5
47.11D,95
46.72Z,19
