categorieJuridiqueUniteLegale,count
3210,89
2110,854
7362,2
6558,2
2700,11
7378,1
7364,236
5543,1
7353,245
5498,23210
2200,165
5306,102
6300,82
5458,87
5546,27
5520,10
7160,16
9221,65
6538,7
6571,106
6533,302
5193,1
4130,455
5415,13
8110,108
7351,66
8490,11
2100,26
2385,15
5599,7240
5553,2
9110,4083
5515,71
6100,15
7490,11
5615,4
5195,629
7323,395
8150,5
8290,16
5192,161
5510,196
5443,2
5308,54
9300,139
8160,3
6577,7
4150,7
5499,62119
7171,220
5432,1
7379,3
5660,149
2210,824
6573,46
5669,6
8200,54
6536,108
6210,22
4160,3
7382,2
7321,121
6200,41
9220,2260
5196,75
8420,151
5699,591
2300,32
4140,22
7312,35
7373,2
6500,176
5307,2
6521,2
2900,655
5191,6
8170,24
6317,462
5710,18531
5770,15
5453,11
6575,5
5630,1
5400,367
7385,35
5194,13
7361,617
1000,201504
7363,1
5551,9
7348,1
9240,35
7220,14
7450,24
7345,133
5532,13
5555,1
9230,242
6901,1
6572,37
7356,8
8410,83
7354,49
9200,4
7179,35
5558,32
6332,1
9260,14960
6565,67
3220,868
6220,544
7383,174
4110,25
5720,12117
6574,18
5300,1
5200,48
7120,17
6599,3780
5552,8
6578,14
8450,55
6589,1240
7331,193
7366,57
8250,67
5100,1
6596,128
6318,6
9900,354
8470,1
5410,6
8140,7
6595,375
7342,1
4120,228
6411,95
7365,3
9150,54
6562,1
7230,13
6560,5
5585,29
7346,307
6542,106
8210,192
5785,194
8120,9
6543,11
7210,2700
5560,263
5646,4
5530,4
5451,2
5610,40
8100,10
6412,1
6511,4
5455,4
6598,1646
7430,706
5460,124
7355,29
7389,171
5470,81
5385,4
6561,42
7314,2
5685,3
7410,24
5202,1727
2120,66
2220,34
3100,1
6532,2
7130,2
6585,43
7520,5
6539,1
6316,216
5547,2
6540,40797
9222,23
5800,15
9224,10
9100,1
2320,2
3205,12
7381,26
7510,4
5485,1452
5500,92
8510,2
7344,8
5522,2
8311,53
6564,24
7384,11
6597,539
9210,28
3290,23
6541,3325
7172,353
2310,23
8130,25
9970,8
7371,1
7372,13
6535,3
7322,50
8400,18
8310,128
7367,4
7357,7
9223,8
6534,147
6576,38
7470,9
3120,718
7340,1
