categorieJuridiqueUniteLegale,count
3210,7
7362,135
2110,812
7378,6
2700,55
7364,130
7353,442
2200,476
5498,15017
5306,75
6300,20
5458,69
5546,4
5520,1
7160,7
9221,20
6538,4
6571,114
6533,1166
5193,9
4130,327
7343,2
8110,47
7351,41
2100,41
2385,55
8490,20
5599,4053
5553,3
9110,2477
5632,1
5653,2
5515,64
6100,13
7490,2
5615,1
7323,113
7313,1
5195,1
8290,15
5600,1
5192,79
5510,142
6568,2
8160,5
9300,28
5308,57
3110,1
4150,12
6577,15
5499,41947
5432,2
7171,93
7379,2
5660,77
2210,1358
6573,55
6210,14
6536,57
8200,3
4160,3
7321,243
6200,24
9220,15910
5196,82
8420,66
2300,11
5699,224
4140,57
7312,12
7373,3
6500,85
6521,1
2900,248
5191,4
8170,16
6317,115
5710,12337
5453,41
5770,40
6575,10
5400,87
7385,35
5194,4
7361,666
5554,17
1000,176179
7363,2
5551,27
7348,26
7220,95
9240,42
5658,1
7450,14
7345,77
5532,5
5203,2
9230,176
7356,33
6572,45
8410,57
7354,91
9200,6
7179,25
5558,38
9260,3
6220,473
3220,316
6565,40
7383,43
6537,12
4110,4
5720,6414
6574,31
5300,1
7120,9
5200,36
6599,3384
7229,1
6578,24
5552,1
8450,38
7331,114
6589,1273
7366,7
4100,4
8250,49
6318,83
6596,111
9900,194
5410,18
8470,3
8140,4
6595,36
7342,4
4120,135
6411,68
9150,65
6562,6
6560,13
7346,158
5585,2
6542,56
8210,213
6543,56
5785,145
8120,12
7210,1845
5560,74
5530,3
5451,5
6551,1
5610,7
8100,1
6511,4
6566,2
6598,2416
5460,69
7355,35
7389,89
5470,79
5385,5
6561,94
5685,4
7410,15
5202,1551
6569,1
2120,20
2220,22
6532,15
6585,50
7520,13
6539,1
6316,258
5547,1
6540,23858
9222,7
5800,8
9100,11
9224,5
2320,1
7381,43
5559,1
7510,4
5485,913
5500,39
8510,1
8311,35
6564,34
7384,1
6597,933
9210,20
6563,5
3290,26
6541,2045
7172,329
2310,50
8130,9
9970,7
6535,4
7372,15
7371,3
7322,1
8400,7
8310,91
7367,22
9223,149
6534,275
6576,41
7470,4
3120,364
7340,1
